mode,participant,held_out_participant,target,modality,regressor,feature_count_request,feature_count_resolved,fold,best_parameters,inner_best_rmse
general,COHORT,P45,valence,multimodal,knn,5,5,10,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.8950204462287463
general,COHORT,P10,valence,multimodal,knn,10,10,1,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.8373058321530262
general,COHORT,P11,valence,multimodal,knn,10,10,2,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.8168765528814501
general,COHORT,P19,valence,multimodal,knn,10,10,3,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.8795771146125932
general,COHORT,P22,valence,multimodal,knn,10,10,4,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.8000292644367843
general,COHORT,P25,valence,multimodal,knn,10,10,5,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.8562687121799826
general,COHORT,P32,valence,multimodal,knn,10,10,6,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.8794883596449914
general,COHORT,P40,valence,multimodal,knn,10,10,7,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.8358878000463146
general,COHORT,P42,valence,multimodal,knn,10,10,8,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9528038115863555
general,COHORT,P43,valence,multimodal,knn,10,10,9,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9135586351885236
general,COHORT,P45,valence,multimodal,knn,10,10,10,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""distance""}",1.8937411321997668
general,COHORT,P10,valence,multimodal,knn,20,20,1,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.8383259438740662
general,COHORT,P11,valence,multimodal,knn,20,20,2,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.8310618243143542
general,COHORT,P19,valence,multimodal,knn,20,20,3,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""distance""}",1.8941111611869932
general,COHORT,P22,valence,multimodal,knn,20,20,4,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.7975875844762814
general,COHORT,P25,valence,multimodal,knn,20,20,5,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""distance""}",1.8848630114592795
general,COHORT,P32,valence,multimodal,knn,20,20,6,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.8931061628346124
general,COHORT,P40,valence,multimodal,knn,20,20,7,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.833584536371245
general,COHORT,P42,valence,multimodal,knn,20,20,8,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9177780366353148
general,COHORT,P43,valence,multimodal,knn,20,20,9,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.9244909143304956
general,COHORT,P45,valence,multimodal,knn,20,20,10,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""distance""}",1.9134132282947753
general,COHORT,P10,valence,multimodal,svr,all,all,1,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.1, ""regressor__kernel"": ""rbf""}",1.7312499057626596
general,COHORT,P11,valence,multimodal,svr,all,all,2,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.1, ""regressor__kernel"": ""rbf""}",1.7186275403684177
general,COHORT,P19,valence,multimodal,svr,all,all,3,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.1, ""regressor__kernel"": ""rbf""}",1.7796457528441263
general,COHORT,P22,valence,multimodal,svr,all,all,4,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.1, ""regressor__kernel"": ""rbf""}",1.7030790767699409
general,COHORT,P25,valence,multimodal,svr,all,all,5,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.1, ""regressor__kernel"": ""rbf""}",1.7539944984014035
general,COHORT,P32,valence,multimodal,svr,all,all,6,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.1, ""regressor__kernel"": ""rbf""}",1.8176988887167949
general,COHORT,P40,valence,multimodal,svr,all,all,7,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.1, ""regressor__kernel"": ""rbf""}",1.7593983253266732
general,COHORT,P42,valence,multimodal,svr,all,all,8,"{""regressor__C"": 10, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.1, ""regressor__kernel"": ""rbf""}",1.8228215866319861
general,COHORT,P43,valence,multimodal,svr,all,all,9,"{""regressor__C"": 10, ""regressor__epsilon"": 0.25, ""regressor__gamma"": 0.1, ""regressor__kernel"": ""rbf""}",1.8320919155261621
general,COHORT,P45,valence,multimodal,svr,all,all,10,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": ""scale"", ""regressor__kernel"": ""rbf""}",1.821169135487591
general,COHORT,P10,valence,multimodal,svr,5,5,1,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.7377318403415831
general,COHORT,P11,valence,multimodal,svr,5,5,2,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.7128523807863278
general,COHORT,P19,valence,multimodal,svr,5,5,3,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.7797330529322948
general,COHORT,P22,valence,multimodal,svr,5,5,4,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.7074191016349385
general,COHORT,P25,valence,multimodal,svr,5,5,5,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.7600256848680331
general,COHORT,P32,valence,multimodal,svr,5,5,6,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.1, ""regressor__kernel"": ""rbf""}",1.8109569473172915
general,COHORT,P40,valence,multimodal,svr,5,5,7,"{""regressor__C"": 1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.7503226705373394
general,COHORT,P42,valence,multimodal,svr,5,5,8,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.8209481185080771
general,COHORT,P43,valence,multimodal,svr,5,5,9,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.8321295179866914
general,COHORT,P45,valence,multimodal,svr,5,5,10,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.8149960972204635
general,COHORT,P10,valence,multimodal,svr,10,10,1,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.740857468879462
general,COHORT,P11,valence,multimodal,svr,10,10,2,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.7132417416456787
general,COHORT,P19,valence,multimodal,svr,10,10,3,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.7822941150292784
general,COHORT,P22,valence,multimodal,svr,10,10,4,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.7066949386168964
general,COHORT,P25,valence,multimodal,svr,10,10,5,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.767592590040979
general,COHORT,P32,valence,multimodal,svr,10,10,6,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.8156719603610707
general,COHORT,P40,valence,multimodal,svr,10,10,7,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.7563655148733708
general,COHORT,P42,valence,multimodal,svr,10,10,8,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.8190889917178599
general,COHORT,P43,valence,multimodal,svr,10,10,9,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.8311003480345884
general,COHORT,P45,valence,multimodal,svr,10,10,10,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.8139082530655266
general,COHORT,P10,valence,multimodal,svr,20,20,1,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.7388028855451285
general,COHORT,P11,valence,multimodal,svr,20,20,2,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.7142214508687388
general,COHORT,P19,valence,multimodal,svr,20,20,3,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.7847848308491634
general,COHORT,P22,valence,multimodal,svr,20,20,4,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.709589247969518
general,COHORT,P25,valence,multimodal,svr,20,20,5,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.1, ""regressor__kernel"": ""rbf""}",1.7650270542858504
general,COHORT,P32,valence,multimodal,svr,20,20,6,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.816332707295032
general,COHORT,P40,valence,multimodal,svr,20,20,7,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": ""scale"", ""regressor__kernel"": ""rbf""}",1.7556879393790559
general,COHORT,P42,valence,multimodal,svr,20,20,8,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.8236314658964918
general,COHORT,P43,valence,multimodal,svr,20,20,9,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.834026319205878
general,COHORT,P45,valence,multimodal,svr,20,20,10,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.8152104581902009
general,COHORT,P10,valence,multimodal,ridge,all,all,1,"{""regressor__alpha"": 100}",1.8945942155742557
general,COHORT,P11,valence,multimodal,ridge,all,all,2,"{""regressor__alpha"": 100}",1.8750844560314122
general,COHORT,P19,valence,multimodal,ridge,all,all,3,"{""regressor__alpha"": 100}",1.9359420870106265
general,COHORT,P22,valence,multimodal,ridge,all,all,4,"{""regressor__alpha"": 100}",1.8743805972167487
general,COHORT,P25,valence,multimodal,ridge,all,all,5,"{""regressor__alpha"": 100}",1.9822096145856425
general,COHORT,P32,valence,multimodal,ridge,all,all,6,"{""regressor__alpha"": 100}",1.9756716810480683
general,COHORT,P40,valence,multimodal,ridge,all,all,7,"{""regressor__alpha"": 100}",1.8653054485761893
general,COHORT,P42,valence,multimodal,ridge,all,all,8,"{""regressor__alpha"": 100}",1.9356292136380386
general,COHORT,P43,valence,multimodal,ridge,all,all,9,"{""regressor__alpha"": 100}",2.0068422317612025
general,COHORT,P45,valence,multimodal,ridge,all,all,10,"{""regressor__alpha"": 100}",1.9907186379542274
general,COHORT,P10,valence,multimodal,ridge,5,5,1,"{""regressor__alpha"": 100}",1.7719525262737659
general,COHORT,P11,valence,multimodal,ridge,5,5,2,"{""regressor__alpha"": 100}",1.7258316620506005
general,COHORT,P19,valence,multimodal,ridge,5,5,3,"{""regressor__alpha"": 100}",1.8046002277209923
general,COHORT,P22,valence,multimodal,ridge,5,5,4,"{""regressor__alpha"": 100}",1.7640560712513662
general,COHORT,P25,valence,multimodal,ridge,5,5,5,"{""regressor__alpha"": 100}",1.8194792786073322
general,COHORT,P32,valence,multimodal,ridge,5,5,6,"{""regressor__alpha"": 100}",1.8275793535901645
general,COHORT,P40,valence,multimodal,ridge,5,5,7,"{""regressor__alpha"": 100}",1.7597315799769266
general,COHORT,P42,valence,multimodal,ridge,5,5,8,"{""regressor__alpha"": 100}",1.8419220605179043
general,COHORT,P43,valence,multimodal,ridge,5,5,9,"{""regressor__alpha"": 100}",1.852851367619349
general,COHORT,P45,valence,multimodal,ridge,5,5,10,"{""regressor__alpha"": 100}",1.8293113653011275
general,COHORT,P10,valence,multimodal,ridge,10,10,1,"{""regressor__alpha"": 100}",1.7909253993289092
general,COHORT,P11,valence,multimodal,ridge,10,10,2,"{""regressor__alpha"": 100}",1.724355837123975
general,COHORT,P19,valence,multimodal,ridge,10,10,3,"{""regressor__alpha"": 100}",1.8242272107198503
general,COHORT,P22,valence,multimodal,ridge,10,10,4,"{""regressor__alpha"": 100}",1.7614230450437751
general,COHORT,P25,valence,multimodal,ridge,10,10,5,"{""regressor__alpha"": 100}",1.8286060904438337
general,COHORT,P32,valence,multimodal,ridge,10,10,6,"{""regressor__alpha"": 100}",1.847759091715826
general,COHORT,P40,valence,multimodal,ridge,10,10,7,"{""regressor__alpha"": 100}",1.7809386596195693
general,COHORT,P42,valence,multimodal,ridge,10,10,8,"{""regressor__alpha"": 100}",1.8406184287836092
general,COHORT,P43,valence,multimodal,ridge,10,10,9,"{""regressor__alpha"": 100}",1.8658307081347636
general,COHORT,P45,valence,multimodal,ridge,10,10,10,"{""regressor__alpha"": 100}",1.8257568517449005
general,COHORT,P10,valence,multimodal,ridge,20,20,1,"{""regressor__alpha"": 100}",1.8006218366196158
general,COHORT,P11,valence,multimodal,ridge,20,20,2,"{""regressor__alpha"": 100}",1.7422543168293239
general,COHORT,P19,valence,multimodal,ridge,20,20,3,"{""regressor__alpha"": 100}",1.8285385502944849
general,COHORT,P22,valence,multimodal,ridge,20,20,4,"{""regressor__alpha"": 100}",1.7918129456594394
general,COHORT,P25,valence,multimodal,ridge,20,20,5,"{""regressor__alpha"": 100}",1.8278014809350929
general,COHORT,P32,valence,multimodal,ridge,20,20,6,"{""regressor__alpha"": 100}",1.8401438424906504
general,COHORT,P40,valence,multimodal,ridge,20,20,7,"{""regressor__alpha"": 100}",1.7876135016011603
general,COHORT,P42,valence,multimodal,ridge,20,20,8,"{""regressor__alpha"": 100}",1.853925610648067
general,COHORT,P43,valence,multimodal,ridge,20,20,9,"{""regressor__alpha"": 100}",1.8732914849724587
general,COHORT,P45,valence,multimodal,ridge,20,20,10,"{""regressor__alpha"": 100}",1.8422080663259117
general,COHORT,P10,arousal,eeg,knn,all,all,1,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""distance""}",1.786949680844741
general,COHORT,P11,arousal,eeg,knn,all,all,2,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""distance""}",1.7834827208725126
general,COHORT,P19,arousal,eeg,knn,all,all,3,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""distance""}",1.8143732181053274
general,COHORT,P22,arousal,eeg,knn,all,all,4,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.711086023064422
general,COHORT,P25,arousal,eeg,knn,all,all,5,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.8322658190148615
general,COHORT,P32,arousal,eeg,knn,all,all,6,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""distance""}",1.8873163693967605
general,COHORT,P40,arousal,eeg,knn,all,all,7,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.8145864498153579
general,COHORT,P42,arousal,eeg,knn,all,all,8,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.828151670652116
general,COHORT,P43,arousal,eeg,knn,all,all,9,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""distance""}",1.8650912142992477
general,COHORT,P45,arousal,eeg,knn,all,all,10,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""distance""}",1.797651578810978
general,COHORT,P10,arousal,eeg,knn,5,5,1,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""distance""}",1.761863746893671
general,COHORT,P11,arousal,eeg,knn,5,5,2,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.728751852334229
general,COHORT,P19,arousal,eeg,knn,5,5,3,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.726485911533434
general,COHORT,P22,arousal,eeg,knn,5,5,4,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.677487543536336
general,COHORT,P25,arousal,eeg,knn,5,5,5,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.8037159549366493
general,COHORT,P32,arousal,eeg,knn,5,5,6,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""distance""}",1.8765206685453255
general,COHORT,P40,arousal,eeg,knn,5,5,7,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.7694804628280245
general,COHORT,P42,arousal,eeg,knn,5,5,8,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.8216151579241142
general,COHORT,P43,arousal,eeg,knn,5,5,9,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.869803223031956
general,COHORT,P45,arousal,eeg,knn,5,5,10,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""distance""}",1.7835285945127979
general,COHORT,P10,arousal,eeg,knn,10,10,1,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.7453047777065873
general,COHORT,P11,arousal,eeg,knn,10,10,2,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.758333922612693
general,COHORT,P19,arousal,eeg,knn,10,10,3,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""distance""}",1.7622488431382866
general,COHORT,P22,arousal,eeg,knn,10,10,4,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.6672852246804193
general,COHORT,P25,arousal,eeg,knn,10,10,5,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.784273160492172
general,COHORT,P32,arousal,eeg,knn,10,10,6,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""distance""}",1.8618319498842884
general,COHORT,P40,arousal,eeg,knn,10,10,7,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""distance""}",1.7867115658514336
general,COHORT,P42,arousal,eeg,knn,10,10,8,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""distance""}",1.8427566678085558
general,COHORT,P43,arousal,eeg,knn,10,10,9,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.8685548120208406
general,COHORT,P45,arousal,eeg,knn,10,10,10,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.8031981138275355
general,COHORT,P10,arousal,eeg,knn,20,20,1,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.7702569859109851
general,COHORT,P11,arousal,eeg,knn,20,20,2,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.746943222768131
general,COHORT,P19,arousal,eeg,knn,20,20,3,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.7575143100660036
general,COHORT,P22,arousal,eeg,knn,20,20,4,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""distance""}",1.6772880360542075
general,COHORT,P25,arousal,eeg,knn,20,20,5,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.8163555146276333
general,COHORT,P32,arousal,eeg,knn,20,20,6,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.870489282702366
general,COHORT,P40,arousal,eeg,knn,20,20,7,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.8128423641663383
general,COHORT,P42,arousal,eeg,knn,20,20,8,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.799629372937589
general,COHORT,P43,arousal,eeg,knn,20,20,9,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.8334190658672884
general,COHORT,P45,arousal,eeg,knn,20,20,10,"{""regressor__n_neighbors"": 11, ""regressor__weights"": ""uniform""}",1.8057666511540056
general,COHORT,P10,arousal,eeg,svr,all,all,1,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.1, ""regressor__kernel"": ""rbf""}",1.6572475298202682
general,COHORT,P11,arousal,eeg,svr,all,all,2,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.1, ""regressor__kernel"": ""rbf""}",1.6302230342979924
general,COHORT,P19,arousal,eeg,svr,all,all,3,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.1, ""regressor__kernel"": ""rbf""}",1.652996815575639
general,COHORT,P22,arousal,eeg,svr,all,all,4,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.1, ""regressor__kernel"": ""rbf""}",1.5741907773786785
general,COHORT,P25,arousal,eeg,svr,all,all,5,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.1, ""regressor__kernel"": ""rbf""}",1.652192255389771
general,COHORT,P32,arousal,eeg,svr,all,all,6,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.25, ""regressor__gamma"": 0.1, ""regressor__kernel"": ""rbf""}",1.7467066223174252
general,COHORT,P40,arousal,eeg,svr,all,all,7,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.25, ""regressor__gamma"": 0.1, ""regressor__kernel"": ""rbf""}",1.6625410469565907
general,COHORT,P42,arousal,eeg,svr,all,all,8,"{""regressor__C"": 10, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.1, ""regressor__kernel"": ""rbf""}",1.7114783536092155
general,COHORT,P43,arousal,eeg,svr,all,all,9,"{""regressor__C"": 10, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.1, ""regressor__kernel"": ""rbf""}",1.7475739692721732
general,COHORT,P45,arousal,eeg,svr,all,all,10,"{""regressor__C"": 10, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.1, ""regressor__kernel"": ""rbf""}",1.7003924534066766
general,COHORT,P10,arousal,eeg,svr,5,5,1,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.6632490539453824
general,COHORT,P11,arousal,eeg,svr,5,5,2,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.6552677972373675
general,COHORT,P19,arousal,eeg,svr,5,5,3,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.658869648954673
general,COHORT,P22,arousal,eeg,svr,5,5,4,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.57787639245532
general,COHORT,P25,arousal,eeg,svr,5,5,5,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.6783627643573908
general,COHORT,P32,arousal,eeg,svr,5,5,6,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.7899153816702966
general,COHORT,P40,arousal,eeg,svr,5,5,7,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.6866632642649708
general,COHORT,P42,arousal,eeg,svr,5,5,8,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.7365020169294678
general,COHORT,P43,arousal,eeg,svr,5,5,9,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.7633590760139959
general,COHORT,P45,arousal,eeg,svr,5,5,10,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.7191718784324632
general,COHORT,P10,arousal,eeg,svr,10,10,1,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.670681971688018
general,COHORT,P11,arousal,eeg,svr,10,10,2,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.6735166565941317
general,COHORT,P19,arousal,eeg,svr,10,10,3,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.6615521447249963
general,COHORT,P22,arousal,eeg,svr,10,10,4,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.583522045285935
general,COHORT,P25,arousal,eeg,svr,10,10,5,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.6841249054196585
general,COHORT,P32,arousal,eeg,svr,10,10,6,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.804123575387416
general,COHORT,P40,arousal,eeg,svr,10,10,7,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.6903185638185285
general,COHORT,P42,arousal,eeg,svr,10,10,8,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.748475628776984
general,COHORT,P43,arousal,eeg,svr,10,10,9,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.7757225818007367
general,COHORT,P45,arousal,eeg,svr,10,10,10,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.7240460504511215
general,COHORT,P10,arousal,eeg,svr,20,20,1,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.6760373035097635
general,COHORT,P11,arousal,eeg,svr,20,20,2,"{""regressor__C"": 0.1, ""regressor__epsilon"": 0.1, ""regressor__gamma"": 0.01, ""regressor__kernel"": ""rbf""}",1.675570756139234
