held_out_participant,epoch,train_mse,validation_mse,is_best_validation,epochs_without_improvement,learning_rate
P01,36,3.293273995320002,3.7042653560638428,False,8,0.001
P01,37,3.2827071657887212,3.6851160526275635,False,9,0.001
P01,38,3.277781401519422,3.6687169075012207,True,0,0.001
P01,39,3.2811020303655556,3.6975598335266113,False,1,0.001
P01,40,3.262782644342493,3.723771572113037,False,2,0.001
P01,41,3.262373548966867,3.688783645629883,False,3,0.001
P01,42,3.254550434924938,3.8472604751586914,False,4,0.001
P01,43,3.263431107556378,3.692148447036743,False,5,0.001
P01,44,3.2585240790137537,3.7104454040527344,False,6,0.001
P01,45,3.259557525316874,3.709066152572632,False,7,0.001
P01,46,3.2525134881337485,3.695326328277588,False,8,0.001
P01,47,3.2576134502887726,3.863873243331909,False,9,0.001
P01,48,3.2558725542492337,3.6888766288757324,False,10,0.001
P01,49,3.2339170310232372,3.733247995376587,False,11,0.001
P01,50,3.245012374939742,3.782291889190674,False,12,0.001
P01,51,3.2295741582358324,3.736069679260254,False,13,0.001
P01,52,3.242716568487662,3.7238547801971436,False,14,0.001
P01,53,3.236712839868334,3.726456880569458,False,15,0.001
P01,54,3.252581859076465,3.762101411819458,False,16,0.001
P01,55,3.232665984718888,3.7116987705230713,False,17,0.001
P01,56,3.2124440956998757,3.7493104934692383,False,18,0.001
P01,57,3.2325385080443487,3.751507520675659,False,19,0.001
P01,58,3.2267935198766216,3.770677089691162,False,20,0.001
P02,1,9.040234459014165,3.5084969997406006,True,0,0.001
P02,2,3.6906248047238304,3.4888129234313965,True,0,0.001
P02,3,3.654182340985253,3.466874361038208,True,0,0.001
P02,4,3.6392453102838425,3.4612748622894287,True,0,0.001
P02,5,3.6206678685687836,3.4884755611419678,False,1,0.001
P02,6,3.5954785687582835,3.4577434062957764,True,0,0.001
P02,7,3.5730541672025407,3.4486818313598633,True,0,0.001
P02,8,3.5617845501218524,3.4363274574279785,True,0,0.001
P02,9,3.5618550062179564,3.4293298721313477,True,0,0.001
P02,10,3.547057476497832,3.457528829574585,False,1,0.001
P02,11,3.533235159374419,3.426093101501465,True,0,0.001
P02,12,3.547103516260783,3.4293274879455566,False,1,0.001
P02,13,3.5071134907858714,3.41225004196167,True,0,0.001
P02,14,3.491091831525167,3.405113458633423,True,0,0.001
P02,15,3.476269547144572,3.408031702041626,False,1,0.001
P02,16,3.48115044548398,3.4015841484069824,True,0,0.001
P02,17,3.4806897867293585,3.412703275680542,False,1,0.001
P02,18,3.456728838738941,3.3919360637664795,True,0,0.001
P02,19,3.446269537153698,3.385852813720703,True,0,0.001
P02,20,3.432988426798866,3.4338748455047607,False,1,0.001
P02,21,3.4137511911846343,3.3800485134124756,True,0,0.001
P02,22,3.4091744422912598,3.39111590385437,False,1,0.001
P02,23,3.396930269967942,3.42561936378479,False,2,0.001
P02,24,3.416309286299206,3.386885404586792,False,3,0.001
P02,25,3.3988960470472063,3.468993663787842,False,4,0.001
P02,26,3.3816811220986502,3.3801493644714355,False,5,0.001
P02,27,3.387029218673706,3.3854928016662598,False,6,0.001
P02,28,3.3792963550204322,3.3655123710632324,True,0,0.001
P02,29,3.385409723009382,3.362039089202881,True,0,0.001
P02,30,3.3723484232312155,3.418997287750244,False,1,0.001
P02,31,3.3599590324220205,3.365705966949463,False,2,0.001
P02,32,3.35409311567034,3.3715410232543945,False,3,0.001
P02,33,3.3626487958998905,3.360610008239746,True,0,0.001
P02,34,3.3722127165113176,3.3589470386505127,True,0,0.001
P02,35,3.3624447595505487,3.4004688262939453,False,1,0.001
P02,36,3.34639417330424,3.379697561264038,False,2,0.001
P02,37,3.345551270530337,3.387643814086914,False,3,0.001
P02,38,3.334454681759789,3.3473994731903076,True,0,0.001
P02,39,3.33413393838065,3.374070405960083,False,1,0.001
P02,40,3.332257946332296,3.3531312942504883,False,2,0.001
P02,41,3.3426865600404287,3.3615050315856934,False,3,0.001
P02,42,3.350882439386277,3.411606788635254,False,4,0.001
P02,43,3.330560299328395,3.354696035385132,False,5,0.001
P02,44,3.3182611351921443,3.357365608215332,False,6,0.001
P02,45,3.314471471877325,3.413132905960083,False,7,0.001
P02,46,3.318071304048811,3.420311689376831,False,8,0.001
P02,47,3.3136164983113607,3.3604249954223633,False,9,0.001
P02,48,3.3180930410112652,3.3566854000091553,False,10,0.001
P02,49,3.2956554832912626,3.3565096855163574,False,11,0.001
P02,50,3.326030413309733,3.5598034858703613,False,12,0.001
P02,51,3.3111330202647618,3.3998372554779053,False,13,0.001
P02,52,3.3079328264508927,3.512460708618164,False,14,0.001
P02,53,3.3091166814168296,3.36950945854187,False,15,0.001
P02,54,3.291428243546259,3.452493906021118,False,16,0.001
P02,55,3.2872410251980737,3.402101755142212,False,17,0.001
P02,56,3.2906643345242457,3.3904824256896973,False,18,0.001
P02,57,3.293696280888149,3.6058270931243896,False,19,0.001
P02,58,3.2919315860384986,3.3895459175109863,False,20,0.001
P04,1,8.420411379249007,3.996234655380249,True,0,0.001
P04,2,3.532268272505866,3.9582347869873047,True,0,0.001
P04,3,3.5295553737216525,3.9309194087982178,True,0,0.001
P04,4,3.4703016634340638,4.0874481201171875,False,1,0.001
P04,5,3.50177542147813,3.9123435020446777,True,0,0.001
P04,6,3.453861168137303,3.896815299987793,True,0,0.001
P04,7,3.456707210452468,3.892848253250122,True,0,0.001
P04,8,3.4493356380197735,3.8926007747650146,True,0,0.001
P04,9,3.399318227061519,3.9198989868164062,False,1,0.001
P04,10,3.4046946653613337,3.9612343311309814,False,2,0.001
P04,11,3.409363735605169,3.9238977432250977,False,3,0.001
P04,12,3.371407221864771,3.890104055404663,True,0,0.001
P04,13,3.351624924827505,3.9454123973846436,False,1,0.001
P04,14,3.3487805602727114,3.8948705196380615,False,2,0.001
P04,15,3.3352852353343256,3.913351058959961,False,3,0.001
P04,16,3.3226027521822186,3.8899810314178467,True,0,0.001
P04,17,3.309625017422217,3.890782356262207,False,1,0.001
P04,18,3.297898334485513,3.9025259017944336,False,2,0.001
P04,19,3.2798776494132147,3.880960702896118,True,0,0.001
P04,20,3.2765928308169046,3.8918259143829346,False,1,0.001
P04,21,3.27150254117118,3.892155885696411,False,2,0.001
P04,22,3.2720138518898576,3.8970911502838135,False,3,0.001
P04,23,3.2763940427038403,3.9015843868255615,False,4,0.001
P04,24,3.2427444016491926,3.9536232948303223,False,5,0.001
P04,25,3.251212739282184,3.8996455669403076,False,6,0.001
P04,26,3.2319696799472526,3.877042055130005,True,0,0.001
P04,27,3.259336084127426,3.8962364196777344,False,1,0.001
P04,28,3.224635139659599,3.8931725025177,False,2,0.001
P04,29,3.226483400221224,3.9087488651275635,False,3,0.001
P04,30,3.2248106245641357,3.913867235183716,False,4,0.001
P04,31,3.224988785054949,3.9051342010498047,False,5,0.001
P04,32,3.216721424350032,3.8884148597717285,False,6,0.001
P04,33,3.215233670340644,4.016109943389893,False,7,0.001
P04,34,3.2116198716340243,3.8788204193115234,False,8,0.001
P04,35,3.202792345373719,3.8751790523529053,True,0,0.001
P04,36,3.190686457686954,4.0019145011901855,False,1,0.001
P04,37,3.1932457188765206,3.876586437225342,False,2,0.001
P04,38,3.2072555312403925,3.881352663040161,False,3,0.001
P04,39,3.2436922192573547,3.874533176422119,True,0,0.001
P04,40,3.1747919541818126,3.8919947147369385,False,1,0.001
P04,41,3.1839833701098406,3.9600653648376465,False,2,0.001
P04,42,3.200672638637048,3.9121131896972656,False,3,0.001
P04,43,3.1951250345618636,3.874319553375244,True,0,0.001
P04,44,3.1673542194896274,3.869748592376709,True,0,0.001
P04,45,3.183988555713936,3.88934588432312,False,1,0.001
P04,46,3.190407243039873,3.875098466873169,False,2,0.001
P04,47,3.1973031130101948,3.8696675300598145,True,0,0.001
P04,48,3.1706396451702825,3.90343976020813,False,1,0.001
P04,49,3.1806218326091766,3.8644394874572754,True,0,0.001
P04,50,3.1607812146345773,3.882889986038208,False,1,0.001
P04,51,3.149507668283251,3.92102313041687,False,2,0.001
P04,52,3.1704456585424916,3.8596668243408203,True,0,0.001
P04,53,3.1558555784048856,3.8860323429107666,False,1,0.001
P04,54,3.1680484778351254,3.8613944053649902,False,2,0.001
P04,55,3.1484941012329526,3.8848655223846436,False,3,0.001
P04,56,3.167086594634586,4.031550884246826,False,4,0.001
P04,57,3.1781672680819475,3.85141658782959,True,0,0.001
P04,58,3.1655835972891913,3.8790247440338135,False,1,0.001
P04,59,3.138777772585551,3.9096853733062744,False,2,0.001
P04,60,3.1318299858658403,3.8778765201568604,False,3,0.001
P04,61,3.141331930955251,3.981647253036499,False,4,0.001
P04,62,3.161243302954568,4.086501121520996,False,5,0.001
P04,63,3.1519082883993783,3.8884472846984863,False,6,0.001
P04,64,3.146463187756362,3.8842227458953857,False,7,0.001
P04,65,3.151408674540343,3.9235007762908936,False,8,0.001
P04,66,3.1544587126484624,3.8870961666107178,False,9,0.001
P04,67,3.122428062889311,3.867506265640259,False,10,0.001
P04,68,3.1438921138092324,3.885067939758301,False,11,0.001
P04,69,3.128092222743564,3.8675928115844727,False,12,0.001
P04,70,3.118655135234197,3.8993678092956543,False,13,0.001
P04,71,3.1548313332928553,3.8797032833099365,False,14,0.001
P04,72,3.1341522611953594,3.864264965057373,False,15,0.001
P04,73,3.128448787662718,3.8550798892974854,False,16,0.001
P04,74,3.1172117259767322,3.8513407707214355,True,0,0.001
P04,75,3.117252602621361,3.851626396179199,False,1,0.001
P04,76,3.122127811113993,3.896014928817749,False,2,0.001
P04,77,3.127536412742403,3.8837218284606934,False,3,0.001
P04,78,3.110507603044863,3.8725385665893555,False,4,0.001
P04,79,3.1083795119214943,3.8667304515838623,False,5,0.001
P04,80,3.103585720062256,4.0474395751953125,False,6,0.001
P04,81,3.109479312543516,3.8580148220062256,False,7,0.001
P04,82,3.098420529453843,3.8623952865600586,False,8,0.001
P04,83,3.128906712487892,3.8513286113739014,True,0,0.001
P04,84,3.131231188774109,3.90189266204834,False,1,0.001
P04,85,3.085156231014817,3.8570005893707275,False,2,0.001
P04,86,3.1104863871026924,3.84130859375,True,0,0.001
P04,87,3.1175805771792375,3.841282606124878,True,0,0.001
P04,88,3.1102494067615933,3.8714442253112793,False,1,0.001
P04,89,3.1099198626147375,3.847506523132324,False,2,0.001
P04,90,3.0878153145313263,3.8623721599578857,False,3,0.001
P04,91,3.0960338060502655,3.941633939743042,False,4,0.001
P04,92,3.0971683208589202,3.8448073863983154,False,5,0.001
P04,93,3.0804559367674367,3.8803327083587646,False,6,0.001
P04,94,3.090502204718413,3.89512300491333,False,7,0.001
P04,95,3.0701836027480938,3.9502933025360107,False,8,0.001
P04,96,3.099235185870418,3.8678579330444336,False,9,0.001
P04,97,3.0850402536215604,3.9961745738983154,False,10,0.001
P04,98,3.070094099751225,3.9139013290405273,False,11,0.001
P04,99,3.075726553245827,3.981030225753784,False,12,0.001
P04,100,3.0926651800120317,3.9112133979797363,False,13,0.001
P04,101,3.07213642972487,3.861710548400879,False,14,0.001
P04,102,3.0877505551885673,3.8593852519989014,False,15,0.001
P04,103,3.0580179084230354,3.9403533935546875,False,16,0.001
P04,104,3.1007333905608565,3.8697762489318848,False,17,0.001
P04,105,3.0474320672176503,3.8723196983337402,False,18,0.001
P04,106,3.051162194322657,3.8802504539489746,False,19,0.001
P04,107,3.0663691505237862,3.9426376819610596,False,20,0.001
P05,1,8.747802524654954,3.25393009185791,True,0,0.001
P05,2,3.7323417928483753,3.3591244220733643,False,1,0.001
P05,3,3.6909210637763694,3.181109666824341,True,0,0.001
P05,4,3.7036915200727956,3.4056777954101562,False,1,0.001
P05,5,3.667539459687692,3.159579038619995,True,0,0.001
P05,6,3.6555367520561926,3.1978702545166016,False,1,0.001
P05,7,3.642782641781701,3.1830005645751953,False,2,0.001
P05,8,3.620214925871955,3.1767895221710205,False,3,0.001
P05,9,3.5871184644875704,3.2239432334899902,False,4,0.001
P05,10,3.6278663078943887,3.1795036792755127,False,5,0.001
P05,11,3.57911448235865,3.1380057334899902,True,0,0.001
P05,12,3.5639569097095065,3.210409641265869,False,1,0.001
P05,13,3.555740811206676,3.1604363918304443,False,2,0.001
P05,14,3.559138536453247,3.1247522830963135,True,0,0.001
P05,15,3.51501453143579,3.1869590282440186,False,1,0.001
P05,16,3.528608233840377,3.1426148414611816,False,2,0.001
P05,17,3.521135856707891,3.117795705795288,True,0,0.001
P05,18,3.493498652069657,3.1038103103637695,True,0,0.001
P05,19,3.499606611552062,3.1270933151245117,False,1,0.001
P05,20,3.4653453076327287,3.1028401851654053,True,0,0.001
P05,21,3.4632143797697843,3.0958361625671387,True,0,0.001
P05,22,3.4529220263163247,3.099177360534668,False,1,0.001
P05,23,3.4676726736404277,3.081883192062378,True,0,0.001
P05,24,3.4495623211065927,3.093322515487671,False,1,0.001
P05,25,3.434639420774248,3.0818793773651123,True,0,0.001
P05,26,3.4499647231013686,3.073253631591797,True,0,0.001
P05,27,3.4605169097582498,3.0732510089874268,True,0,0.001
P05,28,3.4012620934733637,3.1026322841644287,False,1,0.001
P05,29,3.4375660022099814,3.072402238845825,True,0,0.001
P05,30,3.405688711890468,3.0809648036956787,False,1,0.001
P05,31,3.4314917259746127,3.0768299102783203,False,2,0.001
P05,32,3.4188427880958274,3.083672285079956,False,3,0.001
P05,33,3.388841542932722,3.094902753829956,False,4,0.001
P05,34,3.4022783129303544,3.067866563796997,True,0,0.001
P05,35,3.38677759302987,3.091414451599121,False,1,0.001
P05,36,3.3895620858227766,3.078110694885254,False,2,0.001
P05,37,3.3817763372703835,3.082270622253418,False,3,0.001
P05,38,3.3823287818166943,3.2185449600219727,False,4,0.001
P05,39,3.4077540084167763,3.069854259490967,False,5,0.001
P05,40,3.39656122746291,3.0710999965667725,False,6,0.001
P05,41,3.393618732690811,3.116077423095703,False,7,0.001
P05,42,3.386229583510646,3.0696651935577393,False,8,0.001
P05,43,3.375499590679451,3.2021989822387695,False,9,0.001
P05,44,3.403119412837205,3.087968587875366,False,10,0.001
P05,45,3.391206480838634,3.087064504623413,False,11,0.001
P05,46,3.384945915804969,3.099031925201416,False,12,0.001
P05,47,3.375307990445031,3.075052499771118,False,13,0.001
P05,48,3.367562258685077,3.1152520179748535,False,14,0.001
P05,49,3.359864859669297,3.0775413513183594,False,15,0.001
P05,50,3.3509166417298495,3.0951547622680664,False,16,0.001
P05,51,3.3719737419375666,3.089585304260254,False,17,0.001
P05,52,3.399152519526305,3.080517292022705,False,18,0.001
P05,53,3.394170374781997,3.070324659347534,False,19,0.001
P05,54,3.3569167300506875,3.062610626220703,True,0,0.001
P05,55,3.350918816195594,3.0785505771636963,False,1,0.001
P05,56,3.3680493787482932,3.068772554397583,False,2,0.001
P05,57,3.351282314017967,3.1391615867614746,False,3,0.001
P05,58,3.345369380933267,3.1042089462280273,False,4,0.001
P05,59,3.377792719337675,3.1046364307403564,False,5,0.001
P05,60,3.3602606775584043,3.1684207916259766,False,6,0.001
P05,61,3.359073312194259,3.0859413146972656,False,7,0.001
P05,62,3.3509605902212636,3.071826457977295,False,8,0.001
P05,63,3.353614913092719,3.0889179706573486,False,9,0.001
P05,64,3.334834697069945,3.0778238773345947,False,10,0.001
P05,65,3.3381696895316795,3.094945192337036,False,11,0.001
P05,66,3.3430994119909077,3.080872058868408,False,12,0.001
P05,67,3.3366383921217033,3.342082977294922,False,13,0.001
P05,68,3.3679260037563465,3.1478681564331055,False,14,0.001
P05,69,3.346806479824914,3.0935301780700684,False,15,0.001
P05,70,3.3595729624783552,3.0789835453033447,False,16,0.001
P05,71,3.32861809598075,3.10545015335083,False,17,0.001
P05,72,3.330934787238086,3.1360464096069336,False,18,0.001
P05,73,3.3730201213448137,3.0846807956695557,False,19,0.001
P05,74,3.332748503596694,3.1038143634796143,False,20,0.001
P06,1,8.692133373684353,4.123336315155029,True,0,0.001
P06,2,3.537470147565559,4.077052116394043,True,0,0.001
P06,3,3.514572066289407,4.098514080047607,False,1,0.001
P06,4,3.482072837926723,4.03623628616333,True,0,0.001
P06,5,3.4725070551589683,4.084890842437744,False,1,0.001
P06,6,3.445026201230508,4.033187389373779,True,0,0.001
P06,7,3.4429210082248405,3.995772361755371,True,0,0.001
P06,8,3.4199017021391125,3.991462469100952,True,0,0.001
P06,9,3.4190686543782554,3.989330530166626,True,0,0.001
P06,10,3.395050847971881,3.981170177459717,True,0,0.001
P06,11,3.3956565503720886,4.005795001983643,False,1,0.001
P06,12,3.3643030049624265,3.965527296066284,True,0,0.001
P06,13,3.3598526848687067,3.9705488681793213,False,1,0.001
P06,14,3.3584392401907177,3.99411678314209,False,2,0.001
P06,15,3.328780635639473,3.97147274017334,False,3,0.001
P06,16,3.3295065694385104,4.037491321563721,False,4,0.001
P06,17,3.3015565474828086,3.9618663787841797,True,0,0.001
P06,18,3.2956319098119384,3.9902215003967285,False,1,0.001
P06,19,3.2828788646945246,3.9812099933624268,False,2,0.001
P06,20,3.289925124910143,3.9676053524017334,False,3,0.001
P06,21,3.2574279507001243,4.069221019744873,False,4,0.001
P06,22,3.271356434733779,3.95839786529541,True,0,0.001
P06,23,3.250967648294237,4.108903408050537,False,1,0.001
P06,24,3.266325886602755,3.96838641166687,False,2,0.001
P06,25,3.2441353058373488,3.943566083908081,True,0,0.001
P06,26,3.2407372064060636,3.94547438621521,False,1,0.001
P06,27,3.2283251506310924,3.994492530822754,False,2,0.001
P06,28,3.2365395658546023,3.9278464317321777,True,0,0.001
P06,29,3.2190150673742646,3.9238948822021484,True,0,0.001
P06,30,3.224763810634613,3.9154531955718994,True,0,0.001
P06,31,3.2062445371239274,3.911750316619873,True,0,0.001
P06,32,3.211044195625517,3.921161413192749,False,1,0.001
P06,33,3.2055796991895744,3.9118921756744385,False,2,0.001
P06,34,3.215374837319056,3.924226999282837,False,3,0.001
P06,35,3.1968967495141207,3.9509506225585938,False,4,0.001
P06,36,3.207262761063046,3.9075238704681396,True,0,0.001
P06,37,3.21396839066788,3.9944841861724854,False,1,0.001
P06,38,3.197775383790334,4.024942874908447,False,2,0.001
P06,39,3.200428025590049,3.9058313369750977,True,0,0.001
P06,40,3.1923566261927285,4.007933616638184,False,1,0.001
P06,41,3.187355469774317,4.137531280517578,False,2,0.001
P06,42,3.188133066451108,3.9466817378997803,False,3,0.001
P06,43,3.180746531044995,3.9453043937683105,False,4,0.001
P06,44,3.1854627783651703,3.8994858264923096,True,0,0.001
P06,45,3.2048476801978216,4.089829444885254,False,1,0.001
P06,46,3.1867383652263217,3.9315176010131836,False,2,0.001
P06,47,3.1845198428189314,3.9311039447784424,False,3,0.001
P06,48,3.1862941207709135,3.8984506130218506,True,0,0.001
P06,49,3.167405010373504,3.935161828994751,False,1,0.001
P06,50,3.2160365084807077,4.003389835357666,False,2,0.001
P06,51,3.1784167731249773,3.9385733604431152,False,3,0.001
P06,52,3.184463257039035,3.9034583568573,False,4,0.001
P06,53,3.163258774413003,3.925840377807617,False,5,0.001
P06,54,3.157881443147306,3.9076924324035645,False,6,0.001
P06,55,3.1747074281727827,3.9315218925476074,False,7,0.001
P06,56,3.2148558541580483,3.9923908710479736,False,8,0.001
P06,57,3.1687321000629,3.979405403137207,False,9,0.001
P06,58,3.175152595396395,3.9417011737823486,False,10,0.001
P06,59,3.176406661669413,3.902228355407715,False,11,0.001
P06,60,3.1702147413183144,3.896359443664551,True,0,0.001
P06,61,3.156795648513017,3.9377553462982178,False,1,0.001
P06,62,3.1506017865958036,3.9388186931610107,False,2,0.001
P06,63,3.158867578815531,3.930356502532959,False,3,0.001
P06,64,3.1508585567827576,3.9581985473632812,False,4,0.001
P06,65,3.1519580582777658,3.922004461288452,False,5,0.001
P06,66,3.1562230476626643,3.917572259902954,False,6,0.001
P06,67,3.1369338730971017,4.003596782684326,False,7,0.001
P06,68,3.1429532556622117,3.984905242919922,False,8,0.001
P06,69,3.1420393685499826,3.962071180343628,False,9,0.001
P06,70,3.132278182992229,3.91837739944458,False,10,0.001
P06,71,3.1408091099173934,3.925067663192749,False,11,0.001
P06,72,3.145094041471128,3.930633068084717,False,12,0.001
P06,73,3.1322239262086375,3.906721353530884,False,13,0.001
P06,74,3.137176489388501,4.028264999389648,False,14,0.001
P06,75,3.151627074789118,3.9188616275787354,False,15,0.001
P06,76,3.1474359035491943,3.9208552837371826,False,16,0.001
P06,77,3.139677299393548,4.036884307861328,False,17,0.001
P06,78,3.129846426071944,3.9105310440063477,False,18,0.001
P06,79,3.118898215117278,3.8949408531188965,True,0,0.001
P06,80,3.128264166690685,3.916224718093872,False,1,0.001
P06,81,3.1345116551275605,3.901141881942749,False,2,0.001
P06,82,3.124927955645102,3.906238555908203,False,3,0.001
P06,83,3.1174081012054726,3.9344801902770996,False,4,0.001
P06,84,3.12439826130867,3.9070394039154053,False,5,0.001
P06,85,3.1274171802732678,3.9089691638946533,False,6,0.001
P06,86,3.1065297755930157,3.9254510402679443,False,7,0.001
P06,87,3.1134514444404178,3.9208638668060303,False,8,0.001
P06,88,3.1106240153312683,3.9308884143829346,False,9,0.001
P06,89,3.110749320851432,3.902137517929077,False,10,0.001
P06,90,3.1108787203276598,3.9737093448638916,False,11,0.001
P06,91,3.116863993582902,3.9192161560058594,False,12,0.001
P06,92,3.0967231547390974,3.922259569168091,False,13,0.001
P06,93,3.0954419385503837,4.054882049560547,False,14,0.001
P06,94,3.110923487831045,3.918148994445801,False,15,0.001
P06,95,3.114295701185862,3.9746222496032715,False,16,0.001
P06,96,3.090286440319485,3.9271929264068604,False,17,0.001
P06,97,3.0835782179126032,3.998258352279663,False,18,0.001
P06,98,3.088090733245567,3.9098758697509766,False,19,0.001
P06,99,3.0938371706891945,3.921163320541382,False,20,0.001
P07,1,8.753885975250832,3.85831356048584,True,0,0.001
P07,2,3.657467328585111,4.072915077209473,False,1,0.001
P07,3,3.6300043486631832,3.8110177516937256,True,0,0.001
P07,4,3.6029552702720347,4.055536270141602,False,1,0.001
P07,5,3.616645391170795,3.854536294937134,False,2,0.001
P07,6,3.597135763901931,3.754549264907837,True,0,0.001
P07,7,3.5834082181637106,3.759549856185913,False,1,0.001
P07,8,3.55211318226961,3.767759323120117,False,2,0.001
P07,9,3.551753510649388,3.8138322830200195,False,3,0.001
P07,10,3.540092550791227,3.8989593982696533,False,4,0.001
P07,11,3.524452894926071,3.7523069381713867,True,0,0.001
P07,12,3.505514293909073,3.7145674228668213,True,0,0.001
P07,13,3.506362807292205,3.931067705154419,False,1,0.001
P07,14,3.4835449159145355,3.976808786392212,False,2,0.001
P07,15,3.4844100188750486,3.680069923400879,True,0,0.001
P07,16,3.4696503464992228,3.665512800216675,True,0,0.001
P07,17,3.4602123487454195,3.770442008972168,False,1,0.001
P07,18,3.4610163328739314,3.681936740875244,False,2,0.001
P07,19,3.4275651711684008,3.7191860675811768,False,3,0.001
P07,20,3.4190050650101442,3.8231096267700195,False,4,0.001
P07,21,3.411988988518715,3.659761667251587,True,0,0.001
P07,22,3.407000637971438,3.6902973651885986,False,1,0.001
P07,23,3.401373260296308,3.7545623779296875,False,2,0.001
P07,24,3.4069848244006815,3.611845016479492,True,0,0.001
P07,25,3.3825469739162006,3.657705545425415,False,1,0.001
P07,26,3.3877047437887926,3.7054660320281982,False,2,0.001
P07,27,3.382933790867145,3.8274121284484863,False,3,0.001
P07,28,3.3752595530106473,3.770749568939209,False,4,0.001
P07,29,3.3764102241167655,3.6914408206939697,False,5,0.001
P07,30,3.3580175936222076,3.8951592445373535,False,6,0.001
P07,31,3.371944624644059,3.6652793884277344,False,7,0.001
P07,32,3.339209863772759,3.6164493560791016,False,8,0.001
P07,33,3.3731513115075917,3.837916851043701,False,9,0.001
P07,34,3.3774959376225104,3.6372344493865967,False,10,0.001
P07,35,3.3374758660793304,3.5852625370025635,True,0,0.001
P07,36,3.335848638644585,3.8353888988494873,False,1,0.001
P07,37,3.3471724620232215,3.6340067386627197,False,2,0.001
P07,38,3.3247274171847563,3.7180826663970947,False,3,0.001
P07,39,3.34711229801178,3.647507905960083,False,4,0.001
P07,40,3.3609998489801702,3.709808588027954,False,5,0.001
P07,41,3.331564492904223,3.735548257827759,False,6,0.001
P07,42,3.3303925670110264,3.5782289505004883,True,0,0.001
P07,43,3.332209520615064,3.575079917907715,True,0,0.001
P07,44,3.3226999525840464,3.5984995365142822,False,1,0.001
P07,45,3.3339099494310527,3.6099588871002197,False,2,0.001
P07,46,3.335992152874286,3.6964163780212402,False,3,0.001
P07,47,3.3139586930091562,3.5766897201538086,False,4,0.001
P07,48,3.3044464828876348,3.89046573638916,False,5,0.001
P07,49,3.3154933223357568,3.603614330291748,False,6,0.001
P07,50,3.3221452350799856,3.6576201915740967,False,7,0.001
P07,51,3.3118863243323107,3.598346710205078,False,8,0.001
P07,52,3.3418817210655947,3.6262078285217285,False,9,0.001
P07,53,3.2943921261108837,3.6028974056243896,False,10,0.001
P07,54,3.290674953506543,3.7262957096099854,False,11,0.001
P07,55,3.3019981544751387,3.6238839626312256,False,12,0.001
P07,56,3.3169033160576453,3.708601713180542,False,13,0.001
P07,57,3.321361679297227,3.7126874923706055,False,14,0.001
P07,58,3.2886714981152463,3.7601327896118164,False,15,0.001
P07,59,3.2992519163168392,3.651015520095825,False,16,0.001
P07,60,3.308042272925377,3.8972105979919434,False,17,0.001
P07,61,3.288762913300441,3.663619041442871,False,18,0.001
P07,62,3.2778672323777127,3.7210075855255127,False,19,0.001
P07,63,3.2842064339381,3.635411500930786,False,20,0.001
P08,1,8.769914240748793,3.7381956577301025,True,0,0.001
P08,2,3.6834940402596086,3.7422995567321777,False,1,0.001
P08,3,3.638678358660804,3.6771602630615234,True,0,0.001
