target,stratum,participants,mean_participant_ba_fixed_050,mean_participant_ba_optimized,median_participant_ba_fixed_050,median_participant_ba_optimized,fixed_ge_060_count,fixed_ge_060_fraction,optimized_ge_060_count,optimized_ge_060_fraction,fixed_ge_065_count,fixed_ge_065_fraction,optimized_ge_065_count,optimized_ge_065_fraction,median_fold_sd_fixed_050,median_fold_sd_optimized,improved_count,unchanged_count,worsened_count,improved_by_at_least_003_count
arousal,all,1,0.44475524475524475,0.44475524475524475,0.44475524475524475,0.44475524475524475,0,0.0,0,0.0,0,0.0,0,0.0,0.074499425725764,0.074499425725764,0,1,0,0
arousal,non_severe_imbalance,1,0.44475524475524475,0.44475524475524475,0.44475524475524475,0.44475524475524475,0,0.0,0,0.0,0,0.0,0,0.0,0.074499425725764,0.074499425725764,0,1,0,0
arousal,likely_weak_no_separable_signal,1,0.44475524475524475,0.44475524475524475,0.44475524475524475,0.44475524475524475,0,0.0,0,0.0,0,0.0,0,0.0,0.074499425725764,0.074499425725764,0,1,0,0
