mode,participant,held_out_participant,target,modality,classifier,feature_count_request,fold,tn,fp,fn,tp
general,COHORT,P26,valence,face,knn,20,14,21,47,18,34
general,COHORT,P27,valence,face,knn,20,15,11,28,28,53
general,COHORT,P30,valence,face,knn,20,16,26,33,24,37
general,COHORT,P32,valence,face,knn,20,17,27,31,30,32
general,COHORT,P33,valence,face,knn,20,18,26,34,33,27
general,COHORT,P34,valence,face,knn,20,19,19,52,14,35
general,COHORT,P38,valence,face,knn,20,20,20,29,30,41
general,COHORT,P39,valence,face,knn,20,21,6,27,32,55
general,COHORT,P40,valence,face,knn,20,22,16,38,26,40
general,COHORT,P41,valence,face,knn,20,23,34,20,35,31
general,COHORT,P42,valence,face,knn,20,24,39,13,44,24
general,COHORT,P43,valence,face,knn,20,25,15,28,14,63
general,COHORT,P44,valence,face,knn,20,26,16,20,19,65
general,COHORT,P45,valence,face,knn,20,27,9,33,26,52
general,COHORT,P46,valence,face,knn,20,28,12,39,17,52
general,COHORT,P10,valence,face,svm,all,1,35,15,53,17
general,COHORT,P11,valence,face,svm,all,2,0,58,0,62
general,COHORT,P14,valence,face,svm,all,3,54,9,43,14
general,COHORT,P15,valence,face,svm,all,4,0,40,0,80
general,COHORT,P16,valence,face,svm,all,5,0,55,0,65
general,COHORT,P17,valence,face,svm,all,6,0,52,0,68
general,COHORT,P18,valence,face,svm,all,7,11,47,14,48
general,COHORT,P19,valence,face,svm,all,8,0,43,1,76
general,COHORT,P20,valence,face,svm,all,9,26,27,29,38
general,COHORT,P22,valence,face,svm,all,10,1,67,1,51
general,COHORT,P23,valence,face,svm,all,11,22,47,19,32
general,COHORT,P24,valence,face,svm,all,12,0,62,0,58
general,COHORT,P25,valence,face,svm,all,13,12,42,13,53
general,COHORT,P26,valence,face,svm,all,14,5,63,4,48
general,COHORT,P27,valence,face,svm,all,15,14,25,32,49
general,COHORT,P30,valence,face,svm,all,16,15,44,9,52
general,COHORT,P32,valence,face,svm,all,17,6,52,3,59
general,COHORT,P33,valence,face,svm,all,18,6,54,16,44
general,COHORT,P34,valence,face,svm,all,19,2,69,0,49
general,COHORT,P38,valence,face,svm,all,20,1,48,4,67
general,COHORT,P39,valence,face,svm,all,21,0,33,0,87
general,COHORT,P40,valence,face,svm,all,22,0,54,3,63
general,COHORT,P41,valence,face,svm,all,23,0,54,0,66
general,COHORT,P42,valence,face,svm,all,24,48,4,58,10
general,COHORT,P43,valence,face,svm,all,25,1,42,0,77
general,COHORT,P44,valence,face,svm,all,26,1,35,3,81
general,COHORT,P45,valence,face,svm,all,27,0,42,0,78
general,COHORT,P46,valence,face,svm,all,28,0,51,0,69
general,COHORT,P10,valence,face,svm,5,1,18,32,25,45
general,COHORT,P11,valence,face,svm,5,2,2,56,1,61
general,COHORT,P14,valence,face,svm,5,3,54,9,43,14
general,COHORT,P15,valence,face,svm,5,4,0,40,0,80
general,COHORT,P16,valence,face,svm,5,5,0,55,0,65
general,COHORT,P17,valence,face,svm,5,6,36,16,45,23
general,COHORT,P18,valence,face,svm,5,7,6,52,3,59
general,COHORT,P19,valence,face,svm,5,8,0,43,0,77
general,COHORT,P20,valence,face,svm,5,9,5,48,3,64
general,COHORT,P22,valence,face,svm,5,10,0,68,0,52
general,COHORT,P23,valence,face,svm,5,11,3,66,0,51
general,COHORT,P24,valence,face,svm,5,12,0,62,0,58
general,COHORT,P25,valence,face,svm,5,13,0,54,0,66
general,COHORT,P26,valence,face,svm,5,14,2,66,0,52
general,COHORT,P27,valence,face,svm,5,15,23,16,55,26
general,COHORT,P30,valence,face,svm,5,16,31,28,20,41
general,COHORT,P32,valence,face,svm,5,17,0,58,0,62
general,COHORT,P33,valence,face,svm,5,18,8,52,7,53
general,COHORT,P34,valence,face,svm,5,19,3,68,3,46
general,COHORT,P38,valence,face,svm,5,20,0,49,1,70
general,COHORT,P39,valence,face,svm,5,21,7,26,20,67
general,COHORT,P40,valence,face,svm,5,22,1,53,4,62
general,COHORT,P41,valence,face,svm,5,23,5,49,8,58
general,COHORT,P42,valence,face,svm,5,24,0,52,0,68
general,COHORT,P43,valence,face,svm,5,25,1,42,1,76
general,COHORT,P44,valence,face,svm,5,26,0,36,0,84
general,COHORT,P45,valence,face,svm,5,27,0,42,0,78
general,COHORT,P46,valence,face,svm,5,28,0,51,2,67
general,COHORT,P10,valence,face,svm,10,1,35,15,53,17
general,COHORT,P11,valence,face,svm,10,2,0,58,0,62
general,COHORT,P14,valence,face,svm,10,3,54,9,43,14
general,COHORT,P15,valence,face,svm,10,4,0,40,0,80
general,COHORT,P16,valence,face,svm,10,5,0,55,0,65
general,COHORT,P17,valence,face,svm,10,6,0,52,0,68
general,COHORT,P18,valence,face,svm,10,7,11,47,14,48
general,COHORT,P19,valence,face,svm,10,8,0,43,1,76
general,COHORT,P20,valence,face,svm,10,9,26,27,29,38
general,COHORT,P22,valence,face,svm,10,10,1,67,1,51
general,COHORT,P23,valence,face,svm,10,11,22,47,19,32
general,COHORT,P24,valence,face,svm,10,12,0,62,0,58
general,COHORT,P25,valence,face,svm,10,13,12,42,13,53
general,COHORT,P26,valence,face,svm,10,14,5,63,4,48
general,COHORT,P27,valence,face,svm,10,15,14,25,32,49
general,COHORT,P30,valence,face,svm,10,16,15,44,9,52
general,COHORT,P32,valence,face,svm,10,17,6,52,3,59
general,COHORT,P33,valence,face,svm,10,18,6,54,16,44
general,COHORT,P34,valence,face,svm,10,19,2,69,0,49
general,COHORT,P38,valence,face,svm,10,20,1,48,4,67
general,COHORT,P39,valence,face,svm,10,21,0,33,0,87
general,COHORT,P40,valence,face,svm,10,22,0,54,3,63
general,COHORT,P41,valence,face,svm,10,23,0,54,0,66
general,COHORT,P42,valence,face,svm,10,24,48,4,58,10
general,COHORT,P43,valence,face,svm,10,25,1,42,0,77
general,COHORT,P44,valence,face,svm,10,26,1,35,3,81
general,COHORT,P45,valence,face,svm,10,27,0,42,0,78
general,COHORT,P46,valence,face,svm,10,28,0,51,0,69
general,COHORT,P10,valence,face,svm,20,1,35,15,53,17
general,COHORT,P11,valence,face,svm,20,2,0,58,0,62
general,COHORT,P14,valence,face,svm,20,3,54,9,43,14
general,COHORT,P15,valence,face,svm,20,4,0,40,0,80
general,COHORT,P16,valence,face,svm,20,5,0,55,0,65
general,COHORT,P17,valence,face,svm,20,6,0,52,0,68
general,COHORT,P18,valence,face,svm,20,7,11,47,14,48
general,COHORT,P19,valence,face,svm,20,8,0,43,1,76
general,COHORT,P20,valence,face,svm,20,9,26,27,29,38
general,COHORT,P22,valence,face,svm,20,10,1,67,1,51
general,COHORT,P23,valence,face,svm,20,11,22,47,19,32
general,COHORT,P24,valence,face,svm,20,12,0,62,0,58
general,COHORT,P25,valence,face,svm,20,13,12,42,13,53
general,COHORT,P26,valence,face,svm,20,14,5,63,4,48
general,COHORT,P27,valence,face,svm,20,15,14,25,32,49
general,COHORT,P30,valence,face,svm,20,16,15,44,9,52
general,COHORT,P32,valence,face,svm,20,17,6,52,3,59
general,COHORT,P33,valence,face,svm,20,18,6,54,16,44
general,COHORT,P34,valence,face,svm,20,19,2,69,0,49
general,COHORT,P38,valence,face,svm,20,20,1,48,4,67
general,COHORT,P39,valence,face,svm,20,21,0,33,0,87
general,COHORT,P40,valence,face,svm,20,22,0,54,3,63
general,COHORT,P41,valence,face,svm,20,23,0,54,0,66
general,COHORT,P42,valence,face,svm,20,24,48,4,58,10
general,COHORT,P43,valence,face,svm,20,25,1,42,0,77
general,COHORT,P44,valence,face,svm,20,26,1,35,3,81
general,COHORT,P45,valence,face,svm,20,27,0,42,0,78
general,COHORT,P46,valence,face,svm,20,28,0,51,0,69
general,COHORT,P10,valence,face,gnb,all,1,49,1,67,3
general,COHORT,P11,valence,face,gnb,all,2,44,14,33,29
general,COHORT,P14,valence,face,gnb,all,3,50,13,42,15
general,COHORT,P15,valence,face,gnb,all,4,8,32,7,73
general,COHORT,P16,valence,face,gnb,all,5,17,38,16,49
general,COHORT,P17,valence,face,gnb,all,6,17,35,16,52
general,COHORT,P18,valence,face,gnb,all,7,24,34,27,35
general,COHORT,P19,valence,face,gnb,all,8,3,40,10,67
general,COHORT,P20,valence,face,gnb,all,9,45,8,55,12
general,COHORT,P22,valence,face,gnb,all,10,9,59,10,42
general,COHORT,P23,valence,face,gnb,all,11,38,31,28,23
general,COHORT,P24,valence,face,gnb,all,12,20,42,15,43
general,COHORT,P25,valence,face,gnb,all,13,34,20,53,13
general,COHORT,P26,valence,face,gnb,all,14,35,33,24,28
general,COHORT,P27,valence,face,gnb,all,15,31,8,68,13
general,COHORT,P30,valence,face,gnb,all,16,44,15,40,21
general,COHORT,P32,valence,face,gnb,all,17,31,27,23,39
general,COHORT,P33,valence,face,gnb,all,18,36,24,31,29
general,COHORT,P34,valence,face,gnb,all,19,49,22,28,21
general,COHORT,P38,valence,face,gnb,all,20,28,21,44,27
general,COHORT,P39,valence,face,gnb,all,21,1,32,2,85
general,COHORT,P40,valence,face,gnb,all,22,33,21,41,25
general,COHORT,P41,valence,face,gnb,all,23,6,48,7,59
general,COHORT,P42,valence,face,gnb,all,24,52,0,59,9
general,COHORT,P43,valence,face,gnb,all,25,20,23,40,37
general,COHORT,P44,valence,face,gnb,all,26,6,30,23,61
general,COHORT,P45,valence,face,gnb,all,27,1,41,4,74
general,COHORT,P46,valence,face,gnb,all,28,7,44,16,53
general,COHORT,P10,valence,face,gnb,5,1,43,7,54,16
general,COHORT,P11,valence,face,gnb,5,2,23,35,19,43
general,COHORT,P14,valence,face,gnb,5,3,49,14,35,22
general,COHORT,P15,valence,face,gnb,5,4,0,40,1,79
general,COHORT,P16,valence,face,gnb,5,5,8,47,11,54
general,COHORT,P17,valence,face,gnb,5,6,16,36,12,56
general,COHORT,P18,valence,face,gnb,5,7,12,46,13,49
general,COHORT,P19,valence,face,gnb,5,8,15,28,37,40
general,COHORT,P20,valence,face,gnb,5,9,25,28,34,33
general,COHORT,P22,valence,face,gnb,5,10,1,67,1,51
general,COHORT,P23,valence,face,gnb,5,11,3,66,4,47
general,COHORT,P24,valence,face,gnb,5,12,18,44,11,47
general,COHORT,P25,valence,face,gnb,5,13,7,47,8,58
general,COHORT,P26,valence,face,gnb,5,14,13,55,9,43
general,COHORT,P27,valence,face,gnb,5,15,31,8,69,12
general,COHORT,P30,valence,face,gnb,5,16,40,19,31,30
general,COHORT,P32,valence,face,gnb,5,17,1,57,0,62
general,COHORT,P33,valence,face,gnb,5,18,35,25,32,28
general,COHORT,P34,valence,face,gnb,5,19,43,28,26,23
general,COHORT,P38,valence,face,gnb,5,20,28,21,43,28
general,COHORT,P39,valence,face,gnb,5,21,0,33,0,87
general,COHORT,P40,valence,face,gnb,5,22,17,37,17,49
general,COHORT,P41,valence,face,gnb,5,23,0,54,0,66
general,COHORT,P42,valence,face,gnb,5,24,41,11,46,22
general,COHORT,P43,valence,face,gnb,5,25,1,42,0,77
general,COHORT,P44,valence,face,gnb,5,26,3,33,9,75
general,COHORT,P45,valence,face,gnb,5,27,0,42,0,78
general,COHORT,P46,valence,face,gnb,5,28,5,46,13,56
general,COHORT,P10,valence,face,gnb,10,1,49,1,67,3
general,COHORT,P11,valence,face,gnb,10,2,44,14,33,29
general,COHORT,P14,valence,face,gnb,10,3,50,13,42,15
general,COHORT,P15,valence,face,gnb,10,4,8,32,7,73
general,COHORT,P16,valence,face,gnb,10,5,17,38,16,49
general,COHORT,P17,valence,face,gnb,10,6,17,35,16,52
general,COHORT,P18,valence,face,gnb,10,7,24,34,27,35
general,COHORT,P19,valence,face,gnb,10,8,3,40,10,67
general,COHORT,P20,valence,face,gnb,10,9,45,8,55,12
general,COHORT,P22,valence,face,gnb,10,10,9,59,10,42
general,COHORT,P23,valence,face,gnb,10,11,38,31,28,23
general,COHORT,P24,valence,face,gnb,10,12,20,42,15,43
general,COHORT,P25,valence,face,gnb,10,13,34,20,53,13
general,COHORT,P26,valence,face,gnb,10,14,35,33,24,28
general,COHORT,P27,valence,face,gnb,10,15,31,8,68,13
general,COHORT,P30,valence,face,gnb,10,16,44,15,40,21
general,COHORT,P32,valence,face,gnb,10,17,31,27,23,39
general,COHORT,P33,valence,face,gnb,10,18,36,24,31,29
general,COHORT,P34,valence,face,gnb,10,19,49,22,28,21
general,COHORT,P38,valence,face,gnb,10,20,28,21,44,27
general,COHORT,P39,valence,face,gnb,10,21,1,32,2,85
general,COHORT,P40,valence,face,gnb,10,22,33,21,41,25
general,COHORT,P41,valence,face,gnb,10,23,6,48,7,59
general,COHORT,P42,valence,face,gnb,10,24,52,0,59,9
general,COHORT,P43,valence,face,gnb,10,25,20,23,40,37
general,COHORT,P44,valence,face,gnb,10,26,6,30,23,61
general,COHORT,P45,valence,face,gnb,10,27,1,41,4,74
general,COHORT,P46,valence,face,gnb,10,28,7,44,16,53
general,COHORT,P10,valence,face,gnb,20,1,49,1,67,3
general,COHORT,P11,valence,face,gnb,20,2,44,14,33,29
general,COHORT,P14,valence,face,gnb,20,3,50,13,42,15
general,COHORT,P15,valence,face,gnb,20,4,8,32,7,73
general,COHORT,P16,valence,face,gnb,20,5,17,38,16,49
general,COHORT,P17,valence,face,gnb,20,6,17,35,16,52
general,COHORT,P18,valence,face,gnb,20,7,24,34,27,35
general,COHORT,P19,valence,face,gnb,20,8,3,40,10,67
general,COHORT,P20,valence,face,gnb,20,9,45,8,55,12
general,COHORT,P22,valence,face,gnb,20,10,9,59,10,42
general,COHORT,P23,valence,face,gnb,20,11,38,31,28,23
general,COHORT,P24,valence,face,gnb,20,12,20,42,15,43
general,COHORT,P25,valence,face,gnb,20,13,34,20,53,13
general,COHORT,P26,valence,face,gnb,20,14,35,33,24,28
general,COHORT,P27,valence,face,gnb,20,15,31,8,68,13
general,COHORT,P30,valence,face,gnb,20,16,44,15,40,21
general,COHORT,P32,valence,face,gnb,20,17,31,27,23,39
general,COHORT,P33,valence,face,gnb,20,18,36,24,31,29
general,COHORT,P34,valence,face,gnb,20,19,49,22,28,21
general,COHORT,P38,valence,face,gnb,20,20,28,21,44,27
general,COHORT,P39,valence,face,gnb,20,21,1,32,2,85
general,COHORT,P40,valence,face,gnb,20,22,33,21,41,25
general,COHORT,P41,valence,face,gnb,20,23,6,48,7,59
general,COHORT,P42,valence,face,gnb,20,24,52,0,59,9
general,COHORT,P43,valence,face,gnb,20,25,20,23,40,37
general,COHORT,P44,valence,face,gnb,20,26,6,30,23,61
general,COHORT,P45,valence,face,gnb,20,27,1,41,4,74
general,COHORT,P46,valence,face,gnb,20,28,7,44,16,53
general,COHORT,P10,valence,multimodal,knn,all,1,21,29,41,29
general,COHORT,P11,valence,multimodal,knn,all,2,21,37,19,43
general,COHORT,P14,valence,multimodal,knn,all,3,10,52,11,43
general,COHORT,P15,valence,multimodal,knn,all,4,5,33,16,62
general,COHORT,P16,valence,multimodal,knn,all,5,27,28,25,37
general,COHORT,P17,valence,multimodal,knn,all,6,13,38,16,51
general,COHORT,P18,valence,multimodal,knn,all,7,31,25,28,32
general,COHORT,P19,valence,multimodal,knn,all,8,15,28,46,31
general,COHORT,P20,valence,multimodal,knn,all,9,22,30,26,39
general,COHORT,P22,valence,multimodal,knn,all,10,14,54,14,38
general,COHORT,P23,valence,multimodal,knn,all,11,22,47,19,29
general,COHORT,P24,valence,multimodal,knn,all,12,15,47,16,39
general,COHORT,P25,valence,multimodal,knn,all,13,17,37,29,37
general,COHORT,P26,valence,multimodal,knn,all,14,19,47,18,33
general,COHORT,P27,valence,multimodal,knn,all,15,14,23,36,43
general,COHORT,P30,valence,multimodal,knn,all,16,25,32,26,33
general,COHORT,P32,valence,multimodal,knn,all,17,19,39,19,43
general,COHORT,P33,valence,multimodal,knn,all,18,16,44,14,43
general,COHORT,P34,valence,multimodal,knn,all,19,11,59,6,42
general,COHORT,P38,valence,multimodal,knn,all,20,12,37,22,46
general,COHORT,P39,valence,multimodal,knn,all,21,12,21,25,59
general,COHORT,P40,valence,multimodal,knn,all,22,20,34,19,47
general,COHORT,P41,valence,multimodal,knn,all,23,10,42,16,49
general,COHORT,P42,valence,multimodal,knn,all,24,10,42,13,55
general,COHORT,P43,valence,multimodal,knn,all,25,12,31,23,54
general,COHORT,P44,valence,multimodal,knn,all,26,8,27,37,47
general,COHORT,P45,valence,multimodal,knn,all,27,14,28,19,59
general,COHORT,P46,valence,multimodal,knn,all,28,18,31,17,51
general,COHORT,P10,valence,multimodal,knn,5,1,22,28,29,41
general,COHORT,P11,valence,multimodal,knn,5,2,17,41,19,43
general,COHORT,P14,valence,multimodal,knn,5,3,38,24,31,23
general,COHORT,P15,valence,multimodal,knn,5,4,16,22,32,46
general,COHORT,P16,valence,multimodal,knn,5,5,5,50,10,52
general,COHORT,P17,valence,multimodal,knn,5,6,31,20,36,31
general,COHORT,P18,valence,multimodal,knn,5,7,24,32,19,41
general,COHORT,P19,valence,multimodal,knn,5,8,20,23,37,40
general,COHORT,P20,valence,multimodal,knn,5,9,34,18,27,38
general,COHORT,P22,valence,multimodal,knn,5,10,18,50,20,32
general,COHORT,P23,valence,multimodal,knn,5,11,10,59,12,36
general,COHORT,P24,valence,multimodal,knn,5,12,30,32,32,23
general,COHORT,P25,valence,multimodal,knn,5,13,17,37,10,56
general,COHORT,P26,valence,multimodal,knn,5,14,30,36,22,29
general,COHORT,P27,valence,multimodal,knn,5,15,28,9,52,27
general,COHORT,P30,valence,multimodal,knn,5,16,49,8,44,15
general,COHORT,P32,valence,multimodal,knn,5,17,18,40,27,35
general,COHORT,P33,valence,multimodal,knn,5,18,22,38,24,33
general,COHORT,P34,valence,multimodal,knn,5,19,34,36,19,29
general,COHORT,P38,valence,multimodal,knn,5,20,19,30,22,46
general,COHORT,P39,valence,multimodal,knn,5,21,15,18,39,45
general,COHORT,P40,valence,multimodal,knn,5,22,22,32,27,39
general,COHORT,P41,valence,multimodal,knn,5,23,11,41,9,56
general,COHORT,P42,valence,multimodal,knn,5,24,26,26,39,29
general,COHORT,P43,valence,multimodal,knn,5,25,12,31,18,59
general,COHORT,P44,valence,multimodal,knn,5,26,16,19,48,36
general,COHORT,P45,valence,multimodal,knn,5,27,8,34,15,63
general,COHORT,P46,valence,multimodal,knn,5,28,13,36,27,41
general,COHORT,P10,valence,multimodal,knn,10,1,31,19,49,21
general,COHORT,P11,valence,multimodal,knn,10,2,14,44,16,46
general,COHORT,P14,valence,multimodal,knn,10,3,42,20,34,20
general,COHORT,P15,valence,multimodal,knn,10,4,10,28,9,69
general,COHORT,P16,valence,multimodal,knn,10,5,20,35,15,47
general,COHORT,P17,valence,multimodal,knn,10,6,29,22,38,29
general,COHORT,P18,valence,multimodal,knn,10,7,21,35,23,37
general,COHORT,P19,valence,multimodal,knn,10,8,14,29,35,42
general,COHORT,P20,valence,multimodal,knn,10,9,12,40,21,44
general,COHORT,P22,valence,multimodal,knn,10,10,11,57,9,43
general,COHORT,P23,valence,multimodal,knn,10,11,29,40,24,24
general,COHORT,P24,valence,multimodal,knn,10,12,35,27,35,20
general,COHORT,P25,valence,multimodal,knn,10,13,19,35,21,45
general,COHORT,P26,valence,multimodal,knn,10,14,20,46,14,37
general,COHORT,P27,valence,multimodal,knn,10,15,19,18,40,39
general,COHORT,P30,valence,multimodal,knn,10,16,27,30,29,30
general,COHORT,P32,valence,multimodal,knn,10,17,23,35,21,41
general,COHORT,P33,valence,multimodal,knn,10,18,21,39,15,42
general,COHORT,P34,valence,multimodal,knn,10,19,22,48,16,32
general,COHORT,P38,valence,multimodal,knn,10,20,23,26,27,41
general,COHORT,P39,valence,multimodal,knn,10,21,11,22,38,46
general,COHORT,P40,valence,multimodal,knn,10,22,13,41,21,45
general,COHORT,P41,valence,multimodal,knn,10,23,16,36,25,40
general,COHORT,P42,valence,multimodal,knn,10,24,32,20,36,32
general,COHORT,P43,valence,multimodal,knn,10,25,20,23,38,39
general,COHORT,P44,valence,multimodal,knn,10,26,8,27,41,43
general,COHORT,P45,valence,multimodal,knn,10,27,4,38,8,70
general,COHORT,P46,valence,multimodal,knn,10,28,19,30,17,51
general,COHORT,P10,valence,multimodal,knn,20,1,40,10,54,16
general,COHORT,P11,valence,multimodal,knn,20,2,16,42,15,47
general,COHORT,P14,valence,multimodal,knn,20,3,46,16,36,18
general,COHORT,P15,valence,multimodal,knn,20,4,9,29,37,41
general,COHORT,P16,valence,multimodal,knn,20,5,15,40,20,42
general,COHORT,P17,valence,multimodal,knn,20,6,31,20,42,25
general,COHORT,P18,valence,multimodal,knn,20,7,12,44,22,38
general,COHORT,P19,valence,multimodal,knn,20,8,15,28,23,54
general,COHORT,P20,valence,multimodal,knn,20,9,16,36,23,42
general,COHORT,P22,valence,multimodal,knn,20,10,26,42,25,27
general,COHORT,P23,valence,multimodal,knn,20,11,25,44,19,29
general,COHORT,P24,valence,multimodal,knn,20,12,20,42,19,36
general,COHORT,P25,valence,multimodal,knn,20,13,25,29,40,26
general,COHORT,P26,valence,multimodal,knn,20,14,20,46,24,27
general,COHORT,P27,valence,multimodal,knn,20,15,17,20,37,42
general,COHORT,P30,valence,multimodal,knn,20,16,21,36,16,43
general,COHORT,P32,valence,multimodal,knn,20,17,21,37,23,39
general,COHORT,P33,valence,multimodal,knn,20,18,12,48,18,39
general,COHORT,P34,valence,multimodal,knn,20,19,36,34,17,31
general,COHORT,P38,valence,multimodal,knn,20,20,27,22,32,36
general,COHORT,P39,valence,multimodal,knn,20,21,10,23,20,64
general,COHORT,P40,valence,multimodal,knn,20,22,14,40,15,51
general,COHORT,P41,valence,multimodal,knn,20,23,25,27,19,46
general,COHORT,P42,valence,multimodal,knn,20,24,30,22,36,32
general,COHORT,P43,valence,multimodal,knn,20,25,16,27,36,41
general,COHORT,P44,valence,multimodal,knn,20,26,12,23,34,50
general,COHORT,P45,valence,multimodal,knn,20,27,5,37,17,61
general,COHORT,P46,valence,multimodal,knn,20,28,14,35,23,45
general,COHORT,P10,valence,multimodal,svm,all,1,21,29,27,43
general,COHORT,P11,valence,multimodal,svm,all,2,0,58,0,62
general,COHORT,P14,valence,multimodal,svm,all,3,41,21,25,29
general,COHORT,P15,valence,multimodal,svm,all,4,2,36,3,75
general,COHORT,P16,valence,multimodal,svm,all,5,11,44,7,55
general,COHORT,P17,valence,multimodal,svm,all,6,35,16,46,21
general,COHORT,P18,valence,multimodal,svm,all,7,30,26,31,29
general,COHORT,P19,valence,multimodal,svm,all,8,22,21,29,48
general,COHORT,P20,valence,multimodal,svm,all,9,17,35,13,52
general,COHORT,P22,valence,multimodal,svm,all,10,38,30,32,20
general,COHORT,P23,valence,multimodal,svm,all,11,35,34,26,22
general,COHORT,P24,valence,multimodal,svm,all,12,28,34,23,32
general,COHORT,P25,valence,multimodal,svm,all,13,13,41,21,45
general,COHORT,P26,valence,multimodal,svm,all,14,35,31,24,27
general,COHORT,P27,valence,multimodal,svm,all,15,11,26,29,50
general,COHORT,P30,valence,multimodal,svm,all,16,9,48,3,56
general,COHORT,P32,valence,multimodal,svm,all,17,10,48,5,57
general,COHORT,P33,valence,multimodal,svm,all,18,31,29,30,27
general,COHORT,P34,valence,multimodal,svm,all,19,9,61,8,40
general,COHORT,P38,valence,multimodal,svm,all,20,7,42,5,63
general,COHORT,P39,valence,multimodal,svm,all,21,12,21,18,66
general,COHORT,P40,valence,multimodal,svm,all,22,23,31,33,33
general,COHORT,P41,valence,multimodal,svm,all,23,8,44,13,52
general,COHORT,P42,valence,multimodal,svm,all,24,45,7,47,21
general,COHORT,P43,valence,multimodal,svm,all,25,9,34,17,60
general,COHORT,P44,valence,multimodal,svm,all,26,3,32,14,70
general,COHORT,P45,valence,multimodal,svm,all,27,0,42,1,77
general,COHORT,P46,valence,multimodal,svm,all,28,3,46,10,58
general,COHORT,P10,valence,multimodal,svm,5,1,1,49,0,70
general,COHORT,P11,valence,multimodal,svm,5,2,0,58,0,62
general,COHORT,P14,valence,multimodal,svm,5,3,29,33,19,35
general,COHORT,P15,valence,multimodal,svm,5,4,1,37,1,77
general,COHORT,P16,valence,multimodal,svm,5,5,0,55,0,62
general,COHORT,P17,valence,multimodal,svm,5,6,6,45,3,64
general,COHORT,P18,valence,multimodal,svm,5,7,7,49,3,57
general,COHORT,P19,valence,multimodal,svm,5,8,0,43,1,76
general,COHORT,P20,valence,multimodal,svm,5,9,8,44,8,57
general,COHORT,P22,valence,multimodal,svm,5,10,0,68,0,52
general,COHORT,P23,valence,multimodal,svm,5,11,0,69,0,48
general,COHORT,P24,valence,multimodal,svm,5,12,0,62,0,55
general,COHORT,P25,valence,multimodal,svm,5,13,2,52,0,66
general,COHORT,P26,valence,multimodal,svm,5,14,6,60,2,49
general,COHORT,P27,valence,multimodal,svm,5,15,21,16,50,29
general,COHORT,P30,valence,multimodal,svm,5,16,0,57,0,59
general,COHORT,P32,valence,multimodal,svm,5,17,4,54,6,56
general,COHORT,P33,valence,multimodal,svm,5,18,13,47,16,41
general,COHORT,P34,valence,multimodal,svm,5,19,13,57,8,40
general,COHORT,P38,valence,multimodal,svm,5,20,3,46,3,65
general,COHORT,P39,valence,multimodal,svm,5,21,0,33,0,84
general,COHORT,P40,valence,multimodal,svm,5,22,0,54,0,66
general,COHORT,P41,valence,multimodal,svm,5,23,0,52,0,65
general,COHORT,P42,valence,multimodal,svm,5,24,0,52,0,68
general,COHORT,P43,valence,multimodal,svm,5,25,0,43,0,77
general,COHORT,P44,valence,multimodal,svm,5,26,0,35,0,84
general,COHORT,P45,valence,multimodal,svm,5,27,0,42,0,78
general,COHORT,P46,valence,multimodal,svm,5,28,0,49,4,64
general,COHORT,P10,valence,multimodal,svm,10,1,40,10,60,10
general,COHORT,P11,valence,multimodal,svm,10,2,0,58,0,62
general,COHORT,P14,valence,multimodal,svm,10,3,53,9,42,12
general,COHORT,P15,valence,multimodal,svm,10,4,2,36,3,75
general,COHORT,P16,valence,multimodal,svm,10,5,12,43,10,52
general,COHORT,P17,valence,multimodal,svm,10,6,8,43,15,52
general,COHORT,P18,valence,multimodal,svm,10,7,3,53,0,60
general,COHORT,P19,valence,multimodal,svm,10,8,0,43,0,77
general,COHORT,P20,valence,multimodal,svm,10,9,28,24,33,32
general,COHORT,P22,valence,multimodal,svm,10,10,1,67,0,52
general,COHORT,P23,valence,multimodal,svm,10,11,13,56,9,39
general,COHORT,P24,valence,multimodal,svm,10,12,13,49,17,38
general,COHORT,P25,valence,multimodal,svm,10,13,6,48,13,53
general,COHORT,P26,valence,multimodal,svm,10,14,10,56,6,45
general,COHORT,P27,valence,multimodal,svm,10,15,18,19,39,40
general,COHORT,P30,valence,multimodal,svm,10,16,0,57,0,59
general,COHORT,P32,valence,multimodal,svm,10,17,3,55,1,61
general,COHORT,P33,valence,multimodal,svm,10,18,5,55,7,50
general,COHORT,P34,valence,multimodal,svm,10,19,0,70,0,48
general,COHORT,P38,valence,multimodal,svm,10,20,0,49,0,68
general,COHORT,P39,valence,multimodal,svm,10,21,1,32,2,82
general,COHORT,P40,valence,multimodal,svm,10,22,6,48,7,59
general,COHORT,P41,valence,multimodal,svm,10,23,0,52,0,65
general,COHORT,P42,valence,multimodal,svm,10,24,6,46,8,60
general,COHORT,P43,valence,multimodal,svm,10,25,3,40,2,75
general,COHORT,P44,valence,multimodal,svm,10,26,2,33,8,76
general,COHORT,P45,valence,multimodal,svm,10,27,0,42,0,78
general,COHORT,P46,valence,multimodal,svm,10,28,1,48,2,66
general,COHORT,P10,valence,multimodal,svm,20,1,41,9,61,9
general,COHORT,P11,valence,multimodal,svm,20,2,28,30,27,35
general,COHORT,P14,valence,multimodal,svm,20,3,59,3,49,5
general,COHORT,P15,valence,multimodal,svm,20,4,0,38,0,78
general,COHORT,P16,valence,multimodal,svm,20,5,7,48,5,57
general,COHORT,P17,valence,multimodal,svm,20,6,31,20,48,19
