mode,participant,target,modality,classifier,feature_count_request,feature_count_resolved,folds,balanced_accuracy_mean,balanced_accuracy_sd,balanced_accuracy_median,balanced_accuracy_min,balanced_accuracy_max,accuracy_mean,precision_mean,recall_mean,f1_mean
general,COHORT,valence,eeg,knn,5,5,28,0.49662881791701735,0.04075721142564409,0.49303490627020036,0.3951612903225806,0.5796703296703296,0.5036105788656633,0.5515814978113974,0.5921164286391795,0.5624607711933185
general,COHORT,valence,eeg,knn,all,all,28,0.48872706007945027,0.05211070434763334,0.4932276756856589,0.37813349441256416,0.6125,0.5028335520469034,0.5443323618622528,0.6584000615176785,0.5868792372791772
general,COHORT,valence,eeg,svm,10,10,28,0.5005885853546277,0.016720119975657217,0.5,0.44000000000000006,0.5520013684570647,0.5387810848987049,0.5509114842308581,0.9290196014046349,0.6793574043578238
general,COHORT,valence,eeg,svm,20,20,28,0.49348737855145536,0.027166787227065052,0.5,0.42358803986710963,0.5445041816009557,0.5219614028005664,0.548265778733697,0.7917477956080441,0.6271377099096932
general,COHORT,valence,eeg,svm,5,5,28,0.5050361522467138,0.014791302065976905,0.5,0.4918831168831169,0.5502907971262402,0.5515213401519999,0.5579668066809129,0.94558777281807,0.6916899658874238
general,COHORT,valence,eeg,svm,all,all,28,0.4996163646304373,0.046511389064354626,0.49856538810027184,0.41285714285714287,0.6012544802867383,0.5191378153263433,0.5506398305006208,0.7083566269765526,0.6034330465103582
general,COHORT,valence,face,gnb,10,10,28,0.5110465853559641,0.044497224775158335,0.5075429168532617,0.4132996632996633,0.6131813125695217,0.5282738095238095,0.5871387475697525,0.5459161828443694,0.5191293478032865
general,COHORT,valence,face,gnb,20,10,28,0.5110465853559641,0.044497224775158335,0.5075429168532617,0.4132996632996633,0.6131813125695217,0.5282738095238095,0.5871387475697525,0.5459161828443694,0.5191293478032865
general,COHORT,valence,face,gnb,5,5,28,0.5116784861496299,0.036336591273763263,0.5021043771043772,0.4341588643914225,0.58488469019172,0.5383928571428571,0.5714986458173499,0.7111212311175662,0.6019360283445506
general,COHORT,valence,face,gnb,all,all,28,0.5110465853559641,0.044497224775158335,0.5075429168532617,0.4132996632996633,0.6131813125695217,0.5282738095238095,0.5871387475697525,0.5459161828443694,0.5191293478032865
general,COHORT,valence,face,knn,10,10,28,0.49875618265093186,0.050741706635350825,0.4921828513018004,0.40700104493207945,0.6091269841269842,0.5113095238095238,0.5562342148393425,0.6185382568345948,0.573566157387635
general,COHORT,valence,face,knn,20,10,28,0.49875618265093186,0.050741706635350825,0.4921828513018004,0.40700104493207945,0.6091269841269842,0.5113095238095238,0.5562342148393425,0.6185382568345948,0.573566157387635
general,COHORT,valence,face,knn,5,5,28,0.5026637888374181,0.04847809400693767,0.4927083333333333,0.40471156750226517,0.6232047310616727,0.5136904761904761,0.5653385357639754,0.6042923122299871,0.5703551750962038
general,COHORT,valence,face,knn,all,all,28,0.49875618265093186,0.050741706635350825,0.4921828513018004,0.40700104493207945,0.6091269841269842,0.5113095238095238,0.5562342148393425,0.6185382568345948,0.573566157387635
general,COHORT,valence,face,svm,10,10,28,0.5001620463739226,0.026414308806296156,0.5,0.41666666666666663,0.5533481522645178,0.5419642857142858,0.5625485118070082,0.8322523149452544,0.642222884597869
general,COHORT,valence,face,svm,20,10,28,0.5001620463739226,0.026414308806296156,0.5,0.41666666666666663,0.5533481522645178,0.5419642857142858,0.5625485118070082,0.8322523149452544,0.642222884597869
general,COHORT,valence,face,svm,5,5,28,0.5056559847288372,0.025126006887729996,0.5,0.4553656220322887,0.5987774381772715,0.5446428571428571,0.5627498344615381,0.8737457715164844,0.6624889616962573
general,COHORT,valence,face,svm,all,all,28,0.5001620463739226,0.026414308806296156,0.5,0.41666666666666663,0.5533481522645178,0.5419642857142858,0.5625485118070082,0.8322523149452544,0.642222884597869
general,COHORT,valence,multimodal,gnb,10,10,28,0.5011902369488502,0.045589633157061285,0.5,0.3757173059498641,0.589265850945495,0.5139044541298065,0.5485925513814595,0.5729904895283671,0.5257130829673852
general,COHORT,valence,multimodal,gnb,20,20,28,0.49806015264125864,0.04270911200253681,0.5,0.33947447900936273,0.6069004524886878,0.5292175770861328,0.5647021975642655,0.863824354152532,0.6456831455515545
general,COHORT,valence,multimodal,gnb,5,5,28,0.5073815593476722,0.04493013515642903,0.5087971857994105,0.4015151515151515,0.5969372584002379,0.5256163872508497,0.5709592512614281,0.6547519307262507,0.5722516715004343
general,COHORT,valence,multimodal,gnb,all,all,28,0.49394670555264814,0.03127394411660023,0.5,0.42857142857142855,0.6053571428571429,0.5243604967950405,0.5507875254239089,0.8191683411217777,0.6370055493210135
general,COHORT,valence,multimodal,knn,10,10,28,0.495252541568232,0.04507391227664734,0.49508861236802415,0.3702380952380952,0.5738866396761133,0.5084785107302223,0.5490706371645919,0.6098522736664265,0.5665149902260508
general,COHORT,valence,multimodal,knn,20,20,28,0.4901043866884323,0.04974922592515629,0.48952589132996394,0.38124156545209176,0.5942307692307692,0.503461461612624,0.5482803566446596,0.5932723257630471,0.5579278409653157
general,COHORT,valence,multimodal,knn,5,5,28,0.5041642995509364,0.04705283003101586,0.5022781799097589,0.4341236494597839,0.6192307692307693,0.5110770085807105,0.5623454850078545,0.5937363464742801,0.5611650007100358
general,COHORT,valence,multimodal,knn,all,all,28,0.4883540579055949,0.0459213845363841,0.49457174846673424,0.3757173059498641,0.5586734693877551,0.5044804854534839,0.5442625801092497,0.6675724367552353,0.5913834552068022
general,COHORT,valence,multimodal,svm,10,10,28,0.49941827287763607,0.020622240790474602,0.5,0.45029325513196483,0.5385304659498208,0.5385377544145084,0.5537297915245124,0.8425642472841527,0.6467129871619475
general,COHORT,valence,multimodal,svm,20,20,28,0.5028887971316724,0.028447382301725742,0.5,0.42533936651583715,0.552185548617306,0.5275181369510145,0.5594976629472825,0.7127973034441889,0.5942022800186578
general,COHORT,valence,multimodal,svm,5,5,28,0.5039984339762271,0.019620440680181116,0.5,0.4673280875812521,0.5579450418160096,0.5504613491007756,0.5555541680931617,0.9316170253610548,0.6873954788693343
general,COHORT,valence,multimodal,svm,all,all,28,0.5125382251687698,0.041504358627975364,0.5035425101214575,0.45708283313325326,0.5991636798088411,0.5441301427657937,0.5675865775103256,0.6942220400996207,0.6083870972696056
