mode,participant,held_out_participant,target,modality,regressor,feature_count_request,feature_count_resolved,fold,feature,selected,feature_score
individual,P19,P19,arousal,eeg,knn,5,5,3,eeg_mf_hz__Pz,False,3.61113294712078
individual,P19,P19,arousal,eeg,knn,5,5,3,eeg_bp_delta__C3,False,5.3842035746859835
individual,P19,P19,arousal,eeg,knn,5,5,3,eeg_bp_delta__C4,False,0.08128752365303082
individual,P19,P19,arousal,eeg,knn,5,5,3,eeg_bp_delta__Cz,False,5.119155585227666
individual,P19,P19,arousal,eeg,knn,5,5,3,eeg_bp_delta__Fz,False,1.7295520188798474
individual,P19,P19,arousal,eeg,knn,5,5,3,eeg_bp_delta__Oz,False,2.946788546103199
individual,P19,P19,arousal,eeg,knn,5,5,3,eeg_bp_delta__PO7,False,0.16532227548417416
individual,P19,P19,arousal,eeg,knn,5,5,3,eeg_bp_delta__PO8,False,5.181196947561142
individual,P19,P19,arousal,eeg,knn,5,5,3,eeg_bp_delta__Pz,False,0.27261965987665143
individual,P19,P19,arousal,eeg,knn,5,5,3,eeg_se_delta__C3,False,0.13961916389402348
individual,P19,P19,arousal,eeg,knn,5,5,3,eeg_se_delta__C4,False,0.09381506963382948
individual,P19,P19,arousal,eeg,knn,5,5,3,eeg_se_delta__Cz,False,0.0009305027317915564
individual,P19,P19,arousal,eeg,knn,5,5,3,eeg_se_delta__Fz,False,0.010287590475565368
individual,P19,P19,arousal,eeg,knn,5,5,3,eeg_se_delta__Oz,False,0.23768440832572071
individual,P19,P19,arousal,eeg,knn,5,5,3,eeg_se_delta__PO7,False,1.0444607910846908
individual,P19,P19,arousal,eeg,knn,5,5,3,eeg_se_delta__PO8,False,0.8775501411473149
individual,P19,P19,arousal,eeg,knn,5,5,3,eeg_se_delta__Pz,False,0.04016645656911523
individual,P19,P19,arousal,eeg,knn,5,5,3,eeg_bp_theta__C3,False,0.9531749962162711
individual,P19,P19,arousal,eeg,knn,5,5,3,eeg_bp_theta__C4,False,3.3893526291504172
individual,P19,P19,arousal,eeg,knn,5,5,3,eeg_bp_theta__Cz,False,0.23140043301253402
individual,P19,P19,arousal,eeg,knn,5,5,3,eeg_bp_theta__Fz,False,0.18943511983905292
individual,P19,P19,arousal,eeg,knn,5,5,3,eeg_bp_theta__Oz,False,0.0050928152331766495
individual,P19,P19,arousal,eeg,knn,5,5,3,eeg_bp_theta__PO7,False,2.562169764106949
individual,P19,P19,arousal,eeg,knn,5,5,3,eeg_bp_theta__PO8,False,0.010328950134928582
individual,P19,P19,arousal,eeg,knn,5,5,3,eeg_bp_theta__Pz,False,0.38996568891560046
individual,P19,P19,arousal,eeg,knn,5,5,3,eeg_se_theta__C3,False,0.6143646004436739
individual,P19,P19,arousal,eeg,knn,5,5,3,eeg_se_theta__C4,False,0.7107229510474471
individual,P19,P19,arousal,eeg,knn,5,5,3,eeg_se_theta__Cz,False,0.8199499623477149
individual,P19,P19,arousal,eeg,knn,5,5,3,eeg_se_theta__Fz,False,1.1757869561001357
individual,P19,P19,arousal,eeg,knn,5,5,3,eeg_se_theta__Oz,False,0.11254895911629248
individual,P19,P19,arousal,eeg,knn,5,5,3,eeg_se_theta__PO7,False,0.14821709698828944
individual,P19,P19,arousal,eeg,knn,5,5,3,eeg_se_theta__PO8,False,0.8915373882506893
individual,P19,P19,arousal,eeg,knn,5,5,3,eeg_se_theta__Pz,False,0.0060678327537067
individual,P19,P19,arousal,eeg,knn,5,5,3,eeg_bp_alpha__C3,False,3.506339572599799
individual,P19,P19,arousal,eeg,knn,5,5,3,eeg_bp_alpha__C4,False,3.425910493383935
individual,P19,P19,arousal,eeg,knn,5,5,3,eeg_bp_alpha__Cz,False,2.042324640183757
individual,P19,P19,arousal,eeg,knn,5,5,3,eeg_bp_alpha__Fz,False,1.8045481515683495
individual,P19,P19,arousal,eeg,knn,5,5,3,eeg_bp_alpha__Oz,False,1.472428391400908
individual,P19,P19,arousal,eeg,knn,5,5,3,eeg_bp_alpha__PO7,False,3.2412971495165697
individual,P19,P19,arousal,eeg,knn,5,5,3,eeg_bp_alpha__PO8,False,2.7690725592101497
individual,P19,P19,arousal,eeg,knn,5,5,3,eeg_bp_alpha__Pz,False,0.9399438289838657
individual,P19,P19,arousal,eeg,knn,5,5,3,eeg_se_alpha__C3,False,0.43569402371732685
individual,P19,P19,arousal,eeg,knn,5,5,3,eeg_se_alpha__C4,False,3.292816798233057
individual,P19,P19,arousal,eeg,knn,5,5,3,eeg_se_alpha__Cz,False,0.004156296820423885
individual,P19,P19,arousal,eeg,knn,5,5,3,eeg_se_alpha__Fz,False,1.8214990829886342
individual,P19,P19,arousal,eeg,knn,5,5,3,eeg_se_alpha__Oz,False,0.3386399508606572
individual,P19,P19,arousal,eeg,knn,5,5,3,eeg_se_alpha__PO7,False,0.19833022295562763
individual,P19,P19,arousal,eeg,knn,5,5,3,eeg_se_alpha__PO8,False,0.7748493381039118
individual,P19,P19,arousal,eeg,knn,5,5,3,eeg_se_alpha__Pz,False,1.0428687715558531
individual,P19,P19,arousal,eeg,knn,5,5,3,eeg_bp_beta__C3,True,9.634520315335406
individual,P19,P19,arousal,eeg,knn,5,5,3,eeg_bp_beta__C4,False,8.024098472529253
individual,P19,P19,arousal,eeg,knn,5,5,3,eeg_bp_beta__Cz,False,3.2582929008938146
individual,P19,P19,arousal,eeg,knn,5,5,3,eeg_bp_beta__Fz,False,4.90851990182674
individual,P19,P19,arousal,eeg,knn,5,5,3,eeg_bp_beta__Oz,False,2.242809512800427
individual,P19,P19,arousal,eeg,knn,5,5,3,eeg_bp_beta__PO7,False,6.448684310267353
individual,P19,P19,arousal,eeg,knn,5,5,3,eeg_bp_beta__PO8,True,9.040770266001033
individual,P19,P19,arousal,eeg,knn,5,5,3,eeg_bp_beta__Pz,False,6.076696073086978
individual,P19,P19,arousal,eeg,knn,5,5,3,eeg_se_beta__C3,False,1.1635094587529353
individual,P19,P19,arousal,eeg,knn,5,5,3,eeg_se_beta__C4,False,0.40226518411750034
individual,P19,P19,arousal,eeg,knn,5,5,3,eeg_se_beta__Cz,False,0.012513674505879747
individual,P19,P19,arousal,eeg,knn,5,5,3,eeg_se_beta__Fz,False,0.010417461421964458
individual,P19,P19,arousal,eeg,knn,5,5,3,eeg_se_beta__Oz,False,0.5244748864562314
individual,P19,P19,arousal,eeg,knn,5,5,3,eeg_se_beta__PO7,False,0.1745793069532414
individual,P19,P19,arousal,eeg,knn,5,5,3,eeg_se_beta__PO8,False,0.8334137374102661
individual,P19,P19,arousal,eeg,knn,5,5,3,eeg_se_beta__Pz,False,0.09564625240263414
individual,P19,P19,arousal,eeg,knn,5,5,3,eeg_bp_gamma__C3,False,0.10104047406376997
individual,P19,P19,arousal,eeg,knn,5,5,3,eeg_bp_gamma__C4,False,0.2882664168593885
individual,P19,P19,arousal,eeg,knn,5,5,3,eeg_bp_gamma__Cz,False,1.4994700559130938
individual,P19,P19,arousal,eeg,knn,5,5,3,eeg_bp_gamma__Fz,False,0.03290264389587017
individual,P19,P19,arousal,eeg,knn,5,5,3,eeg_bp_gamma__Oz,False,0.6852013816249916
individual,P19,P19,arousal,eeg,knn,5,5,3,eeg_bp_gamma__PO7,False,3.2175938942098203
individual,P19,P19,arousal,eeg,knn,5,5,3,eeg_bp_gamma__PO8,False,0.007115046376625333
individual,P19,P19,arousal,eeg,knn,5,5,3,eeg_bp_gamma__Pz,False,0.20808000196120088
individual,P19,P19,arousal,eeg,knn,5,5,3,eeg_se_gamma__C3,False,0.2336427936073287
individual,P19,P19,arousal,eeg,knn,5,5,3,eeg_se_gamma__C4,False,2.3186810082363336
individual,P19,P19,arousal,eeg,knn,5,5,3,eeg_se_gamma__Cz,False,0.0691881263899761
individual,P19,P19,arousal,eeg,knn,5,5,3,eeg_se_gamma__Fz,False,0.7671503761182984
individual,P19,P19,arousal,eeg,knn,5,5,3,eeg_se_gamma__Oz,False,3.2212774206908987
individual,P19,P19,arousal,eeg,knn,5,5,3,eeg_se_gamma__PO7,False,0.5105491990891774
individual,P19,P19,arousal,eeg,knn,5,5,3,eeg_se_gamma__PO8,False,0.1843371171983716
individual,P19,P19,arousal,eeg,knn,5,5,3,eeg_se_gamma__Pz,False,2.8646921124927296
individual,P19,P19,arousal,eeg,knn,5,5,4,eeg_sd__C3,False,1.248242882556102
individual,P19,P19,arousal,eeg,knn,5,5,4,eeg_sd__C4,False,2.065918557293864
individual,P19,P19,arousal,eeg,knn,5,5,4,eeg_sd__Cz,False,5.5591527374258165e-05
individual,P19,P19,arousal,eeg,knn,5,5,4,eeg_sd__Fz,False,0.42396901630916994
individual,P19,P19,arousal,eeg,knn,5,5,4,eeg_sd__Oz,False,1.0684154573589113
individual,P19,P19,arousal,eeg,knn,5,5,4,eeg_sd__PO7,False,0.44521651783592997
individual,P19,P19,arousal,eeg,knn,5,5,4,eeg_sd__PO8,False,0.280198832515341
individual,P19,P19,arousal,eeg,knn,5,5,4,eeg_sd__Pz,False,0.06019972957413618
individual,P19,P19,arousal,eeg,knn,5,5,4,eeg_se__C3,False,0.18071310277830208
individual,P19,P19,arousal,eeg,knn,5,5,4,eeg_se__C4,False,0.6198472290469035
individual,P19,P19,arousal,eeg,knn,5,5,4,eeg_se__Cz,False,5.443543896115645
individual,P19,P19,arousal,eeg,knn,5,5,4,eeg_se__Fz,False,5.538519610501331
individual,P19,P19,arousal,eeg,knn,5,5,4,eeg_se__Oz,False,5.1621553311030866
individual,P19,P19,arousal,eeg,knn,5,5,4,eeg_se__PO7,False,2.6922594417915926
individual,P19,P19,arousal,eeg,knn,5,5,4,eeg_se__PO8,False,8.621368091075798
individual,P19,P19,arousal,eeg,knn,5,5,4,eeg_se__Pz,False,3.7133265805634457
individual,P19,P19,arousal,eeg,knn,5,5,4,eeg_hm__C3,False,0.13962536756990654
individual,P19,P19,arousal,eeg,knn,5,5,4,eeg_hm__C4,False,2.213572240888416
individual,P19,P19,arousal,eeg,knn,5,5,4,eeg_hm__Cz,False,8.906638642474684
individual,P19,P19,arousal,eeg,knn,5,5,4,eeg_hm__Fz,False,6.323976227314282
individual,P19,P19,arousal,eeg,knn,5,5,4,eeg_hm__Oz,False,5.859226607469522
individual,P19,P19,arousal,eeg,knn,5,5,4,eeg_hm__PO7,False,7.40365647608539
individual,P19,P19,arousal,eeg,knn,5,5,4,eeg_hm__PO8,False,9.195237872979114
individual,P19,P19,arousal,eeg,knn,5,5,4,eeg_hm__Pz,False,5.330478119474573
individual,P19,P19,arousal,eeg,knn,5,5,4,eeg_hc__C3,False,6.20296606233586
individual,P19,P19,arousal,eeg,knn,5,5,4,eeg_hc__C4,False,4.855015411743539
individual,P19,P19,arousal,eeg,knn,5,5,4,eeg_hc__Cz,False,7.224085547627364
individual,P19,P19,arousal,eeg,knn,5,5,4,eeg_hc__Fz,True,11.372690663637083
individual,P19,P19,arousal,eeg,knn,5,5,4,eeg_hc__Oz,False,5.665227442692647
individual,P19,P19,arousal,eeg,knn,5,5,4,eeg_hc__PO7,False,9.094570520908043
individual,P19,P19,arousal,eeg,knn,5,5,4,eeg_hc__PO8,True,12.182729065361759
individual,P19,P19,arousal,eeg,knn,5,5,4,eeg_hc__Pz,False,3.6752492625694475
individual,P19,P19,arousal,eeg,knn,5,5,4,eeg_mf_hz__C3,False,2.2691208003210566
individual,P19,P19,arousal,eeg,knn,5,5,4,eeg_mf_hz__C4,False,1.187660861285816
individual,P19,P19,arousal,eeg,knn,5,5,4,eeg_mf_hz__Cz,False,6.4796473932281975
individual,P19,P19,arousal,eeg,knn,5,5,4,eeg_mf_hz__Fz,False,7.659760911846918
individual,P19,P19,arousal,eeg,knn,5,5,4,eeg_mf_hz__Oz,False,2.19454062300065
individual,P19,P19,arousal,eeg,knn,5,5,4,eeg_mf_hz__PO7,False,4.551590512732341
individual,P19,P19,arousal,eeg,knn,5,5,4,eeg_mf_hz__PO8,False,8.960747430509208
individual,P19,P19,arousal,eeg,knn,5,5,4,eeg_mf_hz__Pz,False,5.926357966892397
individual,P19,P19,arousal,eeg,knn,5,5,4,eeg_bp_delta__C3,False,3.711162620528132
individual,P19,P19,arousal,eeg,knn,5,5,4,eeg_bp_delta__C4,False,0.7163992187937116
individual,P19,P19,arousal,eeg,knn,5,5,4,eeg_bp_delta__Cz,False,3.76934083033022
individual,P19,P19,arousal,eeg,knn,5,5,4,eeg_bp_delta__Fz,False,3.7206371761977226
individual,P19,P19,arousal,eeg,knn,5,5,4,eeg_bp_delta__Oz,False,2.6484460317351406
individual,P19,P19,arousal,eeg,knn,5,5,4,eeg_bp_delta__PO7,False,1.475969315477692
individual,P19,P19,arousal,eeg,knn,5,5,4,eeg_bp_delta__PO8,False,3.936624907302253
individual,P19,P19,arousal,eeg,knn,5,5,4,eeg_bp_delta__Pz,False,0.6697061176215965
individual,P19,P19,arousal,eeg,knn,5,5,4,eeg_se_delta__C3,False,0.19440053904677365
individual,P19,P19,arousal,eeg,knn,5,5,4,eeg_se_delta__C4,False,0.029038994866442503
individual,P19,P19,arousal,eeg,knn,5,5,4,eeg_se_delta__Cz,False,4.539205658025111
individual,P19,P19,arousal,eeg,knn,5,5,4,eeg_se_delta__Fz,False,0.2537816505973354
individual,P19,P19,arousal,eeg,knn,5,5,4,eeg_se_delta__Oz,False,0.006606463737460702
individual,P19,P19,arousal,eeg,knn,5,5,4,eeg_se_delta__PO7,False,0.022930652082592297
individual,P19,P19,arousal,eeg,knn,5,5,4,eeg_se_delta__PO8,False,0.0015862405293389616
individual,P19,P19,arousal,eeg,knn,5,5,4,eeg_se_delta__Pz,False,0.08208994951315467
individual,P19,P19,arousal,eeg,knn,5,5,4,eeg_bp_theta__C3,False,0.03741437571219376
individual,P19,P19,arousal,eeg,knn,5,5,4,eeg_bp_theta__C4,False,0.7950648844860986
individual,P19,P19,arousal,eeg,knn,5,5,4,eeg_bp_theta__Cz,False,0.05505316379260994
individual,P19,P19,arousal,eeg,knn,5,5,4,eeg_bp_theta__Fz,False,1.329124182255006
individual,P19,P19,arousal,eeg,knn,5,5,4,eeg_bp_theta__Oz,False,0.04955251821748807
individual,P19,P19,arousal,eeg,knn,5,5,4,eeg_bp_theta__PO7,False,0.2805723579602617
individual,P19,P19,arousal,eeg,knn,5,5,4,eeg_bp_theta__PO8,False,1.2258454729716766
individual,P19,P19,arousal,eeg,knn,5,5,4,eeg_bp_theta__Pz,False,0.0612562324721088
individual,P19,P19,arousal,eeg,knn,5,5,4,eeg_se_theta__C3,False,0.48929974763111006
individual,P19,P19,arousal,eeg,knn,5,5,4,eeg_se_theta__C4,False,0.4189881601673298
individual,P19,P19,arousal,eeg,knn,5,5,4,eeg_se_theta__Cz,False,1.8208165530133853
individual,P19,P19,arousal,eeg,knn,5,5,4,eeg_se_theta__Fz,False,0.7172064482037207
individual,P19,P19,arousal,eeg,knn,5,5,4,eeg_se_theta__Oz,False,0.5621518594037418
individual,P19,P19,arousal,eeg,knn,5,5,4,eeg_se_theta__PO7,False,2.042498093038476
individual,P19,P19,arousal,eeg,knn,5,5,4,eeg_se_theta__PO8,False,0.28060154427606493
individual,P19,P19,arousal,eeg,knn,5,5,4,eeg_se_theta__Pz,False,0.04106510462641456
individual,P19,P19,arousal,eeg,knn,5,5,4,eeg_bp_alpha__C3,False,2.2296623928570694
individual,P19,P19,arousal,eeg,knn,5,5,4,eeg_bp_alpha__C4,False,3.002078493487601
individual,P19,P19,arousal,eeg,knn,5,5,4,eeg_bp_alpha__Cz,False,0.4988304663228272
individual,P19,P19,arousal,eeg,knn,5,5,4,eeg_bp_alpha__Fz,False,0.8498684734636981
individual,P19,P19,arousal,eeg,knn,5,5,4,eeg_bp_alpha__Oz,False,2.0761598977556726
individual,P19,P19,arousal,eeg,knn,5,5,4,eeg_bp_alpha__PO7,False,2.890078865369251
individual,P19,P19,arousal,eeg,knn,5,5,4,eeg_bp_alpha__PO8,False,0.009938382388547972
individual,P19,P19,arousal,eeg,knn,5,5,4,eeg_bp_alpha__Pz,False,0.4442547595063919
individual,P19,P19,arousal,eeg,knn,5,5,4,eeg_se_alpha__C3,False,5.406843210522643
individual,P19,P19,arousal,eeg,knn,5,5,4,eeg_se_alpha__C4,False,1.606859586195819
individual,P19,P19,arousal,eeg,knn,5,5,4,eeg_se_alpha__Cz,False,0.03430728596489277
individual,P19,P19,arousal,eeg,knn,5,5,4,eeg_se_alpha__Fz,False,0.7328424409431814
individual,P19,P19,arousal,eeg,knn,5,5,4,eeg_se_alpha__Oz,False,0.003440712098879855
individual,P19,P19,arousal,eeg,knn,5,5,4,eeg_se_alpha__PO7,False,0.04223236341273232
individual,P19,P19,arousal,eeg,knn,5,5,4,eeg_se_alpha__PO8,False,0.004194338844411602
individual,P19,P19,arousal,eeg,knn,5,5,4,eeg_se_alpha__Pz,False,0.12712195064113516
individual,P19,P19,arousal,eeg,knn,5,5,4,eeg_bp_beta__C3,False,7.031279133359645
individual,P19,P19,arousal,eeg,knn,5,5,4,eeg_bp_beta__C4,False,5.051514210344357
individual,P19,P19,arousal,eeg,knn,5,5,4,eeg_bp_beta__Cz,False,5.977345906079695
individual,P19,P19,arousal,eeg,knn,5,5,4,eeg_bp_beta__Fz,True,9.416493927632299
individual,P19,P19,arousal,eeg,knn,5,5,4,eeg_bp_beta__Oz,False,3.4295743745570473
individual,P19,P19,arousal,eeg,knn,5,5,4,eeg_bp_beta__PO7,False,7.209349148669618
individual,P19,P19,arousal,eeg,knn,5,5,4,eeg_bp_beta__PO8,True,10.03129995324919
individual,P19,P19,arousal,eeg,knn,5,5,4,eeg_bp_beta__Pz,True,9.592595224523494
individual,P19,P19,arousal,eeg,knn,5,5,4,eeg_se_beta__C3,False,3.2478694462376194
individual,P19,P19,arousal,eeg,knn,5,5,4,eeg_se_beta__C4,False,0.2927613407086742
individual,P19,P19,arousal,eeg,knn,5,5,4,eeg_se_beta__Cz,False,0.012738178727141582
individual,P19,P19,arousal,eeg,knn,5,5,4,eeg_se_beta__Fz,False,3.3084713990254953
individual,P19,P19,arousal,eeg,knn,5,5,4,eeg_se_beta__Oz,False,2.7530031118789227
individual,P19,P19,arousal,eeg,knn,5,5,4,eeg_se_beta__PO7,False,0.11691862087662075
individual,P19,P19,arousal,eeg,knn,5,5,4,eeg_se_beta__PO8,False,2.6674804552746623
individual,P19,P19,arousal,eeg,knn,5,5,4,eeg_se_beta__Pz,False,0.25545024498810964
individual,P19,P19,arousal,eeg,knn,5,5,4,eeg_bp_gamma__C3,False,3.191000696810864
individual,P19,P19,arousal,eeg,knn,5,5,4,eeg_bp_gamma__C4,False,0.9138032910040389
individual,P19,P19,arousal,eeg,knn,5,5,4,eeg_bp_gamma__Cz,False,0.1461677284801896
individual,P19,P19,arousal,eeg,knn,5,5,4,eeg_bp_gamma__Fz,False,0.4747704010330006
individual,P19,P19,arousal,eeg,knn,5,5,4,eeg_bp_gamma__Oz,False,0.17539993751208877
individual,P19,P19,arousal,eeg,knn,5,5,4,eeg_bp_gamma__PO7,False,1.6362916460644472
individual,P19,P19,arousal,eeg,knn,5,5,4,eeg_bp_gamma__PO8,False,0.12163204584004586
individual,P19,P19,arousal,eeg,knn,5,5,4,eeg_bp_gamma__Pz,False,0.9654798433051857
individual,P19,P19,arousal,eeg,knn,5,5,4,eeg_se_gamma__C3,False,1.1195714139168036
individual,P19,P19,arousal,eeg,knn,5,5,4,eeg_se_gamma__C4,False,2.6729829848690994
individual,P19,P19,arousal,eeg,knn,5,5,4,eeg_se_gamma__Cz,False,0.18942114573989674
individual,P19,P19,arousal,eeg,knn,5,5,4,eeg_se_gamma__Fz,False,0.12725583598225373
individual,P19,P19,arousal,eeg,knn,5,5,4,eeg_se_gamma__Oz,False,2.4617502418706345
individual,P19,P19,arousal,eeg,knn,5,5,4,eeg_se_gamma__PO7,False,0.28360641585583757
individual,P19,P19,arousal,eeg,knn,5,5,4,eeg_se_gamma__PO8,False,0.04133259956599802
individual,P19,P19,arousal,eeg,knn,5,5,4,eeg_se_gamma__Pz,False,2.10700685377561
individual,P19,P19,arousal,eeg,knn,5,5,5,eeg_sd__C3,False,1.1347283019882348
individual,P19,P19,arousal,eeg,knn,5,5,5,eeg_sd__C4,False,3.765821619240391
individual,P19,P19,arousal,eeg,knn,5,5,5,eeg_sd__Cz,False,0.0696544239557573
individual,P19,P19,arousal,eeg,knn,5,5,5,eeg_sd__Fz,False,0.30010500996873907
individual,P19,P19,arousal,eeg,knn,5,5,5,eeg_sd__Oz,False,2.652999241676804
individual,P19,P19,arousal,eeg,knn,5,5,5,eeg_sd__PO7,False,2.1099044908161035
individual,P19,P19,arousal,eeg,knn,5,5,5,eeg_sd__PO8,False,1.3363594749166856
individual,P19,P19,arousal,eeg,knn,5,5,5,eeg_sd__Pz,False,0.22303911975179097
individual,P19,P19,arousal,eeg,knn,5,5,5,eeg_se__C3,False,0.3633189182944303
individual,P19,P19,arousal,eeg,knn,5,5,5,eeg_se__C4,False,1.9443422205220713
individual,P19,P19,arousal,eeg,knn,5,5,5,eeg_se__Cz,False,5.9468655195744065
individual,P19,P19,arousal,eeg,knn,5,5,5,eeg_se__Fz,False,6.380718858300341
individual,P19,P19,arousal,eeg,knn,5,5,5,eeg_se__Oz,False,3.403498388978325
individual,P19,P19,arousal,eeg,knn,5,5,5,eeg_se__PO7,False,0.0003401231002050534
individual,P19,P19,arousal,eeg,knn,5,5,5,eeg_se__PO8,True,10.481281529858649
individual,P19,P19,arousal,eeg,knn,5,5,5,eeg_se__Pz,False,2.7834592703419774
individual,P19,P19,arousal,eeg,knn,5,5,5,eeg_hm__C3,False,0.01956254070152905
individual,P19,P19,arousal,eeg,knn,5,5,5,eeg_hm__C4,False,0.5603448048465539
individual,P19,P19,arousal,eeg,knn,5,5,5,eeg_hm__Cz,False,8.192911523757486
individual,P19,P19,arousal,eeg,knn,5,5,5,eeg_hm__Fz,False,5.171078216352333
individual,P19,P19,arousal,eeg,knn,5,5,5,eeg_hm__Oz,False,5.583317338567268
individual,P19,P19,arousal,eeg,knn,5,5,5,eeg_hm__PO7,False,1.8595528137034887
individual,P19,P19,arousal,eeg,knn,5,5,5,eeg_hm__PO8,True,10.450982562146795
individual,P19,P19,arousal,eeg,knn,5,5,5,eeg_hm__Pz,False,3.27991600500893
individual,P19,P19,arousal,eeg,knn,5,5,5,eeg_hc__C3,False,5.077335334335556
individual,P19,P19,arousal,eeg,knn,5,5,5,eeg_hc__C4,False,2.9728340211849136
individual,P19,P19,arousal,eeg,knn,5,5,5,eeg_hc__Cz,True,8.85929461048122
individual,P19,P19,arousal,eeg,knn,5,5,5,eeg_hc__Fz,False,8.845759321646499
individual,P19,P19,arousal,eeg,knn,5,5,5,eeg_hc__Oz,False,3.6879986025172813
individual,P19,P19,arousal,eeg,knn,5,5,5,eeg_hc__PO7,False,2.4102473137516527
individual,P19,P19,arousal,eeg,knn,5,5,5,eeg_hc__PO8,True,13.977651918215976
individual,P19,P19,arousal,eeg,knn,5,5,5,eeg_hc__Pz,False,2.5911093772305844
individual,P19,P19,arousal,eeg,knn,5,5,5,eeg_mf_hz__C3,False,2.8969898348511243
individual,P19,P19,arousal,eeg,knn,5,5,5,eeg_mf_hz__C4,False,1.0585378069341733
individual,P19,P19,arousal,eeg,knn,5,5,5,eeg_mf_hz__Cz,False,8.134751019603154
individual,P19,P19,arousal,eeg,knn,5,5,5,eeg_mf_hz__Fz,False,7.574853971595674
individual,P19,P19,arousal,eeg,knn,5,5,5,eeg_mf_hz__Oz,False,2.4042967967477433
individual,P19,P19,arousal,eeg,knn,5,5,5,eeg_mf_hz__PO7,False,2.4073585344663604
individual,P19,P19,arousal,eeg,knn,5,5,5,eeg_mf_hz__PO8,True,13.304981305940558
individual,P19,P19,arousal,eeg,knn,5,5,5,eeg_mf_hz__Pz,False,5.845584273232036
individual,P19,P19,arousal,eeg,knn,5,5,5,eeg_bp_delta__C3,False,3.816766118778135
individual,P19,P19,arousal,eeg,knn,5,5,5,eeg_bp_delta__C4,False,0.1656331197951255
individual,P19,P19,arousal,eeg,knn,5,5,5,eeg_bp_delta__Cz,False,6.435855925475129
individual,P19,P19,arousal,eeg,knn,5,5,5,eeg_bp_delta__Fz,False,3.345382637148758
individual,P19,P19,arousal,eeg,knn,5,5,5,eeg_bp_delta__Oz,False,5.17509930810322
individual,P19,P19,arousal,eeg,knn,5,5,5,eeg_bp_delta__PO7,False,0.24982265152105002
individual,P19,P19,arousal,eeg,knn,5,5,5,eeg_bp_delta__PO8,False,7.299063601180288
individual,P19,P19,arousal,eeg,knn,5,5,5,eeg_bp_delta__Pz,False,0.5272924684559218
individual,P19,P19,arousal,eeg,knn,5,5,5,eeg_se_delta__C3,False,2.221889979711043
individual,P19,P19,arousal,eeg,knn,5,5,5,eeg_se_delta__C4,False,0.7579631399973767
individual,P19,P19,arousal,eeg,knn,5,5,5,eeg_se_delta__Cz,False,0.7190263314977442
individual,P19,P19,arousal,eeg,knn,5,5,5,eeg_se_delta__Fz,False,0.0061159792910884464
individual,P19,P19,arousal,eeg,knn,5,5,5,eeg_se_delta__Oz,False,0.15446156530022703
individual,P19,P19,arousal,eeg,knn,5,5,5,eeg_se_delta__PO7,False,0.24352136325895407
individual,P19,P19,arousal,eeg,knn,5,5,5,eeg_se_delta__PO8,False,0.7117714455597777
individual,P19,P19,arousal,eeg,knn,5,5,5,eeg_se_delta__Pz,False,0.0010204359395230738
individual,P19,P19,arousal,eeg,knn,5,5,5,eeg_bp_theta__C3,False,0.07270887608865215
individual,P19,P19,arousal,eeg,knn,5,5,5,eeg_bp_theta__C4,False,0.669885868365478
individual,P19,P19,arousal,eeg,knn,5,5,5,eeg_bp_theta__Cz,False,0.03843124272733772
individual,P19,P19,arousal,eeg,knn,5,5,5,eeg_bp_theta__Fz,False,0.6466075013765511
individual,P19,P19,arousal,eeg,knn,5,5,5,eeg_bp_theta__Oz,False,0.459123793992513
individual,P19,P19,arousal,eeg,knn,5,5,5,eeg_bp_theta__PO7,False,1.0161402630855731
individual,P19,P19,arousal,eeg,knn,5,5,5,eeg_bp_theta__PO8,False,0.36157458433722933
individual,P19,P19,arousal,eeg,knn,5,5,5,eeg_bp_theta__Pz,False,0.015041341456651714
individual,P19,P19,arousal,eeg,knn,5,5,5,eeg_se_theta__C3,False,0.044483383758770076
individual,P19,P19,arousal,eeg,knn,5,5,5,eeg_se_theta__C4,False,0.1556357744255473
individual,P19,P19,arousal,eeg,knn,5,5,5,eeg_se_theta__Cz,False,3.0098589164222993
individual,P19,P19,arousal,eeg,knn,5,5,5,eeg_se_theta__Fz,False,1.5633743576531778
individual,P19,P19,arousal,eeg,knn,5,5,5,eeg_se_theta__Oz,False,0.3958220248287697
individual,P19,P19,arousal,eeg,knn,5,5,5,eeg_se_theta__PO7,False,0.22714318650140303
individual,P19,P19,arousal,eeg,knn,5,5,5,eeg_se_theta__PO8,False,0.26072993788991505
individual,P19,P19,arousal,eeg,knn,5,5,5,eeg_se_theta__Pz,False,0.022487162040571645
individual,P19,P19,arousal,eeg,knn,5,5,5,eeg_bp_alpha__C3,False,1.9619988110033308
individual,P19,P19,arousal,eeg,knn,5,5,5,eeg_bp_alpha__C4,False,3.6933692166284535
individual,P19,P19,arousal,eeg,knn,5,5,5,eeg_bp_alpha__Cz,False,0.7496947683192964
individual,P19,P19,arousal,eeg,knn,5,5,5,eeg_bp_alpha__Fz,False,0.0589372069773126
individual,P19,P19,arousal,eeg,knn,5,5,5,eeg_bp_alpha__Oz,False,2.428186600399224
individual,P19,P19,arousal,eeg,knn,5,5,5,eeg_bp_alpha__PO7,False,3.0044405501183307
individual,P19,P19,arousal,eeg,knn,5,5,5,eeg_bp_alpha__PO8,False,0.5880912237033278
individual,P19,P19,arousal,eeg,knn,5,5,5,eeg_bp_alpha__Pz,False,0.1978362987416079
