mode,participant,target,modality,regressor,feature_count_request,feature_count_resolved,folds,rmse_mean,rmse_std,rmse_median,rmse_min,rmse_max,mae_mean,mae_std,mae_median,mae_min,mae_max,r2_mean,r2_std,r2_median,r2_min,r2_max,explained_variance_mean,explained_variance_std,explained_variance_median,explained_variance_min,explained_variance_max
individual,P19,arousal,eeg,knn,10,10,5,1.5900910961853978,0.3588225067821998,1.5125396290500757,1.2148643203273393,2.00504421625602,1.3087518295587741,0.33503387995497413,1.263135493649071,0.9242424242424242,1.705615624703454,0.05684296144483318,0.08789352145209645,0.05265345035123081,-0.049223620328785245,0.15579374133134172,0.06724093095000465,0.09380225717757887,0.06748739600928544,-0.04300515753292311,0.17470270092821305
individual,P19,arousal,eeg,knn,5,5,5,1.5700987338298986,0.3243165261378969,1.482333987192757,1.225728545934849,2.0047835182974607,1.2967490936848636,0.29766058898158565,1.2613636363636362,0.9431818181818182,1.7115655842368083,0.07472272534284459,0.07365574470255155,0.09011294567794148,-0.048950795748344156,0.14062717998801777,0.0971236527015128,0.07679909667218439,0.11754250658690613,-0.036143795255342726,0.15875647328206666
