eeg_se__C3,eeg_se__C4,eeg_hm__C4,eeg_se_beta__C4,eeg_bp_gamma__C4,eeg_bp_gamma__Oz,eeg_se_gamma__C4,video_irisdo_norm_std,video_eso_norm_std,video_enso_norm_std
4.578910519356193,4.084345493431241,0.2776452954409459,3.498374244189376,0.1461058678530041,0.1898486796053672,3.105222722824199,0.0275445188626411,0.0116883516791669,0.0168533524597587
4.727032564644001,4.475253790732055,0.3342738680834776,3.543977970213903,0.1260399104370545,0.2387423117359986,2.627462235209964,0.0242223015236789,0.0088815905431402,0.0154389711975787
4.442555107134212,4.112224386666673,0.2765723916550198,3.259683382327495,0.143931153148542,0.1532829362401512,3.3094439206318254,0.031789788522639,0.0110086803717705,0.0132983069024898
4.809398667725131,4.591927211977732,0.3278521594423149,3.8449412374598313,0.1809969192578976,0.3641406055095725,2.9532615931881363,0.0282578165774088,0.0090352503359524,0.0121875052484787
4.50884200815348,4.267397340181895,0.2807074056608616,3.4868131192035228,0.1738575566171182,0.2452033104182386,3.1253492193920285,0.0200710289474829,0.0061638187160586,0.0102581577178255
4.482688309088615,4.464124526633194,0.3482315984140748,3.695252353701732,0.2013141296293923,0.1667420825331256,2.9662526270417384,0.0275736283325214,0.0131712278833026,0.0161725004238186
4.071268789048005,4.370057980834022,0.301789670131427,3.55800724024545,0.158591728925731,0.1879746249060649,3.114533895780446,0.0232224791150449,0.0116823007177179,0.0135210468893416
4.541861202775286,4.447935794505354,0.3215336215363024,3.557154818559885,0.1027172113998329,0.2432188335910984,3.1043081283752967,0.0166037589428774,0.0089256354551853,0.0344372716181644
4.295930614613099,4.489638657823987,0.3421664425986918,3.90893272376836,0.1551606458872972,0.1648881507284312,2.989729336791395,0.0056853116038001,0.0057708140144002,0.0104868120617718
4.595007187192838,4.8909459433363685,0.3810301702880319,3.9865082535606633,0.2452709313227423,0.2211051515632991,3.039798892287945,0.0100347453464864,0.0058712360340945,0.0075488995985252
4.462398291601612,4.494729288469802,0.3075991724770664,3.809817887081614,0.1412294256197047,0.2557572006486049,3.0767576366055165,0.0080461827555908,0.0055837460780651,0.007239295902049
4.609233800110817,4.523236235376117,0.3502341409802212,3.7379218093756905,0.135017753918263,0.2336914102114225,3.256509710644337,0.040536841758157,0.0149110307602282,0.0175570855058849
4.24808146228849,3.839940976722433,0.2615092109598775,3.3057532576336426,0.1490554109134474,0.1888720501973446,3.069453392382108,0.005262383530418,0.0043891219809744,0.0054395347267242
4.535835902373108,4.078337075415947,0.2791885348741197,3.5836896386362507,0.1797519363182639,0.1782320535245715,2.9184784223485334,0.0217962666147398,0.0086020888108663,0.0082095735223884
4.473045708894685,4.667800642543602,0.3337686603067619,3.775115275817132,0.1817081512633585,0.1885660551095215,2.9997794857374886,0.0066215657630596,0.002684293761223,0.0040189638793117
4.417165835903499,4.538911461034474,0.3268577550203389,3.77957469845865,0.152478561750156,0.2411170509367795,3.146979520217309,0.0057530616361676,0.0080087119658255,0.005356873141595
4.316553263892713,4.39985791215972,0.3399356155200572,3.518257433182425,0.1127028491720879,0.2918707634323473,3.0230104320100404,0.0038447539552137,0.0025980325218432,0.0050676036514454
4.145592682663258,4.327015839751671,0.3395728903610343,3.634065684856807,0.1115196155973876,0.1618942313865363,3.116205362361125,0.0269276628539617,0.0129535922550331,0.0133017443566656
4.357853508622581,4.669997075602412,0.3541979197526531,3.8251336778767295,0.1758463125458854,0.2179792284630052,3.032024557598415,0.0260051209281212,0.013373861396253,0.0140712820009117
4.374703101377573,4.5624840724212685,0.3439458690732688,3.498495670425936,0.2997434727678031,0.19523296092675,3.1180075339424564,0.0041502917699459,0.0045633686408593,0.0106804847820353
4.531041692585319,4.489051604091752,0.2990930124272091,3.75784376238231,0.1690151156184252,0.2400550719149646,3.1991263140905914,0.0040208020173803,0.0039867658228208,0.0116880898049475
4.527636794499699,4.514174497369494,0.3311390816286717,3.8343657942389617,0.2740819625653481,0.2400399355422138,3.2571620085352597,0.0053588985611615,0.0064131077066274,0.0107577467307498
4.455097068116026,3.880146839003552,0.309615435419978,3.8497080067838905,0.2709847036322516,0.2521992152304,3.1838552101139546,0.0212195091120795,0.0102360863490157,0.0117379031627916
4.634612758681119,4.607983812358985,0.3619589507627401,3.8034099126040894,0.2583746264314761,0.1964673563069799,3.090603877953797,0.0059075403243912,0.0054099144490631,0.0048920935427096
4.608352203900603,4.754185909119467,0.369966564800003,4.039719082751569,0.3310276211528069,0.1544616068295103,3.191862857601186,0.023744810991001,0.0091714330689839,0.0155276813036015
4.184308913296361,4.693025496510737,0.383116949123143,3.733693023293131,0.2842304734850928,0.1635849923766842,2.9415458981854896,0.0054573388940023,0.0038909714150052,0.0041579481269475
4.27977179844069,4.485703707540191,0.3344562311552186,3.845333559708067,0.2667491491745862,0.1858153692018219,3.25780089571501,0.0016617587141299,0.0023094838230414,0.0059364576009035
4.617022973227607,4.90372431437311,0.4123084780832116,3.914009843123312,0.2633594712492796,0.1879411971571514,3.0631888048291422,0.0104959537414744,0.0040875891703495,0.0086384508863889
4.2060810911139646,4.135936628595036,0.3286381185390599,3.865134856770712,0.3063920251150588,0.2786880136075014,3.1952688676565586,0.0260787051609663,0.008832915436073,0.0156512230582017
4.202117275716639,4.584816877203567,0.3901385460020785,3.690688935909271,0.1410691114387121,0.1302965282752504,2.833599882684249,0.0028262684129602,0.0045222675024387,0.003622908244166
4.565028076420346,4.725704574803505,0.3589246126927568,3.763632723558602,0.2616135007957365,0.1693052345076328,3.2591281971760857,0.0228644529837838,0.0102446995026752,0.0114406815513069
4.355899957037975,4.5114785410533225,0.3511820148946876,3.756651612954995,0.1338099168022403,0.1550506370119266,2.822711077556717,0.0016939419209234,0.002360740888195,0.0060154508254834
4.540652198738808,4.667450742457945,0.3553278679648799,3.827867382855111,0.1465977065338375,0.1632481807787515,2.782606117900124,0.0204956679025745,0.0054881458268182,0.0108375784984899
4.462057939024665,4.605638258256003,0.3439501363175041,3.74708986157514,0.112525449411439,0.2185625480305003,2.976426411041752,0.0248078563029057,0.0107524998028523,0.0138066505028569
4.734897180877078,4.534273067492952,0.3260547999167966,3.5879296142037065,0.0853473892133,0.1236780010686913,2.9468392059739394,0.0030767208771528,0.0026161467467401,0.0057588569503406
