participant,target,task,window_id,window_index,window_start_s,high_class_score,nearest_image_distance,image_reference_distance_percentile,image_reference_nearest_distance_p95,image_reference_nearest_distance_max,nearest_distance_exceeds_image_p95,nearest_distance_exceeds_image_max,mean_11_image_neighbor_distance,feature_domain_reliability
P19,valence,stack,stack_s1_39.000,40,39.0,0.0,84.82669785892966,100.0,1.3099880359456375,2.3901764237130623,True,True,86.3887974586712,beyond_image_reference
P19,valence,stack,stack_s1_40.000,41,40.0,0.0,103.32896706793571,100.0,1.3099880359456375,2.3901764237130623,True,True,104.85240359103372,beyond_image_reference
P19,valence,stack,stack_s1_41.000,42,41.0,1.1935286108537969e-42,13.040263914327948,100.0,1.3099880359456375,2.3901764237130623,True,True,14.668813062882911,beyond_image_reference
P19,valence,stack,stack_s1_42.000,43,42.0,8.616205508433324e-122,25.584523232513526,100.0,1.3099880359456375,2.3901764237130623,True,True,27.289765512713267,beyond_image_reference
P19,valence,stack,stack_s1_43.000,44,43.0,2.0201930180076207e-137,27.441887465649497,100.0,1.3099880359456375,2.3901764237130623,True,True,29.201354208406887,beyond_image_reference
P19,valence,stack,stack_s1_44.000,45,44.0,3.5519778142986312e-146,28.85250819022626,100.0,1.3099880359456375,2.3901764237130623,True,True,30.415513306998903,beyond_image_reference
P19,valence,stack,stack_s1_45.000,46,45.0,0.0,50.63949305384682,100.0,1.3099880359456375,2.3901764237130623,True,True,52.14379367651483,beyond_image_reference
P19,valence,stack,stack_s1_46.000,47,46.0,0.0,55.956656834564626,100.0,1.3099880359456375,2.3901764237130623,True,True,57.48552694529649,beyond_image_reference
P19,valence,stack,stack_s1_47.000,48,47.0,1.9996692092208562e-110,24.699981381724836,100.0,1.3099880359456375,2.3901764237130623,True,True,26.143599855053058,beyond_image_reference
P19,valence,stack,stack_s1_48.000,49,48.0,3.959793982680281e-214,35.79589674453812,100.0,1.3099880359456375,2.3901764237130623,True,True,37.4706341263453,beyond_image_reference
P19,valence,stack,stack_s1_49.000,50,49.0,3.224039002130738e-186,32.68742886907556,100.0,1.3099880359456375,2.3901764237130623,True,True,34.45148148461866,beyond_image_reference
P19,valence,stack,stack_s1_50.000,51,50.0,6.95179942474945e-150,29.16826786397753,100.0,1.3099880359456375,2.3901764237130623,True,True,30.80511892245009,beyond_image_reference
P19,valence,stack,stack_s1_51.000,52,51.0,1.118233339757347e-23,9.014641529365292,100.0,1.3099880359456375,2.3901764237130623,True,True,10.257112838784659,beyond_image_reference
P19,valence,stack,stack_s1_52.000,53,52.0,1.3811127313504872e-23,9.005494008087359,100.0,1.3099880359456375,2.3901764237130623,True,True,10.238796468618792,beyond_image_reference
P19,valence,stack,stack_s1_53.000,54,53.0,1.2936286874821912e-65,17.86699634409666,100.0,1.3099880359456375,2.3901764237130623,True,True,19.28945180273962,beyond_image_reference
P19,valence,stack,stack_s1_54.000,55,54.0,2.6952228128732124e-51,15.14429705495728,100.0,1.3099880359456375,2.3901764237130623,True,True,16.614054889169868,beyond_image_reference
P19,valence,stack,stack_s1_55.000,56,55.0,1.9450752485507537e-19,7.213513709938157,100.0,1.3099880359456375,2.3901764237130623,True,True,8.724264127107936,beyond_image_reference
P19,valence,stack,stack_s1_56.000,57,56.0,1.0933306600759717e-19,7.27289282614764,100.0,1.3099880359456375,2.3901764237130623,True,True,8.746642223618316,beyond_image_reference
P19,valence,stack,stack_s1_57.000,58,57.0,0.0,54.1034357273856,100.0,1.3099880359456375,2.3901764237130623,True,True,55.78400329513284,beyond_image_reference
P19,valence,stack,stack_s1_58.000,59,58.0,0.0,60.359722555857566,100.0,1.3099880359456375,2.3901764237130623,True,True,61.987623687665604,beyond_image_reference
P19,valence,stack,stack_s1_59.000,60,59.0,1.7915895682903945e-180,32.23836438866007,100.0,1.3099880359456375,2.3901764237130623,True,True,33.987920595166635,beyond_image_reference
P19,valence,stack,stack_s1_60.000,61,60.0,6.70873981666948e-150,29.28263499998491,100.0,1.3099880359456375,2.3901764237130623,True,True,30.842859871454696,beyond_image_reference
P19,valence,stack,stack_s1_61.000,62,61.0,2.2666586365313872e-138,28.307989824675186,100.0,1.3099880359456375,2.3901764237130623,True,True,29.698530261132746,beyond_image_reference
P19,valence,stack,stack_s1_62.000,63,62.0,1.0159676832091669e-52,15.678876615449825,100.0,1.3099880359456375,2.3901764237130623,True,True,17.01919046281177,beyond_image_reference
P19,valence,stack,stack_s1_63.000,64,63.0,2.7191369008670446e-60,16.325370024111347,100.0,1.3099880359456375,2.3901764237130623,True,True,18.09839303993238,beyond_image_reference
P19,valence,stack,stack_s1_64.000,65,64.0,4.832808758642357e-153,29.20529508568853,100.0,1.3099880359456375,2.3901764237130623,True,True,30.962049006951016,beyond_image_reference
P19,valence,stack,stack_s1_65.000,66,65.0,1.7794485176331916e-155,29.576977575017576,100.0,1.3099880359456375,2.3901764237130623,True,True,31.28167982160928,beyond_image_reference
P19,valence,stack,stack_s1_66.000,67,66.0,2.99493811459087e-89,21.595032232821154,100.0,1.3099880359456375,2.3901764237130623,True,True,23.092290189976765,beyond_image_reference
P19,valence,stack,stack_s1_67.000,68,67.0,2.807624844931375e-138,28.010725725745676,100.0,1.3099880359456375,2.3901764237130623,True,True,29.556417136243923,beyond_image_reference
P19,valence,sisyphus,sisyphus_s1_0.000,1,0.0,0.0,81812.11256882633,100.0,1.3099880359456375,2.3901764237130623,True,True,81813.52598818652,beyond_image_reference
P19,valence,sisyphus,sisyphus_s1_1.000,2,1.0,0.0,1187.7697394487873,100.0,1.3099880359456375,2.3901764237130623,True,True,1189.2541464915864,beyond_image_reference
P19,valence,sisyphus,sisyphus_s1_2.000,3,2.0,2.177259454865572e-145,28.871045055282796,100.0,1.3099880359456375,2.3901764237130623,True,True,30.412031667664323,beyond_image_reference
P19,valence,sisyphus,sisyphus_s1_3.000,4,3.0,0.0,91.80238923086296,100.0,1.3099880359456375,2.3901764237130623,True,True,93.30404763833535,beyond_image_reference
P19,valence,sisyphus,sisyphus_s1_4.000,5,4.0,0.0,77.32239334931324,100.0,1.3099880359456375,2.3901764237130623,True,True,78.90188173189709,beyond_image_reference
P19,valence,sisyphus,sisyphus_s1_5.000,6,5.0,0.0,66.07593381565,100.0,1.3099880359456375,2.3901764237130623,True,True,67.5087828135552,beyond_image_reference
P19,valence,sisyphus,sisyphus_s1_6.000,7,6.0,0.0,81.67971673936269,100.0,1.3099880359456375,2.3901764237130623,True,True,83.06047438843851,beyond_image_reference
P19,valence,sisyphus,sisyphus_s1_7.000,8,7.0,0.0,55.53728527319619,100.0,1.3099880359456375,2.3901764237130623,True,True,56.983233965461864,beyond_image_reference
P19,valence,sisyphus,sisyphus_s1_8.000,9,8.0,9.058187304593453e-172,31.290859656146537,100.0,1.3099880359456375,2.3901764237130623,True,True,33.07063340400214,beyond_image_reference
P19,valence,sisyphus,sisyphus_s1_9.000,10,9.0,4.276906105920396e-295,42.727612807162565,100.0,1.3099880359456375,2.3901764237130623,True,True,44.47482734999004,beyond_image_reference
P19,valence,sisyphus,sisyphus_s1_10.000,11,10.0,1.0363976877579983e-84,20.54802316497377,100.0,1.3099880359456375,2.3901764237130623,True,True,22.146085904742055,beyond_image_reference
P19,valence,sisyphus,sisyphus_s1_11.000,12,11.0,1.5123758441035852e-133,27.452645281561704,100.0,1.3099880359456375,2.3901764237130623,True,True,28.960741856198947,beyond_image_reference
P19,valence,sisyphus,sisyphus_s1_12.000,13,12.0,0.0,59.13463868521955,100.0,1.3099880359456375,2.3901764237130623,True,True,60.72516364475048,beyond_image_reference
P19,valence,sisyphus,sisyphus_s1_13.000,14,13.0,0.0,49.21935538169245,100.0,1.3099880359456375,2.3901764237130623,True,True,50.847471781736296,beyond_image_reference
P19,valence,sisyphus,sisyphus_s1_14.000,15,14.0,2.554295469777334e-146,29.302441879206306,100.0,1.3099880359456375,2.3901764237130623,True,True,30.669791120753484,beyond_image_reference
P19,valence,sisyphus,sisyphus_s1_15.000,16,15.0,1.3257399346911628e-85,21.026681027588317,100.0,1.3099880359456375,2.3901764237130623,True,True,22.540839121392516,beyond_image_reference
P19,valence,sisyphus,sisyphus_s1_16.000,17,16.0,9.302080759493906e-88,21.364013355832505,100.0,1.3099880359456375,2.3901764237130623,True,True,22.88793484831501,beyond_image_reference
P19,valence,sisyphus,sisyphus_s1_17.000,18,17.0,1.659379580532991e-52,15.735500638263787,100.0,1.3099880359456375,2.3901764237130623,True,True,17.03531463780798,beyond_image_reference
P19,valence,sisyphus,sisyphus_s1_18.000,19,18.0,2.2842981495121406e-105,23.35474456188229,100.0,1.3099880359456375,2.3901764237130623,True,True,25.040478123470255,beyond_image_reference
P19,valence,sisyphus,sisyphus_s1_19.000,20,19.0,6.115170887411334e-48,13.414056883705214,100.0,1.3099880359456375,2.3901764237130623,True,True,15.397280983334413,beyond_image_reference
P19,valence,sisyphus,sisyphus_s1_20.000,21,20.0,2.1721852839174908e-26,9.023972877242326,100.0,1.3099880359456375,2.3901764237130623,True,True,10.700605989755571,beyond_image_reference
P19,valence,sisyphus,sisyphus_s1_21.000,22,21.0,4.671852002016791e-10,3.4081267005138556,100.0,1.3099880359456375,2.3901764237130623,True,True,5.118820548172615,beyond_image_reference
P19,valence,sisyphus,sisyphus_s1_22.000,23,22.0,7.851934957838969e-09,2.448875501604784,100.0,1.3099880359456375,2.3901764237130623,True,True,4.415144290038642,beyond_image_reference
P19,valence,sisyphus,sisyphus_s1_23.000,24,23.0,0.0,62.390341475625995,100.0,1.3099880359456375,2.3901764237130623,True,True,63.9561578600998,beyond_image_reference
P19,valence,sisyphus,sisyphus_s1_24.000,25,24.0,0.0,89.05984006199522,100.0,1.3099880359456375,2.3901764237130623,True,True,90.5389281721169,beyond_image_reference
P19,valence,sisyphus,sisyphus_s1_25.000,26,25.0,0.0,90.18363720612702,100.0,1.3099880359456375,2.3901764237130623,True,True,91.66896956289389,beyond_image_reference
P19,valence,sisyphus,sisyphus_s1_26.000,27,26.0,3.395654716395411e-142,28.263040874711546,100.0,1.3099880359456375,2.3901764237130623,True,True,29.86086990447637,beyond_image_reference
P19,valence,sisyphus,sisyphus_s1_27.000,28,27.0,1.3325794202075054e-33,12.227953947007888,100.0,1.3099880359456375,2.3901764237130623,True,True,13.383084499396865,beyond_image_reference
P19,valence,sisyphus,sisyphus_s1_28.000,29,28.0,4.093704813968773e-23,7.854756032172333,100.0,1.3099880359456375,2.3901764237130623,True,True,9.606228622419001,beyond_image_reference
P19,valence,sisyphus,sisyphus_s1_29.000,30,29.0,5.797035574732593e-40,12.296383761147274,100.0,1.3099880359456375,2.3901764237130623,True,True,14.036073085413678,beyond_image_reference
P19,valence,sisyphus,sisyphus_s1_30.000,31,30.0,2.561584535189513e-38,13.216487828158998,100.0,1.3099880359456375,2.3901764237130623,True,True,14.390980315036733,beyond_image_reference
P19,valence,sisyphus,sisyphus_s1_31.000,32,31.0,2.9808173973123954e-51,15.926219312260246,100.0,1.3099880359456375,2.3901764237130623,True,True,17.087272214502814,beyond_image_reference
P19,valence,sisyphus,sisyphus_s1_32.000,33,32.0,1.174769128302571e-53,16.17859514721261,100.0,1.3099880359456375,2.3901764237130623,True,True,17.35783529148209,beyond_image_reference
P19,valence,sisyphus,sisyphus_s1_33.000,34,33.0,4.841718307177138e-101,22.95705115903675,100.0,1.3099880359456375,2.3901764237130623,True,True,24.586344596206576,beyond_image_reference
P19,valence,sisyphus,sisyphus_s1_34.000,35,34.0,5.928948510457535e-251,39.52609183589184,100.0,1.3099880359456375,2.3901764237130623,True,True,41.03707392141169,beyond_image_reference
P19,valence,sisyphus,sisyphus_s1_35.000,36,35.0,4.4166311504903065e-104,23.384661755078717,100.0,1.3099880359456375,2.3901764237130623,True,True,25.030900743143807,beyond_image_reference
P19,valence,sisyphus,sisyphus_s1_36.000,37,36.0,3.8689337331563405e-120,25.5561961938197,100.0,1.3099880359456375,2.3901764237130623,True,True,27.179785733261284,beyond_image_reference
P19,valence,sisyphus,sisyphus_s1_37.000,38,37.0,1.348463589952463e-29,10.246985188894046,100.0,1.3099880359456375,2.3901764237130623,True,True,11.778144698092921,beyond_image_reference
P19,valence,sisyphus,sisyphus_s1_38.000,39,38.0,1.518397891525414e-14,6.357494574014074,100.0,1.3099880359456375,2.3901764237130623,True,True,7.534156561249094,beyond_image_reference
P19,valence,sisyphus,sisyphus_s1_39.000,40,39.0,1.0453224043523229e-15,6.54815599052012,100.0,1.3099880359456375,2.3901764237130623,True,True,7.793506946802021,beyond_image_reference
P19,valence,sisyphus,sisyphus_s1_40.000,41,40.0,3.820921704505476e-15,6.586067635865477,100.0,1.3099880359456375,2.3901764237130623,True,True,7.786583932282028,beyond_image_reference
P19,valence,sisyphus,sisyphus_s1_41.000,42,41.0,6.139123433193391e-26,9.583649430442604,100.0,1.3099880359456375,2.3901764237130623,True,True,10.835500156016662,beyond_image_reference
P19,valence,sisyphus,sisyphus_s1_42.000,43,42.0,3.806371356035232e-152,29.727408985269903,100.0,1.3099880359456375,2.3901764237130623,True,True,31.231068426397677,beyond_image_reference
P19,valence,sisyphus,sisyphus_s1_43.000,44,43.0,0.0,56.820979807083525,100.0,1.3099880359456375,2.3901764237130623,True,True,58.27245551129227,beyond_image_reference
P19,valence,sisyphus,sisyphus_s1_44.000,45,44.0,3.362121871214877e-185,32.163047724566106,100.0,1.3099880359456375,2.3901764237130623,True,True,34.102495941765795,beyond_image_reference
P19,valence,sisyphus,sisyphus_s1_45.000,46,45.0,0.0,70.6363543878541,100.0,1.3099880359456375,2.3901764237130623,True,True,72.33130093507863,beyond_image_reference
P19,valence,sisyphus,sisyphus_s1_46.000,47,46.0,0.0,78.13216149922444,100.0,1.3099880359456375,2.3901764237130623,True,True,79.66970992974227,beyond_image_reference
P19,valence,sisyphus,sisyphus_s1_47.000,48,47.0,0.0,54.35890351650003,100.0,1.3099880359456375,2.3901764237130623,True,True,55.944216909616806,beyond_image_reference
P19,valence,sisyphus,sisyphus_s1_48.000,49,48.0,7.410534595910641e-177,31.538363651041998,100.0,1.3099880359456375,2.3901764237130623,True,True,33.377937294559665,beyond_image_reference
P19,valence,sisyphus,sisyphus_s1_49.000,50,49.0,2.298270519756651e-277,41.281771075840716,100.0,1.3099880359456375,2.3901764237130623,True,True,43.05030713977644,beyond_image_reference
P19,valence,sisyphus,sisyphus_s1_50.000,51,50.0,1.892306949127265e-197,34.57749198933476,100.0,1.3099880359456375,2.3901764237130623,True,True,36.07562020450115,beyond_image_reference
P19,valence,sisyphus,sisyphus_s1_51.000,52,51.0,0.0,61.40278730368345,100.0,1.3099880359456375,2.3901764237130623,True,True,62.668801122292415,beyond_image_reference
P19,valence,sisyphus,sisyphus_s1_52.000,53,52.0,7.99559161753218e-69,17.889534490808376,100.0,1.3099880359456375,2.3901764237130623,True,True,19.551656573740487,beyond_image_reference
P19,valence,sisyphus,sisyphus_s1_53.000,54,53.0,2.180387554977728e-91,19.771078616998935,100.0,1.3099880359456375,2.3901764237130623,True,True,21.860688955777007,beyond_image_reference
P19,valence,sisyphus,sisyphus_s1_54.000,55,54.0,1.955404429005732e-176,30.43800390085436,100.0,1.3099880359456375,2.3901764237130623,True,True,32.45175493882703,beyond_image_reference
P19,valence,sisyphus,sisyphus_s1_55.000,56,55.0,6.5704656230138705e-230,37.15130253279659,100.0,1.3099880359456375,2.3901764237130623,True,True,38.88658478167747,beyond_image_reference
P19,valence,sisyphus,sisyphus_s1_56.000,57,56.0,1.0300668900992076e-46,14.208411849885684,100.0,1.3099880359456375,2.3901764237130623,True,True,15.644685788028728,beyond_image_reference
P19,valence,sisyphus,sisyphus_s1_57.000,58,57.0,2.805936882433728e-11,5.900779852619945,100.0,1.3099880359456375,2.3901764237130623,True,True,6.915178797458719,beyond_image_reference
P19,valence,sisyphus,sisyphus_s1_58.000,59,58.0,0.0206269390029439,1.939882396854971,99.16666666666667,1.3099880359456375,2.3901764237130623,True,False,3.4087941465978533,above_image_95pct
P19,valence,sisyphus,sisyphus_s1_59.000,60,59.0,1.0176955714375328e-218,37.00294846953313,100.0,1.3099880359456375,2.3901764237130623,True,True,38.31148675293748,beyond_image_reference
P19,valence,sisyphus,sisyphus_s1_60.000,61,60.0,5.7108399519735e-303,44.50603544828237,100.0,1.3099880359456375,2.3901764237130623,True,True,45.760620323663346,beyond_image_reference
P19,valence,sisyphus,sisyphus_s1_61.000,62,61.0,3.37609986340691e-253,39.982981993897766,100.0,1.3099880359456375,2.3901764237130623,True,True,41.3864975559973,beyond_image_reference
P19,valence,sisyphus,sisyphus_s1_62.000,63,62.0,6.25057e-319,45.60468267122185,100.0,1.3099880359456375,2.3901764237130623,True,True,46.93698196878515,beyond_image_reference
P19,valence,sisyphus,sisyphus_s1_63.000,64,63.0,1.6442027115455828e-26,9.521347277320077,100.0,1.3099880359456375,2.3901764237130623,True,True,10.94412030925333,beyond_image_reference
P19,valence,sisyphus,sisyphus_s1_64.000,65,64.0,4.041023671739789e-67,17.54392246573184,100.0,1.3099880359456375,2.3901764237130623,True,True,19.25983592100724,beyond_image_reference
P19,valence,sisyphus,sisyphus_s1_65.000,66,65.0,1.0951865974352544e-213,36.146063767702636,100.0,1.3099880359456375,2.3901764237130623,True,True,37.65152306553899,beyond_image_reference
P19,valence,sisyphus,sisyphus_s1_66.000,67,66.0,0.0,81.45760789050814,100.0,1.3099880359456375,2.3901764237130623,True,True,82.87366530822263,beyond_image_reference
P19,valence,sisyphus,sisyphus_s1_67.000,68,67.0,0.0,49.7209899538496,100.0,1.3099880359456375,2.3901764237130623,True,True,51.072284017259086,beyond_image_reference
P19,valence,sisyphus,sisyphus_s1_68.000,69,68.0,0.0,118.50477030782154,100.0,1.3099880359456375,2.3901764237130623,True,True,119.95987487790636,beyond_image_reference
P19,valence,sisyphus,sisyphus_s1_69.000,70,69.0,0.0,122.9732888835544,100.0,1.3099880359456375,2.3901764237130623,True,True,124.44754547831467,beyond_image_reference
P19,valence,sisyphus,sisyphus_s1_70.000,71,70.0,1.6711065322923396e-103,23.842024118097484,100.0,1.3099880359456375,2.3901764237130623,True,True,25.22790375172661,beyond_image_reference
P19,valence,sisyphus,sisyphus_s1_71.000,72,71.0,1.4323308270494555e-37,11.855153153289296,100.0,1.3099880359456375,2.3901764237130623,True,True,13.559337580554766,beyond_image_reference
P19,valence,sisyphus,sisyphus_s1_72.000,73,72.0,1.733451536175463e-19,7.043776244197958,100.0,1.3099880359456375,2.3901764237130623,True,True,8.579591360855135,beyond_image_reference
P19,valence,sisyphus,sisyphus_s1_73.000,74,73.0,1.7181786454511586e-298,43.833541706348484,100.0,1.3099880359456375,2.3901764237130623,True,True,45.228754655330256,beyond_image_reference
P19,valence,sisyphus,sisyphus_s1_74.000,75,74.0,0.0,50.24962808704787,100.0,1.3099880359456375,2.3901764237130623,True,True,51.72365008811553,beyond_image_reference
P19,valence,sisyphus,sisyphus_s1_75.000,76,75.0,0.0,72.2574531729561,100.0,1.3099880359456375,2.3901764237130623,True,True,73.72453545451468,beyond_image_reference
P19,valence,sisyphus,sisyphus_s1_76.000,77,76.0,2.967730871808848e-190,33.96037401568174,100.0,1.3099880359456375,2.3901764237130623,True,True,35.38409289967019,beyond_image_reference
P19,valence,sisyphus,sisyphus_s1_77.000,78,77.0,0.0,51.91388184998172,100.0,1.3099880359456375,2.3901764237130623,True,True,53.48122244399428,beyond_image_reference
P19,valence,sisyphus,sisyphus_s1_78.000,79,78.0,0.0,59.17692575434661,100.0,1.3099880359456375,2.3901764237130623,True,True,60.70703264828784,beyond_image_reference
P19,valence,sisyphus,sisyphus_s1_79.000,80,79.0,0.0,78.56890579122816,100.0,1.3099880359456375,2.3901764237130623,True,True,80.0627695659046,beyond_image_reference
P19,valence,sisyphus,sisyphus_s1_80.000,81,80.0,0.0,108.90433148040648,100.0,1.3099880359456375,2.3901764237130623,True,True,110.4115491454554,beyond_image_reference
P19,valence,sisyphus,sisyphus_s1_81.000,82,81.0,2.8224478710568292e-39,12.971421302223579,100.0,1.3099880359456375,2.3901764237130623,True,True,14.25407642828972,beyond_image_reference
P19,valence,sisyphus,sisyphus_s1_82.000,83,82.0,3.1925625896194753e-246,39.22188435319345,100.0,1.3099880359456375,2.3901764237130623,True,True,40.69163748663764,beyond_image_reference
P19,valence,sisyphus,sisyphus_s1_83.000,84,83.0,1.391050987295526e-116,25.156679551050672,100.0,1.3099880359456375,2.3901764237130623,True,True,26.782561518865005,beyond_image_reference
P19,valence,sisyphus,sisyphus_s1_84.000,85,84.0,3.50276108051629e-28,8.63369052237508,100.0,1.3099880359456375,2.3901764237130623,True,True,10.701768333749463,beyond_image_reference
P19,valence,sisyphus,sisyphus_s1_85.000,86,85.0,1.5744575487214183e-77,18.67962466638208,100.0,1.3099880359456375,2.3901764237130623,True,True,20.61299187905357,beyond_image_reference
P19,valence,sisyphus,sisyphus_s1_86.000,87,86.0,0.0,52.96720319585061,100.0,1.3099880359456375,2.3901764237130623,True,True,54.535196523996134,beyond_image_reference
P19,valence,sisyphus,sisyphus_s1_87.000,88,87.0,0.0,61.58753459414832,100.0,1.3099880359456375,2.3901764237130623,True,True,63.11774681660616,beyond_image_reference
P19,valence,sisyphus,sisyphus_s1_88.000,89,88.0,3.7488871065727027e-75,19.072561070177127,100.0,1.3099880359456375,2.3901764237130623,True,True,20.713642435187225,beyond_image_reference
P19,valence,sisyphus,sisyphus_s1_89.000,90,89.0,7.951590719759279e-11,4.543374299511803,100.0,1.3099880359456375,2.3901764237130623,True,True,5.805463694476919,beyond_image_reference
P19,valence,sisyphus,sisyphus_s1_90.000,91,90.0,5.786787260172904e-132,27.67758360274667,100.0,1.3099880359456375,2.3901764237130623,True,True,28.99923491330856,beyond_image_reference
P19,valence,shape_sorter_interaction,shape_sorter_interaction_s1_0.000,1,0.0,0.0,83756.05160058901,100.0,1.3099880359456375,2.3901764237130623,True,True,83757.46499686193,beyond_image_reference
P19,valence,shape_sorter_interaction,shape_sorter_interaction_s1_1.000,2,1.0,0.0,1079.5447616691565,100.0,1.3099880359456375,2.3901764237130623,True,True,1081.0405425135004,beyond_image_reference
P19,valence,shape_sorter_interaction,shape_sorter_interaction_s1_2.000,3,2.0,7.267663757732314e-17,6.967949974713146,100.0,1.3099880359456375,2.3901764237130623,True,True,8.156963787438597,beyond_image_reference
P19,valence,shape_sorter_interaction,shape_sorter_interaction_s1_3.000,4,3.0,0.0354332501155186,1.1989392555901255,90.83333333333333,1.3099880359456375,2.3901764237130623,False,False,2.3641272895977945,within_reference
P19,valence,shape_sorter_interaction,shape_sorter_interaction_s1_4.000,5,4.0,4.073309278485613e-09,3.3020855766769093,100.0,1.3099880359456375,2.3901764237130623,True,True,4.687434630348192,beyond_image_reference
P19,valence,shape_sorter_interaction,shape_sorter_interaction_s1_5.000,6,5.0,1.4703300605186456e-06,2.7729724229798673,100.0,1.3099880359456375,2.3901764237130623,True,True,3.9865726985852805,beyond_image_reference
P19,valence,shape_sorter_interaction,shape_sorter_interaction_s1_6.000,7,6.0,0.0015130171242553,2.022379857619089,99.16666666666667,1.3099880359456375,2.3901764237130623,True,False,3.110280567842331,above_image_95pct
P19,valence,shape_sorter_interaction,shape_sorter_interaction_s1_7.000,8,7.0,0.5065376163059705,0.9272173306832916,80.83333333333333,1.3099880359456375,2.3901764237130623,False,False,1.9390753385713495,within_reference
P19,valence,shape_sorter_interaction,shape_sorter_interaction_s1_8.000,9,8.0,0.2995631719656042,0.6963683376087411,59.166666666666664,1.3099880359456375,2.3901764237130623,False,False,1.6393191603662876,within_reference
P19,valence,shape_sorter_interaction,shape_sorter_interaction_s1_9.000,10,9.0,0.9491357419178956,0.775357898631131,70.83333333333334,1.3099880359456375,2.3901764237130623,False,False,1.1236192916835066,within_reference
P19,valence,shape_sorter_interaction,shape_sorter_interaction_s1_10.000,11,10.0,0.9445554220268704,0.32337602473684884,8.333333333333332,1.3099880359456375,2.3901764237130623,False,False,0.9203520391409147,within_reference
P19,valence,shape_sorter_interaction,shape_sorter_interaction_s1_11.000,12,11.0,0.9700434341401336,0.4374589277547232,21.666666666666668,1.3099880359456375,2.3901764237130623,False,False,1.015523644794633,within_reference
P19,valence,shape_sorter_interaction,shape_sorter_interaction_s1_12.000,13,12.0,0.9822235568152068,1.5157135601285638,98.33333333333333,1.3099880359456375,2.3901764237130623,True,False,2.0089942673387267,above_image_95pct
P19,valence,shape_sorter_interaction,shape_sorter_interaction_s1_13.000,14,13.0,0.9912637560897876,1.54680054884789,98.33333333333333,1.3099880359456375,2.3901764237130623,True,False,2.389219862999323,above_image_95pct
P19,valence,shape_sorter_interaction,shape_sorter_interaction_s1_14.000,15,14.0,0.0049489891322509,1.8309691676936763,98.33333333333333,1.3099880359456375,2.3901764237130623,True,False,3.243310479110241,above_image_95pct
P19,valence,shape_sorter_interaction,shape_sorter_interaction_s1_15.000,16,15.0,0.0026329388944867,1.923265523923709,99.16666666666667,1.3099880359456375,2.3901764237130623,True,False,2.9948842058607172,above_image_95pct
P19,valence,shape_sorter_interaction,shape_sorter_interaction_s1_16.000,17,16.0,0.2059755230480517,0.7723213380774738,70.83333333333334,1.3099880359456375,2.3901764237130623,False,False,1.8948634235119663,within_reference
P19,valence,shape_sorter_interaction,shape_sorter_interaction_s1_17.000,18,17.0,0.3916109740474432,1.036324769442401,88.33333333333333,1.3099880359456375,2.3901764237130623,False,False,1.4004115178694474,within_reference
P19,valence,shape_sorter_interaction,shape_sorter_interaction_s1_18.000,19,18.0,0.969445648586312,1.5116066954180758,98.33333333333333,1.3099880359456375,2.3901764237130623,True,False,1.8047662117744032,above_image_95pct
P19,valence,shape_sorter_interaction,shape_sorter_interaction_s1_19.000,20,19.0,0.9814816471821506,0.7224911700443287,60.83333333333333,1.3099880359456375,2.3901764237130623,False,False,1.0651486956476128,within_reference
P19,valence,shape_sorter_interaction,shape_sorter_interaction_s1_20.000,21,20.0,0.866791795082231,0.58247309772087,33.33333333333333,1.3099880359456375,2.3901764237130623,False,False,0.8133198593230695,within_reference
P19,valence,shape_sorter_interaction,shape_sorter_interaction_s1_21.000,22,21.0,0.9303408532711068,1.378510828948505,95.83333333333334,1.3099880359456375,2.3901764237130623,True,False,1.6144772544474681,above_image_95pct
P19,valence,shape_sorter_interaction,shape_sorter_interaction_s1_22.000,23,22.0,0.5843138064235718,0.7313669405844071,63.33333333333333,1.3099880359456375,2.3901764237130623,False,False,1.198975795176373,within_reference
P19,valence,shape_sorter_interaction,shape_sorter_interaction_s1_23.000,24,23.0,0.9732866975238728,1.069160971158471,88.33333333333333,1.3099880359456375,2.3901764237130623,False,False,1.4100817335873608,within_reference
P19,valence,shape_sorter_interaction,shape_sorter_interaction_s1_24.000,25,24.0,0.2072147429974979,1.1740708476993875,90.83333333333333,1.3099880359456375,2.3901764237130623,False,False,2.604212732173466,within_reference
P19,valence,shape_sorter_interaction,shape_sorter_interaction_s1_25.000,26,25.0,0.9553206948910992,2.5527343166742753,100.0,1.3099880359456375,2.3901764237130623,True,True,3.7239809074835324,beyond_image_reference
P19,valence,shape_sorter_interaction,shape_sorter_interaction_s1_26.000,27,26.0,0.9426594129445895,1.248200968552896,93.33333333333333,1.3099880359456375,2.3901764237130623,False,False,1.798707445323752,within_reference
P19,valence,shape_sorter_interaction,shape_sorter_interaction_s1_27.000,28,27.0,0.968761672921667,0.8064545244544707,75.0,1.3099880359456375,2.3901764237130623,False,False,1.528666349520124,within_reference
P19,valence,shape_sorter_interaction,shape_sorter_interaction_s1_28.000,29,28.0,0.9710798821784896,0.7081467901778299,60.83333333333333,1.3099880359456375,2.3901764237130623,False,False,1.425720172196147,within_reference
P19,valence,shape_sorter_interaction,shape_sorter_interaction_s1_29.000,30,29.0,0.4419576987696411,1.0413290992273718,88.33333333333333,1.3099880359456375,2.3901764237130623,False,False,1.5416834423122483,within_reference
