target,model_rank,participant,task,segment_id,window_id,window_start_s,window_end_s,nearest_image_distance,outside_selected_count,outside_selected_fraction,median_abs_image_z,max_abs_image_z
arousal,1,P36,pick_place,1,pick_place_s1_24.000,24.0,26.0,2.1179071672768828,1,0.1,0.7752543408207845,2.5019957890019815
arousal,1,P36,pick_place,1,pick_place_s1_25.000,25.0,27.0,3.6468315081409726,1,0.1,0.8146916124211004,5.206792014355631
arousal,1,P36,pick_place,1,pick_place_s1_26.000,26.0,28.0,6.424368530078545,3,0.3,2.1695846583987395,5.262608747872346
arousal,1,P36,pick_place,1,pick_place_s1_27.000,27.0,29.0,4.593651925834,1,0.1,1.8120040132206436,4.307990059523534
arousal,1,P36,pick_place,1,pick_place_s1_28.000,28.0,30.0,1.5190023756932791,0,0.0,0.7168708210141155,1.4235643023983011
arousal,1,P36,pick_place,1,pick_place_s1_29.000,29.0,31.0,1.4682590699444626,0,0.0,0.7399080962960088,1.4927914275953633
arousal,1,P36,pick_place,1,pick_place_s1_30.000,30.0,32.0,4.901402765345443,1,0.1,1.3289822458749474,8.009856993771647
arousal,1,P36,pick_place,1,pick_place_s1_31.000,31.0,33.0,9.657235760564946,3,0.3,2.6361512506236977,6.378473814451635
arousal,1,P36,shape_sorter_alone,1,shape_sorter_alone_s1_0.000,0.0,2.0,1088.4154940497808,8,0.8,32.90971297129774,979.5002720888696
arousal,1,P36,shape_sorter_alone,1,shape_sorter_alone_s1_1.000,1.0,3.0,16.55439180352861,5,0.5,3.9863532346966153,17.61751966003945
arousal,1,P36,shape_sorter_alone,1,shape_sorter_alone_s1_2.000,2.0,4.0,3.9083104897459866,0,0.0,1.7468822083390239,3.449538280681302
arousal,1,P36,shape_sorter_alone,1,shape_sorter_alone_s1_3.000,3.0,5.0,2.7200822323471887,0,0.0,0.9595318493600078,1.936251434350385
arousal,1,P36,shape_sorter_alone,1,shape_sorter_alone_s1_4.000,4.0,6.0,3.476816554382216,1,0.1,0.8497509139051034,4.306414878401818
arousal,1,P36,shape_sorter_alone,1,shape_sorter_alone_s1_5.000,5.0,7.0,4.743843124241099,1,0.1,1.6289465184993634,4.872861482954102
arousal,1,P36,shape_sorter_alone,1,shape_sorter_alone_s1_6.000,6.0,8.0,6.062580934488312,0,0.0,2.2571192337608825,3.9511943129004585
arousal,1,P36,shape_sorter_alone,1,shape_sorter_alone_s1_7.000,7.0,9.0,3.431456443766024,1,0.1,1.1028081815439705,4.186704479636376
arousal,1,P36,shape_sorter_alone,1,shape_sorter_alone_s1_8.000,8.0,10.0,2.6788428158914765,1,0.1,0.8394096538715923,3.710104267244147
arousal,1,P36,shape_sorter_alone,1,shape_sorter_alone_s1_9.000,9.0,11.0,3.2600269745072032,0,0.0,0.4933693309449602,3.835754844836551
arousal,1,P36,shape_sorter_alone,1,shape_sorter_alone_s1_10.000,10.0,12.0,8.206211105854583,2,0.2,1.062795001065898,6.895517310205924
arousal,1,P36,shape_sorter_alone,1,shape_sorter_alone_s1_11.000,11.0,13.0,2.8530179508237556,0,0.0,0.47694656281129394,2.9194787532053157
arousal,1,P36,shape_sorter_alone,1,shape_sorter_alone_s1_12.000,12.0,14.0,2.8965759225285996,1,0.1,0.9350299037050394,2.5679113664018915
arousal,1,P36,shape_sorter_alone,1,shape_sorter_alone_s1_13.000,13.0,15.0,2.5979026945745414,0,0.0,0.4722522306746841,2.3540947418295004
arousal,1,P36,shape_sorter_alone,1,shape_sorter_alone_s1_14.000,14.0,16.0,2.5093275943991635,0,0.0,0.68275599002915,2.2097154959491245
arousal,1,P36,shape_sorter_alone,1,shape_sorter_alone_s1_15.000,15.0,17.0,4.527649203911511,0,0.0,1.8618704106817099,4.239061191868764
arousal,1,P36,shape_sorter_alone,1,shape_sorter_alone_s1_16.000,16.0,18.0,2.1970567289863987,1,0.1,1.0425464062725518,3.3496306425582025
arousal,1,P36,shape_sorter_alone,1,shape_sorter_alone_s1_17.000,17.0,19.0,1.8877789227315944,0,0.0,0.5328957328336162,1.7943613913508716
arousal,1,P36,shape_sorter_alone,1,shape_sorter_alone_s1_18.000,18.0,20.0,2.3844845125572776,2,0.2,0.6265482757388833,3.728562495166597
arousal,1,P36,shape_sorter_alone,1,shape_sorter_alone_s1_19.000,19.0,21.0,4.04428211188303,1,0.1,1.0170267484765299,6.436300618380306
arousal,1,P36,shape_sorter_alone,1,shape_sorter_alone_s1_20.000,20.0,22.0,4.0561659710231295,1,0.1,1.0208992896039526,4.239010496224088
arousal,1,P36,shape_sorter_alone,1,shape_sorter_alone_s1_21.000,21.0,23.0,5.111588999576636,1,0.1,0.7422325010975146,4.725797049349576
arousal,1,P36,shape_sorter_interaction,1,shape_sorter_interaction_s1_0.000,0.0,2.0,1328.2845925225936,7,0.7,35.340796793437825,1224.3903842246245
arousal,1,P36,shape_sorter_interaction,1,shape_sorter_interaction_s1_1.000,1.0,3.0,26.35978563065404,5,0.5,4.256534181609778,25.249079599139783
arousal,1,P36,shape_sorter_interaction,1,shape_sorter_interaction_s1_2.000,2.0,4.0,6.315792674847924,2,0.2,1.7321051250628299,6.307027921996568
arousal,1,P36,shape_sorter_interaction,1,shape_sorter_interaction_s1_3.000,3.0,5.0,5.597167363195084,2,0.2,1.2316033868046352,6.743518184628494
arousal,1,P36,shape_sorter_interaction,1,shape_sorter_interaction_s1_4.000,4.0,6.0,4.591454922142179,1,0.1,0.9577928512470159,5.995344927395707
arousal,1,P36,shape_sorter_interaction,1,shape_sorter_interaction_s1_5.000,5.0,7.0,8.73872263226552,3,0.3,1.4801362536666063,8.379771891071885
arousal,1,P36,shape_sorter_interaction,1,shape_sorter_interaction_s1_6.000,6.0,8.0,5.221874985842999,1,0.1,1.626540337886461,5.414372794095539
arousal,1,P36,shape_sorter_interaction,1,shape_sorter_interaction_s1_7.000,7.0,9.0,2.0182594674291656,0,0.0,0.6268937962218193,1.1259636099880665
arousal,1,P36,shape_sorter_interaction,1,shape_sorter_interaction_s1_8.000,8.0,10.0,1.7783546706249704,0,0.0,0.3639143799126336,1.1509294794769014
arousal,1,P36,shape_sorter_interaction,1,shape_sorter_interaction_s1_9.000,9.0,11.0,2.4892593015230178,0,0.0,0.6548817356352099,2.515918715561986
arousal,1,P36,shape_sorter_interaction,1,shape_sorter_interaction_s1_10.000,10.0,12.0,2.5647270199614836,1,0.1,0.3581569428289461,2.400212644402744
arousal,1,P36,shape_sorter_interaction,1,shape_sorter_interaction_s1_11.000,11.0,13.0,1.5269098446243907,0,0.0,0.3148311892379055,1.350833783363017
arousal,1,P36,shape_sorter_interaction,1,shape_sorter_interaction_s1_12.000,12.0,14.0,1.80433679382055,2,0.2,0.7079966139638887,2.7242298456301417
arousal,1,P36,shape_sorter_interaction,1,shape_sorter_interaction_s1_13.000,13.0,15.0,1.445974062875132,0,0.0,0.7153619811137786,1.8825775358397054
arousal,1,P36,shape_sorter_interaction,1,shape_sorter_interaction_s1_14.000,14.0,16.0,3.637859423665757,1,0.1,1.1889012731593835,3.564468183161336
arousal,1,P36,shape_sorter_interaction,1,shape_sorter_interaction_s1_15.000,15.0,17.0,2.7648386700841594,0,0.0,0.4025977984851292,2.913121157348418
arousal,1,P36,shape_sorter_interaction,1,shape_sorter_interaction_s1_16.000,16.0,18.0,4.049881748225348,1,0.1,0.747179008321335,4.881577484262581
arousal,1,P36,shape_sorter_interaction,1,shape_sorter_interaction_s1_17.000,17.0,19.0,4.190747548417759,1,0.1,0.91852185351548,3.5464072277963177
arousal,1,P36,shape_sorter_interaction,1,shape_sorter_interaction_s1_18.000,18.0,20.0,2.28131614747603,0,0.0,0.7882791558530051,2.9153625271085963
arousal,1,P36,shape_sorter_interaction,1,shape_sorter_interaction_s1_19.000,19.0,21.0,1.54914815041981,0,0.0,0.5120497706632181,3.525295098232448
arousal,1,P36,shape_sorter_interaction,1,shape_sorter_interaction_s1_20.000,20.0,22.0,3.3696864239079853,1,0.1,0.6422902017110923,5.854734032723648
arousal,1,P36,shape_sorter_interaction,1,shape_sorter_interaction_s1_21.000,21.0,23.0,11.10745063996718,4,0.4,3.4663996195729903,8.844818632870552
arousal,1,P36,shape_sorter_interaction,1,shape_sorter_interaction_s1_22.000,22.0,24.0,16.786571319633914,5,0.5,5.463596785494882,12.954341605984302
arousal,1,P36,shape_sorter_interaction,1,shape_sorter_interaction_s1_23.000,23.0,25.0,3.5537315420873963,0,0.0,0.7337910599039157,4.00933113168182
arousal,1,P36,shape_sorter_interaction,1,shape_sorter_interaction_s1_24.000,24.0,26.0,2.2020703472576812,0,0.0,1.2708713245139793,1.8666904641395907
arousal,1,P36,shape_sorter_interaction,1,shape_sorter_interaction_s1_25.000,25.0,27.0,8.37891929047239,1,0.1,1.5226391594588897,9.116790392870255
arousal,1,P36,shape_sorter_interaction,1,shape_sorter_interaction_s1_26.000,26.0,28.0,10.05623858633119,2,0.2,1.7585794387031128,10.417180662909743
arousal,1,P36,shape_sorter_interaction,1,shape_sorter_interaction_s1_27.000,27.0,29.0,4.913091557358903,2,0.2,0.8950087742038195,5.512336851570111
arousal,1,P36,shape_sorter_interaction,1,shape_sorter_interaction_s1_28.000,28.0,30.0,5.81090297450816,1,0.1,0.5958091598406912,7.146069841345005
arousal,1,P36,shape_sorter_interaction,1,shape_sorter_interaction_s1_29.000,29.0,31.0,4.005825168153411,2,0.2,0.9733827104502859,4.597216340139526
arousal,1,P36,shape_sorter_interaction,1,shape_sorter_interaction_s1_30.000,30.0,32.0,4.642849090503751,2,0.2,0.9878442049078098,6.582795606301151
arousal,1,P36,shape_sorter_interaction,1,shape_sorter_interaction_s1_31.000,31.0,33.0,2.4748049474587908,1,0.1,0.6336787248869273,4.4573174460487035
arousal,1,P36,shape_sorter_interaction,1,shape_sorter_interaction_s1_32.000,32.0,34.0,3.068355824163194,1,0.1,0.62305764350323,5.121028727592171
arousal,1,P36,shape_sorter_interaction,1,shape_sorter_interaction_s1_33.000,33.0,35.0,4.208980643731665,2,0.2,0.4314779008849241,7.08578181221576
arousal,1,P36,shape_sorter_interaction,1,shape_sorter_interaction_s1_34.000,34.0,36.0,2.1391508690763184,1,0.1,0.3896228922703495,4.914117267570765
arousal,1,P36,shape_sorter_interaction,1,shape_sorter_interaction_s1_35.000,35.0,37.0,2.198518655244332,0,0.0,0.3001021081766877,4.113216339506521
arousal,1,P36,shape_sorter_interaction,1,shape_sorter_interaction_s1_36.000,36.0,38.0,3.6251591370996836,1,0.1,0.9334710674649064,5.7901575815239035
arousal,1,P36,shape_sorter_interaction,1,shape_sorter_interaction_s1_37.000,37.0,39.0,2.04876880140789,1,0.1,0.624577153335314,4.830253912972425
arousal,1,P36,shape_sorter_interaction,1,shape_sorter_interaction_s1_38.000,38.0,40.0,3.4625845990561945,0,0.0,0.9326046909444277,3.0310757854822272
arousal,1,P36,shape_sorter_interaction,1,shape_sorter_interaction_s1_39.000,39.0,41.0,5.522824578571278,1,0.1,1.6350439548027027,6.718663011620179
arousal,1,P36,shape_sorter_interaction,1,shape_sorter_interaction_s1_40.000,40.0,42.0,6.5188496177368815,2,0.2,1.1149483989821802,6.10859606798563
arousal,1,P36,shape_sorter_interaction,1,shape_sorter_interaction_s1_41.000,41.0,43.0,3.94000500698768,0,0.0,1.3919294929815815,3.965962329835473
arousal,1,P36,shape_sorter_interaction,1,shape_sorter_interaction_s1_42.000,42.0,44.0,2.4607395731229986,0,0.0,0.41539106241172535,3.677409174716975
arousal,1,P36,shape_sorter_interaction,1,shape_sorter_interaction_s1_43.000,43.0,45.0,4.669684287252291,2,0.2,1.5199216210245097,5.583009131805631
arousal,1,P36,shape_sorter_interaction,1,shape_sorter_interaction_s1_44.000,44.0,46.0,3.5204537936122846,1,0.1,0.548208210635003,6.522492463105393
arousal,1,P36,shape_sorter_interaction,1,shape_sorter_interaction_s1_45.000,45.0,47.0,2.9106373875856963,1,0.1,0.6790510662610825,4.662131345533936
arousal,1,P36,shape_sorter_interaction,1,shape_sorter_interaction_s1_46.000,46.0,48.0,2.467291447372903,0,0.0,0.569960267031606,2.1011421229247227
arousal,1,P36,shape_sorter_interaction,1,shape_sorter_interaction_s1_47.000,47.0,49.0,2.4692335706635777,0,0.0,0.307240662219734,4.138334310838427
arousal,1,P36,shape_sorter_interaction,1,shape_sorter_interaction_s1_48.000,48.0,50.0,2.6494665735743235,1,0.1,0.4013080426987842,4.571063354026196
arousal,1,P36,shape_sorter_interaction,1,shape_sorter_interaction_s1_49.000,49.0,51.0,3.841055791309544,0,0.0,0.9478136428552044,2.8517148794997453
arousal,1,P36,shape_sorter_interaction,1,shape_sorter_interaction_s1_50.000,50.0,52.0,3.603531546964225,1,0.1,0.4823189367560534,4.315154734856787
arousal,1,P36,shape_sorter_interaction,1,shape_sorter_interaction_s1_51.000,51.0,53.0,4.018711368531551,1,0.1,0.5420333775773691,6.348128026795599
arousal,1,P36,shape_sorter_interaction,1,shape_sorter_interaction_s1_52.000,52.0,54.0,5.813838766613102,2,0.2,0.7275312474154373,8.773266463528676
arousal,1,P36,shape_sorter_interaction,1,shape_sorter_interaction_s1_53.000,53.0,55.0,4.06914309925821,3,0.3,1.1136083320917278,5.038040138199858
arousal,1,P36,shape_sorter_interaction,1,shape_sorter_interaction_s1_54.000,54.0,56.0,1.972076521629001,0,0.0,0.8212605289965533,1.8907391643816365
arousal,1,P36,shape_sorter_interaction,1,shape_sorter_interaction_s1_55.000,55.0,57.0,5.963217606577246,1,0.1,1.006849729966696,6.847045255011837
arousal,1,P36,shape_sorter_interaction,1,shape_sorter_interaction_s1_56.000,56.0,58.0,14.599492392560515,2,0.2,2.0464757680453505,15.023267463530432
arousal,1,P36,shape_sorter_interaction,1,shape_sorter_interaction_s1_57.000,57.0,59.0,3.744422756243897,1,0.1,1.6873400744558653,3.680839031750743
arousal,1,P36,shape_sorter_interaction,1,shape_sorter_interaction_s1_58.000,58.0,60.0,4.243930904824526,1,0.1,1.246998938666412,4.167704255095082
arousal,1,P36,shape_sorter_interaction,1,shape_sorter_interaction_s1_59.000,59.0,61.0,9.768779313242616,2,0.2,2.421000154687878,10.188974569946502
arousal,1,P36,shape_sorter_interaction,1,shape_sorter_interaction_s1_60.000,60.0,62.0,5.568233554283348,2,0.2,1.6814002881661079,5.540413362192035
arousal,1,P36,shape_sorter_interaction,1,shape_sorter_interaction_s1_61.000,61.0,63.0,5.301100233526016,0,0.0,2.2027224966089474,3.247011464036338
arousal,1,P36,shape_sorter_interaction,1,shape_sorter_interaction_s1_62.000,62.0,64.0,1.9373171021416615,0,0.0,0.5562553479933801,2.304285911227242
arousal,1,P36,shape_sorter_interaction,1,shape_sorter_interaction_s1_63.000,63.0,65.0,8.166202973474679,1,0.1,0.573102476437897,11.882654448001434
arousal,1,P36,shape_sorter_interaction,1,shape_sorter_interaction_s1_64.000,64.0,66.0,4.933114156119599,1,0.1,1.1009684055700002,7.564360466743493
arousal,1,P36,shape_sorter_interaction,1,shape_sorter_interaction_s1_65.000,65.0,67.0,3.2891066424185977,0,0.0,0.6761196800817448,3.319163243462667
arousal,1,P36,shape_sorter_interaction,1,shape_sorter_interaction_s1_66.000,66.0,68.0,3.612134316714961,1,0.1,0.7367550231556004,5.288628648099809
arousal,1,P36,shape_sorter_interaction,1,shape_sorter_interaction_s1_67.000,67.0,69.0,2.1072035613140234,0,0.0,0.7007797562917102,3.7120636335553208
arousal,1,P36,shape_sorter_interaction,1,shape_sorter_interaction_s1_68.000,68.0,70.0,1.1260715641404286,0,0.0,0.6023612415029875,1.542718859427715
arousal,1,P36,shape_sorter_interaction,1,shape_sorter_interaction_s1_69.000,69.0,71.0,1.9194102137516729,0,0.0,0.6766874913817091,1.1591033533407997
arousal,1,P36,shape_sorter_interaction,1,shape_sorter_interaction_s1_70.000,70.0,72.0,1.3968009434420268,2,0.2,0.6253663205097635,1.254045078327927
arousal,1,P36,shape_sorter_interaction,1,shape_sorter_interaction_s1_71.000,71.0,73.0,7.228649830389128,1,0.1,1.93420588605675,7.7698565990847595
arousal,1,P36,shape_sorter_interaction,1,shape_sorter_interaction_s1_72.000,72.0,74.0,4.051483085796009,1,0.1,2.044287925764891,4.5430956553335635
arousal,1,P36,shape_sorter_interaction,1,shape_sorter_interaction_s1_73.000,73.0,75.0,8.962482184425385,3,0.3,2.130205578871927,8.257168283430566
arousal,1,P36,shape_sorter_interaction,1,shape_sorter_interaction_s1_74.000,74.0,76.0,11.901620903023156,4,0.4,4.3368203338372675,10.629665674777408
arousal,1,P36,shape_sorter_interaction,1,shape_sorter_interaction_s1_75.000,75.0,77.0,15.25726634369554,6,0.6,4.894556789916733,13.332189419440788
arousal,1,P36,shape_sorter_interaction,1,shape_sorter_interaction_s1_76.000,76.0,78.0,12.293677078085729,5,0.5,4.464602251070759,13.05705932968015
arousal,1,P36,shape_sorter_interaction,1,shape_sorter_interaction_s1_77.000,77.0,79.0,16.02164927888513,5,0.5,4.847859581202361,14.012554243801183
arousal,1,P36,shape_sorter_observation,1,shape_sorter_observation_s1_0.000,0.0,2.0,4713.728993864676,8,0.8,31.488062011424365,4643.9007030856055
arousal,1,P36,shape_sorter_observation,1,shape_sorter_observation_s1_1.000,1.0,3.0,59.7538001910703,4,0.4,1.5731559818153813,55.00921428276989
arousal,1,P36,shape_sorter_observation,1,shape_sorter_observation_s1_2.000,2.0,4.0,3.4550392637237253,0,0.0,0.6739773855131788,2.0713255301039477
arousal,1,P36,shape_sorter_observation,1,shape_sorter_observation_s1_3.000,3.0,5.0,1.9292538051919195,0,0.0,0.5984355131538464,2.1396268278440487
arousal,1,P36,shape_sorter_observation,1,shape_sorter_observation_s1_4.000,4.0,6.0,1.4830630883876497,0,0.0,0.4532515941671395,2.4179708324238645
arousal,1,P36,shape_sorter_observation,1,shape_sorter_observation_s1_5.000,5.0,7.0,1.9612737069338435,0,0.0,0.5032466608884112,1.709454760447366
arousal,1,P36,shape_sorter_observation,1,shape_sorter_observation_s1_6.000,6.0,8.0,1.1419466029021015,0,0.0,0.6729290032190829,1.257151999346327
arousal,1,P36,shape_sorter_observation,1,shape_sorter_observation_s1_7.000,7.0,9.0,2.9613096933532184,1,0.1,0.947153088692718,2.694279732391958
arousal,1,P36,shape_sorter_observation,1,shape_sorter_observation_s1_8.000,8.0,10.0,3.495872128771852,1,0.1,1.473759280655142,3.1639188311194855
arousal,1,P36,shape_sorter_observation,1,shape_sorter_observation_s1_9.000,9.0,11.0,2.0576837485163804,0,0.0,0.5333549959145549,2.088393102133617
arousal,1,P36,shape_sorter_observation,1,shape_sorter_observation_s1_10.000,10.0,12.0,1.2493776332015294,0,0.0,0.9346896405619458,1.8972252880374425
arousal,1,P36,shape_sorter_observation,1,shape_sorter_observation_s1_11.000,11.0,13.0,3.754270408508643,2,0.2,1.3738770942857483,4.110097822218695
arousal,1,P36,shape_sorter_observation,1,shape_sorter_observation_s1_12.000,12.0,14.0,4.461576842857457,2,0.2,1.8896357766488006,5.142657931103282
arousal,1,P36,shape_sorter_observation,1,shape_sorter_observation_s1_13.000,13.0,15.0,3.017499958998294,2,0.2,0.7920190572089264,3.410996115270981
arousal,1,P36,shape_sorter_observation,1,shape_sorter_observation_s1_14.000,14.0,16.0,1.273311345443132,0,0.0,0.42407196786086176,1.6939828975534232
arousal,1,P36,shape_sorter_observation,1,shape_sorter_observation_s1_15.000,15.0,17.0,1.6849000126909364,0,0.0,0.4843591148450377,0.9335490253808817
arousal,1,P36,shape_sorter_observation,1,shape_sorter_observation_s1_16.000,16.0,18.0,2.0675561062674506,0,0.0,0.45886536695882607,1.9113641520155966
arousal,1,P36,shape_sorter_observation,1,shape_sorter_observation_s1_17.000,17.0,19.0,1.2021651110850793,0,0.0,0.3516343744251844,1.4367646687167297
arousal,1,P36,shape_sorter_observation,1,shape_sorter_observation_s1_18.000,18.0,20.0,2.208525763164207,0,0.0,0.6262069953805904,2.360057342083727
arousal,1,P36,shape_sorter_observation,1,shape_sorter_observation_s1_19.000,19.0,21.0,3.537555399737587,2,0.2,0.23744689352822684,4.210908799320595
arousal,1,P36,shape_sorter_observation,1,shape_sorter_observation_s1_20.000,20.0,22.0,2.372340124988055,1,0.1,0.6838347825681501,3.4359683176442704
arousal,1,P36,shape_sorter_observation,1,shape_sorter_observation_s1_21.000,21.0,23.0,1.732500922005884,0,0.0,0.49839474510799153,1.7146944049749993
arousal,1,P36,shape_sorter_observation,1,shape_sorter_observation_s1_22.000,22.0,24.0,2.359503158052796,0,0.0,0.626081207889182,2.0992820839126596
arousal,1,P36,shape_sorter_observation,1,shape_sorter_observation_s1_23.000,23.0,25.0,2.2193113952540258,0,0.0,0.775484706396776,1.528772195134737
arousal,1,P36,shape_sorter_observation,1,shape_sorter_observation_s1_24.000,24.0,26.0,1.4693780097983236,1,0.1,0.6687697883044706,1.937939477717952
arousal,1,P36,shape_sorter_observation,1,shape_sorter_observation_s1_25.000,25.0,27.0,2.0831475121368204,1,0.1,0.5287126484915277,3.4113086706480806
arousal,1,P36,shape_sorter_observation,1,shape_sorter_observation_s1_26.000,26.0,28.0,2.4186607249816285,1,0.1,0.485651033007634,3.8986757839050226
arousal,1,P36,shape_sorter_observation,1,shape_sorter_observation_s1_27.000,27.0,29.0,3.959493533335651,2,0.2,0.6135598612309967,4.115632123957385
arousal,1,P36,shape_sorter_observation,1,shape_sorter_observation_s1_28.000,28.0,30.0,4.5297197721474305,1,0.1,1.404387267021014,4.0588388124022075
arousal,1,P36,shape_sorter_observation,1,shape_sorter_observation_s1_29.000,29.0,31.0,3.253420477740706,1,0.1,0.6892802153053532,4.699405408038736
arousal,1,P36,shape_sorter_observation,1,shape_sorter_observation_s1_30.000,30.0,32.0,3.058434691691636,1,0.1,0.5519546159975361,6.094989270841184
arousal,1,P36,shape_sorter_observation,1,shape_sorter_observation_s1_31.000,31.0,33.0,2.7947119285962683,1,0.1,0.6222124177173074,3.9154416163019246
arousal,1,P36,shape_sorter_observation,1,shape_sorter_observation_s1_32.000,32.0,34.0,3.550591087558069,1,0.1,0.36611265690443207,5.852720866135077
arousal,1,P36,shape_sorter_observation,1,shape_sorter_observation_s1_33.000,33.0,35.0,5.901667766386454,2,0.2,1.0437383044448274,6.6463834142776985
arousal,1,P36,shape_sorter_observation,1,shape_sorter_observation_s1_34.000,34.0,36.0,3.1686931498953745,1,0.1,0.4719187029681208,3.9210769928977527
arousal,1,P36,shape_sorter_observation,1,shape_sorter_observation_s1_35.000,35.0,37.0,2.79108388982366,1,0.1,0.6488356631513166,2.6791285606671855
arousal,1,P36,shape_sorter_observation,1,shape_sorter_observation_s1_36.000,36.0,38.0,2.523124684335866,0,0.0,0.35593989895912725,3.7238189443750285
arousal,1,P36,shape_sorter_observation,1,shape_sorter_observation_s1_37.000,37.0,39.0,1.8908234572756055,1,0.1,0.5683719309580767,4.544834432199639
arousal,1,P36,shape_sorter_observation,1,shape_sorter_observation_s1_38.000,38.0,40.0,3.2741021354857383,1,0.1,0.980550591596866,5.3767160523419895
arousal,1,P36,shape_sorter_observation,1,shape_sorter_observation_s1_39.000,39.0,41.0,3.0132436723824694,2,0.2,0.8572425579237695,4.916701560358032
arousal,1,P36,shape_sorter_observation,1,shape_sorter_observation_s1_40.000,40.0,42.0,2.112365381760707,1,0.1,0.7399811525299775,1.4813334879480766
arousal,1,P36,shape_sorter_observation,1,shape_sorter_observation_s1_41.000,41.0,43.0,1.4292088267418763,0,0.0,0.5177479739101698,2.2507895017112967
arousal,1,P36,shape_sorter_observation,1,shape_sorter_observation_s1_42.000,42.0,44.0,1.633979984414473,0,0.0,0.5275689728564268,1.190211243748104
arousal,1,P36,shape_sorter_observation,1,shape_sorter_observation_s1_43.000,43.0,45.0,5.507808473332229,0,0.0,1.7107423451119705,5.832193330728583
arousal,1,P36,shape_sorter_observation,1,shape_sorter_observation_s1_44.000,44.0,46.0,14.29952143753664,5,0.5,5.055615761455486,8.569311659244804
arousal,1,P36,shape_sorter_observation,1,shape_sorter_observation_s1_45.000,45.0,47.0,2.7989698009118342,0,0.0,1.1714860792430186,2.67461894004318
arousal,1,P36,shape_sorter_observation,1,shape_sorter_observation_s1_46.000,46.0,48.0,2.100793408821737,0,0.0,0.3061940821303,3.7238808406508666
arousal,1,P36,shape_sorter_observation,1,shape_sorter_observation_s1_47.000,47.0,49.0,5.062275864496918,2,0.2,0.45906347727110003,4.550515948993473
