mode,participant,target,modality,classifier,feature_count_request,feature_count_resolved,folds,balanced_accuracy_mean,balanced_accuracy_sd,balanced_accuracy_median,balanced_accuracy_min,balanced_accuracy_max,accuracy_mean,precision_mean,recall_mean,f1_mean
general,COHORT,arousal,face,gnb,5,5,46,0.4998047655755336,0.03294172025825718,0.5,0.425,0.6022222222222222,0.5755449925557452,0.5999774120317966,0.8148189317843766,0.655694025754393
general,COHORT,arousal,face,gnb,all,all,46,0.5054366206420847,0.03707751300353623,0.5,0.4195804195804196,0.6111111111111112,0.5715757930241196,0.6030493261204132,0.7873436661856207,0.6427289006299703
general,COHORT,arousal,face,knn,10,10,46,0.4998207048673231,0.04473496804275987,0.5014146890552338,0.3846153846153846,0.5814285714285714,0.5533948997377077,0.5914425423322098,0.6695808812800482,0.6140219251278854
general,COHORT,arousal,face,knn,20,10,46,0.4998207048673231,0.04473496804275987,0.5014146890552338,0.3846153846153846,0.5814285714285714,0.5533948997377077,0.5914425423322098,0.6695808812800482,0.6140219251278854
general,COHORT,arousal,face,knn,5,5,46,0.4943718389390133,0.05051638431421566,0.5000782078862511,0.3879310344827586,0.6393540669856459,0.5401828643122781,0.594811870731652,0.6883833520995986,0.6203720433363721
general,COHORT,arousal,face,knn,all,all,46,0.4998207048673231,0.04473496804275987,0.5014146890552338,0.3846153846153846,0.5814285714285714,0.5533948997377077,0.5914425423322098,0.6695808812800482,0.6140219251278854
general,COHORT,arousal,face,svm,10,10,46,0.5063756074175193,0.03238279997778263,0.5,0.43558729233459637,0.6363636363636364,0.6057543454340477,0.5983644843130689,0.9057233136894822,0.7074267263795986
general,COHORT,arousal,face,svm,20,10,46,0.5063756074175193,0.03238279997778263,0.5,0.43558729233459637,0.6363636363636364,0.6057543454340477,0.5983644843130689,0.9057233136894822,0.7074267263795986
general,COHORT,arousal,face,svm,5,5,46,0.5070748255596685,0.01962000921638265,0.5,0.48039215686274506,0.5763574660633484,0.5955820537565006,0.6052417654310356,0.8969981020341455,0.6967546706985195
general,COHORT,arousal,face,svm,all,all,46,0.5063756074175193,0.03238279997778263,0.5,0.43558729233459637,0.6363636363636364,0.6057543454340477,0.5983644843130689,0.9057233136894822,0.7074267263795986
general,COHORT,arousal,multimodal,gnb,10,10,46,0.5048387491059239,0.04022309736616747,0.5,0.4201680672268907,0.6581137309292648,0.5816766440967153,0.5979329844486004,0.8376015256791814,0.6776127215937193
general,COHORT,arousal,multimodal,gnb,20,20,46,0.503835312786421,0.04416607015124292,0.49531533002664774,0.4202488687782805,0.6289875173370318,0.5761270683730165,0.6018680290417207,0.742247380245273,0.633623384419396
general,COHORT,arousal,multimodal,gnb,5,5,46,0.49959092442562214,0.026516302012657207,0.5,0.4236425339366516,0.5817901234567902,0.5847836537181488,0.5942477264823284,0.9155427960925869,0.7032240572731645
general,COHORT,arousal,multimodal,gnb,all,all,46,0.5049914385828252,0.042615852346427056,0.5101385028921261,0.3879310344827586,0.5854523950325251,0.498619190299024,0.6591521954789538,0.32405500545169036,0.3742180099047718
general,COHORT,arousal,multimodal,knn,10,10,46,0.5005666634679554,0.04080418402584611,0.4985075706559482,0.4116300366300366,0.5784313725490196,0.5604819479072567,0.5948775058983822,0.717014933164435,0.6388275008815539
general,COHORT,arousal,multimodal,knn,20,20,46,0.5112231474983064,0.04815824398120983,0.5221815298648342,0.39670329670329674,0.6081830790568654,0.5640670754791727,0.6003949543735707,0.7273350090969725,0.6447919882117573
general,COHORT,arousal,multimodal,knn,5,5,46,0.4968807251208434,0.037290822973002916,0.4980251370091553,0.38913043478260867,0.5871428571428572,0.5525603623196457,0.5940907704342748,0.7132497808418894,0.6335976221272428
general,COHORT,arousal,multimodal,knn,all,all,46,0.4910650138604704,0.04329177122022992,0.49856660166295397,0.4027777777777778,0.607239819004525,0.5306126135163641,0.5890755531795329,0.6653690342221774,0.6107585277655576
general,COHORT,arousal,multimodal,svm,10,10,46,0.49046694412937425,0.03329678280520207,0.4992526183363562,0.4097222222222222,0.5940387481371088,0.5764383739702521,0.5899384554032864,0.8639791595758078,0.6838969122213865
general,COHORT,arousal,multimodal,svm,20,20,46,0.4917018653333856,0.038121093335277356,0.49762450269963054,0.3724861556397552,0.5747863247863247,0.5673520977361625,0.5907518316408418,0.8296750203154907,0.6738083976517184
general,COHORT,arousal,multimodal,svm,5,5,46,0.49810498296042743,0.02784726270284771,0.5,0.4075682382133995,0.6083916083916083,0.5873097197607875,0.5953697334869351,0.9300773795245507,0.7110399621967582
