mode,participant,held_out_participant,target,modality,regressor,feature_count_request,feature_count_resolved,fold,training_participants,sample_size,train_size,test_size,rmse,mae,r2,explained_variance
individual,P19,P19,arousal,eeg,knn,all,all,3,P19,120,96,24,1.3870465282842332,1.1856060606060606,0.0070203501288546,0.0509271601646968
individual,P19,P19,arousal,eeg,knn,all,all,4,P19,120,96,24,1.95683445951066,1.575757575757576,-0.0448222807724985,-0.0438200531650427
individual,P19,P19,arousal,eeg,knn,all,all,5,P19,120,96,24,1.387871494389208,1.081617379001487,-0.1017714757938084,-0.0872669683396345
individual,P19,P19,arousal,eeg,knn,5,5,1,P19,120,96,24,2.0047835182974607,1.7115655842368085,-0.0489507957483441,-0.0361437952553427
individual,P19,P19,arousal,eeg,knn,5,5,2,P19,120,96,24,1.482333987192757,1.2613636363636362,0.0901129456779414,0.135083268473243
individual,P19,P19,arousal,eeg,knn,5,5,3,P19,120,96,24,1.339174895598399,1.116876853884479,0.0743796639994924,0.1103798104206909
individual,P19,P19,arousal,eeg,knn,5,5,4,P19,120,96,24,1.798472722126028,1.4507575757575757,0.1174446327971153,0.1175425065869061
individual,P19,P19,arousal,eeg,knn,5,5,5,P19,120,96,24,1.225728545934849,0.9431818181818182,0.1406271799880177,0.1587564732820666
individual,P19,P19,arousal,eeg,knn,10,10,1,P19,120,96,24,2.00504421625602,1.705615624703454,-0.0492236203287852,-0.0430051575329231
individual,P19,P19,arousal,eeg,knn,10,10,2,P19,120,96,24,1.5125396290500757,1.263135493649071,0.0526534503512308,0.0674873960092854
individual,P19,P19,arousal,eeg,knn,10,10,3,P19,120,96,24,1.2965108254891675,1.059856514289831,0.1324178990396887,0.1443054402574596
individual,P19,P19,arousal,eeg,knn,10,10,4,P19,120,96,24,1.9214964898043865,1.590909090909091,-0.00742666316931,-0.0072857249120117
individual,P19,P19,arousal,eeg,knn,10,10,5,P19,120,96,24,1.2148643203273393,0.9242424242424242,0.1557937413313417,0.174702700928213
individual,P19,P19,arousal,eeg,knn,20,20,1,P19,120,96,24,2.036957741014145,1.7367842417784751,-0.0828896144441371,-0.0827503374078455
individual,P19,P19,arousal,eeg,knn,20,20,2,P19,120,96,24,1.527074301684438,1.2575757575757576,0.0343590139681898,0.065159139925495
individual,P19,P19,arousal,eeg,knn,20,20,3,P19,120,96,24,1.3790792232980058,1.1325757575757576,0.0183950946414289,0.0285331319055657
individual,P19,P19,arousal,eeg,knn,20,20,4,P19,120,96,24,1.887980643652777,1.5731471658978435,0.0274110636545943,0.0292735513938399
individual,P19,P19,arousal,eeg,knn,20,20,5,P19,120,96,24,1.3270883269196392,1.0620247022393865,-0.0073784848153999,0.0521766087543823
individual,P19,P19,arousal,eeg,svr,all,all,1,P19,120,96,24,1.9980158526702567,1.7136579875876752,-0.0418807395434861,-0.0412565879285178
individual,P19,P19,arousal,eeg,svr,all,all,2,P19,120,96,24,1.5242755977909086,1.3144139431910806,0.0378952750107842,0.0942051045193872
individual,P19,P19,arousal,eeg,svr,all,all,3,P19,120,96,24,1.441466745100798,1.2384172247992131,-0.0724265172807685,0.0323131607032423
individual,P19,P19,arousal,eeg,svr,all,all,4,P19,120,96,24,1.9035283520338089,1.6289334478213984,0.0113263724727561,0.015196801875243
individual,P19,P19,arousal,eeg,svr,all,all,5,P19,120,96,24,1.300692597594511,0.9535469768508108,0.0322964146377336,0.0344980479892573
individual,P19,P19,arousal,eeg,svr,5,5,1,P19,120,96,24,1.9665826200969343,1.710913834942826,-0.0093564060536375,-0.0048203634920829
individual,P19,P19,arousal,eeg,svr,5,5,2,P19,120,96,24,1.5199721424532255,1.3095606960002983,0.0433201863635535,0.0872154147205315
individual,P19,P19,arousal,eeg,svr,5,5,3,P19,120,96,24,1.3427432950491514,1.166883956311268,0.0694402289551212,0.1508013315416172
individual,P19,P19,arousal,eeg,svr,5,5,4,P19,120,96,24,1.8657597962350445,1.5170494715019387,0.0501703744508329,0.0504764272978932
individual,P19,P19,arousal,eeg,svr,5,5,5,P19,120,96,24,1.2727766132852714,1.0068049507254984,0.0733891390072163,0.0734457702206127
individual,P19,P19,arousal,eeg,svr,10,10,1,P19,120,96,24,1.9320564013285029,1.686906771035298,0.0257739210517805,0.0266059476079746
individual,P19,P19,arousal,eeg,svr,10,10,2,P19,120,96,24,1.5843792259795884,1.3270854867252784,-0.0394740030684626,0.0608550192232771
individual,P19,P19,arousal,eeg,svr,10,10,3,P19,120,96,24,1.362243569315848,1.1717772993263216,0.0422154621200608,0.1351822491323362
individual,P19,P19,arousal,eeg,svr,10,10,4,P19,120,96,24,1.878401058841349,1.545654479226279,0.0372558267147183,0.0376392393683975
individual,P19,P19,arousal,eeg,svr,10,10,5,P19,120,96,24,1.2571075568796923,0.9868266263678268,0.0960635750656596,0.096095346507947
individual,P19,P19,arousal,eeg,svr,20,20,1,P19,120,96,24,1.9323876050703328,1.6855083462380704,0.0254398780298283,0.0262132118611464
individual,P19,P19,arousal,eeg,svr,20,20,2,P19,120,96,24,1.5403579989180256,1.2928430333018943,0.0174861304511081,0.1040841437776521
individual,P19,P19,arousal,eeg,svr,20,20,3,P19,120,96,24,1.3114586018004242,1.1043107358877622,0.1122974636199619,0.1661453352112484
individual,P19,P19,arousal,eeg,svr,20,20,4,P19,120,96,24,1.8483832803092288,1.5661178078143194,0.0677802214430213,0.0684974060895238
individual,P19,P19,arousal,eeg,svr,20,20,5,P19,120,96,24,1.433444083045139,1.1448636365741596,-0.175315667317836,-0.1727713933437507
individual,P19,P19,arousal,eeg,ridge,all,all,1,P19,120,96,24,2.1632876865873043,1.8388308162548777,-0.2213741015883934,-0.220672903148188
individual,P19,P19,arousal,eeg,ridge,all,all,2,P19,120,96,24,1.660940777015461,1.4610784823635132,-0.1423617372376482,-0.1193350077873089
individual,P19,P19,arousal,eeg,ridge,all,all,3,P19,120,96,24,1.453246629133014,1.2181612704648486,-0.0900262013349511,-0.0352029076846915
individual,P19,P19,arousal,eeg,ridge,all,all,4,P19,120,96,24,2.0183354402812603,1.7408552567518516,-0.111529369450176,-0.1111370071528481
individual,P19,P19,arousal,eeg,ridge,all,all,5,P19,120,96,24,1.4768451100901645,1.155646083047236,-0.247564222460382,-0.1953813195511842
individual,P19,P19,arousal,eeg,ridge,5,5,1,P19,120,96,24,1.9337477293826253,1.632180230874697,0.0240674935233088,0.0241535316250058
individual,P19,P19,arousal,eeg,ridge,5,5,2,P19,120,96,24,1.4954493503876392,1.282572332303432,0.0739407580768571,0.0915737710833407
individual,P19,P19,arousal,eeg,ridge,5,5,3,P19,120,96,24,1.3126302111077048,1.1419351059993208,0.1107106729741121,0.1612377938399845
individual,P19,P19,arousal,eeg,ridge,5,5,4,P19,120,96,24,1.794886051636386,1.4991277333733894,0.120961259831975,0.1234093243460422
individual,P19,P19,arousal,eeg,ridge,5,5,5,P19,120,96,24,1.2527742510019952,0.9946384546904058,0.1022846528214501,0.1388516304881168
individual,P19,P19,arousal,eeg,ridge,10,10,1,P19,120,96,24,1.922024052135696,1.6309038925239274,0.0358651385477308,0.0379455209596306
individual,P19,P19,arousal,eeg,ridge,10,10,2,P19,120,96,24,1.5034318765014942,1.2885527622637036,0.0640279895084519,0.0815216825722719
individual,P19,P19,arousal,eeg,ridge,10,10,3,P19,120,96,24,1.3099200519994052,1.125689254247166,0.1143790747715486,0.1663976109411514
individual,P19,P19,arousal,eeg,ridge,10,10,4,P19,120,96,24,1.7890488097773114,1.4795803324182335,0.126669497485081,0.1285960333832421
individual,P19,P19,arousal,eeg,ridge,10,10,5,P19,120,96,24,1.254972919240164,1.0209339749741069,0.0991308360048867,0.1307861582349585
individual,P19,P19,arousal,eeg,ridge,20,20,1,P19,120,96,24,1.943910202713624,1.6442856120148992,0.0137828542368213,0.0189445334716612
individual,P19,P19,arousal,eeg,ridge,20,20,2,P19,120,96,24,1.4849346289809278,1.2811153829772486,0.0869174903294649,0.1146308787676793
individual,P19,P19,arousal,eeg,ridge,20,20,3,P19,120,96,24,1.2590742947125506,1.075497289174086,0.1817971202034031,0.2273022121269774
individual,P19,P19,arousal,eeg,ridge,20,20,4,P19,120,96,24,1.7802191462702417,1.500341593133342,0.135268687712763,0.1387531095918025
individual,P19,P19,arousal,eeg,ridge,20,20,5,P19,120,96,24,1.2514620861269123,0.9661307352574354,0.1041642151583326,0.1403823466681626
individual,P19,P19,arousal,face,knn,all,all,1,P19,120,96,24,1.97782275617108,1.693946797646488,-0.020927469135036,-0.010792472177779
individual,P19,P19,arousal,face,knn,all,all,2,P19,120,96,24,1.7751811850617247,1.4924937067167303,-0.304910500447993,-0.3033330260905233
individual,P19,P19,arousal,face,knn,all,all,3,P19,120,96,24,1.4735968252224845,1.1666666666666667,-0.1207677952545986,-0.1205011996800853
individual,P19,P19,arousal,face,knn,all,all,4,P19,120,96,24,1.9983636556631728,1.7386363636363635,-0.0896406465934049,-0.0786435475725344
individual,P19,P19,arousal,face,knn,all,all,5,P19,120,96,24,1.5168929386505243,1.2651515151515154,-0.3161423752739092,-0.2825264471016933
individual,P19,P19,arousal,face,knn,5,5,1,P19,120,96,24,1.9905077774581068,1.7575757575757576,-0.0340651645590477,-0.0261414657344962
individual,P19,P19,arousal,face,knn,5,5,2,P19,120,96,24,1.8012161425773483,1.5653528022701686,-0.3434670346182489,-0.3274256837582965
individual,P19,P19,arousal,face,knn,5,5,3,P19,120,96,24,1.4415852538359066,1.2083333333333333,-0.0726028614591665,-0.0699295002814064
individual,P19,P19,arousal,face,knn,5,5,4,P19,120,96,24,1.9763582002099696,1.6477272727272725,-0.0657751016908676,-0.0629211019805737
individual,P19,P19,arousal,face,knn,5,5,5,P19,120,96,24,1.5389793046936928,1.2954545454545454,-0.3547481677841886,-0.302223280015101
individual,P19,P19,arousal,face,knn,10,10,1,P19,120,96,24,1.97782275617108,1.693946797646488,-0.020927469135036,-0.010792472177779
individual,P19,P19,arousal,face,knn,10,10,2,P19,120,96,24,1.7751811850617247,1.4924937067167303,-0.304910500447993,-0.3033330260905233
individual,P19,P19,arousal,face,knn,10,10,3,P19,120,96,24,1.4735968252224845,1.1666666666666667,-0.1207677952545986,-0.1205011996800853
individual,P19,P19,arousal,face,knn,10,10,4,P19,120,96,24,1.9983636556631728,1.7386363636363635,-0.0896406465934049,-0.0786435475725344
individual,P19,P19,arousal,face,knn,10,10,5,P19,120,96,24,1.5168929386505243,1.2651515151515154,-0.3161423752739092,-0.2825264471016933
individual,P19,P19,arousal,face,knn,20,10,1,P19,120,96,24,1.97782275617108,1.693946797646488,-0.020927469135036,-0.010792472177779
individual,P19,P19,arousal,face,knn,20,10,2,P19,120,96,24,1.7751811850617247,1.4924937067167303,-0.304910500447993,-0.3033330260905233
individual,P19,P19,arousal,face,knn,20,10,3,P19,120,96,24,1.4735968252224845,1.1666666666666667,-0.1207677952545986,-0.1205011996800853
individual,P19,P19,arousal,face,knn,20,10,4,P19,120,96,24,1.9983636556631728,1.7386363636363635,-0.0896406465934049,-0.0786435475725344
individual,P19,P19,arousal,face,knn,20,10,5,P19,120,96,24,1.5168929386505243,1.2651515151515154,-0.3161423752739092,-0.2825264471016933
individual,P19,P19,arousal,face,svr,all,all,1,P19,120,96,24,1.9812986306971865,1.7383227853067211,-0.0245190285751999,-0.0245028236057653
individual,P19,P19,arousal,face,svr,all,all,2,P19,120,96,24,1.6582152986043148,1.3659389386439893,-0.1386157544778063,-0.0158838037409851
individual,P19,P19,arousal,face,svr,all,all,3,P19,120,96,24,1.4801265609594194,1.272556245325245,-0.1307223930103525,-0.0045451378333845
individual,P19,P19,arousal,face,svr,all,all,4,P19,120,96,24,2.003067172023026,1.701295112370805,-0.0947760223053166,-0.0943782954677898
individual,P19,P19,arousal,face,svr,all,all,5,P19,120,96,24,1.362508690290662,1.0623847358683216,-0.0618705464982358,-0.0600295944990356
individual,P19,P19,arousal,face,svr,5,5,1,P19,120,96,24,1.9641019194854168,1.7294445807776924,-0.006811553091413,-0.0013412764403839
individual,P19,P19,arousal,face,svr,5,5,2,P19,120,96,24,1.6579491219358478,1.3650119919651813,-0.1382502426847167,-0.0142620580589427
individual,P19,P19,arousal,face,svr,5,5,3,P19,120,96,24,1.4795556712898776,1.271953668596362,-0.1298503145527951,-0.0009282789373172
individual,P19,P19,arousal,face,svr,5,5,4,P19,120,96,24,2.002958143411321,1.7065192004053698,-0.0946568464104455,-0.0937866070753434
individual,P19,P19,arousal,face,svr,5,5,5,P19,120,96,24,1.3267743968175103,1.0054693300576605,-0.0069019392542899,0.0075480464812202
individual,P19,P19,arousal,face,svr,10,10,1,P19,120,96,24,1.9812986306971865,1.7383227853067211,-0.0245190285751999,-0.0245028236057653
individual,P19,P19,arousal,face,svr,10,10,2,P19,120,96,24,1.6582152986043148,1.3659389386439893,-0.1386157544778063,-0.0158838037409851
individual,P19,P19,arousal,face,svr,10,10,3,P19,120,96,24,1.4801265609594194,1.272556245325245,-0.1307223930103525,-0.0045451378333845
individual,P19,P19,arousal,face,svr,10,10,4,P19,120,96,24,2.003067172023026,1.701295112370805,-0.0947760223053166,-0.0943782954677898
individual,P19,P19,arousal,face,svr,10,10,5,P19,120,96,24,1.362508690290662,1.0623847358683216,-0.0618705464982358,-0.0600295944990356
individual,P19,P19,arousal,face,svr,20,10,1,P19,120,96,24,1.9812986306971865,1.7383227853067211,-0.0245190285751999,-0.0245028236057653
individual,P19,P19,arousal,face,svr,20,10,2,P19,120,96,24,1.6582152986043148,1.3659389386439893,-0.1386157544778063,-0.0158838037409851
individual,P19,P19,arousal,face,svr,20,10,3,P19,120,96,24,1.4801265609594194,1.272556245325245,-0.1307223930103525,-0.0045451378333845
individual,P19,P19,arousal,face,svr,20,10,4,P19,120,96,24,2.003067172023026,1.701295112370805,-0.0947760223053166,-0.0943782954677898
individual,P19,P19,arousal,face,svr,20,10,5,P19,120,96,24,1.362508690290662,1.0623847358683216,-0.0618705464982358,-0.0600295944990356
individual,P19,P19,arousal,face,ridge,all,all,1,P19,120,96,24,1.9593524624700005,1.7240070363368225,-0.0019482345173802,0.0032776654398262
individual,P19,P19,arousal,face,ridge,all,all,2,P19,120,96,24,1.741627334662212,1.5097702365765524,-0.256046790192191,-0.227028735984101
individual,P19,P19,arousal,face,ridge,all,all,3,P19,120,96,24,1.3838540660830785,1.1911050236795893,0.0115860251795257,0.0283082776136028
individual,P19,P19,arousal,face,ridge,all,all,4,P19,120,96,24,1.9536898964919427,1.7062429641178043,-0.0414669947480368,-0.038606242214348
individual,P19,P19,arousal,face,ridge,all,all,5,P19,120,96,24,1.3235763667366007,1.0940626329394842,-0.0020537572832062,0.0107439295397531
individual,P19,P19,arousal,face,ridge,5,5,1,P19,120,96,24,1.9501230330171344,1.716970263307502,0.0074687856417428,0.0127870117980942
individual,P19,P19,arousal,face,ridge,5,5,2,P19,120,96,24,1.7285827203182926,1.495214271800864,-0.2373019232826756,-0.2074087654758711
individual,P19,P19,arousal,face,ridge,5,5,3,P19,120,96,24,1.3831696544967895,1.1910746367751637,0.0125634616150872,0.0291173435054938
individual,P19,P19,arousal,face,ridge,5,5,4,P19,120,96,24,1.9547181802762112,1.6896891846317228,-0.0425635919650164,-0.0396326472697468
individual,P19,P19,arousal,face,ridge,5,5,5,P19,120,96,24,1.3278576939861857,1.0993990790688335,-0.008546859935955,0.0044350510048279
individual,P19,P19,arousal,face,ridge,10,10,1,P19,120,96,24,1.9593524624700005,1.7240070363368225,-0.0019482345173802,0.0032776654398262
individual,P19,P19,arousal,face,ridge,10,10,2,P19,120,96,24,1.741627334662212,1.5097702365765524,-0.256046790192191,-0.227028735984101
individual,P19,P19,arousal,face,ridge,10,10,3,P19,120,96,24,1.3838540660830785,1.1911050236795893,0.0115860251795257,0.0283082776136028
individual,P19,P19,arousal,face,ridge,10,10,4,P19,120,96,24,1.9536898964919427,1.7062429641178043,-0.0414669947480368,-0.038606242214348
individual,P19,P19,arousal,face,ridge,10,10,5,P19,120,96,24,1.3235763667366007,1.0940626329394842,-0.0020537572832062,0.0107439295397531
individual,P19,P19,arousal,face,ridge,20,10,1,P19,120,96,24,1.9593524624700005,1.7240070363368225,-0.0019482345173802,0.0032776654398262
individual,P19,P19,arousal,face,ridge,20,10,2,P19,120,96,24,1.741627334662212,1.5097702365765524,-0.256046790192191,-0.227028735984101
individual,P19,P19,arousal,face,ridge,20,10,3,P19,120,96,24,1.3838540660830785,1.1911050236795893,0.0115860251795257,0.0283082776136028
individual,P19,P19,arousal,face,ridge,20,10,4,P19,120,96,24,1.9536898964919427,1.7062429641178043,-0.0414669947480368,-0.038606242214348
individual,P19,P19,arousal,face,ridge,20,10,5,P19,120,96,24,1.3235763667366007,1.0940626329394842,-0.0020537572832062,0.0107439295397531
individual,P19,P19,arousal,multimodal,knn,all,all,1,P19,120,96,24,1.940666012739636,1.6628787878787878,0.0170719012009121,0.0216591086962217
individual,P19,P19,arousal,multimodal,knn,all,all,2,P19,120,96,24,1.6451950239004087,1.4166666666666667,-0.1208051761322788,-0.1134435657800143
individual,P19,P19,arousal,multimodal,knn,all,all,3,P19,120,96,24,1.4728956132745137,1.25,-0.119701412956545,-0.0912349299446073
individual,P19,P19,arousal,multimodal,knn,all,all,4,P19,120,96,24,1.9317736180243184,1.534090909090909,-0.0182319295621908,-0.0177582204196045
individual,P19,P19,arousal,multimodal,knn,all,all,5,P19,120,96,24,1.542206652995706,1.232142857142857,-0.3604361307581623,-0.3296110897189064
individual,P19,P19,arousal,multimodal,knn,5,5,1,P19,120,96,24,2.0047835182974607,1.7115655842368085,-0.0489507957483441,-0.0361437952553427
individual,P19,P19,arousal,multimodal,knn,5,5,2,P19,120,96,24,1.482333987192757,1.2613636363636362,0.0901129456779414,0.135083268473243
individual,P19,P19,arousal,multimodal,knn,5,5,3,P19,120,96,24,1.339174895598399,1.116876853884479,0.0743796639994924,0.1103798104206909
individual,P19,P19,arousal,multimodal,knn,5,5,4,P19,120,96,24,1.798472722126028,1.4507575757575757,0.1174446327971153,0.1175425065869061
individual,P19,P19,arousal,multimodal,knn,5,5,5,P19,120,96,24,1.225728545934849,0.9431818181818182,0.1406271799880177,0.1587564732820666
individual,P19,P19,arousal,multimodal,knn,10,10,1,P19,120,96,24,2.00504421625602,1.705615624703454,-0.0492236203287852,-0.0430051575329231
individual,P19,P19,arousal,multimodal,knn,10,10,2,P19,120,96,24,1.482115605027714,1.2833333333333334,0.0903810208483105,0.1129259525521209
individual,P19,P19,arousal,multimodal,knn,10,10,3,P19,120,96,24,1.2965108254891675,1.059856514289831,0.1324178990396887,0.1443054402574596
individual,P19,P19,arousal,multimodal,knn,10,10,4,P19,120,96,24,1.9214964898043865,1.590909090909091,-0.00742666316931,-0.0072857249120117
individual,P19,P19,arousal,multimodal,knn,10,10,5,P19,120,96,24,1.2148643203273393,0.9242424242424242,0.1557937413313417,0.174702700928213
individual,P19,P19,arousal,multimodal,knn,20,20,1,P19,120,96,24,2.036957741014145,1.7367842417784751,-0.0828896144441371,-0.0827503374078455
individual,P19,P19,arousal,multimodal,knn,20,20,2,P19,120,96,24,1.5501266277254484,1.340909090909091,0.0049848197681672,0.0278234934139777
individual,P19,P19,arousal,multimodal,knn,20,20,3,P19,120,96,24,1.3790792232980058,1.1325757575757576,0.0183950946414289,0.0285331319055657
individual,P19,P19,arousal,multimodal,knn,20,20,4,P19,120,96,24,1.887980643652777,1.5731471658978435,0.0274110636545943,0.0292735513938399
individual,P19,P19,arousal,multimodal,knn,20,20,5,P19,120,96,24,1.3270883269196392,1.0620247022393865,-0.0073784848153999,0.0521766087543823
individual,P19,P19,arousal,multimodal,svr,all,all,1,P19,120,96,24,2.019536148429153,1.742682385653321,-0.0644454566251675,-0.0638035601659643
individual,P19,P19,arousal,multimodal,svr,all,all,2,P19,120,96,24,1.7190992030858223,1.5540538164916085,-0.2237627551035073,-0.2036653770642951
individual,P19,P19,arousal,multimodal,svr,all,all,3,P19,120,96,24,1.4639024995155796,1.25916627743796,-0.1060699499808834,1.0208346945539405e-07
individual,P19,P19,arousal,multimodal,svr,all,all,4,P19,120,96,24,1.909184467892309,1.6363509078981815,0.0054421830951426,0.0099206222920914
individual,P19,P19,arousal,multimodal,svr,all,all,5,P19,120,96,24,1.3289741955244885,1.00428053611126,-0.0102436042950329,-0.0066917571603939
individual,P19,P19,arousal,multimodal,svr,5,5,1,P19,120,96,24,1.9665826200969343,1.710913834942826,-0.0093564060536375,-0.0048203634920829
individual,P19,P19,arousal,multimodal,svr,5,5,2,P19,120,96,24,1.5199721424532255,1.3095606960002983,0.0433201863635535,0.0872154147205315
individual,P19,P19,arousal,multimodal,svr,5,5,3,P19,120,96,24,1.3451164891183998,1.1828887522409215,0.0661479384267302,0.169907859514978
individual,P19,P19,arousal,multimodal,svr,5,5,4,P19,120,96,24,1.8657597962350445,1.5170494715019387,0.0501703744508329,0.0504764272978932
individual,P19,P19,arousal,multimodal,svr,5,5,5,P19,120,96,24,1.2727766132852714,1.0068049507254984,0.0733891390072163,0.0734457702206127
individual,P19,P19,arousal,multimodal,svr,10,10,1,P19,120,96,24,1.9320564013285029,1.686906771035298,0.0257739210517805,0.0266059476079746
individual,P19,P19,arousal,multimodal,svr,10,10,2,P19,120,96,24,1.5843792259795884,1.3270854867252784,-0.0394740030684626,0.0608550192232771
individual,P19,P19,arousal,multimodal,svr,10,10,3,P19,120,96,24,1.3628907169166062,1.154454734226784,0.0413052354800201,0.1139521339976811
individual,P19,P19,arousal,multimodal,svr,10,10,4,P19,120,96,24,1.878401058841349,1.545654479226279,0.0372558267147183,0.0376392393683975
individual,P19,P19,arousal,multimodal,svr,10,10,5,P19,120,96,24,1.2571075568796923,0.9868266263678268,0.0960635750656596,0.096095346507947
individual,P19,P19,arousal,multimodal,svr,20,20,1,P19,120,96,24,1.9323876050703328,1.6855083462380704,0.0254398780298283,0.0262132118611464
individual,P19,P19,arousal,multimodal,svr,20,20,2,P19,120,96,24,1.554150704007284,1.3048236881417852,-0.0001879371685189,0.0875514849012041
individual,P19,P19,arousal,multimodal,svr,20,20,3,P19,120,96,24,1.3114586018004242,1.1043107358877622,0.1122974636199619,0.1661453352112484
individual,P19,P19,arousal,multimodal,svr,20,20,4,P19,120,96,24,1.8483832803092288,1.5661178078143194,0.0677802214430213,0.0684974060895238
individual,P19,P19,arousal,multimodal,svr,20,20,5,P19,120,96,24,1.433444083045139,1.1448636365741596,-0.175315667317836,-0.1727713933437507
individual,P19,P19,arousal,multimodal,ridge,all,all,1,P19,120,96,24,2.178867780595368,1.8631980673288555,-0.2390302346453794,-0.2381023022464405
individual,P19,P19,arousal,multimodal,ridge,all,all,2,P19,120,96,24,1.816404602517684,1.633533006262296,-0.3662196920972804,-0.3405133150847479
individual,P19,P19,arousal,multimodal,ridge,all,all,3,P19,120,96,24,1.4550247868034554,1.2412331812243398,-0.0926952930128726,-0.0262361594303681
individual,P19,P19,arousal,multimodal,ridge,all,all,4,P19,120,96,24,2.024177815603449,1.7470800734101506,-0.1179736606387225,-0.1173572297937095
individual,P19,P19,arousal,multimodal,ridge,all,all,5,P19,120,96,24,1.489455260372342,1.135397014427607,-0.2689600161339467,-0.2165345490315333
individual,P19,P19,arousal,multimodal,ridge,5,5,1,P19,120,96,24,1.9337477293826253,1.632180230874697,0.0240674935233088,0.0241535316250058
individual,P19,P19,arousal,multimodal,ridge,5,5,2,P19,120,96,24,1.4954493503876392,1.282572332303432,0.0739407580768571,0.0915737710833407
individual,P19,P19,arousal,multimodal,ridge,5,5,3,P19,120,96,24,1.3126302111077048,1.1419351059993208,0.1107106729741121,0.1612377938399845
individual,P19,P19,arousal,multimodal,ridge,5,5,4,P19,120,96,24,1.794886051636386,1.4991277333733894,0.120961259831975,0.1234093243460422
individual,P19,P19,arousal,multimodal,ridge,5,5,5,P19,120,96,24,1.2527742510019952,0.9946384546904058,0.1022846528214501,0.1388516304881168
individual,P19,P19,arousal,multimodal,ridge,10,10,1,P19,120,96,24,1.922024052135696,1.6309038925239274,0.0358651385477308,0.0379455209596306
individual,P19,P19,arousal,multimodal,ridge,10,10,2,P19,120,96,24,1.5034318765014942,1.2885527622637036,0.0640279895084519,0.0815216825722719
individual,P19,P19,arousal,multimodal,ridge,10,10,3,P19,120,96,24,1.3099200519994052,1.125689254247166,0.1143790747715486,0.1663976109411514
individual,P19,P19,arousal,multimodal,ridge,10,10,4,P19,120,96,24,1.7890488097773114,1.4795803324182335,0.126669497485081,0.1285960333832421
individual,P19,P19,arousal,multimodal,ridge,10,10,5,P19,120,96,24,1.254972919240164,1.0209339749741069,0.0991308360048867,0.1307861582349585
individual,P19,P19,arousal,multimodal,ridge,20,20,1,P19,120,96,24,1.943910202713624,1.6442856120148992,0.0137828542368213,0.0189445334716612
individual,P19,P19,arousal,multimodal,ridge,20,20,2,P19,120,96,24,1.6011389128884734,1.411133095758594,-0.0615815897761562,-0.0311345734188202
individual,P19,P19,arousal,multimodal,ridge,20,20,3,P19,120,96,24,1.2590742947125506,1.075497289174086,0.1817971202034031,0.2273022121269774
individual,P19,P19,arousal,multimodal,ridge,20,20,4,P19,120,96,24,1.7802191462702417,1.500341593133342,0.135268687712763,0.1387531095918025
individual,P19,P19,arousal,multimodal,ridge,20,20,5,P19,120,96,24,1.2514620861269123,0.9661307352574354,0.1041642151583326,0.1403823466681626
