mode,participant,held_out_participant,target,modality,classifier,feature_count_request,fold,tn,fp,fn,tp
general,COHORT,P34,valence,face,svm,10,34,0,71,1,48
general,COHORT,P35,valence,face,svm,10,35,0,66,0,54
general,COHORT,P36,valence,face,svm,10,36,6,45,22,47
general,COHORT,P37,valence,face,svm,10,37,35,18,49,18
general,COHORT,P38,valence,face,svm,10,38,0,49,0,71
general,COHORT,P39,valence,face,svm,10,39,5,28,22,65
general,COHORT,P40,valence,face,svm,10,40,1,53,5,61
general,COHORT,P41,valence,face,svm,10,41,52,2,65,1
general,COHORT,P42,valence,face,svm,10,42,16,36,20,48
general,COHORT,P43,valence,face,svm,10,43,1,42,0,77
general,COHORT,P44,valence,face,svm,10,44,1,35,3,81
general,COHORT,P45,valence,face,svm,10,45,2,40,2,76
general,COHORT,P46,valence,face,svm,10,46,7,44,8,61
general,COHORT,P01,valence,face,svm,20,1,0,54,0,66
general,COHORT,P02,valence,face,svm,20,2,2,27,5,59
general,COHORT,P03,valence,face,svm,20,3,1,21,2,30
general,COHORT,P04,valence,face,svm,20,4,3,42,0,75
general,COHORT,P05,valence,face,svm,20,5,43,21,36,20
general,COHORT,P06,valence,face,svm,20,6,44,4,65,7
general,COHORT,P07,valence,face,svm,20,7,0,25,0,94
general,COHORT,P08,valence,face,svm,20,8,7,53,4,55
general,COHORT,P09,valence,face,svm,20,9,1,47,1,71
general,COHORT,P10,valence,face,svm,20,10,12,38,15,55
general,COHORT,P11,valence,face,svm,20,11,0,58,0,62
general,COHORT,P12,valence,face,svm,20,12,34,2,84,0
general,COHORT,P13,valence,face,svm,20,13,25,10,58,21
general,COHORT,P14,valence,face,svm,20,14,47,16,35,22
general,COHORT,P15,valence,face,svm,20,15,1,39,0,80
general,COHORT,P16,valence,face,svm,20,16,9,46,15,50
general,COHORT,P17,valence,face,svm,20,17,1,51,0,68
general,COHORT,P18,valence,face,svm,20,18,0,58,0,62
general,COHORT,P19,valence,face,svm,20,19,0,43,0,77
general,COHORT,P20,valence,face,svm,20,20,10,43,10,57
general,COHORT,P21,valence,face,svm,20,21,0,31,0,89
general,COHORT,P22,valence,face,svm,20,22,0,68,0,52
general,COHORT,P23,valence,face,svm,20,23,22,47,19,32
general,COHORT,P24,valence,face,svm,20,24,0,62,2,56
general,COHORT,P25,valence,face,svm,20,25,13,41,11,55
general,COHORT,P26,valence,face,svm,20,26,9,59,3,49
general,COHORT,P27,valence,face,svm,20,27,1,38,2,79
general,COHORT,P28,valence,face,svm,20,28,0,41,0,76
general,COHORT,P29,valence,face,svm,20,29,11,40,21,48
general,COHORT,P30,valence,face,svm,20,30,5,54,5,56
general,COHORT,P31,valence,face,svm,20,31,0,58,0,62
general,COHORT,P32,valence,face,svm,20,32,0,58,0,62
general,COHORT,P33,valence,face,svm,20,33,1,59,2,58
general,COHORT,P34,valence,face,svm,20,34,0,71,1,48
general,COHORT,P35,valence,face,svm,20,35,0,66,0,54
general,COHORT,P36,valence,face,svm,20,36,6,45,22,47
general,COHORT,P37,valence,face,svm,20,37,35,18,49,18
general,COHORT,P38,valence,face,svm,20,38,0,49,0,71
general,COHORT,P39,valence,face,svm,20,39,5,28,22,65
general,COHORT,P40,valence,face,svm,20,40,1,53,5,61
general,COHORT,P41,valence,face,svm,20,41,52,2,65,1
general,COHORT,P42,valence,face,svm,20,42,16,36,20,48
general,COHORT,P43,valence,face,svm,20,43,1,42,0,77
general,COHORT,P44,valence,face,svm,20,44,1,35,3,81
general,COHORT,P45,valence,face,svm,20,45,2,40,2,76
general,COHORT,P46,valence,face,svm,20,46,7,44,8,61
general,COHORT,P01,valence,face,gnb,all,1,10,44,12,54
general,COHORT,P02,valence,face,gnb,all,2,22,7,42,22
general,COHORT,P03,valence,face,gnb,all,3,8,14,9,23
general,COHORT,P04,valence,face,gnb,all,4,0,45,2,73
general,COHORT,P05,valence,face,gnb,all,5,42,22,34,22
general,COHORT,P06,valence,face,gnb,all,6,3,45,1,71
general,COHORT,P07,valence,face,gnb,all,7,1,24,2,92
general,COHORT,P08,valence,face,gnb,all,8,19,41,14,45
general,COHORT,P09,valence,face,gnb,all,9,20,28,22,50
general,COHORT,P10,valence,face,gnb,all,10,45,5,61,9
general,COHORT,P11,valence,face,gnb,all,11,39,19,28,34
general,COHORT,P12,valence,face,gnb,all,12,20,16,42,42
general,COHORT,P13,valence,face,gnb,all,13,29,6,50,29
general,COHORT,P14,valence,face,gnb,all,14,45,18,30,27
general,COHORT,P15,valence,face,gnb,all,15,2,38,1,79
general,COHORT,P16,valence,face,gnb,all,16,13,42,15,50
general,COHORT,P17,valence,face,gnb,all,17,3,49,2,66
general,COHORT,P18,valence,face,gnb,all,18,10,48,11,51
general,COHORT,P19,valence,face,gnb,all,19,0,43,1,76
general,COHORT,P20,valence,face,gnb,all,20,27,26,34,33
general,COHORT,P21,valence,face,gnb,all,21,3,28,30,59
general,COHORT,P22,valence,face,gnb,all,22,6,62,7,45
general,COHORT,P23,valence,face,gnb,all,23,7,62,6,45
general,COHORT,P24,valence,face,gnb,all,24,14,48,8,50
general,COHORT,P25,valence,face,gnb,all,25,13,41,16,50
general,COHORT,P26,valence,face,gnb,all,26,5,63,3,49
general,COHORT,P27,valence,face,gnb,all,27,23,16,50,31
general,COHORT,P28,valence,face,gnb,all,28,18,23,34,42
general,COHORT,P29,valence,face,gnb,all,29,14,37,21,48
general,COHORT,P30,valence,face,gnb,all,30,39,20,31,30
general,COHORT,P31,valence,face,gnb,all,31,15,43,21,41
general,COHORT,P32,valence,face,gnb,all,32,13,45,8,54
general,COHORT,P33,valence,face,gnb,all,33,37,23,30,30
general,COHORT,P34,valence,face,gnb,all,34,26,45,23,26
general,COHORT,P35,valence,face,gnb,all,35,1,65,0,54
general,COHORT,P36,valence,face,gnb,all,36,30,21,27,42
general,COHORT,P37,valence,face,gnb,all,37,34,19,53,14
general,COHORT,P38,valence,face,gnb,all,38,18,31,24,47
general,COHORT,P39,valence,face,gnb,all,39,0,33,0,87
general,COHORT,P40,valence,face,gnb,all,40,12,42,15,51
general,COHORT,P41,valence,face,gnb,all,41,4,50,2,64
general,COHORT,P42,valence,face,gnb,all,42,40,12,49,19
general,COHORT,P43,valence,face,gnb,all,43,1,42,4,73
general,COHORT,P44,valence,face,gnb,all,44,2,34,12,72
general,COHORT,P45,valence,face,gnb,all,45,0,42,0,78
general,COHORT,P46,valence,face,gnb,all,46,6,45,14,55
general,COHORT,P01,valence,face,gnb,5,1,7,47,8,58
general,COHORT,P02,valence,face,gnb,5,2,18,11,38,26
general,COHORT,P03,valence,face,gnb,5,3,6,16,10,22
general,COHORT,P04,valence,face,gnb,5,4,0,45,0,75
general,COHORT,P05,valence,face,gnb,5,5,43,21,35,21
general,COHORT,P06,valence,face,gnb,5,6,0,48,0,72
general,COHORT,P07,valence,face,gnb,5,7,0,25,0,94
general,COHORT,P08,valence,face,gnb,5,8,5,55,4,55
general,COHORT,P09,valence,face,gnb,5,9,9,39,14,58
general,COHORT,P10,valence,face,gnb,5,10,6,44,12,58
general,COHORT,P11,valence,face,gnb,5,11,0,58,0,62
general,COHORT,P12,valence,face,gnb,5,12,1,35,4,80
general,COHORT,P13,valence,face,gnb,5,13,24,11,39,40
general,COHORT,P14,valence,face,gnb,5,14,33,30,18,39
general,COHORT,P15,valence,face,gnb,5,15,0,40,0,80
general,COHORT,P16,valence,face,gnb,5,16,1,54,1,64
general,COHORT,P17,valence,face,gnb,5,17,0,52,0,68
general,COHORT,P18,valence,face,gnb,5,18,9,49,6,56
general,COHORT,P19,valence,face,gnb,5,19,0,43,0,77
general,COHORT,P20,valence,face,gnb,5,20,2,51,0,67
general,COHORT,P21,valence,face,gnb,5,21,5,26,19,70
general,COHORT,P22,valence,face,gnb,5,22,7,61,9,43
general,COHORT,P23,valence,face,gnb,5,23,0,69,0,51
general,COHORT,P24,valence,face,gnb,5,24,8,54,5,53
general,COHORT,P25,valence,face,gnb,5,25,0,54,0,66
general,COHORT,P26,valence,face,gnb,5,26,5,63,2,50
general,COHORT,P27,valence,face,gnb,5,27,19,20,49,32
general,COHORT,P28,valence,face,gnb,5,28,6,35,5,71
general,COHORT,P29,valence,face,gnb,5,29,3,48,5,64
general,COHORT,P30,valence,face,gnb,5,30,37,22,31,30
general,COHORT,P31,valence,face,gnb,5,31,23,35,29,33
general,COHORT,P32,valence,face,gnb,5,32,0,58,0,62
general,COHORT,P33,valence,face,gnb,5,33,33,27,28,32
general,COHORT,P34,valence,face,gnb,5,34,28,43,18,31
general,COHORT,P35,valence,face,gnb,5,35,0,66,0,54
general,COHORT,P36,valence,face,gnb,5,36,22,29,25,44
general,COHORT,P37,valence,face,gnb,5,37,21,32,36,31
general,COHORT,P38,valence,face,gnb,5,38,5,44,15,56
general,COHORT,P39,valence,face,gnb,5,39,0,33,0,87
general,COHORT,P40,valence,face,gnb,5,40,0,54,1,65
general,COHORT,P41,valence,face,gnb,5,41,0,54,0,66
general,COHORT,P42,valence,face,gnb,5,42,17,35,12,56
general,COHORT,P43,valence,face,gnb,5,43,0,43,0,77
general,COHORT,P44,valence,face,gnb,5,44,0,36,0,84
general,COHORT,P45,valence,face,gnb,5,45,0,42,0,78
general,COHORT,P46,valence,face,gnb,5,46,2,49,9,60
general,COHORT,P01,valence,face,gnb,10,1,10,44,12,54
general,COHORT,P02,valence,face,gnb,10,2,22,7,42,22
general,COHORT,P03,valence,face,gnb,10,3,8,14,9,23
general,COHORT,P04,valence,face,gnb,10,4,0,45,2,73
general,COHORT,P05,valence,face,gnb,10,5,42,22,34,22
general,COHORT,P06,valence,face,gnb,10,6,3,45,1,71
general,COHORT,P07,valence,face,gnb,10,7,1,24,2,92
general,COHORT,P08,valence,face,gnb,10,8,19,41,14,45
general,COHORT,P09,valence,face,gnb,10,9,20,28,22,50
general,COHORT,P10,valence,face,gnb,10,10,45,5,61,9
general,COHORT,P11,valence,face,gnb,10,11,39,19,28,34
general,COHORT,P12,valence,face,gnb,10,12,20,16,42,42
general,COHORT,P13,valence,face,gnb,10,13,29,6,50,29
general,COHORT,P14,valence,face,gnb,10,14,45,18,30,27
general,COHORT,P15,valence,face,gnb,10,15,2,38,1,79
general,COHORT,P16,valence,face,gnb,10,16,13,42,15,50
general,COHORT,P17,valence,face,gnb,10,17,3,49,2,66
general,COHORT,P18,valence,face,gnb,10,18,10,48,11,51
general,COHORT,P19,valence,face,gnb,10,19,0,43,1,76
general,COHORT,P20,valence,face,gnb,10,20,27,26,34,33
general,COHORT,P21,valence,face,gnb,10,21,3,28,30,59
general,COHORT,P22,valence,face,gnb,10,22,6,62,7,45
general,COHORT,P23,valence,face,gnb,10,23,7,62,6,45
general,COHORT,P24,valence,face,gnb,10,24,14,48,8,50
general,COHORT,P25,valence,face,gnb,10,25,13,41,16,50
general,COHORT,P26,valence,face,gnb,10,26,5,63,3,49
general,COHORT,P27,valence,face,gnb,10,27,23,16,50,31
general,COHORT,P28,valence,face,gnb,10,28,18,23,34,42
general,COHORT,P29,valence,face,gnb,10,29,14,37,21,48
general,COHORT,P30,valence,face,gnb,10,30,39,20,31,30
general,COHORT,P31,valence,face,gnb,10,31,15,43,21,41
general,COHORT,P32,valence,face,gnb,10,32,13,45,8,54
general,COHORT,P33,valence,face,gnb,10,33,37,23,30,30
general,COHORT,P34,valence,face,gnb,10,34,26,45,23,26
general,COHORT,P35,valence,face,gnb,10,35,1,65,0,54
general,COHORT,P36,valence,face,gnb,10,36,30,21,27,42
general,COHORT,P37,valence,face,gnb,10,37,34,19,53,14
general,COHORT,P38,valence,face,gnb,10,38,18,31,24,47
general,COHORT,P39,valence,face,gnb,10,39,0,33,0,87
general,COHORT,P40,valence,face,gnb,10,40,12,42,15,51
general,COHORT,P41,valence,face,gnb,10,41,4,50,2,64
general,COHORT,P42,valence,face,gnb,10,42,40,12,49,19
general,COHORT,P43,valence,face,gnb,10,43,1,42,4,73
general,COHORT,P44,valence,face,gnb,10,44,2,34,12,72
general,COHORT,P45,valence,face,gnb,10,45,0,42,0,78
general,COHORT,P46,valence,face,gnb,10,46,6,45,14,55
general,COHORT,P01,valence,face,gnb,20,1,10,44,12,54
general,COHORT,P02,valence,face,gnb,20,2,22,7,42,22
general,COHORT,P03,valence,face,gnb,20,3,8,14,9,23
general,COHORT,P04,valence,face,gnb,20,4,0,45,2,73
general,COHORT,P05,valence,face,gnb,20,5,42,22,34,22
general,COHORT,P06,valence,face,gnb,20,6,3,45,1,71
general,COHORT,P07,valence,face,gnb,20,7,1,24,2,92
general,COHORT,P08,valence,face,gnb,20,8,19,41,14,45
general,COHORT,P09,valence,face,gnb,20,9,20,28,22,50
general,COHORT,P10,valence,face,gnb,20,10,45,5,61,9
general,COHORT,P11,valence,face,gnb,20,11,39,19,28,34
general,COHORT,P12,valence,face,gnb,20,12,20,16,42,42
general,COHORT,P13,valence,face,gnb,20,13,29,6,50,29
general,COHORT,P14,valence,face,gnb,20,14,45,18,30,27
general,COHORT,P15,valence,face,gnb,20,15,2,38,1,79
general,COHORT,P16,valence,face,gnb,20,16,13,42,15,50
general,COHORT,P17,valence,face,gnb,20,17,3,49,2,66
general,COHORT,P18,valence,face,gnb,20,18,10,48,11,51
general,COHORT,P19,valence,face,gnb,20,19,0,43,1,76
general,COHORT,P20,valence,face,gnb,20,20,27,26,34,33
general,COHORT,P21,valence,face,gnb,20,21,3,28,30,59
general,COHORT,P22,valence,face,gnb,20,22,6,62,7,45
general,COHORT,P23,valence,face,gnb,20,23,7,62,6,45
general,COHORT,P24,valence,face,gnb,20,24,14,48,8,50
general,COHORT,P25,valence,face,gnb,20,25,13,41,16,50
general,COHORT,P26,valence,face,gnb,20,26,5,63,3,49
general,COHORT,P27,valence,face,gnb,20,27,23,16,50,31
general,COHORT,P28,valence,face,gnb,20,28,18,23,34,42
general,COHORT,P29,valence,face,gnb,20,29,14,37,21,48
general,COHORT,P30,valence,face,gnb,20,30,39,20,31,30
general,COHORT,P31,valence,face,gnb,20,31,15,43,21,41
general,COHORT,P32,valence,face,gnb,20,32,13,45,8,54
general,COHORT,P33,valence,face,gnb,20,33,37,23,30,30
general,COHORT,P34,valence,face,gnb,20,34,26,45,23,26
general,COHORT,P35,valence,face,gnb,20,35,1,65,0,54
general,COHORT,P36,valence,face,gnb,20,36,30,21,27,42
general,COHORT,P37,valence,face,gnb,20,37,34,19,53,14
general,COHORT,P38,valence,face,gnb,20,38,18,31,24,47
general,COHORT,P39,valence,face,gnb,20,39,0,33,0,87
general,COHORT,P40,valence,face,gnb,20,40,12,42,15,51
general,COHORT,P41,valence,face,gnb,20,41,4,50,2,64
general,COHORT,P42,valence,face,gnb,20,42,40,12,49,19
general,COHORT,P43,valence,face,gnb,20,43,1,42,4,73
general,COHORT,P44,valence,face,gnb,20,44,2,34,12,72
general,COHORT,P45,valence,face,gnb,20,45,0,42,0,78
general,COHORT,P46,valence,face,gnb,20,46,6,45,14,55
general,COHORT,P01,valence,multimodal,knn,all,1,15,37,13,49
general,COHORT,P02,valence,multimodal,knn,all,2,8,17,16,43
general,COHORT,P03,valence,multimodal,knn,all,3,13,8,20,12
general,COHORT,P04,valence,multimodal,knn,all,4,9,30,10,53
general,COHORT,P05,valence,multimodal,knn,all,5,22,40,20,35
general,COHORT,P06,valence,multimodal,knn,all,6,14,33,23,49
general,COHORT,P07,valence,multimodal,knn,all,7,2,22,25,67
general,COHORT,P08,valence,multimodal,knn,all,8,18,38,21,33
general,COHORT,P09,valence,multimodal,knn,all,9,10,37,16,54
general,COHORT,P10,valence,multimodal,knn,all,10,18,32,32,38
general,COHORT,P11,valence,multimodal,knn,all,11,7,51,11,51
general,COHORT,P12,valence,multimodal,knn,all,12,8,28,14,70
general,COHORT,P13,valence,multimodal,knn,all,13,12,19,28,36
general,COHORT,P14,valence,multimodal,knn,all,14,24,35,19,34
general,COHORT,P15,valence,multimodal,knn,all,15,9,29,10,64
general,COHORT,P16,valence,multimodal,knn,all,16,26,28,25,37
general,COHORT,P17,valence,multimodal,knn,all,17,18,34,18,49
general,COHORT,P18,valence,multimodal,knn,all,18,23,34,24,37
general,COHORT,P19,valence,multimodal,knn,all,19,31,12,58,19
general,COHORT,P20,valence,multimodal,knn,all,20,12,35,13,33
general,COHORT,P21,valence,multimodal,knn,all,21,14,11,43,40
general,COHORT,P22,valence,multimodal,knn,all,22,19,49,13,36
general,COHORT,P23,valence,multimodal,knn,all,23,26,43,15,34
general,COHORT,P24,valence,multimodal,knn,all,24,22,40,14,41
general,COHORT,P25,valence,multimodal,knn,all,25,22,32,30,36
general,COHORT,P26,valence,multimodal,knn,all,26,21,45,13,39
general,COHORT,P27,valence,multimodal,knn,all,27,10,19,21,39
general,COHORT,P28,valence,multimodal,knn,all,28,15,24,24,48
general,COHORT,P29,valence,multimodal,knn,all,29,15,30,34,30
general,COHORT,P30,valence,multimodal,knn,all,30,20,39,19,42
general,COHORT,P31,valence,multimodal,knn,all,31,11,47,7,54
general,COHORT,P32,valence,multimodal,knn,all,32,9,49,9,53
general,COHORT,P33,valence,multimodal,knn,all,33,23,37,22,35
general,COHORT,P34,valence,multimodal,knn,all,34,10,57,8,40
general,COHORT,P35,valence,multimodal,knn,all,35,21,41,19,33
general,COHORT,P36,valence,multimodal,knn,all,36,8,38,14,42
general,COHORT,P37,valence,multimodal,knn,all,37,15,31,16,45
general,COHORT,P38,valence,multimodal,knn,all,38,8,41,15,56
general,COHORT,P39,valence,multimodal,knn,all,39,9,24,24,61
general,COHORT,P40,valence,multimodal,knn,all,40,16,38,17,49
general,COHORT,P41,valence,multimodal,knn,all,41,12,40,18,47
general,COHORT,P42,valence,multimodal,knn,all,42,18,34,18,50
general,COHORT,P43,valence,multimodal,knn,all,43,3,40,13,64
general,COHORT,P44,valence,multimodal,knn,all,44,11,24,33,51
general,COHORT,P45,valence,multimodal,knn,all,45,16,26,19,59
general,COHORT,P46,valence,multimodal,knn,all,46,30,20,35,33
general,COHORT,P01,valence,multimodal,knn,5,1,15,37,16,46
general,COHORT,P02,valence,multimodal,knn,5,2,9,16,22,37
general,COHORT,P03,valence,multimodal,knn,5,3,6,15,12,20
general,COHORT,P04,valence,multimodal,knn,5,4,6,33,12,51
general,COHORT,P05,valence,multimodal,knn,5,5,41,21,35,20
general,COHORT,P06,valence,multimodal,knn,5,6,16,31,22,50
general,COHORT,P07,valence,multimodal,knn,5,7,7,17,47,45
general,COHORT,P08,valence,multimodal,knn,5,8,21,35,21,33
general,COHORT,P09,valence,multimodal,knn,5,9,9,38,22,48
general,COHORT,P10,valence,multimodal,knn,5,10,29,21,33,37
general,COHORT,P11,valence,multimodal,knn,5,11,36,22,32,30
general,COHORT,P12,valence,multimodal,knn,5,12,15,21,45,39
general,COHORT,P13,valence,multimodal,knn,5,13,26,5,52,12
general,COHORT,P14,valence,multimodal,knn,5,14,40,19,24,29
general,COHORT,P15,valence,multimodal,knn,5,15,16,22,33,41
general,COHORT,P16,valence,multimodal,knn,5,16,4,50,3,59
general,COHORT,P17,valence,multimodal,knn,5,17,21,31,20,47
general,COHORT,P18,valence,multimodal,knn,5,18,28,29,22,39
general,COHORT,P19,valence,multimodal,knn,5,19,10,33,14,63
general,COHORT,P20,valence,multimodal,knn,5,20,17,30,10,36
general,COHORT,P21,valence,multimodal,knn,5,21,8,17,31,52
general,COHORT,P22,valence,multimodal,knn,5,22,15,53,16,33
general,COHORT,P23,valence,multimodal,knn,5,23,29,40,15,34
general,COHORT,P24,valence,multimodal,knn,5,24,30,32,27,28
general,COHORT,P25,valence,multimodal,knn,5,25,20,34,25,41
general,COHORT,P26,valence,multimodal,knn,5,26,21,45,12,40
general,COHORT,P27,valence,multimodal,knn,5,27,14,15,21,39
general,COHORT,P28,valence,multimodal,knn,5,28,14,25,28,44
general,COHORT,P29,valence,multimodal,knn,5,29,18,27,26,38
general,COHORT,P30,valence,multimodal,knn,5,30,17,42,19,42
general,COHORT,P31,valence,multimodal,knn,5,31,20,38,24,37
general,COHORT,P32,valence,multimodal,knn,5,32,19,39,19,43
general,COHORT,P33,valence,multimodal,knn,5,33,15,45,15,42
general,COHORT,P34,valence,multimodal,knn,5,34,34,33,25,23
general,COHORT,P35,valence,multimodal,knn,5,35,21,41,27,25
general,COHORT,P36,valence,multimodal,knn,5,36,19,27,19,37
general,COHORT,P37,valence,multimodal,knn,5,37,26,20,34,27
general,COHORT,P38,valence,multimodal,knn,5,38,16,33,29,42
general,COHORT,P39,valence,multimodal,knn,5,39,9,24,27,58
general,COHORT,P40,valence,multimodal,knn,5,40,16,38,33,33
general,COHORT,P41,valence,multimodal,knn,5,41,16,36,20,45
general,COHORT,P42,valence,multimodal,knn,5,42,22,30,29,39
general,COHORT,P43,valence,multimodal,knn,5,43,7,36,13,64
general,COHORT,P44,valence,multimodal,knn,5,44,11,24,35,49
general,COHORT,P45,valence,multimodal,knn,5,45,10,32,17,61
general,COHORT,P46,valence,multimodal,knn,5,46,12,38,24,44
general,COHORT,P01,valence,multimodal,knn,10,1,15,37,31,31
general,COHORT,P02,valence,multimodal,knn,10,2,9,16,13,46
general,COHORT,P03,valence,multimodal,knn,10,3,7,14,19,13
general,COHORT,P04,valence,multimodal,knn,10,4,7,32,9,54
general,COHORT,P05,valence,multimodal,knn,10,5,48,14,41,14
general,COHORT,P06,valence,multimodal,knn,10,6,16,31,18,54
general,COHORT,P07,valence,multimodal,knn,10,7,9,15,40,52
general,COHORT,P08,valence,multimodal,knn,10,8,29,27,32,22
general,COHORT,P09,valence,multimodal,knn,10,9,8,39,23,47
general,COHORT,P10,valence,multimodal,knn,10,10,14,36,18,52
general,COHORT,P11,valence,multimodal,knn,10,11,12,46,13,49
general,COHORT,P12,valence,multimodal,knn,10,12,14,22,43,41
general,COHORT,P13,valence,multimodal,knn,10,13,29,2,51,13
general,COHORT,P14,valence,multimodal,knn,10,14,34,25,31,22
general,COHORT,P15,valence,multimodal,knn,10,15,14,24,32,42
general,COHORT,P16,valence,multimodal,knn,10,16,16,38,16,46
general,COHORT,P17,valence,multimodal,knn,10,17,18,34,24,43
general,COHORT,P18,valence,multimodal,knn,10,18,18,39,16,45
general,COHORT,P19,valence,multimodal,knn,10,19,17,26,37,40
general,COHORT,P20,valence,multimodal,knn,10,20,16,31,21,25
general,COHORT,P21,valence,multimodal,knn,10,21,8,17,32,51
general,COHORT,P22,valence,multimodal,knn,10,22,29,39,17,32
general,COHORT,P23,valence,multimodal,knn,10,23,15,54,15,34
general,COHORT,P24,valence,multimodal,knn,10,24,20,42,20,35
general,COHORT,P25,valence,multimodal,knn,10,25,21,33,28,38
general,COHORT,P26,valence,multimodal,knn,10,26,18,48,19,33
general,COHORT,P27,valence,multimodal,knn,10,27,12,17,25,35
general,COHORT,P28,valence,multimodal,knn,10,28,18,21,35,37
general,COHORT,P29,valence,multimodal,knn,10,29,7,38,18,46
general,COHORT,P30,valence,multimodal,knn,10,30,17,42,23,38
general,COHORT,P31,valence,multimodal,knn,10,31,31,27,23,38
general,COHORT,P32,valence,multimodal,knn,10,32,15,43,21,41
general,COHORT,P33,valence,multimodal,knn,10,33,34,26,25,32
general,COHORT,P34,valence,multimodal,knn,10,34,27,40,25,23
general,COHORT,P35,valence,multimodal,knn,10,35,23,39,25,27
general,COHORT,P36,valence,multimodal,knn,10,36,11,35,21,35
general,COHORT,P37,valence,multimodal,knn,10,37,24,22,28,33
general,COHORT,P38,valence,multimodal,knn,10,38,18,31,30,41
general,COHORT,P39,valence,multimodal,knn,10,39,10,23,24,61
general,COHORT,P40,valence,multimodal,knn,10,40,31,23,34,32
general,COHORT,P41,valence,multimodal,knn,10,41,18,34,23,42
general,COHORT,P42,valence,multimodal,knn,10,42,32,20,37,31
general,COHORT,P43,valence,multimodal,knn,10,43,13,30,17,60
general,COHORT,P44,valence,multimodal,knn,10,44,9,26,29,55
general,COHORT,P45,valence,multimodal,knn,10,45,12,30,20,58
general,COHORT,P46,valence,multimodal,knn,10,46,9,41,20,48
general,COHORT,P01,valence,multimodal,knn,20,1,15,37,19,43
general,COHORT,P02,valence,multimodal,knn,20,2,9,16,15,44
general,COHORT,P03,valence,multimodal,knn,20,3,14,7,22,10
general,COHORT,P04,valence,multimodal,knn,20,4,12,27,13,50
general,COHORT,P05,valence,multimodal,knn,20,5,32,30,29,26
general,COHORT,P06,valence,multimodal,knn,20,6,12,35,24,48
general,COHORT,P07,valence,multimodal,knn,20,7,4,20,26,66
general,COHORT,P08,valence,multimodal,knn,20,8,27,29,25,29
general,COHORT,P09,valence,multimodal,knn,20,9,7,40,14,56
general,COHORT,P10,valence,multimodal,knn,20,10,19,31,36,34
general,COHORT,P11,valence,multimodal,knn,20,11,18,40,7,55
general,COHORT,P12,valence,multimodal,knn,20,12,25,11,46,38
general,COHORT,P13,valence,multimodal,knn,20,13,26,5,39,25
general,COHORT,P14,valence,multimodal,knn,20,14,32,27,28,25
general,COHORT,P15,valence,multimodal,knn,20,15,4,34,14,60
general,COHORT,P16,valence,multimodal,knn,20,16,15,39,18,44
general,COHORT,P17,valence,multimodal,knn,20,17,31,21,27,40
general,COHORT,P18,valence,multimodal,knn,20,18,11,46,20,41
general,COHORT,P19,valence,multimodal,knn,20,19,22,21,56,21
general,COHORT,P20,valence,multimodal,knn,20,20,14,33,13,33
general,COHORT,P21,valence,multimodal,knn,20,21,18,7,62,21
general,COHORT,P22,valence,multimodal,knn,20,22,22,46,23,26
general,COHORT,P23,valence,multimodal,knn,20,23,13,56,17,32
general,COHORT,P24,valence,multimodal,knn,20,24,21,41,22,33
general,COHORT,P25,valence,multimodal,knn,20,25,24,30,24,42
general,COHORT,P26,valence,multimodal,knn,20,26,24,42,15,37
general,COHORT,P27,valence,multimodal,knn,20,27,10,19,22,38
general,COHORT,P28,valence,multimodal,knn,20,28,13,26,29,43
general,COHORT,P29,valence,multimodal,knn,20,29,21,24,14,50
general,COHORT,P30,valence,multimodal,knn,20,30,20,39,28,33
general,COHORT,P31,valence,multimodal,knn,20,31,29,29,27,34
general,COHORT,P32,valence,multimodal,knn,20,32,34,24,24,38
general,COHORT,P33,valence,multimodal,knn,20,33,19,41,19,38
general,COHORT,P34,valence,multimodal,knn,20,34,30,37,26,22
general,COHORT,P35,valence,multimodal,knn,20,35,11,51,11,41
general,COHORT,P36,valence,multimodal,knn,20,36,13,33,23,33
general,COHORT,P37,valence,multimodal,knn,20,37,10,36,18,43
general,COHORT,P38,valence,multimodal,knn,20,38,11,38,21,50
general,COHORT,P39,valence,multimodal,knn,20,39,13,20,39,46
general,COHORT,P40,valence,multimodal,knn,20,40,27,27,30,36
general,COHORT,P41,valence,multimodal,knn,20,41,23,29,32,33
general,COHORT,P42,valence,multimodal,knn,20,42,21,31,28,40
general,COHORT,P43,valence,multimodal,knn,20,43,19,24,40,37
general,COHORT,P44,valence,multimodal,knn,20,44,14,21,31,53
general,COHORT,P45,valence,multimodal,knn,20,45,14,28,17,61
general,COHORT,P46,valence,multimodal,knn,20,46,14,36,28,40
general,COHORT,P01,valence,multimodal,svm,all,1,25,27,17,45
general,COHORT,P02,valence,multimodal,svm,all,2,5,20,2,57
general,COHORT,P03,valence,multimodal,svm,all,3,10,11,18,14
general,COHORT,P04,valence,multimodal,svm,all,4,11,28,12,51
general,COHORT,P05,valence,multimodal,svm,all,5,48,14,38,17
general,COHORT,P06,valence,multimodal,svm,all,6,34,13,51,21
general,COHORT,P07,valence,multimodal,svm,all,7,2,22,8,84
general,COHORT,P08,valence,multimodal,svm,all,8,31,25,24,30
general,COHORT,P09,valence,multimodal,svm,all,9,15,32,26,44
general,COHORT,P10,valence,multimodal,svm,all,10,11,39,11,59
general,COHORT,P11,valence,multimodal,svm,all,11,0,58,0,62
general,COHORT,P12,valence,multimodal,svm,all,12,3,33,5,79
