mode,participant,target,modality,classifier,feature_count_request,feature_count_resolved,folds,balanced_accuracy_mean,balanced_accuracy_sd,balanced_accuracy_median,balanced_accuracy_min,balanced_accuracy_max,accuracy_mean,precision_mean,recall_mean,f1_mean
individual,P01,arousal,eeg,gnb,10,10,5,0.4463980463980464,0.06634740201112706,0.4365079365079365,0.38095238095238093,0.5512820512820513,0.483399209486166,0.5542589763177999,0.6483516483516484,0.5874151973786862
individual,P01,arousal,eeg,gnb,20,20,5,0.44871794871794873,0.09127953934289039,0.4017094017094017,0.38095238095238093,0.6025641025641025,0.483399209486166,0.5668347338935573,0.6307692307692307,0.5855681209169171
individual,P01,arousal,eeg,gnb,5,5,5,0.4413308913308914,0.08795352011729354,0.4786324786324786,0.3055555555555556,0.5128205128205128,0.48300395256916995,0.5580820830356434,0.6604395604395604,0.6011416712278781
individual,P01,arousal,eeg,gnb,all,all,5,0.5021978021978022,0.08903722871384766,0.5341880341880342,0.34523809523809523,0.5674603174603174,0.5193675889328063,0.6012876012876014,0.6043956043956044,0.5821859860569538
individual,P01,arousal,eeg,knn,10,10,5,0.45879120879120877,0.09950129912158004,0.4786324786324786,0.32142857142857145,0.5897435897435898,0.5102766798418973,0.5729790161678707,0.7175824175824176,0.6336666666666667
individual,P01,arousal,eeg,knn,20,20,5,0.4641636141636142,0.09002234663348976,0.44017094017094016,0.3611111111111111,0.5897435897435898,0.5193675889328063,0.5716339869281046,0.7505494505494505,0.6461534701857282
individual,P01,arousal,eeg,knn,5,5,5,0.5031746031746032,0.09843567471602041,0.48809523809523814,0.3611111111111111,0.6068376068376069,0.5280632411067193,0.6009523809523809,0.6285714285714287,0.6135135924101441
individual,P01,arousal,eeg,knn,all,all,5,0.5149572649572649,0.0905040129973917,0.5341880341880342,0.376984126984127,0.5952380952380952,0.5719367588932807,0.606639146886825,0.8076923076923077,0.6922311827956988
individual,P01,arousal,eeg,svm,10,10,5,0.4548229548229548,0.12576090304708634,0.5,0.30341880341880345,0.5897435897435898,0.509090909090909,0.557242705694718,0.7318681318681318,0.6273593073593073
individual,P01,arousal,eeg,svm,20,20,5,0.5448717948717949,0.10530958572950096,0.5,0.41666666666666663,0.6623931623931625,0.5996047430830039,0.6279703991660514,0.823076923076923,0.7034987697056663
