mode,participant,held_out_participant,target,modality,classifier,feature_count_request,feature_count_resolved,fold,training_participants,sample_size,train_size,test_size,low_count,high_count,balanced_accuracy,accuracy,precision,recall,f1,tn,fp,fn,tp
individual,P31,P31,valence,eeg,gnb,20,20,2,P31,116,93,23,56,60,0.43939393939393934,0.43478260869565216,0.4444444444444444,0.3333333333333333,0.38095238095238093,6,5,8,4
individual,P31,P31,valence,eeg,gnb,20,20,3,P31,116,93,23,56,60,0.5227272727272727,0.5217391304347826,0.5454545454545454,0.5,0.5217391304347826,6,5,6,6
individual,P31,P31,valence,eeg,gnb,20,20,4,P31,116,93,23,56,60,0.5227272727272727,0.5217391304347826,0.5454545454545454,0.5,0.5217391304347826,6,5,6,6
individual,P31,P31,valence,eeg,gnb,20,20,5,P31,116,93,23,56,60,0.4090909090909091,0.391304347826087,0.0,0.0,0.0,9,2,12,0
individual,P35,P35,valence,eeg,gnb,20,20,1,P35,114,91,23,62,52,0.5153846153846154,0.4782608695652174,0.4444444444444444,0.8,0.5714285714285714,3,10,2,8
individual,P35,P35,valence,eeg,gnb,20,20,2,P35,114,91,23,62,52,0.5538461538461539,0.5217391304347826,0.47058823529411764,0.8,0.5925925925925926,4,9,2,8
individual,P35,P35,valence,eeg,gnb,20,20,3,P35,114,91,23,62,52,0.5681818181818181,0.5652173913043478,0.5384615384615384,0.6363636363636364,0.5833333333333334,6,6,4,7
individual,P35,P35,valence,eeg,gnb,20,20,4,P35,114,91,23,62,52,0.5340909090909092,0.5217391304347826,0.5,0.8181818181818182,0.6206896551724138,3,9,2,9
individual,P35,P35,valence,eeg,gnb,20,20,5,P35,114,92,22,62,52,0.575,0.5454545454545454,0.5,0.9,0.6428571428571429,3,9,1,9
individual,P36,P36,valence,eeg,gnb,20,20,1,P36,102,81,21,47,55,0.5590909090909091,0.5714285714285714,0.5625,0.8181818181818182,0.6666666666666666,3,7,2,9
individual,P36,P36,valence,eeg,gnb,20,20,2,P36,102,81,21,47,55,0.6636363636363636,0.6666666666666666,0.6666666666666666,0.7272727272727273,0.6956521739130435,6,4,3,8
individual,P36,P36,valence,eeg,gnb,20,20,3,P36,102,82,20,47,55,0.5050505050505051,0.5,0.5555555555555556,0.45454545454545453,0.5,5,4,6,5
individual,P36,P36,valence,eeg,gnb,20,20,4,P36,102,82,20,47,55,0.5151515151515151,0.5,0.5714285714285714,0.36363636363636365,0.4444444444444444,6,3,7,4
individual,P36,P36,valence,eeg,gnb,20,20,5,P36,102,82,20,47,55,0.5505050505050505,0.55,0.6,0.5454545454545454,0.5714285714285714,5,4,5,6
individual,P37,P37,valence,eeg,gnb,20,20,1,P37,108,86,22,46,62,0.6581196581196581,0.6363636363636364,0.7777777777777778,0.5384615384615384,0.6363636363636364,7,2,6,7
individual,P37,P37,valence,eeg,gnb,20,20,2,P37,108,86,22,46,62,0.47435897435897434,0.5,0.5714285714285714,0.6153846153846154,0.5925925925925926,3,6,5,8
individual,P37,P37,valence,eeg,gnb,20,20,3,P37,108,86,22,46,62,0.625,0.6363636363636364,0.6428571428571429,0.75,0.6923076923076923,5,5,3,9
individual,P37,P37,valence,eeg,gnb,20,20,4,P37,108,87,21,46,62,0.5833333333333334,0.6190476190476191,0.625,0.8333333333333334,0.7142857142857143,3,6,2,10
individual,P37,P37,valence,eeg,gnb,20,20,5,P37,108,87,21,46,62,0.38888888888888884,0.38095238095238093,0.4444444444444444,0.3333333333333333,0.38095238095238093,4,5,8,4
individual,P01,P01,valence,face,knn,all,all,1,P01,120,96,24,54,66,0.5214285714285715,0.5416666666666666,0.6,0.6428571428571429,0.6206896551724138,4,6,5,9
individual,P01,P01,valence,face,knn,all,all,2,P01,120,96,24,54,66,0.40559440559440557,0.4166666666666667,0.4666666666666667,0.5384615384615384,0.5,3,8,6,7
individual,P01,P01,valence,face,knn,all,all,3,P01,120,96,24,54,66,0.48951048951048953,0.5,0.5333333333333333,0.6153846153846154,0.5714285714285714,4,7,5,8
individual,P01,P01,valence,face,knn,all,all,4,P01,120,96,24,54,66,0.6573426573426573,0.6666666666666666,0.6666666666666666,0.7692307692307693,0.7142857142857143,6,5,3,10
individual,P01,P01,valence,face,knn,all,all,5,P01,120,96,24,54,66,0.4370629370629371,0.4583333333333333,0.5,0.6923076923076923,0.5806451612903226,2,9,4,9
individual,P02,P02,valence,face,knn,all,all,1,P02,93,74,19,29,64,0.5897435897435898,0.6842105263157895,0.7333333333333333,0.8461538461538461,0.7857142857142857,2,4,2,11
individual,P02,P02,valence,face,knn,all,all,2,P02,93,74,19,29,64,0.6666666666666666,0.7894736842105263,0.7647058823529411,1.0,0.8666666666666667,2,4,0,13
individual,P02,P02,valence,face,knn,all,all,3,P02,93,74,19,29,64,0.7115384615384616,0.7894736842105263,0.8,0.9230769230769231,0.8571428571428571,3,3,1,12
individual,P02,P02,valence,face,knn,all,all,4,P02,93,75,18,29,64,0.4230769230769231,0.6111111111111112,0.6875,0.8461538461538461,0.7586206896551724,0,5,2,11
individual,P02,P02,valence,face,knn,all,all,5,P02,93,75,18,29,64,0.5,0.6666666666666666,0.6666666666666666,1.0,0.8,0,6,0,12
individual,P03,P03,valence,face,knn,all,all,1,P03,54,43,11,22,32,0.55,0.5454545454545454,0.6,0.5,0.5454545454545454,3,2,3,3
individual,P03,P03,valence,face,knn,all,all,2,P03,54,43,11,22,32,0.4166666666666667,0.45454545454545453,0.5,0.8333333333333334,0.625,0,5,1,5
individual,P03,P03,valence,face,knn,all,all,3,P03,54,43,11,22,32,0.5535714285714286,0.6363636363636364,0.6666666666666666,0.8571428571428571,0.75,1,3,1,6
individual,P03,P03,valence,face,knn,all,all,4,P03,54,43,11,22,32,0.2857142857142857,0.36363636363636365,0.5,0.5714285714285714,0.5333333333333333,0,4,3,4
individual,P03,P03,valence,face,knn,all,all,5,P03,54,44,10,22,32,0.4583333333333333,0.5,0.5714285714285714,0.6666666666666666,0.6153846153846154,1,3,2,4
individual,P04,P04,valence,face,knn,all,all,1,P04,120,96,24,45,75,0.7222222222222222,0.7916666666666666,0.75,1.0,0.8571428571428571,4,5,0,15
individual,P04,P04,valence,face,knn,all,all,2,P04,120,96,24,45,75,0.4555555555555556,0.5416666666666666,0.6,0.8,0.6857142857142857,1,8,3,12
individual,P04,P04,valence,face,knn,all,all,3,P04,120,96,24,45,75,0.5444444444444445,0.625,0.65,0.8666666666666667,0.7428571428571429,2,7,2,13
individual,P04,P04,valence,face,knn,all,all,4,P04,120,96,24,45,75,0.5777777777777777,0.6666666666666666,0.6666666666666666,0.9333333333333333,0.7777777777777778,2,7,1,14
individual,P04,P04,valence,face,knn,all,all,5,P04,120,96,24,45,75,0.5555555555555556,0.6666666666666666,0.6521739130434783,1.0,0.7894736842105263,1,8,0,15
individual,P05,P05,valence,face,knn,all,all,1,P05,120,96,24,64,56,0.4195804195804196,0.4166666666666667,0.38461538461538464,0.45454545454545453,0.4166666666666667,5,8,6,5
individual,P05,P05,valence,face,knn,all,all,2,P05,120,96,24,64,56,0.458041958041958,0.4583333333333333,0.4166666666666667,0.45454545454545453,0.43478260869565216,6,7,6,5
individual,P05,P05,valence,face,knn,all,all,3,P05,120,96,24,64,56,0.3916083916083916,0.4166666666666667,0.2,0.09090909090909091,0.125,9,4,10,1
individual,P05,P05,valence,face,knn,all,all,4,P05,120,96,24,64,56,0.5734265734265734,0.5833333333333334,0.5555555555555556,0.45454545454545453,0.5,9,4,6,5
individual,P05,P05,valence,face,knn,all,all,5,P05,120,96,24,64,56,0.5,0.5,0.5,0.3333333333333333,0.4,8,4,8,4
individual,P06,P06,valence,face,knn,all,all,1,P06,120,96,24,48,72,0.5071428571428571,0.5416666666666666,0.5882352941176471,0.7142857142857143,0.6451612903225806,3,7,4,10
individual,P06,P06,valence,face,knn,all,all,2,P06,120,96,24,48,72,0.4,0.4166666666666667,0.5,0.5,0.5,3,7,7,7
individual,P06,P06,valence,face,knn,all,all,3,P06,120,96,24,48,72,0.7214285714285715,0.7083333333333334,0.8181818181818182,0.6428571428571429,0.72,8,2,5,9
individual,P06,P06,valence,face,knn,all,all,4,P06,120,96,24,48,72,0.5444444444444445,0.625,0.65,0.8666666666666667,0.7428571428571429,2,7,2,13
individual,P06,P06,valence,face,knn,all,all,5,P06,120,96,24,48,72,0.6111111111111112,0.625,0.7142857142857143,0.6666666666666666,0.6896551724137931,5,4,5,10
individual,P07,P07,valence,face,knn,all,all,1,P07,119,95,24,25,94,0.47368421052631576,0.75,0.782608695652174,0.9473684210526315,0.8571428571428571,0,5,1,18
individual,P07,P07,valence,face,knn,all,all,2,P07,119,95,24,25,94,0.5,0.7916666666666666,0.7916666666666666,1.0,0.8837209302325582,0,5,0,19
individual,P07,P07,valence,face,knn,all,all,3,P07,119,95,24,25,94,0.5,0.7916666666666666,0.7916666666666666,1.0,0.8837209302325582,0,5,0,19
individual,P07,P07,valence,face,knn,all,all,4,P07,119,95,24,25,94,0.5,0.7916666666666666,0.7916666666666666,1.0,0.8837209302325582,0,5,0,19
individual,P07,P07,valence,face,knn,all,all,5,P07,119,96,23,25,94,0.5,0.782608695652174,0.782608695652174,1.0,0.8780487804878049,0,5,0,18
individual,P08,P08,valence,face,knn,all,all,1,P08,119,95,24,60,59,0.5,0.5,0.5,0.5,0.5,6,6,6,6
individual,P08,P08,valence,face,knn,all,all,2,P08,119,95,24,60,59,0.375,0.375,0.36363636363636365,0.3333333333333333,0.34782608695652173,5,7,8,4
individual,P08,P08,valence,face,knn,all,all,3,P08,119,95,24,60,59,0.45833333333333337,0.4583333333333333,0.4444444444444444,0.3333333333333333,0.38095238095238093,7,5,8,4
individual,P08,P08,valence,face,knn,all,all,4,P08,119,95,24,60,59,0.75,0.75,0.8,0.6666666666666666,0.7272727272727273,10,2,4,8
individual,P08,P08,valence,face,knn,all,all,5,P08,119,96,23,60,59,0.33712121212121215,0.34782608695652173,0.16666666666666666,0.09090909090909091,0.11764705882352941,7,5,10,1
individual,P09,P09,valence,face,knn,all,all,1,P09,120,96,24,48,72,0.5428571428571428,0.5833333333333334,0.6111111111111112,0.7857142857142857,0.6875,3,7,3,11
individual,P09,P09,valence,face,knn,all,all,2,P09,120,96,24,48,72,0.4357142857142857,0.4583333333333333,0.5333333333333333,0.5714285714285714,0.5517241379310345,3,7,6,8
individual,P09,P09,valence,face,knn,all,all,3,P09,120,96,24,48,72,0.5714285714285714,0.5833333333333334,0.6428571428571429,0.6428571428571429,0.6428571428571429,5,5,5,9
individual,P09,P09,valence,face,knn,all,all,4,P09,120,96,24,48,72,0.4555555555555556,0.5416666666666666,0.6,0.8,0.6857142857142857,1,8,3,12
individual,P09,P09,valence,face,knn,all,all,5,P09,120,96,24,48,72,0.43333333333333335,0.4583333333333333,0.5714285714285714,0.5333333333333333,0.5517241379310345,3,6,7,8
individual,P12,P12,valence,face,knn,all,all,1,P12,120,96,24,36,84,0.47058823529411764,0.6666666666666666,0.6956521739130435,0.9411764705882353,0.8,0,7,1,16
individual,P12,P12,valence,face,knn,all,all,2,P12,120,96,24,36,84,0.38235294117647056,0.5416666666666666,0.65,0.7647058823529411,0.7027027027027027,0,7,4,13
individual,P12,P12,valence,face,knn,all,all,3,P12,120,96,24,36,84,0.3235294117647059,0.4583333333333333,0.6111111111111112,0.6470588235294118,0.6285714285714286,0,7,6,11
individual,P12,P12,valence,face,knn,all,all,4,P12,120,96,24,36,84,0.6134453781512605,0.75,0.7619047619047619,0.9411764705882353,0.8421052631578947,2,5,1,16
individual,P12,P12,valence,face,knn,all,all,5,P12,120,96,24,36,84,0.5,0.6666666666666666,0.6666666666666666,1.0,0.8,0,8,0,16
individual,P13,P13,valence,face,knn,all,all,1,P13,114,91,23,35,79,0.4375,0.6086956521739131,0.6666666666666666,0.875,0.7567567567567568,0,7,2,14
individual,P13,P13,valence,face,knn,all,all,2,P13,114,91,23,35,79,0.5089285714285714,0.6521739130434783,0.7,0.875,0.7777777777777778,1,6,2,14
individual,P13,P13,valence,face,knn,all,all,3,P13,114,91,23,35,79,0.45535714285714285,0.5217391304347826,0.6666666666666666,0.625,0.6451612903225806,2,5,6,10
individual,P13,P13,valence,face,knn,all,all,4,P13,114,91,23,35,79,0.42410714285714285,0.4782608695652174,0.6428571428571429,0.5625,0.6,2,5,7,9
individual,P13,P13,valence,face,knn,all,all,5,P13,114,92,22,35,79,0.5047619047619047,0.6363636363636364,0.6842105263157895,0.8666666666666667,0.7647058823529411,1,6,2,13
individual,P21,P21,valence,face,knn,all,all,1,P21,120,96,24,31,89,0.5277777777777778,0.7083333333333334,0.7619047619047619,0.8888888888888888,0.8205128205128205,1,5,2,16
individual,P21,P21,valence,face,knn,all,all,2,P21,120,96,24,31,89,0.5833333333333334,0.7916666666666666,0.782608695652174,1.0,0.8780487804878049,1,5,0,18
individual,P21,P21,valence,face,knn,all,all,3,P21,120,96,24,31,89,0.5,0.6666666666666666,0.75,0.8333333333333334,0.7894736842105263,1,5,3,15
individual,P21,P21,valence,face,knn,all,all,4,P21,120,96,24,31,89,0.5277777777777778,0.7083333333333334,0.7619047619047619,0.8888888888888888,0.8205128205128205,1,5,2,16
individual,P21,P21,valence,face,knn,all,all,5,P21,120,96,24,31,89,0.4831932773109243,0.625,0.7,0.8235294117647058,0.7567567567567568,1,6,3,14
individual,P28,P28,valence,face,knn,all,all,1,P28,117,93,24,41,76,0.5111111111111111,0.5833333333333334,0.631578947368421,0.8,0.7058823529411765,2,7,3,12
individual,P28,P28,valence,face,knn,all,all,2,P28,117,93,24,41,76,0.4375,0.5416666666666666,0.631578947368421,0.75,0.6857142857142857,1,7,4,12
individual,P28,P28,valence,face,knn,all,all,3,P28,117,94,23,41,76,0.49166666666666664,0.5652173913043478,0.6470588235294118,0.7333333333333333,0.6875,2,6,4,11
individual,P28,P28,valence,face,knn,all,all,4,P28,117,94,23,41,76,0.7166666666666667,0.782608695652174,0.7777777777777778,0.9333333333333333,0.8484848484848485,4,4,1,14
individual,P28,P28,valence,face,knn,all,all,5,P28,117,94,23,41,76,0.5583333333333333,0.6521739130434783,0.6842105263157895,0.8666666666666667,0.7647058823529411,2,6,2,13
individual,P29,P29,valence,face,knn,all,all,1,P29,120,96,24,51,69,0.4571428571428572,0.5,0.5555555555555556,0.7142857142857143,0.625,2,8,4,10
individual,P29,P29,valence,face,knn,all,all,2,P29,120,96,24,51,69,0.47857142857142854,0.4583333333333333,0.5555555555555556,0.35714285714285715,0.43478260869565216,6,4,9,5
individual,P29,P29,valence,face,knn,all,all,3,P29,120,96,24,51,69,0.4571428571428572,0.5,0.5555555555555556,0.7142857142857143,0.625,2,8,4,10
individual,P29,P29,valence,face,knn,all,all,4,P29,120,96,24,51,69,0.4571428571428572,0.5,0.5555555555555556,0.7142857142857143,0.625,2,8,4,10
individual,P29,P29,valence,face,knn,all,all,5,P29,120,96,24,51,69,0.4825174825174825,0.5,0.5294117647058824,0.6923076923076923,0.6,3,8,4,9
individual,P31,P31,valence,face,knn,all,all,1,P31,120,96,24,58,62,0.375,0.375,0.38461538461538464,0.4166666666666667,0.4,4,8,7,5
individual,P31,P31,valence,face,knn,all,all,2,P31,120,96,24,58,62,0.5416666666666666,0.5416666666666666,0.5555555555555556,0.4166666666666667,0.47619047619047616,8,4,7,5
individual,P31,P31,valence,face,knn,all,all,3,P31,120,96,24,58,62,0.20833333333333331,0.20833333333333334,0.1111111111111111,0.08333333333333333,0.09523809523809523,4,8,11,1
individual,P31,P31,valence,face,knn,all,all,4,P31,120,96,24,58,62,0.5804195804195804,0.5833333333333334,0.6153846153846154,0.6153846153846154,0.6153846153846154,6,5,5,8
individual,P31,P31,valence,face,knn,all,all,5,P31,120,96,24,58,62,0.49650349650349646,0.5,0.5384615384615384,0.5384615384615384,0.5384615384615384,5,6,6,7
individual,P35,P35,valence,face,knn,all,all,1,P35,120,96,24,66,54,0.5571428571428572,0.5833333333333334,0.5,0.4,0.4444444444444444,10,4,6,4
individual,P35,P35,valence,face,knn,all,all,2,P35,120,96,24,66,54,0.6258741258741258,0.625,0.5833333333333334,0.6363636363636364,0.6086956521739131,8,5,4,7
individual,P35,P35,valence,face,knn,all,all,3,P35,120,96,24,66,54,0.6118881118881119,0.625,0.625,0.45454545454545453,0.5263157894736842,10,3,6,5
individual,P35,P35,valence,face,knn,all,all,4,P35,120,96,24,66,54,0.5734265734265734,0.5833333333333334,0.5555555555555556,0.45454545454545453,0.5,9,4,6,5
individual,P35,P35,valence,face,knn,all,all,5,P35,120,96,24,66,54,0.5104895104895105,0.5,0.4666666666666667,0.6363636363636364,0.5384615384615384,5,8,4,7
individual,P36,P36,valence,face,knn,all,all,1,P36,120,96,24,51,69,0.5419580419580419,0.5416666666666666,0.5833333333333334,0.5384615384615384,0.56,6,5,6,7
individual,P36,P36,valence,face,knn,all,all,2,P36,120,96,24,51,69,0.6285714285714286,0.6666666666666666,0.6666666666666666,0.8571428571428571,0.75,4,6,2,12
individual,P36,P36,valence,face,knn,all,all,3,P36,120,96,24,51,69,0.5785714285714285,0.625,0.631578947368421,0.8571428571428571,0.7272727272727273,3,7,2,12
individual,P36,P36,valence,face,knn,all,all,4,P36,120,96,24,51,69,0.5428571428571428,0.5833333333333334,0.6111111111111112,0.7857142857142857,0.6875,3,7,3,11
individual,P36,P36,valence,face,knn,all,all,5,P36,120,96,24,51,69,0.6571428571428571,0.6666666666666666,0.7142857142857143,0.7142857142857143,0.7142857142857143,6,4,4,10
individual,P37,P37,valence,face,knn,all,all,1,P37,120,96,24,53,67,0.4357142857142857,0.4583333333333333,0.5333333333333333,0.5714285714285714,0.5517241379310345,3,7,6,8
individual,P37,P37,valence,face,knn,all,all,2,P37,120,96,24,53,67,0.5142857142857143,0.5833333333333334,0.5909090909090909,0.9285714285714286,0.7222222222222222,1,9,1,13
individual,P37,P37,valence,face,knn,all,all,3,P37,120,96,24,53,67,0.5734265734265734,0.5833333333333334,0.6,0.6923076923076923,0.6428571428571429,5,6,4,9
individual,P37,P37,valence,face,knn,all,all,4,P37,120,96,24,53,67,0.4300699300699301,0.4583333333333333,0.5,0.7692307692307693,0.6060606060606061,1,10,3,10
individual,P37,P37,valence,face,knn,all,all,5,P37,120,96,24,53,67,0.3601398601398601,0.375,0.4375,0.5384615384615384,0.4827586206896552,2,9,6,7
individual,P01,P01,valence,face,knn,5,5,1,P01,120,96,24,54,66,0.4214285714285715,0.4583333333333333,0.5294117647058824,0.6428571428571429,0.5806451612903226,2,8,5,9
individual,P01,P01,valence,face,knn,5,5,2,P01,120,96,24,54,66,0.3601398601398601,0.375,0.4375,0.5384615384615384,0.4827586206896552,2,9,6,7
individual,P01,P01,valence,face,knn,5,5,3,P01,120,96,24,54,66,0.513986013986014,0.5416666666666666,0.55,0.8461538461538461,0.6666666666666666,2,9,2,11
individual,P01,P01,valence,face,knn,5,5,4,P01,120,96,24,54,66,0.5279720279720279,0.5416666666666666,0.5625,0.6923076923076923,0.6206896551724138,4,7,4,9
individual,P01,P01,valence,face,knn,5,5,5,P01,120,96,24,54,66,0.5279720279720279,0.5416666666666666,0.5625,0.6923076923076923,0.6206896551724138,4,7,4,9
individual,P02,P02,valence,face,knn,5,5,1,P02,93,74,19,29,64,0.7115384615384616,0.7894736842105263,0.8,0.9230769230769231,0.8571428571428571,3,3,1,12
individual,P02,P02,valence,face,knn,5,5,2,P02,93,74,19,29,64,0.6730769230769231,0.7368421052631579,0.7857142857142857,0.8461538461538461,0.8148148148148148,3,3,2,11
individual,P02,P02,valence,face,knn,5,5,3,P02,93,74,19,29,64,0.6730769230769231,0.7368421052631579,0.7857142857142857,0.8461538461538461,0.8148148148148148,3,3,2,11
individual,P02,P02,valence,face,knn,5,5,4,P02,93,75,18,29,64,0.46153846153846156,0.6666666666666666,0.7058823529411765,0.9230769230769231,0.8,0,5,1,12
individual,P02,P02,valence,face,knn,5,5,5,P02,93,75,18,29,64,0.41666666666666663,0.5,0.6153846153846154,0.6666666666666666,0.64,1,5,4,8
individual,P03,P03,valence,face,knn,5,5,1,P03,54,43,11,22,32,0.3666666666666667,0.36363636363636365,0.4,0.3333333333333333,0.36363636363636365,2,3,4,2
individual,P03,P03,valence,face,knn,5,5,2,P03,54,43,11,22,32,0.3333333333333333,0.36363636363636365,0.4444444444444444,0.6666666666666666,0.5333333333333333,0,5,2,4
individual,P03,P03,valence,face,knn,5,5,3,P03,54,43,11,22,32,0.6785714285714286,0.7272727272727273,0.75,0.8571428571428571,0.8,2,2,1,6
individual,P03,P03,valence,face,knn,5,5,4,P03,54,43,11,22,32,0.42857142857142855,0.5454545454545454,0.6,0.8571428571428571,0.7058823529411765,0,4,1,6
individual,P03,P03,valence,face,knn,5,5,5,P03,54,44,10,22,32,0.5416666666666667,0.6,0.625,0.8333333333333334,0.7142857142857143,1,3,1,5
individual,P04,P04,valence,face,knn,5,5,1,P04,120,96,24,45,75,0.6,0.6666666666666666,0.6842105263157895,0.8666666666666667,0.7647058823529411,3,6,2,13
individual,P04,P04,valence,face,knn,5,5,2,P04,120,96,24,45,75,0.42222222222222217,0.5,0.5789473684210527,0.7333333333333333,0.6470588235294118,1,8,4,11
individual,P04,P04,valence,face,knn,5,5,3,P04,120,96,24,45,75,0.5333333333333333,0.5833333333333334,0.6470588235294118,0.7333333333333333,0.6875,3,6,4,11
individual,P04,P04,valence,face,knn,5,5,4,P04,120,96,24,45,75,0.5444444444444445,0.625,0.65,0.8666666666666667,0.7428571428571429,2,7,2,13
individual,P04,P04,valence,face,knn,5,5,5,P04,120,96,24,45,75,0.5888888888888888,0.625,0.6875,0.7333333333333333,0.7096774193548387,4,5,4,11
individual,P05,P05,valence,face,knn,5,5,1,P05,120,96,24,64,56,0.534965034965035,0.5416666666666666,0.5,0.45454545454545453,0.47619047619047616,8,5,6,5
individual,P05,P05,valence,face,knn,5,5,2,P05,120,96,24,64,56,0.40559440559440557,0.4166666666666667,0.3333333333333333,0.2727272727272727,0.3,7,6,8,3
individual,P05,P05,valence,face,knn,5,5,3,P05,120,96,24,64,56,0.5664335664335665,0.5833333333333334,0.5714285714285714,0.36363636363636365,0.4444444444444444,10,3,7,4
individual,P05,P05,valence,face,knn,5,5,4,P05,120,96,24,64,56,0.5804195804195804,0.5833333333333334,0.5454545454545454,0.5454545454545454,0.5454545454545454,8,5,5,6
individual,P05,P05,valence,face,knn,5,5,5,P05,120,96,24,64,56,0.5416666666666667,0.5416666666666666,0.6,0.25,0.35294117647058826,10,2,9,3
individual,P06,P06,valence,face,knn,5,5,1,P06,120,96,24,48,72,0.5714285714285714,0.5833333333333334,0.6428571428571429,0.6428571428571429,0.6428571428571429,5,5,5,9
individual,P06,P06,valence,face,knn,5,5,2,P06,120,96,24,48,72,0.4857142857142857,0.5,0.5714285714285714,0.5714285714285714,0.5714285714285714,4,6,6,8
individual,P06,P06,valence,face,knn,5,5,3,P06,120,96,24,48,72,0.5928571428571429,0.625,0.6470588235294118,0.7857142857142857,0.7096774193548387,4,6,3,11
individual,P06,P06,valence,face,knn,5,5,4,P06,120,96,24,48,72,0.38888888888888884,0.4583333333333333,0.5555555555555556,0.6666666666666666,0.6060606060606061,1,8,5,10
individual,P06,P06,valence,face,knn,5,5,5,P06,120,96,24,48,72,0.4666666666666667,0.5,0.6,0.6,0.6,3,6,6,9
individual,P07,P07,valence,face,knn,5,5,1,P07,119,95,24,25,94,0.6210526315789473,0.75,0.8421052631578947,0.8421052631578947,0.8421052631578947,2,3,3,16
individual,P07,P07,valence,face,knn,5,5,2,P07,119,95,24,25,94,0.3684210526315789,0.5833333333333334,0.7368421052631579,0.7368421052631579,0.7368421052631579,0,5,5,14
individual,P07,P07,valence,face,knn,5,5,3,P07,119,95,24,25,94,0.47368421052631576,0.75,0.782608695652174,0.9473684210526315,0.8571428571428571,0,5,1,18
individual,P07,P07,valence,face,knn,5,5,4,P07,119,95,24,25,94,0.5,0.7916666666666666,0.7916666666666666,1.0,0.8837209302325582,0,5,0,19
individual,P07,P07,valence,face,knn,5,5,5,P07,119,96,23,25,94,0.4166666666666667,0.6521739130434783,0.75,0.8333333333333334,0.7894736842105263,0,5,3,15
individual,P08,P08,valence,face,knn,5,5,1,P08,119,95,24,60,59,0.5,0.5,0.5,0.4166666666666667,0.45454545454545453,7,5,7,5
individual,P08,P08,valence,face,knn,5,5,2,P08,119,95,24,60,59,0.45833333333333337,0.4583333333333333,0.46153846153846156,0.5,0.48,5,7,6,6
individual,P08,P08,valence,face,knn,5,5,3,P08,119,95,24,60,59,0.5833333333333333,0.5833333333333334,0.5714285714285714,0.6666666666666666,0.6153846153846154,6,6,4,8
individual,P08,P08,valence,face,knn,5,5,4,P08,119,95,24,60,59,0.5833333333333333,0.5833333333333334,0.6,0.5,0.5454545454545454,8,4,6,6
individual,P08,P08,valence,face,knn,5,5,5,P08,119,96,23,60,59,0.38257575757575757,0.391304347826087,0.2857142857142857,0.18181818181818182,0.2222222222222222,7,5,9,2
individual,P09,P09,valence,face,knn,5,5,1,P09,120,96,24,48,72,0.6785714285714286,0.7083333333333334,0.7058823529411765,0.8571428571428571,0.7741935483870968,5,5,2,12
individual,P09,P09,valence,face,knn,5,5,2,P09,120,96,24,48,72,0.4714285714285714,0.5,0.5625,0.6428571428571429,0.6,3,7,5,9
individual,P09,P09,valence,face,knn,5,5,3,P09,120,96,24,48,72,0.5285714285714286,0.5833333333333334,0.6,0.8571428571428571,0.7058823529411765,2,8,2,12
individual,P09,P09,valence,face,knn,5,5,4,P09,120,96,24,48,72,0.6333333333333333,0.7083333333333334,0.7,0.9333333333333333,0.8,3,6,1,14
individual,P09,P09,valence,face,knn,5,5,5,P09,120,96,24,48,72,0.6777777777777778,0.7083333333333334,0.75,0.8,0.7741935483870968,5,4,3,12
individual,P12,P12,valence,face,knn,5,5,1,P12,120,96,24,36,84,0.4831932773109243,0.625,0.7,0.8235294117647058,0.7567567567567568,1,6,3,14
individual,P12,P12,valence,face,knn,5,5,2,P12,120,96,24,36,84,0.38235294117647056,0.5416666666666666,0.65,0.7647058823529411,0.7027027027027027,0,7,4,13
individual,P12,P12,valence,face,knn,5,5,3,P12,120,96,24,36,84,0.4117647058823529,0.5833333333333334,0.6666666666666666,0.8235294117647058,0.7368421052631579,0,7,3,14
individual,P12,P12,valence,face,knn,5,5,4,P12,120,96,24,36,84,0.4117647058823529,0.5833333333333334,0.6666666666666666,0.8235294117647058,0.7368421052631579,0,7,3,14
individual,P12,P12,valence,face,knn,5,5,5,P12,120,96,24,36,84,0.46875,0.625,0.6521739130434783,0.9375,0.7692307692307693,0,8,1,15
individual,P13,P13,valence,face,knn,5,5,1,P13,114,91,23,35,79,0.4464285714285714,0.5652173913043478,0.6666666666666666,0.75,0.7058823529411765,1,6,4,12
individual,P13,P13,valence,face,knn,5,5,2,P13,114,91,23,35,79,0.5178571428571428,0.6086956521739131,0.7058823529411765,0.75,0.7272727272727273,2,5,4,12
individual,P13,P13,valence,face,knn,5,5,3,P13,114,91,23,35,79,0.5267857142857143,0.5652173913043478,0.7142857142857143,0.625,0.6666666666666666,3,4,6,10
individual,P13,P13,valence,face,knn,5,5,4,P13,114,91,23,35,79,0.5892857142857143,0.6521739130434783,0.75,0.75,0.75,3,4,4,12
individual,P13,P13,valence,face,knn,5,5,5,P13,114,92,22,35,79,0.5,0.6818181818181818,0.6818181818181818,1.0,0.8108108108108109,0,7,0,15
individual,P21,P21,valence,face,knn,5,5,1,P21,120,96,24,31,89,0.4444444444444444,0.6666666666666666,0.7272727272727273,0.8888888888888888,0.8,0,6,2,16
individual,P21,P21,valence,face,knn,5,5,2,P21,120,96,24,31,89,0.5,0.6666666666666666,0.75,0.8333333333333334,0.7894736842105263,1,5,3,15
