eeg_sd__C3,eeg_sd__C4,eeg_sd__Fz,eeg_hm__Cz,eeg_hc__Cz,eeg_bp_delta__Fz,eeg_se_delta__PO7,eeg_se_theta__C4,eeg_se_theta__Fz,eeg_bp_alpha__C3,eeg_bp_alpha__PO8,eeg_se_alpha__C3,eeg_se_alpha__Fz,eeg_se_alpha__PO7,eeg_se_alpha__Pz,eeg_bp_beta__C3,eeg_bp_beta__C4,eeg_bp_beta__Cz,eeg_bp_beta__Fz,eeg_bp_beta__Pz
3.87406659179793,3.5765215461487525,7.413903186894038,0.3085637474539356,1.783667312715001,19.906276373996683,1.667039894822731,1.9801179305864585,1.9927245775148623,2.025521718699347,3.877400184594937,2.15601485067866,2.1617686689637368,2.103023776825881,2.1970641753284,2.5415690525760457,4.143044357382521,3.86488495322032,6.772748242815623,1.7220918945343535
4.151814038691668,4.15041320968059,8.964417703231039,0.3720514644232967,1.5504572590425307,14.717100704235868,1.8277917797796883,2.205412886059749,2.094997903863527,1.8094800826585289,2.9934495744930407,2.1169328007293973,2.1924531767196527,2.121228928841614,2.1009929653529307,6.016439863702949,6.483474434755261,11.170349650776185,20.717067170889333,2.744731416309852
3.653258535358429,4.30985934774075,8.032483613362418,0.222110287283562,2.6736259777698548,23.670819361604067,1.8648972144087976,2.0755495476484103,2.290187705101791,1.8021516278590828,4.500782489613321,2.121230274473442,2.175863317791178,2.11034058261929,2.201754900419507,2.3496742466076816,1.7135838274131907,1.9519855204009675,4.809297340943889,1.682374532053477
4.207736099300867,4.412290422355544,9.926276776790926,0.3778475087029607,1.597807209822686,43.4720319243892,1.5135268241724211,2.217575348902022,2.0691465640184936,1.449094521165127,2.6902505542355084,1.2548324228179188,2.2740671896181617,2.2751576777186138,2.2105161515405958,8.623753301730616,7.4150989002840255,9.20660642358682,21.76201421652685,4.3085475987932105
3.364389697499861,3.763660926175164,10.53169864968221,0.3090385357665621,1.968252887788522,33.54166430107928,1.5689450294493257,2.1328405875157284,2.124313252791144,1.003150739845875,3.3035017792319343,2.184297655646896,1.9327353409385792,2.244912221536347,2.2674094393198843,4.005913586868935,4.755165182599396,4.984938219158766,11.82569035566747,3.327339307330837
4.338422151186948,3.462123256131692,7.955618659353837,0.3551663595079034,1.731603315609494,21.779210714919515,1.990627389902157,2.142768862708575,2.189241525212844,3.220406753841903,3.293798988626212,2.2033291908923918,2.0452555584706187,2.144338291845317,2.291868947695588,4.485667302187681,5.39861884614577,5.412910476352283,19.786649766669967,2.7861606911667294
4.239484835995052,3.502765556186836,8.779132001263326,0.3808049012786054,1.6136888447812243,16.32294513056799,1.83314829053354,2.1195671363311246,2.1498407955083767,1.9874217321646264,2.7760212061712104,2.2785824124750693,1.9281335782838345,2.0620193468163266,2.298085175685821,5.659166829006599,3.977347560936058,6.529475341263245,16.53574332766122,2.576200044992454
4.241473450828412,3.789875468237184,11.78707966376001,0.3855556179251044,1.5169080881994437,89.368536475706,1.6438902366217942,2.156267625573491,2.1622361099248324,2.3815159848505205,5.51117520712279,2.251546517077019,2.140766866390753,2.315941941914065,2.212908343309357,5.95606724446844,3.40566950752447,9.918279332401964,19.521994732492427,3.908844474863175
4.24925817472042,4.155274914690809,8.465622693397071,0.3250572162842601,1.865023122944032,43.972405267108456,1.8268202937025144,2.2699973477502366,2.111017451837233,2.383271829325522,5.608285682530028,1.918021273485312,2.29791635523639,2.283596435591673,1.8863891846051613,5.312756909093873,4.074146901859998,5.831938581098028,15.036535050452752,2.1990289688554587
4.22186177805678,4.081513302106987,7.866523529199328,0.3348735730566156,1.7754824526900663,16.02305356637897,1.5236023159638197,1.9713351934472287,2.016188727507548,2.49536431417698,2.494218769261745,2.253625042048022,2.0101410205953805,2.1936207967744847,2.2203880754580414,11.208218005946929,4.408001506181133,7.290376628417128,21.438616786553805,4.003986781512184
4.388455516464656,3.411244022529295,9.334079297880042,0.3097138852125735,1.9288905500424165,43.22349761096236,1.7541817760810852,2.2445811932926385,2.203038444568427,2.341374427115846,6.638414941330714,2.1114903062651385,1.756627075170562,2.1014621304341303,2.228123692017,5.7520967584892535,3.650653756618308,5.249479319910983,10.820142575797458,2.201820864146024
4.511221489181922,4.394745368805903,7.8981012694566335,0.2719968608765212,2.186683782945622,32.29328351684213,1.9016227097181764,2.0805639419614623,2.164858980606095,3.11589524874483,2.9550904799726294,2.2771741223664868,2.1348297869935764,2.0176213664954954,2.2229845541761395,8.261577044442928,6.593158366206849,4.600360406164695,13.093786461829357,2.3225275679079163
4.079854493445961,3.6467322726467497,6.5760062312571845,0.3536121842562033,1.7211209242849663,8.882308797130307,1.8376442166160345,2.241714167089567,2.161406989359285,1.8919509812079671,2.634822999878052,2.304306160091358,2.15059870139472,1.9680583284206232,2.3055307914405074,5.167015924851396,3.3923606744595207,7.657265492216365,15.785863976735348,2.305037289742921
4.280080824024705,3.3028561739335154,6.979425386151684,0.3195537369295576,1.7826311376263733,21.78290018896844,1.9017566190674675,2.2198910271329093,1.9856863934566849,2.1227047469595943,2.689039544589008,2.25125902627532,2.2910908353780566,2.173497455351057,2.238056472558874,7.059347710751991,5.162247386409552,8.916267941786867,18.10311277130456,3.84596137972597
5.038234281074478,5.382290551287428,10.05152057560366,0.3132497397880001,1.87553977790825,39.49628039045365,1.669369285826999,1.9668893928730675,2.185278218168229,2.3712238177178704,4.546936140157108,2.1728422979483444,2.19347277728276,2.278078778515267,2.1027812594894524,5.127489609275625,3.8676424266254688,9.651595101433946,26.240807917401927,2.2677004184873484
3.832374427676129,3.865320708001143,10.557821186817923,0.3289258933093424,1.7788774149118247,61.94957742409273,1.988948592947046,1.9487689116447264,2.0621704655841717,1.9105871551686544,3.274706500489171,2.1332305535918983,2.189006652606474,2.205718280061504,2.1818598020119118,3.492725387240283,2.7861800573476025,6.11095988209,9.78686156987564,3.4614113275006004
4.919022148076095,4.538767282665424,8.207993993876627,0.3156136058152027,1.8147304270739744,9.987277286599516,1.93650318386524,2.174376302710972,2.2811887913707607,5.725880117341205,9.41919571277013,2.174601426895537,2.188111095548539,2.001439230388105,2.2508593879927847,7.068751238759075,11.439779155351935,8.240452230036428,14.133949743749604,2.573399348478252
4.353752002306383,3.5496924341508187,9.47947024577678,0.3249186563213172,1.8324048191453093,35.43196207811498,1.6411507550070272,2.2390699081216723,2.2864368537517445,4.8440037357729695,8.813467462723908,2.216978030859456,2.024496810338327,1.7926020859698784,1.9936555081438585,6.354556005310058,3.424750263173773,4.137159368103425,16.461133125462055,1.9587680959589615
3.2606073692611077,3.7512952272096167,7.755420353735986,0.3288183358803867,1.7817641567367517,22.273888822992703,1.6875306601656928,2.237839946917444,2.217814016529943,2.185860349678788,5.854012220066282,2.241338709775345,2.0910479976995857,2.1574372147441405,2.2576195610380454,3.1153869870512745,5.059560122089516,4.760236228653652,10.02844737381471,2.380075627115184
3.3156927527662776,3.2119461319184808,9.229117221580047,0.3702382975207453,1.6409753332404793,28.4528332039392,1.8129831853419232,2.0521566667662983,2.23629572695404,1.539997928848572,3.905247799542498,1.712019548768819,2.0118121407832725,2.303039229604841,1.9551607244495064,1.9975238690978263,2.4712771399870235,7.037741240097801,8.588042288176489,2.0889770576746325
4.317759772091899,4.13470505156057,10.310779986250846,0.3295995762237801,1.81199163461794,52.18342678248834,1.9285478445749709,2.060491499654473,2.2840706985910137,3.116703860073584,6.816289168118264,2.1475944303255035,1.9549092767722132,2.1083753075498075,1.9083745779632817,5.590071176081596,4.708446877954668,5.927703992492615,12.45663545227775,2.085839862412122
4.122713066610623,3.712678501143569,7.862178541223579,0.3256761834336567,1.759031704372954,19.59322060660904,1.8099609630400244,2.0640025812484013,1.9679309648945496,5.218837052286603,10.215411440241084,2.0993247240515185,1.8730465007222743,1.98121723526924,1.8622839419611648,4.467811099058152,6.335300135125514,7.881723405434105,12.423139790288692,2.288965472051756
3.64670857756842,3.2544377274337104,8.394299812546056,0.3952177416121063,1.5447637460175454,24.36534303571841,1.548057688108767,2.2665599437540926,2.260375402135799,1.183385556470943,2.4525430262792423,2.095633962130787,1.9757835126636047,2.2133397515566022,1.9500652422583735,3.9367769248865248,3.603488281340576,5.423553204988044,16.908100479610656,3.1002339036394586
4.040997822715218,3.5235419314397283,6.579914474253775,0.3323492562831681,1.829963814685017,5.60596667995433,1.8495577664241365,1.8199411640261027,2.191814861410114,2.0130112186761044,6.104416212157144,2.0032000199223807,2.168316805030629,2.1771892019630386,2.077332704393893,2.5703009125677188,4.275494386665437,3.5520105455378026,11.84273984856763,2.7437169716576406
6.085972176598743,4.467611479942609,10.54375693780722,0.2885115379174611,2.068001027334564,38.9964066384177,1.839050420687912,2.10020981007082,2.284337638606816,3.4714239426913998,6.889689161734546,1.573126012223054,1.9668883162488984,1.9089156917716008,2.2473525497721982,9.3914983159545,3.7556033601195273,9.389401040154098,23.25450870412597,3.3915940008688694
4.271945360125217,4.041118569971024,8.365651029898336,0.3453602018705648,1.74994416774487,25.3513221838538,1.8283128580987489,2.128109727602876,2.156204442018093,3.9703942604534586,5.045716316408231,2.064134196043252,2.0670584294701224,2.151236526188113,2.1941326617803973,4.963866815199832,3.7305905037509888,5.21406295193304,19.55947661989821,2.987544275535016
4.312167567131085,3.4236149818163306,7.976164079225391,0.3316291691053514,1.683490268148064,22.217285478755105,1.8113762491407,2.228570851172001,2.185813782176107,0.9377785561404098,3.297226790748357,2.1510870610041897,2.0274417976855057,2.158808768845314,2.293224187623207,4.619977279168065,3.646865318495628,5.45976579750356,15.0804743329844,2.392816112656301
3.7719024275472215,3.913105203386623,8.672423650812076,0.2607584259072214,2.150443958705426,42.81777431354733,1.9492288512025349,2.1536617759981564,2.210934705581771,0.7021370903605271,1.9968634035212465,2.22732611300887,2.048060442551047,2.064815427566428,2.248928055597384,2.7907817450434367,2.888196700652691,4.356430527537832,10.025800324297176,1.7014509827331166
3.473950505015043,3.629236587546021,7.714503956686324,0.3558188923345035,1.680263068528509,19.656529239061665,1.9630540869302189,2.184914546403633,2.2339181186641857,0.9602608412157284,3.4178025605067983,2.2535679283371035,2.1259004080971047,1.987249554382516,2.199351791089912,3.22479754441017,2.857674812409157,10.003496152615686,10.915403601617276,2.3971007660692707
4.341079430980934,4.678116797857407,8.488253073615594,0.2939001055299149,1.9059291293201237,12.448547866897162,1.8748187557356564,1.5037345736514245,2.162984576297916,4.526287512429597,5.818344231060533,2.2234782913380755,2.149046066448916,2.2630004276073565,1.9624425716486076,7.969862677628478,8.52481678816674,5.850754860067636,20.84566711986637,3.7792821379789
3.380215837178095,3.485050827478704,7.769039984903648,0.3568211049475656,1.5994710469196922,31.892950243737676,1.8981822522190173,1.8707745542040048,2.128687853882492,2.2185173959040188,3.905690392235456,2.2818196595508087,2.304380741336269,2.1508892013114416,2.0117006533668444,3.656033167209024,5.921820767776092,5.763111638251429,17.078424480642344,2.051401611930892
3.856561161125962,3.821246439929132,10.58020218429818,0.3067127282006321,1.8393074106263412,50.99747224511248,1.829917405890254,2.015046906014991,2.0975309826317865,2.606792625932048,4.9894411231256,2.268119131744968,2.244185667420276,2.1344957629203174,2.1928714792816755,3.852743451233172,2.6720207451567006,7.647881291987058,13.461005934724303,2.4036293753496865
3.291663743097162,3.1041522486486874,8.185130338021306,0.3916534665009913,1.4540143677864952,25.601202834455638,1.8775343389903656,2.2249244501193566,2.197485417920696,1.8051219642391023,5.195175432260325,2.176316850019352,2.205742050940113,2.178578599650401,2.070543652499494,3.43800137073247,3.1565031766408294,11.301362976546256,9.635150573418723,2.034557504948764
3.478198413282621,3.4064031868105857,7.928041882719016,0.4043438084485268,1.4697802498997266,35.208815020664225,1.8623350694565295,2.306328912023014,2.0995785822922644,1.813025966061572,5.442973917272243,2.1648520612537787,2.2141070812188053,2.105482997245264,2.2141420179138143,4.3447647053047405,4.280747198892509,9.77613943447396,13.395469996850926,1.9566683202782764
4.19482946798157,3.959128744484629,7.517235493363701,0.3483558794835668,1.7073963400245828,20.48150830516936,1.8969617209557852,2.291065612025381,2.270997896538393,2.104636604969982,3.462957183528848,2.2113295104757587,1.9727919969863776,1.951781428886608,1.9421992849774263,4.593663439803764,6.015058015401523,8.124923797511263,14.540315438790149,3.024550389687698
4.161718636269739,3.834658106996397,7.190736658031305,0.3644773470495102,1.6771698670493171,15.29745810033024,1.8767104713072444,2.015695023656768,2.097225281037076,2.483471294055801,5.991181044217292,2.1137719135771578,2.1582039874369454,1.9111582360918835,2.0709839270216195,3.731885246190891,2.7834690390486903,8.66411737459058,13.925401862436004,2.246185657148481
3.884406607405994,4.199483195446045,8.056709270548184,0.2929508257093436,1.944006619942924,31.41770538724358,1.9131754321872143,1.7908431920329422,1.6401287108653548,4.505284265291106,11.334058645674515,2.218521346900684,2.2520646365879444,2.179125256382736,2.202491938028308,4.531756470329015,6.375763800804897,7.349521875690347,15.41644090807548,2.062917371271064
3.830194843296361,3.4329965658646406,9.69196720343859,0.2693774282931552,2.240501493330644,73.19361669286343,1.7716911728360834,2.1750055908996453,2.308493778925904,1.6270718276218874,4.029717975294219,2.0777162589476603,2.0020160634350264,1.9110543820968569,2.132902495937561,5.670303365780475,2.900199427889467,3.544591165088264,11.205251419454196,3.844100212215927
3.1195324185032547,3.972928494869623,8.228870009402467,0.3375670525340664,1.8184083390133547,23.558545636822817,1.9288539208623492,2.226302933994316,1.98922798186439,1.6805308530191925,3.527218730071205,2.118243066905472,2.0813901719311394,2.253918942525689,2.0872376315217114,4.93489013243207,6.632733079641802,5.421924361904879,6.815565312275624,2.329135184924654
4.27200322868273,4.008026989592299,8.970163524400661,0.36486575635966,1.595691430553018,41.21791940990084,1.8673563187164093,2.0880161219087103,2.132845308798981,1.60418594438643,7.709265338444457,2.2521065885834357,1.9931244805538395,2.195960967076454,2.225769723771541,4.181084871318972,3.592129269678445,11.435564905788665,13.15870013778686,2.826597375404605
3.9496249290072254,5.064171111458501,8.75897747183535,0.3371161704878638,1.6977179282045898,31.548002325934217,1.8617498755372373,2.204301454427751,2.091603077981034,1.591409887755307,4.257731288338313,2.1421155181042644,2.219615546236202,2.2496946473092483,2.2353480381078743,6.292691131348277,5.639574790598651,6.224549509437541,19.62789280818057,2.196411060562377
4.3999105059927786,4.201263007277594,8.389841676160263,0.39826620155135,1.460212512517206,33.03988147313026,1.8029064475514465,2.258215339177445,2.2465982798197968,3.6788647607053857,4.127841991784441,2.126830158855102,2.0776341969002483,2.1581460489056985,2.20298889648189,10.78929389048918,7.187780802251635,10.811047164454404,28.980644459565017,3.6018213498051224
4.05885035238864,3.4246710962683435,9.072018103892724,0.359965368355828,1.648685123464942,27.848850662109008,1.826813412304008,2.266600991534175,2.0687547443889365,2.52424982073626,5.9814769651645125,2.209622687004808,2.204535540014401,2.2045085247134923,2.098725956211339,3.175023906093146,4.12075453990409,6.894349730109754,10.913988698284369,1.7378413385952045
4.243876635110286,3.8820369186357535,8.90739789510499,0.3085780074882965,1.9061593164417328,18.57678210269669,1.8509639160736,2.2868770758743304,2.262730820367361,2.7696164180483995,3.780487054083794,2.111082117395496,2.2175319163115503,1.9294047306335904,2.064252330991505,5.15445491617328,3.2634552148173586,6.330516959116823,20.44855690334168,2.2107570303942805
4.3449745338081645,3.0182722804507165,7.330845597619453,0.4041177151211959,1.4620074905530596,10.569447512605237,1.8701653968339336,2.197358298335589,2.279848253660041,4.627127010741334,4.760199433886827,2.2144225248001965,1.938597941539354,2.1947717221569345,2.1431426932781648,6.047049066234939,4.045968722894138,9.797969412314322,10.59277884947086,2.076659944972369
4.850172328188347,5.017581889653128,9.45856712250866,0.3580188776050249,1.587071129869054,22.137015534958405,1.926148225183047,1.8562337322909543,2.275598041949661,2.8272268507248683,2.50888234710318,1.999885646449967,1.9608301466702411,1.7966786953349154,2.134348576971326,7.358085784348187,4.894493329856413,12.046375235790892,26.60082383614603,2.6471398579795213
5.01315313603297,4.347442756836561,8.903625614561602,0.3305381546977154,1.6913977911757998,50.32825092318589,1.527513433651104,2.257369369508999,2.223456392469624,7.553038087446598,13.053725292700571,2.031405806451884,2.2711041294091867,2.215439473609017,2.284926846540924,5.513054376850732,5.001264527137195,7.978042603413851,19.778668169099063,3.1086190954015627
4.887840227160358,4.4401126239784645,6.861814288402977,0.3965007073723343,1.5259941683537357,13.943611244530013,1.7802405165851012,2.227342957518074,2.010312025674128,4.481468505885453,4.82466214665839,2.2812821658154387,2.21724598061689,1.8078437846983324,2.140905209224177,6.600108132246778,6.096445792511672,8.067734300715335,14.573376290670527,2.504765951891579
4.062571083571082,4.985930573460582,12.17909304822788,0.2963223657078356,1.846025550520034,85.14810494543504,1.53279209153961,1.993341535854558,2.169679441193728,1.5792869015255544,5.699369865531427,2.16656940940954,1.8822778004151308,2.159026933357543,2.148128379736607,4.583315562401004,5.994891731510612,9.698090776744069,18.16804853107362,2.17803169335383
4.40238502198665,4.386000648244831,8.925412624512896,0.3577489333167342,1.5979581654233377,12.675728050665729,1.7908654158778403,2.2627421638454157,2.272509108601339,3.149055737200306,2.379692059848417,1.8261202675827533,1.906276268543711,1.6864845595174311,1.6623239211924543,9.198903124110478,4.642032435863936,8.847069757383162,23.628009785479065,3.5030061992947368
