eeg_sd__C3,eeg_sd__C4,eeg_sd__Cz,eeg_sd__Fz,eeg_sd__Oz,eeg_sd__PO7,eeg_sd__PO8,eeg_sd__Pz,eeg_se__C3,eeg_se__C4,eeg_se__Cz,eeg_se__Fz,eeg_se__Oz,eeg_se__PO7,eeg_se__PO8,eeg_se__Pz,eeg_hm__C3,eeg_hm__C4,eeg_hm__Cz,eeg_hm__Fz,eeg_hm__Oz,eeg_hm__PO7,eeg_hm__PO8,eeg_hm__Pz,eeg_hc__C3,eeg_hc__C4,eeg_hc__Cz,eeg_hc__Fz,eeg_hc__Oz,eeg_hc__PO7,eeg_hc__PO8,eeg_hc__Pz,eeg_mf_hz__C3,eeg_mf_hz__C4,eeg_mf_hz__Cz,eeg_mf_hz__Fz,eeg_mf_hz__Oz,eeg_mf_hz__PO7,eeg_mf_hz__PO8,eeg_mf_hz__Pz,eeg_bp_delta__C3,eeg_bp_delta__C4,eeg_bp_delta__Cz,eeg_bp_delta__Fz,eeg_bp_delta__Oz,eeg_bp_delta__PO7,eeg_bp_delta__PO8,eeg_bp_delta__Pz,eeg_se_delta__C3,eeg_se_delta__C4,eeg_se_delta__Cz,eeg_se_delta__Fz,eeg_se_delta__Oz,eeg_se_delta__PO7,eeg_se_delta__PO8,eeg_se_delta__Pz,eeg_bp_theta__C3,eeg_bp_theta__C4,eeg_bp_theta__Cz,eeg_bp_theta__Fz,eeg_bp_theta__Oz,eeg_bp_theta__PO7,eeg_bp_theta__PO8,eeg_bp_theta__Pz,eeg_se_theta__C3,eeg_se_theta__C4,eeg_se_theta__Cz,eeg_se_theta__Fz,eeg_se_theta__Oz,eeg_se_theta__PO7,eeg_se_theta__PO8,eeg_se_theta__Pz,eeg_bp_alpha__C3,eeg_bp_alpha__C4,eeg_bp_alpha__Cz,eeg_bp_alpha__Fz,eeg_bp_alpha__Oz,eeg_bp_alpha__PO7,eeg_bp_alpha__PO8,eeg_bp_alpha__Pz,eeg_se_alpha__C3,eeg_se_alpha__C4,eeg_se_alpha__Cz,eeg_se_alpha__Fz,eeg_se_alpha__Oz,eeg_se_alpha__PO7,eeg_se_alpha__PO8,eeg_se_alpha__Pz,eeg_bp_beta__C3,eeg_bp_beta__C4,eeg_bp_beta__Cz,eeg_bp_beta__Fz,eeg_bp_beta__Oz,eeg_bp_beta__PO7,eeg_bp_beta__PO8,eeg_bp_beta__Pz,eeg_se_beta__C3,eeg_se_beta__C4,eeg_se_beta__Cz,eeg_se_beta__Fz,eeg_se_beta__Oz,eeg_se_beta__PO7,eeg_se_beta__PO8,eeg_se_beta__Pz,eeg_bp_gamma__C3,eeg_bp_gamma__C4,eeg_bp_gamma__Cz,eeg_bp_gamma__Fz,eeg_bp_gamma__Oz,eeg_bp_gamma__PO7,eeg_bp_gamma__PO8,eeg_bp_gamma__Pz,eeg_se_gamma__C3,eeg_se_gamma__C4,eeg_se_gamma__Cz,eeg_se_gamma__Fz,eeg_se_gamma__Oz,eeg_se_gamma__PO7,eeg_se_gamma__PO8,eeg_se_gamma__Pz
3.5239065307317774,4.15079722779045,4.1063149366704215,8.034693165154641,4.568079206214919,5.528924587451429,4.610796298943711,2.991517931489181,4.562270671452155,4.42751857729155,4.319101285118126,3.5141843808446103,4.166775693808683,3.787652517329094,4.520411043512506,4.301411237347485,0.3626731256196965,0.3354892042485499,0.2795984962146391,0.2241656402634726,0.2749444357234268,0.23696286461847,0.3064026744612041,0.3099272751527986,1.3795151252357234,1.6757855180350725,1.8469919676586937,2.4601763364090266,2.051755223544956,2.320381414599378,1.827456108751421,1.6097540220010311,13.0,10.0,6.0,3.0,5.0,4.0,8.0,7.0,1.4854009752630604,2.7779704134571714,6.013562578184568,46.916617792983466,8.551454803859428,17.033434743748096,5.683659767206134,3.3450209762956766,1.8641189689966629,1.9225264759239296,1.8562071603023949,1.760945426317487,1.8930767574433407,1.6442678540927314,1.8997049631685317,1.8510203657327555,2.1889434100365857,2.637996869798463,2.9809509587620715,8.992687906382054,4.394659677688619,4.580271483276161,6.400294063737597,1.2606777620744074,2.257009992220458,2.263272244966092,2.288115735258866,2.1797009744482025,2.117773217590774,2.118926180273472,2.267753802322175,2.303028984829273,2.4461805357449435,5.8746322070927945,2.1720351756040053,4.696873860912097,2.014514888189345,3.168074958297218,4.532662805181714,1.00765636461046,2.1928421529691944,1.8577970890451283,2.297036278559708,2.272418805433513,2.1680651541943803,2.2223460365639096,2.2798878905929847,2.155827698624594,7.127859613869836,5.53442318884988,4.495949001986999,9.8616259836183,4.519966679175396,5.066249043041785,6.280312748957528,3.3199620221844537,3.516305355043616,3.687871720753229,3.6658573293964967,3.969012886081073,3.860316914769237,3.9440095337311183,3.93432990052786,3.61107210209726,0.1997542342162365,0.3997364457417346,0.2550680703544746,0.7500909407970794,0.4809920910581242,0.3750912609288601,0.411318754471322,0.0615571584581082,3.2041370070689257,3.291175141096117,2.5442178472128583,2.853710182287497,2.517102944651687,3.0984016960059586,2.88152357027042,3.04314485786755
3.108102990308676,3.436928909526702,3.657958805176241,5.998613754587097,3.981027979270968,4.472380875308302,3.5886184405706127,3.0266206310088064,4.452827423718221,4.782774499968632,4.302797633044404,4.24476510843842,4.359468709876625,4.430373266601514,4.619290865817068,4.432856099122816,0.330829766381605,0.3796186960595805,0.2982764476430357,0.3111808812519182,0.3041838639476412,0.3135520890754705,0.3804459906106172,0.3340668685139343,1.6719855038974083,1.6287251620287533,1.8086401060964823,1.6444745258169624,1.8801228984938805,1.7421572097004243,1.5069704568618283,1.4180857617392706,10.0,11.0,8.0,9.0,6.0,7.0,12.0,11.0,2.8615834293652105,2.6281478646476697,5.673746912440167,15.000143577589128,6.426782651926687,6.895813549856133,2.95109366476204,1.7747663020335307,1.5792124668177676,1.808064359114616,1.80689316720418,1.7454629387257077,1.7293446916328044,1.925702237039419,1.753720700754269,1.8043678893691364,0.8599517642789889,1.2182591784066494,1.9541420635899616,3.2210838679483578,1.9882951284297,3.4194488962155125,1.2333323543880552,1.0453169676443683,2.091813405110374,2.113042900380562,2.0603766627351527,1.903081423519856,2.243376946344552,2.2122368590368326,1.8854314644593264,2.192189283074692,1.7935766058094145,1.7296689380129735,2.050067075404615,6.480560202451725,1.3302281577193962,3.071751904022403,3.12508830032271,2.9710194800052454,2.231926313752567,2.2631781158970723,2.040621882934523,2.2166879750247945,2.259373304306942,2.222505159742453,2.2028127040308574,2.184044675193697,3.698825151232693,5.157624079234723,4.651618583412602,12.718616723588076,5.263303694782877,6.654741848332836,6.58831006183186,3.808264668052525,3.915557486876919,4.095206514275275,3.922527755001216,3.71397464231038,3.971730595148274,3.707874248584929,3.805871272840169,3.645007351299319,0.1240002160100061,0.3167172368703216,0.1710573058530936,0.5325009403580521,0.4110027235905107,0.3058962051668104,0.2826291494305552,0.0765289692463174,2.904024720281309,2.9070298763444664,3.1597863900413565,3.1976240572220176,2.8912511373721297,3.284201727297952,3.2883835980102454,2.963187164894535
3.1760703646926984,2.830256682927412,3.5990448891219007,6.241995839284297,4.827577276871376,4.595066777827746,4.226287383274959,2.4623376150595933,4.468192639566807,4.645993036726797,4.295170178433327,4.10037161280845,4.3390676313596925,4.191929990865535,4.660196612583023,4.512313986758048,0.3085609875550683,0.3608912940602563,0.2781543707507756,0.2494140765622899,0.2664755951142878,0.2823381252303171,0.3288593253069253,0.2993277842207899,1.75493670512021,1.787627650592011,1.893528300670519,2.20823507148572,1.8910645502708483,1.926228636630007,1.7523422275909646,1.7235597656466854,8.0,9.0,6.0,4.0,7.0,6.0,10.0,11.0,3.058789842373643,2.1634530689866893,4.714867905449231,14.053386363902776,6.699839363454741,7.703507643776514,4.1056548162840745,0.9959005521587848,1.9694485411745783,1.943657706479382,1.909661955414021,1.895028739070572,1.9439781736360755,1.9050613805140824,1.9162233845005363,1.804037573120872,1.945309579897269,1.6474980711226388,1.864846851850697,6.121897319492813,6.294703383828305,6.260051148341703,2.1437494615307595,1.4382933003388914,2.1620701747983118,2.1188884691854466,2.2380068404766664,2.105869894256936,2.2137211584481418,2.2907126481963203,2.285151540290393,2.180419520526642,0.9422031945009836,1.5921720966982618,1.443350579199628,2.101205180134034,3.050678094986756,2.3270075638241265,1.957336539185667,0.7528428806214484,2.239350473314377,2.149642795215738,2.1648716686310854,2.2925706008178945,2.2295125461567387,2.037900949719979,2.208439616353369,1.894997560793297,3.492041077853791,2.021883500332604,3.6751295377530906,7.830939884100688,6.295278484340559,4.296171492880214,6.039446889309854,2.165147756927403,3.736570866978506,4.062171414731013,3.741393958827414,3.8663619983278457,3.526889194303015,3.8831698302995967,3.828542362246969,3.7549623987385816,0.1681514921348619,0.4695108834410287,0.188904838129485,0.5019840456826953,0.3197761338669501,0.2209633009725978,0.5439283307090436,0.0718149255186719,3.288758520154888,3.055562417572101,2.9692214026369665,3.202028618724553,3.246854197990057,3.2455393680707028,2.9834869430766533,2.9193432996641246
3.432993324051251,3.023113953542639,3.611472576223664,9.453584003334598,4.735384220334863,4.959862292747459,5.247338945211234,3.603569750981448,4.503874840031744,4.773537492338638,4.074780789046047,3.346452512286434,3.889423427383657,4.021611137449015,3.7513704829866303,4.124722795513037,0.33193007811926,0.3738184575244105,0.2789893561932443,0.1938208327646653,0.2462492581903979,0.2963331449178864,0.2478859871990348,0.2760611145950947,1.6247997410454946,1.6635194798691295,1.9385904509701437,2.513413319389122,2.2935247543196517,1.8734935825707948,2.2522493205238128,1.8219052314277528,10.0,10.0,4.0,3.0,4.0,4.0,3.0,5.0,2.7988320319115982,2.260953051899139,5.85714936990529,61.725703378063805,11.116006095275496,11.513786210071194,14.5638251150297,4.618383557856841,1.6532625461273525,1.8751220309466343,1.84823220994034,1.8800907053304312,1.8213693983361057,1.9416513908573405,1.645280369782496,1.7733828972448236,1.595264583589505,1.2990504735209578,1.9470014150282828,14.524608086427705,4.07309290111717,3.797482918048906,5.624070576753802,1.8750268403800332,2.300639067507924,2.2805476439774783,2.168800892325908,1.5813072229286516,2.1711907495559206,2.1596399759703786,2.006443513749572,2.135857639006153,1.5637407857160608,1.755811540683998,0.7439825741611708,4.5137786230536205,1.369414631214234,0.8797338007924771,2.414757267511499,2.626156923814434,2.188509413386336,2.2870830289459327,2.2385493943568755,2.0630528611145578,2.2748225544340483,2.050313451244664,2.180146333055489,2.252242816679729,5.0493072959335885,3.1141209924954047,3.286673167062931,12.118757009972938,4.008324776629813,5.729721043604782,5.393027909082929,2.807709132681619,3.656354753676585,3.826037697068658,3.811695336394521,3.8307724924718594,3.822619035077465,3.787222393359559,3.817284823686741,3.59358291522904,0.2651156905023099,0.5351944406856483,0.2309502644825306,0.253259915293016,0.4954834531418587,0.370986828442995,0.4668141370800251,0.183992877042884,2.849462112028478,3.0469235493600326,3.022519677445109,2.9671075736439128,3.0172733010757824,3.3025304138899565,2.819172108211927,2.9000732679260985
3.063136347735353,3.3403002999510267,3.810186927445669,8.218835315832877,4.5972569818317135,4.94966416723527,5.06913670110118,3.132099087312352,4.699480269223542,4.583256467822622,3.937290747053885,3.928448225529888,4.353631141727536,3.9929565414784056,4.271554174996049,4.456520783318156,0.356441872501992,0.3901044904124446,0.2617932021485619,0.2478747126357072,0.2921274479371731,0.3130491011776058,0.2971935347684563,0.3038499297804141,1.5015968941184197,1.48525891628319,2.0357624215005536,1.9302986778220137,1.8342301842000308,1.7755252470465517,1.8755028326367025,1.55432092544419,12.0,14.0,4.0,4.0,6.0,3.0,6.0,11.0,1.5556600947954196,2.261673194475729,8.304329079653213,24.077890115308257,6.730360383990847,9.832897546721544,9.95460837348384,1.653747191726437,1.7055803454230736,1.674298252391034,1.9443645896138428,1.6588523976787393,1.9576170276426963,1.3689449685042088,1.756973659921852,1.872606468492597,1.9942318713579752,0.7360928884266021,2.5495564134815663,12.13910397739542,3.57676647117937,2.441125833703227,3.944629105519384,1.8358770336987649,2.1065840114098817,2.1891979604724807,1.946794406750046,2.208522354880942,2.223817304249004,2.1649256373302648,2.218360878280811,2.2490082402951885,1.2863780200383026,1.6429950239173654,1.6944899142014096,8.479830436454085,2.889549482069917,2.191254964652325,3.634629240913558,2.593027178971454,2.178379642361809,2.0450749719340733,2.306306760250095,2.1462989472944303,2.160515707966637,2.1505211831203144,2.134011937885869,2.2481346635514625,4.436311149301123,5.366408369760298,2.992310428202652,12.058219661129424,5.262156225222592,7.908366421934034,7.82136306563267,3.1416796897026127,3.926394327708735,3.7185124037221695,3.808008075659768,3.659939769072119,3.7598673861316,3.7969378202460535,3.766014930335972,3.545063999103382,0.1333751474282975,0.3217988678158128,0.1285599969238452,0.253673605012184,0.2594123754868642,0.4360119881353556,0.5016073610834515,0.0754022711268257,3.119726303912784,3.203606430957737,3.152399714464332,2.918539363187485,3.1746116876697905,2.939227163187008,2.574972228538871,2.487453877882387
4.141240409365229,3.863345661350662,4.803755117568878,9.856961503868874,5.22534897465245,6.06973364748161,5.556449208069102,3.2908630686068734,4.482173185200875,4.577972086339368,4.454903156981669,3.993452474480232,4.429417955508796,4.522765639675304,4.384202213427754,4.484742761337937,0.3190696879385707,0.3665276653350152,0.3212777085597578,0.2385556203394689,0.294357621889887,0.3269567123580876,0.3144530996451909,0.341778121061974,1.6238728822994914,1.5140571338887523,1.5625775531728388,2.0349205268317747,1.7781173980120455,1.6189430797099786,1.6993948543539603,1.4548545319880075,9.0,11.0,9.0,5.0,8.0,8.0,7.0,10.0,3.5834210323093103,1.9178869410103931,4.779319023640433,39.04520120256393,5.202252053841347,10.993573842259906,8.726816075644315,1.3584533039730506,1.811441173953603,1.9548065999565725,1.9600896497096785,1.974663262169965,1.9615816562546728,1.979693177879999,1.8230592454398995,1.978768568997607,3.533194275723824,2.8640371335485755,5.348816432210554,42.92330461187839,10.707931234175192,10.83218437288116,7.430071226862642,2.2689456632986715,2.017318667606954,2.154540909074045,2.1802981632160106,2.2031949052896005,2.2562626070526526,2.1007788458922523,2.2812890234777186,2.2854945325240563,4.174848845518035,3.1592621172549213,4.78006515351677,9.92516537534416,5.016404223032428,4.731554148031811,2.739690149930448,3.3822911845813395,2.18619275238996,1.9213179780158216,1.8743701666662549,2.1166628588141183,2.0311063875299107,2.1202497182738678,2.236802853027128,2.0685541523502304,5.727411310704065,7.388810816436508,9.765431906958987,17.750526905640868,7.380526530040191,16.908544585000186,10.423798037308805,3.2891911003862764,3.687050181619996,3.592071952754204,3.5782529269582186,3.720892107144683,3.945797554121191,3.808968796293117,3.571243183713172,3.871270485253644,0.2953305958356469,0.3340833552412441,0.2374947901592427,0.6170023404704924,0.2962524016933088,0.5242949056030449,0.4449889974504747,0.1024347403070612,3.146877030210222,3.388114393391455,2.4463518902744164,3.007005704184164,2.786242260660166,3.195828245690569,3.2212079012417503,2.8545978006781345
3.580031095622437,3.201291229497708,3.649653590942356,8.118687826202132,4.59469448723674,5.032849281552559,5.250915328014221,2.976147029231279,4.422791884126915,4.57732983716206,4.506461921986987,3.947563027217306,4.664312050071616,4.306630675800647,4.520323377643346,4.393169388417847,0.326545876385342,0.3888232282364495,0.3339322381027091,0.2356823042468462,0.3254011261734093,0.2932925844689856,0.3281404662934991,0.3187117037687498,1.4935893606825077,1.643442109603856,1.6124602311388974,2.1614313527604674,1.7282366122603956,1.9793322847857893,1.6068123671349746,1.5401394580008472,12.0,11.0,9.0,5.0,10.0,5.0,9.0,9.0,1.1308827389039346,3.4451848527454247,4.101181262573132,29.5491186976861,5.026237540119131,10.583218498254617,7.659394683065999,1.8930264732706328,1.9105472336535143,1.768679038222726,1.9297278368674484,1.9317218305849475,1.849899665358406,1.9236794890562643,1.863652553609705,1.915123037556354,1.9505168617750543,0.6285681874002912,2.0012705055749374,19.10787947870439,3.878618671567777,4.709777013729407,5.7423151306352604,1.2193736444760574,2.264316553707614,1.6223047582165109,1.970750769400108,2.293813560417468,2.263182099183646,2.244128310642872,2.165967568782142,2.2018075873944287,4.526988390440582,1.360253237300269,1.2149742997045334,6.481702419497632,2.4840664049124213,2.811002557022385,2.409676864863316,1.8946601575484343,2.0711391254320954,2.144062700110729,2.219048021104288,2.07584072941928,2.2758289212874896,2.302630725543571,2.156203936350793,2.215919276980571,5.781883313108777,3.993514275736364,5.524106230014641,11.172345881161938,7.723441247786398,6.072773039852348,11.551490206829076,1.9677473017435343,3.50850256488263,3.9823261387692255,3.8282131516696136,3.556711981410852,3.9311096203230367,3.971783599099808,3.784337085465821,3.5951637461227115,0.2180196800388953,0.6207717024612205,0.1798324758704157,0.5864615236180263,0.4490967231669049,0.6778258078127766,0.4454532033355887,0.125344963459513,3.0304809803683965,3.193695303104927,3.1526783631969133,3.021629298689578,3.1339489545515606,3.043330630931411,3.1446176440964124,3.176559634714229
4.2381041092805125,3.536681913566604,3.762465103851524,5.8958908543665896,4.459327562391499,4.949942515943912,4.333932730619659,2.6479842862675085,4.328649807238922,4.567159363258194,4.160896346912885,4.589382846495391,4.3241957901554136,4.311944831739813,4.526903461067303,4.502174435501747,0.2937338760909618,0.3273645725785956,0.2635658818771363,0.3199376092343733,0.2937519914451971,0.2884629411713157,0.3340821081148857,0.3299235457407096,1.708316224536197,1.899207132060088,1.977175323696409,1.6945028492147522,1.95188244987046,1.891744004747152,1.685262456650909,1.5619550552168118,10.0,7.0,6.0,10.0,6.0,7.0,10.0,11.0,5.053893324065953,3.42224297511044,4.732360659722648,6.57235292934338,5.9794858466947325,5.595741747129087,5.195259827919997,1.4438420856849346,1.695471609752594,1.8576826536367408,1.723119114503487,1.738085461666651,1.8252762973687948,1.756299456851646,1.887391813340768,1.783431649838163,1.8906409892584444,2.688891376035927,2.812168682341732,8.742084806909556,5.838524241748098,7.128063057245573,2.731711830478348,1.340119366021414,2.004562837518737,2.282965238375432,2.0863072041291297,2.2429117995465986,2.1223940190446564,2.0694572581269326,2.2580286637397746,2.319058602402051,5.115654625750945,1.3463307701965477,2.17355674927136,6.2312313022979335,3.250869949054862,2.0279169527033574,3.993707012729978,2.0804331990583718,2.220374190355811,2.215165248694891,2.233488962754696,2.303014521160287,2.2710481262143567,2.2146629017110806,2.258937784490889,2.2525554052054018,6.340698654573534,3.748171837099566,3.1476599957124387,11.76986447473908,4.26617376376545,5.976164950077609,6.5131526388863445,2.9859645577417657,3.5598865026736752,3.855510826317605,3.773892820600159,3.818953678447268,3.808641840785105,3.683662218671168,3.719138086374475,3.5077279722613226,0.2785773131578835,0.3333507700848399,0.133611345106331,0.8065104314170398,0.4580744882733275,0.463619140152561,0.4262268392429515,0.1854319018247422,3.22058894530198,3.335192157818762,3.126956367703797,2.8789607051945727,3.0365800044049545,3.094549297198439,3.204501760979008,2.664620192383974
3.745997407267153,4.22345408521083,4.001926495772803,6.845260553435388,5.170896979471799,5.180164818912344,4.619759070302498,3.2602991667274077,4.348849522199886,4.6081616847390325,4.423044354588853,4.315173634406383,4.115259580736358,4.213447693634932,4.444973314383399,4.298571882583109,0.3276582738734033,0.3321441554022328,0.3010958408048451,0.3015795487264797,0.2952272079034749,0.3000094225837696,0.3222365702591392,0.3250298976782527,1.485719211864068,1.719101209626011,1.7303409843943227,1.7086874734153357,1.7809579942875389,1.849274901238448,1.7212574770513187,1.4066531737965933,10.0,9.0,8.0,7.0,8.0,7.0,8.0,14.0,1.129499176625966,3.5263787639149777,3.365836637609569,10.07687014700792,2.9656824017405725,3.178664645609866,2.514360890934025,1.9233908379876732,1.8916657001332025,1.993513798676639,1.9207865228865075,1.7952875887764057,1.6651287868477582,1.6972622365025811,1.966059981574612,1.9085811250551885,3.399900885646325,5.525557466804425,5.670625041046586,18.83484921499384,15.207368204400847,13.540948241526875,8.926890813948969,1.0072504008137262,1.962763226930208,2.2952051723876083,2.235496288411776,2.182409064906857,2.164196618987046,2.1398611412799293,2.1882847691493525,1.9587031661043928,4.646662736019981,4.519407290245297,1.974562548774972,5.27185769383867,4.770622358767295,4.704570515162716,4.258274264092442,1.4045523769874215,2.2618913357646435,2.1488131954673766,2.2030275991290105,2.2461116051610075,2.0731467994189146,2.083135948350873,2.2825748770187597,2.0195455832574605,4.05517185420896,6.754512518879691,5.207598152732976,13.357445715551082,6.544715293269695,6.593634961859094,5.016750520890892,5.411437955398156,3.466153587909983,3.651161520713684,3.620219532336925,3.662932082102051,3.69124198476551,3.802409930722161,3.988014852142052,3.2607209582399426,0.2916255575454496,0.5797843067791941,0.3100590418742891,1.0705216363367522,0.6362960023630504,0.7291090392920732,0.6604561694531468,0.0730425642602702,3.018908400801028,3.1958112271071544,3.0189402755607158,2.7508121037781854,3.0056419758732464,3.2830635216174704,3.1116592553870555,3.065852825374888
2.9582145208238577,4.061703721258452,4.196918017136442,8.482648625337529,4.842047356661892,5.15625010659023,4.718888504737165,3.0629866780339325,4.545928046009059,4.064484057072442,4.322731978325867,3.1708304669566805,3.850880850160365,4.183149959825161,4.339758016471032,3.662253701049072,0.321796796723426,0.3237654811368871,0.2615319462609102,0.1963392460970895,0.2479445181140638,0.2710172609605096,0.2828434109092541,0.2862858401169465,1.766033248879965,1.828347038437316,1.99199371335742,2.639770739817188,2.281842592634685,2.080567003824631,1.9150309653818165,1.8481534653667488,8.0,7.0,6.0,3.0,4.0,5.0,6.0,4.0,2.1340882090230804,5.460109700762735,3.892073701872213,50.569817112161374,11.15598927559504,10.424417818043334,5.744639640391161,5.396791234539573,1.7586737550881686,1.4328253263064212,1.9533722906363629,1.6953319203274462,1.7835051836173317,1.9283148073042435,1.9146389361434408,1.813395603261452,1.478216285941286,0.6761146667394689,4.291296893479173,10.184153067280317,4.440426559293005,3.906433651686598,5.683101190551319,0.5784912778312306,2.0325135505517347,2.091866770322924,2.087284163556165,2.204498797168182,2.0061899461765305,2.084718126526715,2.1370380273148544,1.5266943671219988,0.9517000412265474,2.666701446925373,1.3274327439132458,2.3483903555920658,1.3163608134653353,3.4085463332170525,2.5420374914210075,0.7956913297605901,2.2032236162026937,2.212461206566448,2.215117791844889,1.7799132401256998,2.137922821682236,2.15205602406595,1.93726080747268,2.0251269056896875,2.6532587639906686,4.515336603334193,4.365844452710046,7.46215315540773,3.925943204696385,5.322522283704276,4.739429404212685,2.1444366265334627,3.905039431688533,3.516133759033204,3.6536374453704568,3.723206698629133,3.892646816790441,3.68632176570912,3.883163950722549,3.499610615726428,0.2437087345588268,0.5156594210207818,0.1545439432337309,0.5470804854507998,0.355450781410506,0.5718194126550125,0.3117374470111782,0.1199362344463072,2.993408595662991,3.0828788525196265,2.780887598145654,2.749050631853091,2.730085113100843,3.009337433083111,2.9563190906664407,2.844912986155076
3.804595078416317,3.8911050535910663,4.594966669948091,6.880847163612972,5.023488396434364,4.71616534931292,5.641493047268498,2.937623521924748,4.434176679097704,4.18337773154452,4.344291556431933,4.157605377953246,4.2782413920547615,4.44893677287338,4.273556601018313,4.296281450294921,0.2903559312598267,0.3318813076381858,0.2814179643404849,0.2952051731968001,0.2663402652171274,0.3323472923834724,0.284612034436624,0.3196433785453855,1.7892823467364734,1.6445658082001315,1.8373228716051009,1.6879423550931356,1.9569435200358996,1.6764170125781754,1.875370142420364,1.5369837630524903,9.0,10.0,9.0,9.0,9.0,10.0,7.0,10.0,2.770230848124688,1.764923189326301,3.867602102602473,8.347292222771255,4.674406947805789,3.079080591287824,9.70782965472364,1.5314837221229238,1.8630096053010696,1.5738402734660768,1.6751079842838112,1.9494287460818085,1.9038487699613733,1.7638656292459127,1.7711016534820587,1.9493762572744984,3.5858110496421944,1.553908277923555,5.0511811411285485,7.975672373730264,6.180842022739738,2.95770411375869,6.177875051418062,1.268320560969398,2.162455749531507,1.8003675579070246,2.1122430423700544,2.0208901476819863,2.224008834262288,2.046247577092735,2.122732162161705,2.2500385972867902,3.791968679512444,5.8511872658216095,5.575826538549005,20.434830585420936,7.783216903124007,7.297883547506979,8.611617288122968,2.433379839651704,2.237547640117247,1.8054813630789752,2.1823806672405826,1.9358556182794835,2.078530423922658,2.091467214708844,2.201899398465187,1.776764046539353,3.678715708281699,4.56376530824383,5.009690033425118,10.872848836975065,4.445448977550864,6.267606496836294,7.386030901917489,2.707289140146367,3.7146695383550656,3.774940777983952,3.769794379242229,3.7351244986530623,3.890117602310936,3.841739167426577,3.67201621028371,3.4474103161372858,0.2449437432849766,0.2699367261374887,0.3861778773712062,0.7456445480789081,0.314836825318307,0.5152600222128302,0.5750696857534807,0.122211635918548,3.312157409817557,3.2628297458723456,2.9126054051337,2.9166978657525933,3.3596488991169378,2.6410492857053143,3.2057791127249264,2.802469454286713
3.5551515500214683,3.0904702028155904,4.131518672614525,6.923865224596573,4.29026409796477,4.172182130362218,4.346524120571641,2.7207095938122894,4.593865495199308,4.841689296856203,4.2765286602752,4.341211262137247,4.372219359666184,4.671106278102002,4.693186510777363,4.460014768374929,0.4087551860560421,0.4237942450743414,0.3023296739881427,0.3047681410727187,0.3222175489431263,0.340490874259627,0.3753436206738102,0.3385893930963826,1.3135688177144824,1.4189886428919996,1.752040705760036,1.7054776296928635,1.6823371713091977,1.7209963765406415,1.5729218823145377,1.5022312944247462,15.0,14.0,5.0,6.0,6.0,8.0,9.0,8.0,1.0874087878451166,1.4888060011699429,7.915068174414454,21.170315100558188,7.494349779722592,4.179913087306096,5.738027554246376,2.261257754641611,1.9531674104387644,1.8827751521983165,1.9630291513726863,1.896944848360516,1.924033475877271,1.9476381352866952,1.989794533480545,1.8359463626325,1.0346609013405006,0.9072520172437666,4.121705298158496,13.049017843582464,3.265051183338709,3.8574495078858417,3.926921122304192,1.2212622184446755,2.2643155684714857,2.2622928858525384,2.1281924624652766,2.294242443966405,2.179434611103209,2.2821253968340525,2.1509768394954683,2.2722564573539725,2.9766822189493363,2.263532572072557,1.6245405880573385,6.075970440355858,2.4033321833532546,2.1400619213921983,1.7836218659334897,0.7359141434858467,1.8742494076875733,2.1538944753336504,2.2290184863631968,2.1832257910853023,2.155184196187751,2.2038881205559515,2.216061590410508,2.2638316095574846,7.376492737187834,4.958364255136948,5.282737069941953,16.209707504910163,6.689188470404435,4.958851308597192,8.514704145013074,2.4546799174057785,3.7672754905172767,3.908663551038538,3.880751103422744,3.8372630952756817,3.7702012304316206,3.909796980498871,3.9154473912318974,3.8604997586848033,0.3096884149005385,0.548432685631134,0.2346645950350659,0.6172784959878875,0.3316217038920686,0.6789423791834766,0.818285724282916,0.1055933725588388,3.2754257525476835,3.0629583601897603,3.015668006214697,2.7152054475986067,2.5586044142804223,3.2322829056729976,3.0496899751400406,2.9281645935662146
