mode,participant,held_out_participant,target,modality,classifier,feature_count_request,feature_count_resolved,fold,training_participants,sample_size,train_size,test_size,low_count,high_count,balanced_accuracy,accuracy,precision,recall,f1,tn,fp,fn,tp
individual,P10,P10,valence,face,svm,10,10,4,P10,120,96,24,50,70,0.7071428571428571,0.7083333333333334,0.7692307692307693,0.7142857142857143,0.7407407407407407,7,3,4,10
individual,P10,P10,valence,face,svm,10,10,5,P10,120,96,24,50,70,0.5214285714285715,0.5416666666666666,0.6,0.6428571428571429,0.6206896551724138,4,6,5,9
individual,P10,P10,valence,face,svm,20,10,1,P10,120,96,24,50,70,0.41428571428571426,0.4166666666666667,0.5,0.42857142857142855,0.46153846153846156,4,6,8,6
individual,P10,P10,valence,face,svm,20,10,2,P10,120,96,24,50,70,0.6214285714285714,0.625,0.6923076923076923,0.6428571428571429,0.6666666666666666,6,4,5,9
individual,P10,P10,valence,face,svm,20,10,3,P10,120,96,24,50,70,0.5214285714285715,0.5416666666666666,0.6,0.6428571428571429,0.6206896551724138,4,6,5,9
individual,P10,P10,valence,face,svm,20,10,4,P10,120,96,24,50,70,0.7071428571428571,0.7083333333333334,0.7692307692307693,0.7142857142857143,0.7407407407407407,7,3,4,10
individual,P10,P10,valence,face,svm,20,10,5,P10,120,96,24,50,70,0.5214285714285715,0.5416666666666666,0.6,0.6428571428571429,0.6206896551724138,4,6,5,9
individual,P10,P10,valence,face,gnb,all,all,1,P10,120,96,24,50,70,0.3857142857142857,0.3333333333333333,0.25,0.07142857142857142,0.1111111111111111,7,3,13,1
individual,P10,P10,valence,face,gnb,all,all,2,P10,120,96,24,50,70,0.6642857142857143,0.625,0.8571428571428571,0.42857142857142855,0.5714285714285714,9,1,8,6
individual,P10,P10,valence,face,gnb,all,all,3,P10,120,96,24,50,70,0.4714285714285714,0.4166666666666667,0.5,0.14285714285714285,0.2222222222222222,8,2,12,2
individual,P10,P10,valence,face,gnb,all,all,4,P10,120,96,24,50,70,0.4214285714285715,0.4583333333333333,0.5294117647058824,0.6428571428571429,0.5806451612903226,2,8,5,9
individual,P10,P10,valence,face,gnb,all,all,5,P10,120,96,24,50,70,0.4357142857142857,0.4583333333333333,0.5333333333333333,0.5714285714285714,0.5517241379310345,3,7,6,8
individual,P10,P10,valence,face,gnb,5,5,1,P10,120,96,24,50,70,0.4285714285714286,0.4166666666666667,0.5,0.35714285714285715,0.4166666666666667,5,5,9,5
individual,P10,P10,valence,face,gnb,5,5,2,P10,120,96,24,50,70,0.6285714285714286,0.5833333333333334,0.8333333333333334,0.35714285714285715,0.5,9,1,9,5
individual,P10,P10,valence,face,gnb,5,5,3,P10,120,96,24,50,70,0.5785714285714286,0.5416666666666666,0.7142857142857143,0.35714285714285715,0.47619047619047616,8,2,9,5
individual,P10,P10,valence,face,gnb,5,5,4,P10,120,96,24,50,70,0.47857142857142854,0.5416666666666666,0.5714285714285714,0.8571428571428571,0.6857142857142857,1,9,2,12
individual,P10,P10,valence,face,gnb,5,5,5,P10,120,96,24,50,70,0.45,0.4583333333333333,0.5384615384615384,0.5,0.5185185185185185,4,6,7,7
