target,model_rank,participant,task,segment_id,window_id,window_start_s,window_end_s,nearest_image_distance,outside_selected_count,outside_selected_fraction,median_abs_image_z,max_abs_image_z
arousal,1,P27,stack,1,stack_s1_4.000,4.0,6.0,5.420593546378644,1,0.1,0.687163229545637,6.845701471644393
arousal,1,P27,stack,1,stack_s1_5.000,5.0,7.0,3.5544402720530854,1,0.1,0.6058138768064504,4.6801718503778815
arousal,1,P27,stack,1,stack_s1_6.000,6.0,8.0,10.257385683946985,2,0.2,0.9863836918496043,11.889022851118611
arousal,1,P27,stack,1,stack_s1_7.000,7.0,9.0,8.264911084868274,1,0.1,0.8752566783946967,10.265833317871838
arousal,1,P27,stack,1,stack_s1_8.000,8.0,10.0,1.2707199207135216,0,0.0,0.5748099062087113,1.2682027212069673
arousal,1,P27,stack,1,stack_s1_9.000,9.0,11.0,3.3256536369936494,1,0.1,1.1352110182966575,2.3964748459911025
arousal,1,P27,stack,1,stack_s1_10.000,10.0,12.0,4.893475247206108,2,0.2,0.5762672849014012,5.204473063895188
arousal,1,P27,stack,1,stack_s1_11.000,11.0,13.0,3.6849912150935493,0,0.0,0.49060425144275455,3.985099329181751
arousal,1,P27,stack,1,stack_s1_12.000,12.0,14.0,2.37257883725768,0,0.0,0.9374091240536336,1.802179703225298
arousal,1,P27,stack,1,stack_s1_13.000,13.0,15.0,2.3420784622164583,0,0.0,0.6274830639117686,1.8270606232347921
arousal,1,P27,stack,1,stack_s1_14.000,14.0,16.0,1.6040510808743802,0,0.0,0.6764529890059516,1.8154511285311081
arousal,1,P27,stack,1,stack_s1_15.000,15.0,17.0,2.1741901042893113,1,0.1,0.8336925374171867,2.3574764571657565
arousal,1,P27,stack,1,stack_s1_16.000,16.0,18.0,1.4380466941991676,0,0.0,0.8695693022945392,1.6085086038524612
arousal,1,P27,stack,1,stack_s1_17.000,17.0,19.0,2.4496889987290205,0,0.0,0.5799087906448643,2.5719153247937987
arousal,1,P27,stack,1,stack_s1_18.000,18.0,20.0,3.72694482167927,1,0.1,0.2874398820020022,4.912538644488537
arousal,1,P27,stack,1,stack_s1_19.000,19.0,21.0,3.5757000315622323,0,0.0,1.0535239237439966,2.951678455594172
arousal,1,P27,stack,1,stack_s1_20.000,20.0,22.0,3.052258900030073,3,0.3,1.1190299255377971,3.068572389992218
arousal,1,P27,stack,1,stack_s1_21.000,21.0,23.0,2.6207998728496738,1,0.1,1.223057261689235,2.2702398142174816
arousal,1,P27,stack,1,stack_s1_22.000,22.0,24.0,2.4206608202685787,0,0.0,0.8752595510439432,1.8713525525675163
arousal,1,P27,stack,1,stack_s1_23.000,23.0,25.0,1.6699707205280354,0,0.0,1.1048213547919676,1.4261116672584546
arousal,1,P27,stack,1,stack_s1_24.000,24.0,26.0,1.589037333554701,0,0.0,0.629803176629696,1.5341947624333976
arousal,1,P27,stack,1,stack_s1_25.000,25.0,27.0,2.310902117509924,1,0.1,0.6622773964465848,2.18215425290627
arousal,1,P27,stack,1,stack_s1_26.000,26.0,28.0,3.6263166291351236,2,0.2,1.032079513750325,2.698312653568811
arousal,1,P27,stack,1,stack_s1_27.000,27.0,29.0,2.773457765539328,0,0.0,0.9107647151884614,2.4126456764948165
arousal,1,P27,stack,1,stack_s1_28.000,28.0,30.0,11.076549225122815,3,0.3,1.4497769311368223,12.594941975080323
arousal,1,P27,stack,1,stack_s1_29.000,29.0,31.0,5.098498101154532,3,0.3,1.189106122171069,5.508069589312259
arousal,1,P27,stack,1,stack_s1_30.000,30.0,32.0,2.495118778966185,0,0.0,0.8002117598477504,2.1644686689897723
arousal,1,P27,stack,1,stack_s1_31.000,31.0,33.0,3.0871118149564243,0,0.0,1.346769129444909,1.9315961779984647
arousal,1,P27,stack,1,stack_s1_32.000,32.0,34.0,4.3893266226546475,1,0.1,0.9027124959269153,4.715382284965108
arousal,1,P27,stack,1,stack_s1_33.000,33.0,35.0,5.734391862417648,1,0.1,1.0125149280254133,6.0352590610904215
arousal,1,P27,stack,1,stack_s1_34.000,34.0,36.0,6.339912320004032,1,0.1,0.6807981253422917,7.721978557094204
arousal,1,P27,stack,1,stack_s1_35.000,35.0,37.0,3.1948975067750336,0,0.0,0.5708729848848859,3.323351832575721
arousal,1,P27,stack,1,stack_s1_36.000,36.0,38.0,4.325091800478284,1,0.1,1.2142995954418647,3.959019842073097
arousal,1,P27,stack,1,stack_s1_37.000,37.0,39.0,2.861258306526239,3,0.3,1.1973870042734656,2.7783063842961884
arousal,1,P27,stack,1,stack_s1_38.000,38.0,40.0,2.7114120024278887,2,0.2,1.4650960512536626,2.638937424151103
arousal,1,P27,stack,1,stack_s1_39.000,39.0,41.0,2.3182547823062074,1,0.1,1.0118367948124085,2.349569375245473
arousal,1,P27,stack,1,stack_s1_40.000,40.0,42.0,2.0713822981109846,0,0.0,0.7749236545071772,1.536218998123597
arousal,1,P27,stack,1,stack_s1_41.000,41.0,43.0,1.2580039583155762,0,0.0,0.5696344837434455,1.292519884377348
arousal,1,P27,stack,1,stack_s1_42.000,42.0,44.0,3.6880119207441013,1,0.1,1.022358484222418,3.096895984591611
arousal,1,P27,stack,1,stack_s1_43.000,43.0,45.0,3.0829362022429856,2,0.2,0.9842626859511339,2.087651263407814
arousal,1,P27,stack,1,stack_s1_44.000,44.0,46.0,3.118551531675129,1,0.1,0.8671075564965361,2.1101690943774924
arousal,1,P27,stack,1,stack_s1_45.000,45.0,47.0,3.1062159321115113,2,0.2,1.2806165350803376,2.2071466972641063
arousal,1,P27,stack,1,stack_s1_46.000,46.0,48.0,2.450692737490298,1,0.1,1.1421958002606787,2.152385264913616
arousal,1,P27,stack,1,stack_s1_47.000,47.0,49.0,2.05695556363676,0,0.0,1.1110213005588077,1.7724190838674327
arousal,1,P27,stack,1,stack_s1_48.000,48.0,50.0,3.055899628963057,1,0.1,1.3242251167590178,1.89856550794669
arousal,1,P27,stack,1,stack_s1_49.000,49.0,51.0,4.052801358821524,1,0.1,0.9430201445096477,4.328151872500804
arousal,1,P27,stack,1,stack_s1_50.000,50.0,52.0,1.7853231342837814,0,0.0,0.5321843269682597,1.3915632374133946
arousal,1,P27,stack,1,stack_s1_51.000,51.0,53.0,2.2561745119262064,0,0.0,0.9789542426639902,1.8236745959010727
arousal,1,P27,stack,1,stack_s1_52.000,52.0,54.0,1.98907295038267,0,0.0,0.6992053068016405,1.5968313143352126
arousal,1,P27,stack,1,stack_s1_53.000,53.0,55.0,2.4945595522680692,1,0.1,0.7631244892029032,1.9101405985424456
arousal,1,P27,stack,1,stack_s1_54.000,54.0,56.0,3.1998274739610237,0,0.0,0.8501512219665526,2.519026488241429
arousal,1,P27,stack,1,stack_s1_55.000,55.0,57.0,1.7427657690565788,0,0.0,1.0323777219002013,1.7065135321367124
arousal,1,P27,stack,1,stack_s1_56.000,56.0,58.0,4.248989315464128,1,0.1,1.3848144968930343,3.408138517008443
arousal,1,P27,stack,1,stack_s1_57.000,57.0,59.0,8.1788369061187,4,0.4,1.3526557059740525,8.078065002671213
arousal,1,P27,stack,1,stack_s1_58.000,58.0,60.0,6.975250734408549,2,0.2,0.8272859139921898,7.66612146451144
arousal,1,P27,stack,1,stack_s1_59.000,59.0,61.0,8.4025754702865,2,0.2,2.0729765318917246,8.320851581336726
arousal,1,P27,stack,1,stack_s1_60.000,60.0,62.0,5.648662318636475,2,0.2,0.6341027865001888,6.898510856771719
arousal,1,P27,stack,1,stack_s1_61.000,61.0,63.0,7.117392122655048,1,0.1,0.7034537989614043,9.877259189427594
arousal,1,P27,stack,1,stack_s1_62.000,62.0,64.0,2.8869150878659373,1,0.1,0.7379901610273789,3.0596543708083614
arousal,1,P27,stack,1,stack_s1_63.000,63.0,65.0,3.742699153512588,1,0.1,0.8997390786623474,3.479476718814688
arousal,1,P27,stack,1,stack_s1_64.000,64.0,66.0,1.812983504442136,0,0.0,0.5422065506279237,1.487792856977349
arousal,1,P27,stack,1,stack_s1_65.000,65.0,67.0,6.891784288230755,1,0.1,0.8098186262822169,8.427706279204658
arousal,1,P27,stack,1,stack_s1_66.000,66.0,68.0,10.699228552360667,2,0.2,1.3044622480975878,11.49076855458851
arousal,1,P27,stack,1,stack_s1_67.000,67.0,69.0,6.729370479146365,2,0.2,1.6138030477341982,6.386621133320687
arousal,1,P27,stack,1,stack_s1_68.000,68.0,70.0,11.11171208501235,4,0.4,0.849694220432788,11.398138916881273
arousal,1,P27,stack,1,stack_s1_69.000,69.0,71.0,16.212966310575034,2,0.2,1.1431146694081131,18.61813820505302
arousal,2,P27,pick_place,1,pick_place_s1_0.000,0.0,2.0,1009.697632015488,2,0.2,0.9035521767023103,1011.8930236924421
arousal,2,P27,pick_place,1,pick_place_s1_1.000,1.0,3.0,50.56334391835855,4,0.4,1.5158111991032925,51.777290666297866
arousal,2,P27,pick_place,1,pick_place_s1_2.000,2.0,4.0,5.654073983659348,2,0.2,0.925071825319286,5.30094592723025
arousal,2,P27,pick_place,1,pick_place_s1_3.000,3.0,5.0,2.6212298924874475,0,0.0,0.6502968187881785,2.2670857291243296
arousal,2,P27,pick_place,1,pick_place_s1_4.000,4.0,6.0,3.150714462211522,1,0.1,1.3643431997497841,2.506710253416496
arousal,2,P27,pick_place,1,pick_place_s1_5.000,5.0,7.0,2.8543987773433925,0,0.0,0.8282016530438326,2.906873509132213
arousal,2,P27,pick_place,1,pick_place_s1_6.000,6.0,8.0,4.0400006349914355,0,0.0,0.8958753226138494,4.340037453003879
arousal,2,P27,pick_place,1,pick_place_s1_7.000,7.0,9.0,3.1626745289210576,0,0.0,1.104775257466468,1.9219864561996851
arousal,2,P27,pick_place,1,pick_place_s1_8.000,8.0,10.0,1.8153962736437077,0,0.0,0.8059107178935583,1.9971726814936586
arousal,2,P27,pick_place,1,pick_place_s1_9.000,9.0,11.0,2.0600244311303837,0,0.0,0.9600125932708297,1.7126185835464576
arousal,2,P27,pick_place,1,pick_place_s1_10.000,10.0,12.0,1.9683952080919789,1,0.1,0.7459612260903854,1.9798422076552393
arousal,2,P27,pick_place,1,pick_place_s1_11.000,11.0,13.0,2.5974365551006056,2,0.2,0.8986308660542726,2.41430005413452
arousal,2,P27,pick_place,1,pick_place_s1_12.000,12.0,14.0,2.8777751080038887,1,0.1,0.7275709308528507,3.254190895880606
arousal,2,P27,pick_place,1,pick_place_s1_13.000,13.0,15.0,2.8969105809666758,0,0.0,1.3628576548067217,1.88804973511471
arousal,2,P27,pick_place,1,pick_place_s1_14.000,14.0,16.0,2.2350266275482844,0,0.0,1.0123464451308397,1.876466423736191
arousal,2,P27,pick_place,1,pick_place_s1_15.000,15.0,17.0,2.4885380339250447,1,0.1,1.2190821526433533,2.479014694962197
arousal,2,P27,pick_place,1,pick_place_s1_16.000,16.0,18.0,2.0271128480086675,0,0.0,1.0251555728992168,2.0953657833144357
arousal,2,P27,pick_place,1,pick_place_s1_17.000,17.0,19.0,3.2945526813061683,1,0.1,1.13836017955893,2.7059115220650964
arousal,2,P27,pick_place,1,pick_place_s1_18.000,18.0,20.0,4.4482497688472735,0,0.0,1.1581540192082183,4.00677011234376
arousal,2,P27,pick_place,1,pick_place_s1_19.000,19.0,21.0,2.4533145950426953,0,0.0,0.9136036453564461,2.439589431064438
arousal,2,P27,pick_place,1,pick_place_s1_20.000,20.0,22.0,1.5757116271995808,0,0.0,0.6157693050862871,1.506736646768439
arousal,2,P27,pick_place,1,pick_place_s1_21.000,21.0,23.0,2.4459759541794126,1,0.1,0.9788629107888589,2.08018040268865
arousal,2,P27,pick_place,1,pick_place_s1_22.000,22.0,24.0,2.3242006933079256,1,0.1,0.7236862634882568,1.9580107308078865
arousal,2,P27,pick_place,1,pick_place_s1_23.000,23.0,25.0,2.319798949759213,0,0.0,1.0158482516083216,1.6920866722486965
arousal,2,P27,pick_place,1,pick_place_s1_24.000,24.0,26.0,2.706283956518085,1,0.1,0.6501659241268117,2.6919154279854487
arousal,2,P27,pick_place,1,pick_place_s1_25.000,25.0,27.0,2.374465186052945,0,0.0,0.8380733264685347,1.237535322998921
arousal,2,P27,pick_place,1,pick_place_s1_26.000,26.0,28.0,2.634426085378051,0,0.0,0.9694598706338842,2.1283360719071767
arousal,2,P27,pick_place,1,pick_place_s1_27.000,27.0,29.0,3.8979421326224895,1,0.1,0.9051917362115802,4.189221420230351
arousal,2,P27,pick_place,1,pick_place_s1_28.000,28.0,30.0,2.50603699058748,0,0.0,0.8630702794475045,2.3141454326922855
arousal,2,P27,pick_place,1,pick_place_s1_29.000,29.0,31.0,1.871423146704692,0,0.0,0.8694555630239437,1.1367159015291683
arousal,2,P27,pick_place,1,pick_place_s1_30.000,30.0,32.0,1.743875243434988,0,0.0,0.6356251164098139,0.9446747689210871
arousal,2,P27,pick_place,1,pick_place_s1_31.000,31.0,33.0,3.0609828463070654,0,0.0,1.2945618327606778,2.215755788792059
arousal,2,P27,pick_place,1,pick_place_s1_32.000,32.0,34.0,2.0784201159046902,1,0.1,0.7362041144041371,2.462902343687849
arousal,2,P27,pick_place,1,pick_place_s1_33.000,33.0,35.0,2.902321456402108,2,0.2,1.295885790471561,2.585641869269794
arousal,2,P27,pick_place,1,pick_place_s1_34.000,34.0,36.0,3.0425404102262967,2,0.2,1.3347055283526914,2.863936741260442
arousal,2,P27,pick_place,1,pick_place_s1_35.000,35.0,37.0,2.6560936779699023,3,0.3,1.0808365523021846,2.7524497220800668
arousal,2,P27,pick_place,1,pick_place_s1_36.000,36.0,38.0,2.948170139490388,0,0.0,1.0203116817975755,1.460259148976509
arousal,2,P27,pick_place,1,pick_place_s1_37.000,37.0,39.0,0.9015630632497249,0,0.0,0.44139257005509724,1.0862334799076445
arousal,2,P27,pick_place,1,pick_place_s1_38.000,38.0,40.0,1.8662949113274698,0,0.0,0.7900761796411584,1.460259148976509
arousal,2,P27,pick_place,1,pick_place_s1_39.000,39.0,41.0,6.483605517400835,3,0.3,1.4207247622634929,9.545156202641733
arousal,2,P27,pick_place,1,pick_place_s1_40.000,40.0,42.0,2.488217958587304,1,0.1,0.9390943603898136,2.034471352912202
arousal,2,P27,shape_sorter_alone,1,shape_sorter_alone_s1_0.000,0.0,2.0,1287.3991427944197,2,0.2,1.1009895397243266,1289.5963021969997
arousal,2,P27,shape_sorter_alone,1,shape_sorter_alone_s1_1.000,1.0,3.0,61.480660432640754,3,0.3,1.2383203747697562,62.862066941184644
arousal,2,P27,shape_sorter_alone,1,shape_sorter_alone_s1_2.000,2.0,4.0,4.651248253202554,2,0.2,1.2540752091139642,3.4691707970137475
arousal,2,P27,shape_sorter_alone,1,shape_sorter_alone_s1_3.000,3.0,5.0,3.0037952893234365,0,0.0,0.40506818351024565,1.9677254632653116
arousal,2,P27,shape_sorter_alone,1,shape_sorter_alone_s1_4.000,4.0,6.0,1.5596777230049952,0,0.0,0.2995473031739627,0.7864303143508193
arousal,2,P27,shape_sorter_alone,1,shape_sorter_alone_s1_5.000,5.0,7.0,2.5862145803457777,0,0.0,0.6416089953687931,3.343605714403357
arousal,2,P27,shape_sorter_alone,1,shape_sorter_alone_s1_6.000,6.0,8.0,2.3937267878237467,0,0.0,0.6652064643846028,1.6087476108040224
arousal,2,P27,shape_sorter_alone,1,shape_sorter_alone_s1_7.000,7.0,9.0,1.6201289327925315,0,0.0,0.5095349670981628,1.698805826927303
arousal,2,P27,shape_sorter_alone,1,shape_sorter_alone_s1_8.000,8.0,10.0,1.1523097965948355,0,0.0,0.5767594098646185,1.627093529784076
arousal,2,P27,shape_sorter_alone,1,shape_sorter_alone_s1_9.000,9.0,11.0,3.833401109028562,0,0.0,0.5929588988260424,3.7478956720401344
arousal,2,P27,shape_sorter_alone,1,shape_sorter_alone_s1_10.000,10.0,12.0,14.723284789522,2,0.2,1.4116185431922925,17.745397191306076
arousal,2,P27,shape_sorter_alone,1,shape_sorter_alone_s1_11.000,11.0,13.0,31.432273173512723,6,0.6,4.222313538724847,33.08388132663184
arousal,2,P27,shape_sorter_alone,1,shape_sorter_alone_s1_12.000,12.0,14.0,4.524864960007422,2,0.2,1.324350352529668,4.187323423108768
arousal,2,P27,shape_sorter_alone,1,shape_sorter_alone_s1_13.000,13.0,15.0,2.3320358908579224,1,0.1,1.1817778957811704,2.151286625931281
arousal,2,P27,shape_sorter_alone,1,shape_sorter_alone_s1_14.000,14.0,16.0,3.789772020094326,0,0.0,0.8569094452670527,3.6381369345508774
arousal,2,P27,shape_sorter_alone,1,shape_sorter_alone_s1_15.000,15.0,17.0,3.3366459201461263,0,0.0,0.7442890062422435,3.8226729996056497
arousal,2,P27,shape_sorter_alone,1,shape_sorter_alone_s1_16.000,16.0,18.0,1.5773749200431249,0,0.0,0.8521390542406411,1.5167708923947896
arousal,2,P27,shape_sorter_alone,1,shape_sorter_alone_s1_17.000,17.0,19.0,10.785746513768842,4,0.4,1.9619397673706995,12.152251943861081
arousal,2,P27,shape_sorter_alone,1,shape_sorter_alone_s1_18.000,18.0,20.0,13.920552975585055,4,0.4,1.5116012320116765,16.817591308005884
arousal,2,P27,shape_sorter_alone,1,shape_sorter_alone_s1_19.000,19.0,21.0,6.33394412621588,1,0.1,0.8971108754001775,7.062835446066756
arousal,2,P27,shape_sorter_alone,1,shape_sorter_alone_s1_20.000,20.0,22.0,2.6257042583919024,1,0.1,1.079662429895803,2.0388789010221333
arousal,2,P27,shape_sorter_alone,1,shape_sorter_alone_s1_21.000,21.0,23.0,1.8600508543436156,0,0.0,0.4776505071658634,2.488294950189006
arousal,2,P27,shape_sorter_alone,1,shape_sorter_alone_s1_22.000,22.0,24.0,2.8417290502505392,0,0.0,0.7772039922656199,2.2787585450237136
arousal,2,P27,shape_sorter_alone,1,shape_sorter_alone_s1_23.000,23.0,25.0,4.38061452377701,1,0.1,1.1390976574510807,3.75972585273341
arousal,2,P27,shape_sorter_alone,1,shape_sorter_alone_s1_24.000,24.0,26.0,5.247036111843205,2,0.2,1.3558049534317558,4.135405158030028
arousal,2,P27,shape_sorter_alone,1,shape_sorter_alone_s1_25.000,25.0,27.0,6.633887938028757,2,0.2,0.8314849274280136,9.136603148660992
arousal,2,P27,shape_sorter_alone,1,shape_sorter_alone_s1_26.000,26.0,28.0,11.825370573838983,4,0.4,2.255519649254918,14.504108784098685
arousal,2,P27,shape_sorter_alone,1,shape_sorter_alone_s1_27.000,27.0,29.0,4.34103370953215,1,0.1,1.2202861316295857,5.800494620907245
arousal,2,P27,shape_sorter_alone,1,shape_sorter_alone_s1_28.000,28.0,30.0,3.2965308913196565,0,0.0,1.2326212854116985,3.349236379384217
arousal,2,P27,shape_sorter_interaction,1,shape_sorter_interaction_s1_0.000,0.0,2.0,1495.5489446515862,3,0.3,1.0684331623000478,1497.7388426164403
arousal,2,P27,shape_sorter_interaction,1,shape_sorter_interaction_s1_1.000,1.0,3.0,77.80275667878499,4,0.4,1.030662088039307,79.21534266138248
arousal,2,P27,shape_sorter_interaction,1,shape_sorter_interaction_s1_2.000,2.0,4.0,5.381486976021908,3,0.3,1.0995259087817537,4.060158421156455
arousal,2,P27,shape_sorter_interaction,1,shape_sorter_interaction_s1_3.000,3.0,5.0,2.5921355701173936,0,0.0,0.4606206658172558,1.933650927324236
arousal,2,P27,shape_sorter_interaction,1,shape_sorter_interaction_s1_4.000,4.0,6.0,3.894396259653848,1,0.1,0.8652472503856178,3.4162573065081823
arousal,2,P27,shape_sorter_interaction,1,shape_sorter_interaction_s1_5.000,5.0,7.0,5.335204437197793,2,0.2,1.2346916670685968,4.489703867749154
arousal,2,P27,shape_sorter_interaction,1,shape_sorter_interaction_s1_6.000,6.0,8.0,6.6194406160974,1,0.1,0.2723556947473262,8.431937331113186
arousal,2,P27,shape_sorter_interaction,1,shape_sorter_interaction_s1_7.000,7.0,9.0,4.3180503722495365,2,0.2,1.0786256116794786,4.444687363627206
arousal,2,P27,shape_sorter_interaction,1,shape_sorter_interaction_s1_8.000,8.0,10.0,4.099720600551246,1,0.1,1.4461892380572459,3.1163942152691706
arousal,2,P27,shape_sorter_interaction,1,shape_sorter_interaction_s1_9.000,9.0,11.0,2.8410840788985303,1,0.1,0.7787349330578676,2.734959881176751
arousal,2,P27,shape_sorter_interaction,1,shape_sorter_interaction_s1_10.000,10.0,12.0,2.078098667937498,0,0.0,0.5797772700973273,1.4898917255517299
arousal,2,P27,shape_sorter_interaction,1,shape_sorter_interaction_s1_11.000,11.0,13.0,2.495009115069763,0,0.0,0.9447976892507679,2.0002190832989863
arousal,2,P27,shape_sorter_interaction,1,shape_sorter_interaction_s1_12.000,12.0,14.0,3.486124543186842,0,0.0,1.1021942562078357,3.69915573138187
arousal,2,P27,shape_sorter_interaction,1,shape_sorter_interaction_s1_13.000,13.0,15.0,2.3294206991402944,0,0.0,0.8018012913300067,1.9029127701771282
arousal,2,P27,shape_sorter_interaction,1,shape_sorter_interaction_s1_14.000,14.0,16.0,2.6925300266160135,0,0.0,0.648917408434894,3.3272873589725025
arousal,2,P27,shape_sorter_interaction,1,shape_sorter_interaction_s1_15.000,15.0,17.0,4.753714289903056,2,0.2,1.316988473890807,5.087343363387471
arousal,2,P27,shape_sorter_interaction,1,shape_sorter_interaction_s1_16.000,16.0,18.0,3.496637876062453,0,0.0,1.1126067488724378,2.3775459596584283
arousal,2,P27,shape_sorter_interaction,1,shape_sorter_interaction_s1_17.000,17.0,19.0,2.3136008409916005,1,0.1,1.1941525522039913,2.7059115220650964
arousal,2,P27,shape_sorter_interaction,1,shape_sorter_interaction_s1_18.000,18.0,20.0,2.3319170484957907,2,0.2,1.4953518346254513,1.9416375235596255
arousal,2,P27,shape_sorter_interaction,1,shape_sorter_interaction_s1_19.000,19.0,21.0,2.8618197942970016,2,0.2,0.9023846856270936,2.183444591930175
arousal,2,P27,shape_sorter_interaction,1,shape_sorter_interaction_s1_20.000,20.0,22.0,1.7479981568903484,1,0.1,1.0192280586700788,1.8993893532213766
arousal,2,P27,shape_sorter_interaction,1,shape_sorter_interaction_s1_21.000,21.0,23.0,2.18557782149998,0,0.0,1.1160966956139826,2.0292254962288094
arousal,2,P27,shape_sorter_interaction,1,shape_sorter_interaction_s1_22.000,22.0,24.0,3.4870156502857834,1,0.1,1.223716245989086,2.28009453112333
arousal,2,P27,shape_sorter_interaction,1,shape_sorter_interaction_s1_23.000,23.0,25.0,2.215245084098653,0,0.0,0.9043539387527921,1.9394785265607957
arousal,2,P27,shape_sorter_interaction,1,shape_sorter_interaction_s1_24.000,24.0,26.0,1.824731199879521,0,0.0,0.6110774786544008,1.4672726810903216
arousal,2,P27,shape_sorter_interaction,1,shape_sorter_interaction_s1_25.000,25.0,27.0,1.7254437430298126,0,0.0,1.0976271879100634,2.027168482554087
arousal,2,P27,shape_sorter_interaction,1,shape_sorter_interaction_s1_26.000,26.0,28.0,3.0936157158356434,3,0.3,1.0977554598252612,2.6310362744025584
arousal,2,P27,shape_sorter_interaction,1,shape_sorter_interaction_s1_27.000,27.0,29.0,3.3724607271869003,1,0.1,1.1930349135404898,2.7059115220650964
arousal,2,P27,shape_sorter_interaction,1,shape_sorter_interaction_s1_28.000,28.0,30.0,7.329073617612371,3,0.3,1.4423811010381926,7.669757087413715
arousal,2,P27,shape_sorter_interaction,1,shape_sorter_interaction_s1_29.000,29.0,31.0,4.162622373925095,3,0.3,1.6623826492867186,2.7059115220650964
arousal,2,P27,shape_sorter_interaction,1,shape_sorter_interaction_s1_30.000,30.0,32.0,5.879981943947843,1,0.1,0.702694197913693,6.084406407648983
arousal,2,P27,shape_sorter_interaction,1,shape_sorter_interaction_s1_31.000,31.0,33.0,3.4897314405592583,1,0.1,0.9460501864586273,2.507746495523381
arousal,2,P27,shape_sorter_interaction,1,shape_sorter_interaction_s1_32.000,32.0,34.0,2.337363490385613,0,0.0,0.6633353073909745,2.089277384659985
arousal,2,P27,shape_sorter_interaction,1,shape_sorter_interaction_s1_33.000,33.0,35.0,3.2951963960836084,1,0.1,1.1303922162315334,2.6919154279854487
arousal,2,P27,shape_sorter_interaction,1,shape_sorter_interaction_s1_34.000,34.0,36.0,1.64934799109254,0,0.0,0.6862309033590622,2.135424202089055
arousal,2,P27,shape_sorter_interaction,1,shape_sorter_interaction_s1_35.000,35.0,37.0,2.7032914001481507,1,0.1,1.1583855325773156,2.1716814205718116
arousal,2,P27,shape_sorter_interaction,1,shape_sorter_interaction_s1_36.000,36.0,38.0,3.185010617837844,2,0.2,1.5379432126196595,2.558778019671344
arousal,2,P27,shape_sorter_interaction,1,shape_sorter_interaction_s1_37.000,37.0,39.0,3.637654371874046,1,0.1,1.2221235089900766,4.443176562655337
arousal,2,P27,shape_sorter_interaction,1,shape_sorter_interaction_s1_38.000,38.0,40.0,2.309071916988136,1,0.1,1.0133119916042053,2.447395284747747
arousal,2,P27,shape_sorter_interaction,1,shape_sorter_interaction_s1_39.000,39.0,41.0,2.476445191287389,1,0.1,1.129411348155456,3.0400597039162647
arousal,2,P27,shape_sorter_interaction,1,shape_sorter_interaction_s1_40.000,40.0,42.0,2.5531186309411407,1,0.1,1.1048783028365556,2.528375184349484
arousal,2,P27,shape_sorter_interaction,1,shape_sorter_interaction_s1_41.000,41.0,43.0,1.3297349791853068,0,0.0,0.6613139583522829,1.3891447484264454
arousal,2,P27,shape_sorter_interaction,1,shape_sorter_interaction_s1_42.000,42.0,44.0,2.4468011263098948,1,0.1,1.0455573981174475,1.9040832562829642
arousal,2,P27,shape_sorter_interaction,1,shape_sorter_interaction_s1_43.000,43.0,45.0,2.7706875175664,1,0.1,1.3179353451880034,2.138339264838561
arousal,2,P27,shape_sorter_interaction,1,shape_sorter_interaction_s1_44.000,44.0,46.0,1.5237485597207998,1,0.1,0.5274390695263488,2.4616761197532684
arousal,2,P27,shape_sorter_interaction,1,shape_sorter_interaction_s1_45.000,45.0,47.0,2.361935275060204,0,0.0,1.0179915274315348,2.029888072129359
arousal,2,P27,shape_sorter_interaction,1,shape_sorter_interaction_s1_46.000,46.0,48.0,3.3968875951252957,0,0.0,0.8895997241993826,2.7853771416371766
arousal,2,P27,shape_sorter_interaction,1,shape_sorter_interaction_s1_47.000,47.0,49.0,3.568708194032984,0,0.0,0.9782219839265524,2.873347636241049
arousal,2,P27,shape_sorter_interaction,1,shape_sorter_interaction_s1_48.000,48.0,50.0,3.155316949397379,0,0.0,1.0502320694509328,3.612209086550501
arousal,2,P27,shape_sorter_interaction,1,shape_sorter_interaction_s1_49.000,49.0,51.0,3.2412213715579843,0,0.0,0.873456803958939,4.32317165451053
arousal,2,P27,shape_sorter_interaction,1,shape_sorter_interaction_s1_50.000,50.0,52.0,2.4746749693671033,1,0.1,0.8414195943471499,4.189744309104343
arousal,2,P27,shape_sorter_interaction,1,shape_sorter_interaction_s1_51.000,51.0,53.0,2.3229266247679656,0,0.0,0.7707971587701461,1.8754766066727049
arousal,2,P27,shape_sorter_interaction,1,shape_sorter_interaction_s1_52.000,52.0,54.0,2.1989325070727777,0,0.0,0.6920158797541126,1.903700381355578
arousal,2,P27,shape_sorter_interaction,1,shape_sorter_interaction_s1_53.000,53.0,55.0,3.408683265752239,1,0.1,0.8735880920843277,3.0327083658466716
arousal,2,P27,shape_sorter_interaction,1,shape_sorter_interaction_s1_54.000,54.0,56.0,3.1972799135229275,2,0.2,0.68562484002839,2.804861914148932
arousal,2,P27,shape_sorter_interaction,1,shape_sorter_interaction_s1_55.000,55.0,57.0,2.732216767280355,2,0.2,0.9904431457279697,2.987274158645344
arousal,2,P27,shape_sorter_interaction,1,shape_sorter_interaction_s1_56.000,56.0,58.0,3.8680897978027056,2,0.2,1.3002970421460458,4.212070095023185
arousal,2,P27,shape_sorter_interaction,1,shape_sorter_interaction_s1_57.000,57.0,59.0,3.093775454042951,0,0.0,1.3162964493137748,1.8754766066727049
