mode,target,modality,classifier,feature_count_request,feature_count_resolved,feature,selected_folds,outer_folds,selection_frequency,mean_feature_score
general,arousal,eeg,gnb,10,10,eeg_se_gamma__Cz,0,46,0.0,4.464870283992601
general,arousal,eeg,gnb,10,10,eeg_se_gamma__Fz,0,46,0.0,7.858148423728511
general,arousal,eeg,gnb,10,10,eeg_se_gamma__Oz,0,46,0.0,2.207839347812977
general,arousal,eeg,gnb,10,10,eeg_se_gamma__PO7,0,46,0.0,5.236509993367855
general,arousal,eeg,gnb,10,10,eeg_se_gamma__PO8,0,46,0.0,6.39682403659235
general,arousal,eeg,gnb,10,10,eeg_se_gamma__Pz,0,46,0.0,4.584311436133381
general,arousal,eeg,gnb,10,10,eeg_se_theta__C3,0,46,0.0,0.039434259120180074
general,arousal,eeg,gnb,10,10,eeg_se_theta__C4,0,46,0.0,2.4509090221079095
general,arousal,eeg,gnb,10,10,eeg_se_theta__Cz,0,46,0.0,0.07281977918532251
general,arousal,eeg,gnb,10,10,eeg_se_theta__Fz,0,46,0.0,3.623340486984321
general,arousal,eeg,gnb,10,10,eeg_se_theta__Oz,0,46,0.0,0.36433009325022303
general,arousal,eeg,gnb,10,10,eeg_se_theta__PO7,0,46,0.0,0.2119012961728978
general,arousal,eeg,gnb,10,10,eeg_se_theta__PO8,0,46,0.0,1.2983314226324665
general,arousal,eeg,gnb,10,10,eeg_se_theta__Pz,0,46,0.0,1.3436468068997576
general,arousal,eeg,gnb,20,20,eeg_bp_alpha__Pz,46,46,1.0,55.83544857983422
general,arousal,eeg,gnb,20,20,eeg_hc__C3,46,46,1.0,31.125434093690522
general,arousal,eeg,gnb,20,20,eeg_hc__Fz,46,46,1.0,26.192956279031034
general,arousal,eeg,gnb,20,20,eeg_hc__Oz,46,46,1.0,28.411630136981927
general,arousal,eeg,gnb,20,20,eeg_hc__PO7,46,46,1.0,46.248379903359194
general,arousal,eeg,gnb,20,20,eeg_hc__PO8,46,46,1.0,34.8614565353747
general,arousal,eeg,gnb,20,20,eeg_hm__Fz,46,46,1.0,32.081358140164255
general,arousal,eeg,gnb,20,20,eeg_hm__PO7,46,46,1.0,30.1962248362151
general,arousal,eeg,gnb,20,20,eeg_hm__PO8,46,46,1.0,30.66881989896471
general,arousal,eeg,gnb,20,20,eeg_mf_hz__C3,46,46,1.0,41.47019023020746
general,arousal,eeg,gnb,20,20,eeg_bp_beta__Pz,45,46,0.9782608695652174,30.983078647921097
general,arousal,eeg,gnb,20,20,eeg_hm__C3,45,46,0.9782608695652174,27.730037139452126
