mode,target,modality,classifier,feature_count_request,feature_count_resolved,feature,selected_folds,outer_folds,selection_frequency,mean_feature_score
individual,arousal,eeg,gnb,5,5,eeg_hc__Fz,8,5,0.16,2.387407266433144
individual,arousal,eeg,gnb,5,5,eeg_hm__PO8,8,5,0.16,2.830344748112223
individual,arousal,eeg,gnb,5,5,eeg_hm__Fz,7,5,0.14,2.0518371343675854
individual,arousal,eeg,gnb,5,5,eeg_se__C3,7,5,0.14,1.9008258264921767
individual,arousal,eeg,gnb,5,5,eeg_se_beta__Fz,7,5,0.14,1.4294631190785345
individual,arousal,eeg,gnb,5,5,eeg_bp_beta__Fz,6,5,0.12,2.390546206059666
individual,arousal,eeg,gnb,5,5,eeg_se__PO8,6,5,0.12,2.8775405735304775
individual,arousal,eeg,gnb,5,5,eeg_se_theta__PO7,6,5,0.12,1.9190183700406636
individual,arousal,eeg,gnb,5,5,eeg_se_theta__PO8,6,5,0.12,1.8135764699438344
individual,arousal,eeg,gnb,5,5,eeg_bp_alpha__PO8,5,5,0.1,1.5005149131699511
individual,arousal,eeg,gnb,5,5,eeg_hc__PO8,5,5,0.1,2.572678973735876
individual,arousal,eeg,gnb,5,5,eeg_se__Cz,5,5,0.1,2.221239592298642
individual,arousal,eeg,gnb,5,5,eeg_bp_gamma__Cz,4,5,0.08,1.4055545089282178
individual,arousal,eeg,gnb,5,5,eeg_bp_gamma__PO8,4,5,0.08,1.4362844080245145
individual,arousal,eeg,gnb,5,5,eeg_bp_theta__PO8,4,5,0.08,1.1519647630821002
individual,arousal,eeg,gnb,5,5,eeg_hm__C4,4,5,0.08,1.809070376507213
individual,arousal,eeg,gnb,5,5,eeg_hm__Cz,4,5,0.08,2.454963457610185
individual,arousal,eeg,gnb,5,5,eeg_mf_hz__C4,4,5,0.08,2.039314427056923
individual,arousal,eeg,gnb,5,5,eeg_se__Oz,4,5,0.08,2.2207077779130433
individual,arousal,eeg,gnb,5,5,eeg_bp_delta__Cz,3,5,0.06,2.051950818654613
individual,arousal,eeg,gnb,5,5,eeg_bp_delta__PO7,3,5,0.06,1.2624737989385906
individual,arousal,eeg,gnb,5,5,eeg_hm__C3,3,5,0.06,1.451789540078912
individual,arousal,eeg,gnb,5,5,eeg_mf_hz__C3,3,5,0.06,1.0170807134414055
individual,arousal,eeg,gnb,5,5,eeg_mf_hz__Cz,3,5,0.06,2.7029020431031228
individual,arousal,eeg,gnb,5,5,eeg_se_alpha__C3,3,5,0.06,1.3918259638685913
individual,arousal,eeg,gnb,5,5,eeg_se_alpha__Pz,3,5,0.06,1.3499977412934092
individual,arousal,eeg,gnb,5,5,eeg_se_beta__Oz,3,5,0.06,1.0931434594476515
individual,arousal,eeg,gnb,5,5,eeg_se_delta__Oz,3,5,0.06,1.2760910468742268
individual,arousal,eeg,gnb,5,5,eeg_se_delta__PO7,3,5,0.06,1.11488796964543
individual,arousal,eeg,gnb,5,5,eeg_se_theta__C3,3,5,0.06,1.253335469336776
individual,arousal,eeg,gnb,5,5,eeg_se_theta__Cz,3,5,0.06,1.1781100143333105
individual,arousal,eeg,gnb,5,5,eeg_bp_alpha__C3,2,5,0.04,1.273432830562027
individual,arousal,eeg,gnb,5,5,eeg_bp_beta__C3,2,5,0.04,1.1358952094706192
individual,arousal,eeg,gnb,5,5,eeg_bp_beta__Oz,2,5,0.04,1.5494529536889063
individual,arousal,eeg,gnb,5,5,eeg_bp_delta__Fz,2,5,0.04,2.0128278914302755
individual,arousal,eeg,gnb,5,5,eeg_bp_delta__Oz,2,5,0.04,1.9657035122982953
individual,arousal,eeg,gnb,5,5,eeg_bp_gamma__Pz,2,5,0.04,1.2189029973447603
individual,arousal,eeg,gnb,5,5,eeg_bp_theta__C4,2,5,0.04,1.1051330266140784
