mode,participant,held_out_participant,target,modality,classifier,feature_count_request,fold,tn,fp,fn,tp
general,COHORT,P43,valence,multimodal,gnb,20,43,0,43,5,72
general,COHORT,P44,valence,multimodal,gnb,20,44,13,22,32,52
general,COHORT,P45,valence,multimodal,gnb,20,45,0,42,0,78
general,COHORT,P46,valence,multimodal,gnb,20,46,31,18,52,16
general,COHORT,P01,arousal,eeg,knn,all,1,8,37,16,51
general,COHORT,P02,arousal,eeg,knn,all,2,13,27,24,37
general,COHORT,P03,arousal,eeg,knn,all,3,8,22,6,17
general,COHORT,P04,arousal,eeg,knn,all,4,8,31,15,47
general,COHORT,P05,arousal,eeg,knn,all,5,17,28,35,35
general,COHORT,P06,arousal,eeg,knn,all,6,9,43,7,56
general,COHORT,P07,arousal,eeg,knn,all,7,18,85,4,13
general,COHORT,P08,arousal,eeg,knn,all,8,21,33,14,41
general,COHORT,P09,arousal,eeg,knn,all,9,10,26,37,42
general,COHORT,P10,arousal,eeg,knn,all,10,16,40,17,47
general,COHORT,P11,arousal,eeg,knn,all,11,16,36,23,45
general,COHORT,P12,arousal,eeg,knn,all,12,3,1,43,73
general,COHORT,P13,arousal,eeg,knn,all,13,13,35,12,28
general,COHORT,P14,arousal,eeg,knn,all,14,20,31,13,52
general,COHORT,P15,arousal,eeg,knn,all,15,6,19,21,70
general,COHORT,P16,arousal,eeg,knn,all,16,5,36,17,59
general,COHORT,P17,arousal,eeg,knn,all,17,10,22,25,61
general,COHORT,P18,arousal,eeg,knn,all,18,16,45,16,39
general,COHORT,P19,arousal,eeg,knn,all,19,17,48,10,45
general,COHORT,P20,arousal,eeg,knn,all,20,8,26,21,62
general,COHORT,P21,arousal,eeg,knn,all,21,21,46,17,27
general,COHORT,P22,arousal,eeg,knn,all,22,15,58,12,35
general,COHORT,P23,arousal,eeg,knn,all,23,12,24,34,47
general,COHORT,P24,arousal,eeg,knn,all,24,13,40,16,48
general,COHORT,P25,arousal,eeg,knn,all,25,10,42,11,57
general,COHORT,P26,arousal,eeg,knn,all,26,12,31,28,46
general,COHORT,P27,arousal,eeg,knn,all,27,5,24,25,62
general,COHORT,P28,arousal,eeg,knn,all,28,9,23,14,64
general,COHORT,P29,arousal,eeg,knn,all,29,12,25,23,50
general,COHORT,P30,arousal,eeg,knn,all,30,11,31,23,51
general,COHORT,P31,arousal,eeg,knn,all,31,37,24,27,28
general,COHORT,P32,arousal,eeg,knn,all,32,4,12,30,74
general,COHORT,P33,arousal,eeg,knn,all,33,10,22,20,65
general,COHORT,P34,arousal,eeg,knn,all,34,5,28,20,65
general,COHORT,P35,arousal,eeg,knn,all,35,3,33,4,74
general,COHORT,P36,arousal,eeg,knn,all,36,5,16,28,53
general,COHORT,P37,arousal,eeg,knn,all,37,6,13,23,66
general,COHORT,P38,arousal,eeg,knn,all,38,5,41,9,62
general,COHORT,P39,arousal,eeg,knn,all,39,31,72,5,9
general,COHORT,P40,arousal,eeg,knn,all,40,7,39,14,60
general,COHORT,P41,arousal,eeg,knn,all,41,8,41,15,53
general,COHORT,P42,arousal,eeg,knn,all,42,11,39,18,52
general,COHORT,P43,arousal,eeg,knn,all,43,13,35,32,40
general,COHORT,P44,arousal,eeg,knn,all,44,11,57,15,36
general,COHORT,P45,arousal,eeg,knn,all,45,11,58,9,42
general,COHORT,P46,arousal,eeg,knn,all,46,3,30,19,65
general,COHORT,P01,arousal,eeg,knn,5,1,15,30,23,44
general,COHORT,P02,arousal,eeg,knn,5,2,12,28,18,43
general,COHORT,P03,arousal,eeg,knn,5,3,5,25,6,17
general,COHORT,P04,arousal,eeg,knn,5,4,8,31,11,51
general,COHORT,P05,arousal,eeg,knn,5,5,15,30,18,52
general,COHORT,P06,arousal,eeg,knn,5,6,14,38,5,58
general,COHORT,P07,arousal,eeg,knn,5,7,29,74,3,14
general,COHORT,P08,arousal,eeg,knn,5,8,18,36,17,38
general,COHORT,P09,arousal,eeg,knn,5,9,10,26,11,68
general,COHORT,P10,arousal,eeg,knn,5,10,34,22,47,17
general,COHORT,P11,arousal,eeg,knn,5,11,29,23,44,24
general,COHORT,P12,arousal,eeg,knn,5,12,2,2,27,89
general,COHORT,P13,arousal,eeg,knn,5,13,22,26,13,27
general,COHORT,P14,arousal,eeg,knn,5,14,10,41,16,49
general,COHORT,P15,arousal,eeg,knn,5,15,6,19,20,71
general,COHORT,P16,arousal,eeg,knn,5,16,10,31,21,55
general,COHORT,P17,arousal,eeg,knn,5,17,3,29,12,74
general,COHORT,P18,arousal,eeg,knn,5,18,35,26,23,32
general,COHORT,P19,arousal,eeg,knn,5,19,13,52,14,41
general,COHORT,P20,arousal,eeg,knn,5,20,10,24,18,65
general,COHORT,P21,arousal,eeg,knn,5,21,15,52,9,35
general,COHORT,P22,arousal,eeg,knn,5,22,9,64,9,38
general,COHORT,P23,arousal,eeg,knn,5,23,16,20,41,40
general,COHORT,P24,arousal,eeg,knn,5,24,13,40,14,50
general,COHORT,P25,arousal,eeg,knn,5,25,23,29,21,47
general,COHORT,P26,arousal,eeg,knn,5,26,9,34,14,60
general,COHORT,P27,arousal,eeg,knn,5,27,11,18,26,61
general,COHORT,P28,arousal,eeg,knn,5,28,8,24,16,62
general,COHORT,P29,arousal,eeg,knn,5,29,14,23,36,37
general,COHORT,P30,arousal,eeg,knn,5,30,11,31,14,60
general,COHORT,P31,arousal,eeg,knn,5,31,29,32,26,29
general,COHORT,P32,arousal,eeg,knn,5,32,1,15,21,83
general,COHORT,P33,arousal,eeg,knn,5,33,8,24,18,67
general,COHORT,P34,arousal,eeg,knn,5,34,10,23,32,53
general,COHORT,P35,arousal,eeg,knn,5,35,8,28,14,64
general,COHORT,P36,arousal,eeg,knn,5,36,2,19,15,66
general,COHORT,P37,arousal,eeg,knn,5,37,9,10,20,69
general,COHORT,P38,arousal,eeg,knn,5,38,13,33,23,48
general,COHORT,P39,arousal,eeg,knn,5,39,31,72,3,11
general,COHORT,P40,arousal,eeg,knn,5,40,11,35,22,52
general,COHORT,P41,arousal,eeg,knn,5,41,13,36,27,41
general,COHORT,P42,arousal,eeg,knn,5,42,11,39,18,52
general,COHORT,P43,arousal,eeg,knn,5,43,15,33,27,45
general,COHORT,P44,arousal,eeg,knn,5,44,18,50,9,42
general,COHORT,P45,arousal,eeg,knn,5,45,17,52,5,46
general,COHORT,P46,arousal,eeg,knn,5,46,13,20,34,50
general,COHORT,P01,arousal,eeg,knn,10,1,12,33,14,53
general,COHORT,P02,arousal,eeg,knn,10,2,15,25,22,39
general,COHORT,P03,arousal,eeg,knn,10,3,11,19,8,15
general,COHORT,P04,arousal,eeg,knn,10,4,6,33,10,52
general,COHORT,P05,arousal,eeg,knn,10,5,21,24,31,39
general,COHORT,P06,arousal,eeg,knn,10,6,10,42,2,61
general,COHORT,P07,arousal,eeg,knn,10,7,28,75,3,14
general,COHORT,P08,arousal,eeg,knn,10,8,21,33,15,40
general,COHORT,P09,arousal,eeg,knn,10,9,10,26,17,62
general,COHORT,P10,arousal,eeg,knn,10,10,24,32,35,29
general,COHORT,P11,arousal,eeg,knn,10,11,23,29,33,35
general,COHORT,P12,arousal,eeg,knn,10,12,2,2,39,77
general,COHORT,P13,arousal,eeg,knn,10,13,20,28,15,25
general,COHORT,P14,arousal,eeg,knn,10,14,12,39,19,46
general,COHORT,P15,arousal,eeg,knn,10,15,7,18,27,64
general,COHORT,P16,arousal,eeg,knn,10,16,10,31,20,56
general,COHORT,P17,arousal,eeg,knn,10,17,3,29,8,78
general,COHORT,P18,arousal,eeg,knn,10,18,23,38,16,39
general,COHORT,P19,arousal,eeg,knn,10,19,22,43,17,38
general,COHORT,P20,arousal,eeg,knn,10,20,8,26,16,67
general,COHORT,P21,arousal,eeg,knn,10,21,16,51,10,34
general,COHORT,P22,arousal,eeg,knn,10,22,19,54,17,30
general,COHORT,P23,arousal,eeg,knn,10,23,21,15,43,38
general,COHORT,P24,arousal,eeg,knn,10,24,8,45,10,54
general,COHORT,P25,arousal,eeg,knn,10,25,15,37,9,59
general,COHORT,P26,arousal,eeg,knn,10,26,9,34,19,55
general,COHORT,P27,arousal,eeg,knn,10,27,5,24,26,61
general,COHORT,P28,arousal,eeg,knn,10,28,10,22,19,59
general,COHORT,P29,arousal,eeg,knn,10,29,8,29,19,54
general,COHORT,P30,arousal,eeg,knn,10,30,18,24,24,50
general,COHORT,P31,arousal,eeg,knn,10,31,25,36,21,34
general,COHORT,P32,arousal,eeg,knn,10,32,3,13,23,81
general,COHORT,P33,arousal,eeg,knn,10,33,14,18,17,68
general,COHORT,P34,arousal,eeg,knn,10,34,17,16,33,52
general,COHORT,P35,arousal,eeg,knn,10,35,10,26,19,59
general,COHORT,P36,arousal,eeg,knn,10,36,5,16,29,52
general,COHORT,P37,arousal,eeg,knn,10,37,4,15,24,65
general,COHORT,P38,arousal,eeg,knn,10,38,10,36,17,54
general,COHORT,P39,arousal,eeg,knn,10,39,44,59,3,11
general,COHORT,P40,arousal,eeg,knn,10,40,5,41,8,66
general,COHORT,P41,arousal,eeg,knn,10,41,19,30,26,42
general,COHORT,P42,arousal,eeg,knn,10,42,13,37,24,46
general,COHORT,P43,arousal,eeg,knn,10,43,10,38,16,56
general,COHORT,P44,arousal,eeg,knn,10,44,14,54,5,46
general,COHORT,P45,arousal,eeg,knn,10,45,4,65,7,44
general,COHORT,P46,arousal,eeg,knn,10,46,4,29,24,60
general,COHORT,P01,arousal,eeg,knn,20,1,10,35,13,54
general,COHORT,P02,arousal,eeg,knn,20,2,10,30,25,36
general,COHORT,P03,arousal,eeg,knn,20,3,4,26,5,18
general,COHORT,P04,arousal,eeg,knn,20,4,7,32,12,50
general,COHORT,P05,arousal,eeg,knn,20,5,19,26,34,36
general,COHORT,P06,arousal,eeg,knn,20,6,3,49,8,55
general,COHORT,P07,arousal,eeg,knn,20,7,40,63,4,13
general,COHORT,P08,arousal,eeg,knn,20,8,11,43,12,43
general,COHORT,P09,arousal,eeg,knn,20,9,13,23,21,58
general,COHORT,P10,arousal,eeg,knn,20,10,25,31,31,33
general,COHORT,P11,arousal,eeg,knn,20,11,20,32,21,47
general,COHORT,P12,arousal,eeg,knn,20,12,2,2,45,71
general,COHORT,P13,arousal,eeg,knn,20,13,18,30,15,25
general,COHORT,P14,arousal,eeg,knn,20,14,10,41,20,45
general,COHORT,P15,arousal,eeg,knn,20,15,7,18,32,59
general,COHORT,P16,arousal,eeg,knn,20,16,11,30,17,59
general,COHORT,P17,arousal,eeg,knn,20,17,12,20,27,59
general,COHORT,P18,arousal,eeg,knn,20,18,26,35,12,43
general,COHORT,P19,arousal,eeg,knn,20,19,17,48,21,34
general,COHORT,P20,arousal,eeg,knn,20,20,10,24,20,63
general,COHORT,P21,arousal,eeg,knn,20,21,33,34,21,23
general,COHORT,P22,arousal,eeg,knn,20,22,11,62,9,38
general,COHORT,P23,arousal,eeg,knn,20,23,16,20,34,47
general,COHORT,P24,arousal,eeg,knn,20,24,11,42,9,55
general,COHORT,P25,arousal,eeg,knn,20,25,14,38,19,49
general,COHORT,P26,arousal,eeg,knn,20,26,11,32,11,63
general,COHORT,P27,arousal,eeg,knn,20,27,6,23,17,70
general,COHORT,P28,arousal,eeg,knn,20,28,11,21,21,57
general,COHORT,P29,arousal,eeg,knn,20,29,15,22,26,47
general,COHORT,P30,arousal,eeg,knn,20,30,15,27,30,44
general,COHORT,P31,arousal,eeg,knn,20,31,43,18,33,22
general,COHORT,P32,arousal,eeg,knn,20,32,8,8,29,75
general,COHORT,P33,arousal,eeg,knn,20,33,11,21,22,63
general,COHORT,P34,arousal,eeg,knn,20,34,10,23,20,65
general,COHORT,P35,arousal,eeg,knn,20,35,8,28,14,64
general,COHORT,P36,arousal,eeg,knn,20,36,4,17,16,65
general,COHORT,P37,arousal,eeg,knn,20,37,3,16,14,75
general,COHORT,P38,arousal,eeg,knn,20,38,19,27,33,38
general,COHORT,P39,arousal,eeg,knn,20,39,43,60,5,9
general,COHORT,P40,arousal,eeg,knn,20,40,5,41,15,59
general,COHORT,P41,arousal,eeg,knn,20,41,14,35,19,49
general,COHORT,P42,arousal,eeg,knn,20,42,12,38,30,40
general,COHORT,P43,arousal,eeg,knn,20,43,11,37,24,48
general,COHORT,P44,arousal,eeg,knn,20,44,18,50,6,45
general,COHORT,P45,arousal,eeg,knn,20,45,20,49,13,38
general,COHORT,P46,arousal,eeg,knn,20,46,6,27,25,59
general,COHORT,P01,arousal,eeg,svm,all,1,3,42,3,64
general,COHORT,P02,arousal,eeg,svm,all,2,0,40,1,60
general,COHORT,P03,arousal,eeg,svm,all,3,14,16,10,13
general,COHORT,P04,arousal,eeg,svm,all,4,4,35,12,50
general,COHORT,P05,arousal,eeg,svm,all,5,0,45,0,70
general,COHORT,P06,arousal,eeg,svm,all,6,13,39,14,49
general,COHORT,P07,arousal,eeg,svm,all,7,36,67,7,10
general,COHORT,P08,arousal,eeg,svm,all,8,0,54,0,55
general,COHORT,P09,arousal,eeg,svm,all,9,0,36,0,79
general,COHORT,P10,arousal,eeg,svm,all,10,32,24,39,25
general,COHORT,P11,arousal,eeg,svm,all,11,28,24,43,25
general,COHORT,P12,arousal,eeg,svm,all,12,0,4,2,114
general,COHORT,P13,arousal,eeg,svm,all,13,2,46,0,40
general,COHORT,P14,arousal,eeg,svm,all,14,0,51,0,65
general,COHORT,P15,arousal,eeg,svm,all,15,9,16,22,69
general,COHORT,P16,arousal,eeg,svm,all,16,10,31,24,52
general,COHORT,P17,arousal,eeg,svm,all,17,6,26,22,64
general,COHORT,P18,arousal,eeg,svm,all,18,22,39,15,40
general,COHORT,P19,arousal,eeg,svm,all,19,0,65,0,55
general,COHORT,P20,arousal,eeg,svm,all,20,0,34,2,81
general,COHORT,P21,arousal,eeg,svm,all,21,9,58,6,38
general,COHORT,P22,arousal,eeg,svm,all,22,0,73,0,47
general,COHORT,P23,arousal,eeg,svm,all,23,23,13,50,31
general,COHORT,P24,arousal,eeg,svm,all,24,0,53,0,64
general,COHORT,P25,arousal,eeg,svm,all,25,0,52,1,67
general,COHORT,P26,arousal,eeg,svm,all,26,0,43,1,73
general,COHORT,P27,arousal,eeg,svm,all,27,8,21,17,70
general,COHORT,P28,arousal,eeg,svm,all,28,0,32,2,76
general,COHORT,P29,arousal,eeg,svm,all,29,0,37,0,73
general,COHORT,P30,arousal,eeg,svm,all,30,0,42,1,73
general,COHORT,P31,arousal,eeg,svm,all,31,48,13,41,14
general,COHORT,P32,arousal,eeg,svm,all,32,1,15,31,73
general,COHORT,P33,arousal,eeg,svm,all,33,2,30,14,71
general,COHORT,P34,arousal,eeg,svm,all,34,0,33,0,85
general,COHORT,P35,arousal,eeg,svm,all,35,8,28,17,61
general,COHORT,P36,arousal,eeg,svm,all,36,0,21,0,81
general,COHORT,P37,arousal,eeg,svm,all,37,4,15,11,78
general,COHORT,P38,arousal,eeg,svm,all,38,8,38,18,53
general,COHORT,P39,arousal,eeg,svm,all,39,26,77,2,12
general,COHORT,P40,arousal,eeg,svm,all,40,0,46,0,74
general,COHORT,P41,arousal,eeg,svm,all,41,1,48,1,67
general,COHORT,P42,arousal,eeg,svm,all,42,3,47,4,66
general,COHORT,P43,arousal,eeg,svm,all,43,0,48,0,72
general,COHORT,P44,arousal,eeg,svm,all,44,0,68,0,51
general,COHORT,P45,arousal,eeg,svm,all,45,0,69,0,51
general,COHORT,P46,arousal,eeg,svm,all,46,0,33,4,80
general,COHORT,P01,arousal,eeg,svm,5,1,4,41,2,65
general,COHORT,P02,arousal,eeg,svm,5,2,0,40,0,61
general,COHORT,P03,arousal,eeg,svm,5,3,0,30,0,23
general,COHORT,P04,arousal,eeg,svm,5,4,0,39,0,62
general,COHORT,P05,arousal,eeg,svm,5,5,0,45,0,70
general,COHORT,P06,arousal,eeg,svm,5,6,0,52,0,63
general,COHORT,P07,arousal,eeg,svm,5,7,0,103,0,17
general,COHORT,P08,arousal,eeg,svm,5,8,1,53,0,55
general,COHORT,P09,arousal,eeg,svm,5,9,0,36,0,79
general,COHORT,P10,arousal,eeg,svm,5,10,21,35,31,33
general,COHORT,P11,arousal,eeg,svm,5,11,22,30,36,32
general,COHORT,P12,arousal,eeg,svm,5,12,0,4,0,116
general,COHORT,P13,arousal,eeg,svm,5,13,5,43,3,37
general,COHORT,P14,arousal,eeg,svm,5,14,1,50,1,64
general,COHORT,P15,arousal,eeg,svm,5,15,0,25,0,91
general,COHORT,P16,arousal,eeg,svm,5,16,0,41,1,75
general,COHORT,P17,arousal,eeg,svm,5,17,1,31,0,86
general,COHORT,P18,arousal,eeg,svm,5,18,1,60,1,54
general,COHORT,P19,arousal,eeg,svm,5,19,0,65,2,53
general,COHORT,P20,arousal,eeg,svm,5,20,0,34,0,83
general,COHORT,P21,arousal,eeg,svm,5,21,2,65,1,43
general,COHORT,P22,arousal,eeg,svm,5,22,0,73,3,44
general,COHORT,P23,arousal,eeg,svm,5,23,15,21,25,56
general,COHORT,P24,arousal,eeg,svm,5,24,0,53,0,64
general,COHORT,P25,arousal,eeg,svm,5,25,0,52,0,68
general,COHORT,P26,arousal,eeg,svm,5,26,0,43,0,74
general,COHORT,P27,arousal,eeg,svm,5,27,0,29,0,87
general,COHORT,P28,arousal,eeg,svm,5,28,0,32,0,78
general,COHORT,P29,arousal,eeg,svm,5,29,0,37,0,73
general,COHORT,P30,arousal,eeg,svm,5,30,0,42,0,74
general,COHORT,P31,arousal,eeg,svm,5,31,19,42,16,39
general,COHORT,P32,arousal,eeg,svm,5,32,0,16,0,104
general,COHORT,P33,arousal,eeg,svm,5,33,0,32,0,85
general,COHORT,P34,arousal,eeg,svm,5,34,1,32,0,85
general,COHORT,P35,arousal,eeg,svm,5,35,0,36,1,77
general,COHORT,P36,arousal,eeg,svm,5,36,1,20,0,81
general,COHORT,P37,arousal,eeg,svm,5,37,0,19,1,88
general,COHORT,P38,arousal,eeg,svm,5,38,0,46,0,71
general,COHORT,P39,arousal,eeg,svm,5,39,1,102,0,14
general,COHORT,P40,arousal,eeg,svm,5,40,0,46,0,74
general,COHORT,P41,arousal,eeg,svm,5,41,0,49,1,67
general,COHORT,P42,arousal,eeg,svm,5,42,0,50,0,70
general,COHORT,P43,arousal,eeg,svm,5,43,0,48,0,72
general,COHORT,P44,arousal,eeg,svm,5,44,0,68,0,51
general,COHORT,P45,arousal,eeg,svm,5,45,0,69,0,51
general,COHORT,P46,arousal,eeg,svm,5,46,6,27,8,76
general,COHORT,P01,arousal,eeg,svm,10,1,4,41,4,63
general,COHORT,P02,arousal,eeg,svm,10,2,1,39,1,60
general,COHORT,P03,arousal,eeg,svm,10,3,0,30,0,23
general,COHORT,P04,arousal,eeg,svm,10,4,0,39,2,60
general,COHORT,P05,arousal,eeg,svm,10,5,0,45,0,70
general,COHORT,P06,arousal,eeg,svm,10,6,0,52,1,62
general,COHORT,P07,arousal,eeg,svm,10,7,1,102,0,17
general,COHORT,P08,arousal,eeg,svm,10,8,0,54,0,55
general,COHORT,P09,arousal,eeg,svm,10,9,0,36,0,79
general,COHORT,P10,arousal,eeg,svm,10,10,16,40,22,42
general,COHORT,P11,arousal,eeg,svm,10,11,14,38,24,44
general,COHORT,P12,arousal,eeg,svm,10,12,0,4,0,116
general,COHORT,P13,arousal,eeg,svm,10,13,2,46,2,38
general,COHORT,P14,arousal,eeg,svm,10,14,1,50,0,65
general,COHORT,P15,arousal,eeg,svm,10,15,0,25,0,91
general,COHORT,P16,arousal,eeg,svm,10,16,0,41,2,74
general,COHORT,P17,arousal,eeg,svm,10,17,1,31,0,86
general,COHORT,P18,arousal,eeg,svm,10,18,12,49,3,52
general,COHORT,P19,arousal,eeg,svm,10,19,1,64,2,53
general,COHORT,P20,arousal,eeg,svm,10,20,0,34,4,79
general,COHORT,P21,arousal,eeg,svm,10,21,1,66,0,44
general,COHORT,P22,arousal,eeg,svm,10,22,0,73,0,47
general,COHORT,P23,arousal,eeg,svm,10,23,15,21,19,62
general,COHORT,P24,arousal,eeg,svm,10,24,0,53,0,64
general,COHORT,P25,arousal,eeg,svm,10,25,0,52,0,68
general,COHORT,P26,arousal,eeg,svm,10,26,0,43,0,74
general,COHORT,P27,arousal,eeg,svm,10,27,1,28,1,86
general,COHORT,P28,arousal,eeg,svm,10,28,0,32,0,78
general,COHORT,P29,arousal,eeg,svm,10,29,0,37,0,73
general,COHORT,P30,arousal,eeg,svm,10,30,0,42,0,74
general,COHORT,P31,arousal,eeg,svm,10,31,34,27,19,36
general,COHORT,P32,arousal,eeg,svm,10,32,0,16,0,104
general,COHORT,P33,arousal,eeg,svm,10,33,0,32,0,85
general,COHORT,P34,arousal,eeg,svm,10,34,2,31,3,82
general,COHORT,P35,arousal,eeg,svm,10,35,4,32,2,76
general,COHORT,P36,arousal,eeg,svm,10,36,2,19,9,72
general,COHORT,P37,arousal,eeg,svm,10,37,0,19,0,89
general,COHORT,P38,arousal,eeg,svm,10,38,0,46,0,71
general,COHORT,P39,arousal,eeg,svm,10,39,33,70,2,12
general,COHORT,P40,arousal,eeg,svm,10,40,0,46,2,72
general,COHORT,P41,arousal,eeg,svm,10,41,2,47,4,64
general,COHORT,P42,arousal,eeg,svm,10,42,5,45,2,68
general,COHORT,P43,arousal,eeg,svm,10,43,0,48,0,72
general,COHORT,P44,arousal,eeg,svm,10,44,0,68,0,51
general,COHORT,P45,arousal,eeg,svm,10,45,0,69,0,51
general,COHORT,P46,arousal,eeg,svm,10,46,0,33,2,82
general,COHORT,P01,arousal,eeg,svm,20,1,1,44,4,63
general,COHORT,P02,arousal,eeg,svm,20,2,5,35,10,51
general,COHORT,P03,arousal,eeg,svm,20,3,0,30,1,22
general,COHORT,P04,arousal,eeg,svm,20,4,0,39,1,61
general,COHORT,P05,arousal,eeg,svm,20,5,19,26,24,46
general,COHORT,P06,arousal,eeg,svm,20,6,3,49,6,57
general,COHORT,P07,arousal,eeg,svm,20,7,5,98,0,17
general,COHORT,P08,arousal,eeg,svm,20,8,1,53,0,55
general,COHORT,P09,arousal,eeg,svm,20,9,0,36,0,79
general,COHORT,P10,arousal,eeg,svm,20,10,17,39,27,37
general,COHORT,P11,arousal,eeg,svm,20,11,3,49,8,60
general,COHORT,P12,arousal,eeg,svm,20,12,0,4,0,116
general,COHORT,P13,arousal,eeg,svm,20,13,2,46,3,37
general,COHORT,P14,arousal,eeg,svm,20,14,0,51,1,64
general,COHORT,P15,arousal,eeg,svm,20,15,0,25,0,91
general,COHORT,P16,arousal,eeg,svm,20,16,2,39,1,75
general,COHORT,P17,arousal,eeg,svm,20,17,1,31,0,86
general,COHORT,P18,arousal,eeg,svm,20,18,16,45,8,47
general,COHORT,P19,arousal,eeg,svm,20,19,1,64,0,55
general,COHORT,P20,arousal,eeg,svm,20,20,8,26,20,63
general,COHORT,P21,arousal,eeg,svm,20,21,21,46,16,28
general,COHORT,P22,arousal,eeg,svm,20,22,0,73,0,47
general,COHORT,P23,arousal,eeg,svm,20,23,14,22,26,55
general,COHORT,P24,arousal,eeg,svm,20,24,0,53,0,64
general,COHORT,P25,arousal,eeg,svm,20,25,0,52,0,68
general,COHORT,P26,arousal,eeg,svm,20,26,0,43,1,73
general,COHORT,P27,arousal,eeg,svm,20,27,1,28,0,87
general,COHORT,P28,arousal,eeg,svm,20,28,0,32,0,78
general,COHORT,P29,arousal,eeg,svm,20,29,0,37,0,73
general,COHORT,P30,arousal,eeg,svm,20,30,0,42,0,74
general,COHORT,P31,arousal,eeg,svm,20,31,43,18,35,20
general,COHORT,P32,arousal,eeg,svm,20,32,7,9,37,67
general,COHORT,P33,arousal,eeg,svm,20,33,2,30,1,84
general,COHORT,P34,arousal,eeg,svm,20,34,1,32,4,81
general,COHORT,P35,arousal,eeg,svm,20,35,2,34,2,76
general,COHORT,P36,arousal,eeg,svm,20,36,0,21,1,80
general,COHORT,P37,arousal,eeg,svm,20,37,0,19,0,89
general,COHORT,P38,arousal,eeg,svm,20,38,0,46,0,71
general,COHORT,P39,arousal,eeg,svm,20,39,23,80,2,12
general,COHORT,P40,arousal,eeg,svm,20,40,0,46,0,74
general,COHORT,P41,arousal,eeg,svm,20,41,2,47,9,59
general,COHORT,P42,arousal,eeg,svm,20,42,0,50,0,70
general,COHORT,P43,arousal,eeg,svm,20,43,0,48,0,72
general,COHORT,P44,arousal,eeg,svm,20,44,0,68,0,51
general,COHORT,P45,arousal,eeg,svm,20,45,0,69,0,51
general,COHORT,P46,arousal,eeg,svm,20,46,7,26,15,69
general,COHORT,P01,arousal,eeg,gnb,all,1,15,30,27,40
general,COHORT,P02,arousal,eeg,gnb,all,2,28,12,46,15
general,COHORT,P03,arousal,eeg,gnb,all,3,30,0,21,2
general,COHORT,P04,arousal,eeg,gnb,all,4,8,31,17,45
general,COHORT,P05,arousal,eeg,gnb,all,5,42,3,67,3
general,COHORT,P06,arousal,eeg,gnb,all,6,14,38,13,50
general,COHORT,P07,arousal,eeg,gnb,all,7,89,14,14,3
general,COHORT,P08,arousal,eeg,gnb,all,8,48,6,51,4
general,COHORT,P09,arousal,eeg,gnb,all,9,23,13,42,37
general,COHORT,P10,arousal,eeg,gnb,all,10,56,0,63,1
general,COHORT,P11,arousal,eeg,gnb,all,11,44,8,58,10
general,COHORT,P12,arousal,eeg,gnb,all,12,1,3,50,66
general,COHORT,P13,arousal,eeg,gnb,all,13,48,0,39,1
general,COHORT,P14,arousal,eeg,gnb,all,14,33,18,55,10
general,COHORT,P15,arousal,eeg,gnb,all,15,15,10,60,31
general,COHORT,P16,arousal,eeg,gnb,all,16,40,1,70,6
general,COHORT,P17,arousal,eeg,gnb,all,17,4,28,15,71
general,COHORT,P18,arousal,eeg,gnb,all,18,55,6,42,13
general,COHORT,P19,arousal,eeg,gnb,all,19,64,1,51,4
general,COHORT,P20,arousal,eeg,gnb,all,20,19,15,39,44
general,COHORT,P21,arousal,eeg,gnb,all,21,67,0,41,3
general,COHORT,P22,arousal,eeg,gnb,all,22,42,31,24,23
general,COHORT,P23,arousal,eeg,gnb,all,23,36,0,77,4
general,COHORT,P24,arousal,eeg,gnb,all,24,32,21,32,32
general,COHORT,P25,arousal,eeg,gnb,all,25,25,27,27,41
general,COHORT,P26,arousal,eeg,gnb,all,26,11,32,31,43
general,COHORT,P27,arousal,eeg,gnb,all,27,24,5,77,10
general,COHORT,P28,arousal,eeg,gnb,all,28,23,9,57,21
general,COHORT,P29,arousal,eeg,gnb,all,29,32,5,58,15
general,COHORT,P30,arousal,eeg,gnb,all,30,10,32,29,45
general,COHORT,P31,arousal,eeg,gnb,all,31,56,5,50,5
general,COHORT,P32,arousal,eeg,gnb,all,32,9,7,63,41
general,COHORT,P33,arousal,eeg,gnb,all,33,14,18,39,46
general,COHORT,P34,arousal,eeg,gnb,all,34,31,2,79,6
general,COHORT,P35,arousal,eeg,gnb,all,35,28,8,52,26
general,COHORT,P36,arousal,eeg,gnb,all,36,12,9,37,44
general,COHORT,P37,arousal,eeg,gnb,all,37,15,4,51,38
general,COHORT,P38,arousal,eeg,gnb,all,38,39,7,61,10
general,COHORT,P39,arousal,eeg,gnb,all,39,68,35,8,6
general,COHORT,P40,arousal,eeg,gnb,all,40,35,11,55,19
general,COHORT,P41,arousal,eeg,gnb,all,41,43,6,54,14
general,COHORT,P42,arousal,eeg,gnb,all,42,46,4,66,4
general,COHORT,P43,arousal,eeg,gnb,all,43,42,6,67,5
general,COHORT,P44,arousal,eeg,gnb,all,44,41,27,37,14
general,COHORT,P45,arousal,eeg,gnb,all,45,46,23,25,26
general,COHORT,P46,arousal,eeg,gnb,all,46,5,28,11,73
general,COHORT,P01,arousal,eeg,gnb,5,1,5,40,8,59
general,COHORT,P02,arousal,eeg,gnb,5,2,4,36,7,54
general,COHORT,P03,arousal,eeg,gnb,5,3,0,30,0,23
