participant,task,video_file,log_file,profile,sampled_frame,video_time_s,face_detected,bbox_w,bbox_h,face_width_fraction,face_height_fraction
P01,Sisyphus,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_video_15-40-43_SISYPHUS_INTERACTION.avi,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_log_15-40-43_SISYPHUS_INTERACTION.csv,SISYPHUS_INTERACTION,491,16.333,1,122,136,0.162667,0.174359
P01,Sisyphus,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_video_15-40-43_SISYPHUS_INTERACTION.avi,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_log_15-40-43_SISYPHUS_INTERACTION.csv,SISYPHUS_INTERACTION,501,16.667,1,122,135,0.162667,0.173077
P01,Sisyphus,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_video_15-40-43_SISYPHUS_INTERACTION.avi,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_log_15-40-43_SISYPHUS_INTERACTION.csv,SISYPHUS_INTERACTION,511,17.0,1,122,136,0.162667,0.174359
P01,Sisyphus,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_video_15-40-43_SISYPHUS_INTERACTION.avi,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_log_15-40-43_SISYPHUS_INTERACTION.csv,SISYPHUS_INTERACTION,521,17.333,1,121,134,0.161333,0.171795
P01,Sisyphus,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_video_15-40-43_SISYPHUS_INTERACTION.avi,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_log_15-40-43_SISYPHUS_INTERACTION.csv,SISYPHUS_INTERACTION,531,17.667,1,124,135,0.165333,0.173077
P01,Sisyphus,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_video_15-40-43_SISYPHUS_INTERACTION.avi,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_log_15-40-43_SISYPHUS_INTERACTION.csv,SISYPHUS_INTERACTION,541,18.0,1,123,134,0.164,0.171795
P01,Sisyphus,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_video_15-40-43_SISYPHUS_INTERACTION.avi,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_log_15-40-43_SISYPHUS_INTERACTION.csv,SISYPHUS_INTERACTION,551,18.333,1,121,134,0.161333,0.171795
P01,Sisyphus,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_video_15-40-43_SISYPHUS_INTERACTION.avi,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_log_15-40-43_SISYPHUS_INTERACTION.csv,SISYPHUS_INTERACTION,561,18.667,1,121,135,0.161333,0.173077
P01,Sisyphus,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_video_15-40-43_SISYPHUS_INTERACTION.avi,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_log_15-40-43_SISYPHUS_INTERACTION.csv,SISYPHUS_INTERACTION,571,19.0,1,122,134,0.162667,0.171795
P01,Sisyphus,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_video_15-40-43_SISYPHUS_INTERACTION.avi,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_log_15-40-43_SISYPHUS_INTERACTION.csv,SISYPHUS_INTERACTION,581,19.333,1,120,134,0.16,0.171795
P01,Sisyphus,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_video_15-40-43_SISYPHUS_INTERACTION.avi,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_log_15-40-43_SISYPHUS_INTERACTION.csv,SISYPHUS_INTERACTION,591,19.667,1,121,134,0.161333,0.171795
P01,Sisyphus,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_video_15-40-43_SISYPHUS_INTERACTION.avi,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_log_15-40-43_SISYPHUS_INTERACTION.csv,SISYPHUS_INTERACTION,601,20.0,1,120,133,0.16,0.170513
P01,Sisyphus,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_video_15-40-43_SISYPHUS_INTERACTION.avi,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_log_15-40-43_SISYPHUS_INTERACTION.csv,SISYPHUS_INTERACTION,611,20.333,1,122,135,0.162667,0.173077
P01,Sisyphus,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_video_15-40-43_SISYPHUS_INTERACTION.avi,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_log_15-40-43_SISYPHUS_INTERACTION.csv,SISYPHUS_INTERACTION,621,20.667,1,120,135,0.16,0.173077
P01,Sisyphus,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_video_15-40-43_SISYPHUS_INTERACTION.avi,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_log_15-40-43_SISYPHUS_INTERACTION.csv,SISYPHUS_INTERACTION,631,21.0,1,122,137,0.162667,0.175641
P01,Sisyphus,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_video_15-40-43_SISYPHUS_INTERACTION.avi,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_log_15-40-43_SISYPHUS_INTERACTION.csv,SISYPHUS_INTERACTION,641,21.333,1,123,137,0.164,0.175641
P01,Sisyphus,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_video_15-40-43_SISYPHUS_INTERACTION.avi,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_log_15-40-43_SISYPHUS_INTERACTION.csv,SISYPHUS_INTERACTION,651,21.667,1,123,138,0.164,0.176923
P01,Sisyphus,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_video_15-40-43_SISYPHUS_INTERACTION.avi,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_log_15-40-43_SISYPHUS_INTERACTION.csv,SISYPHUS_INTERACTION,661,22.0,1,122,138,0.162667,0.176923
P01,Sisyphus,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_video_15-40-43_SISYPHUS_INTERACTION.avi,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_log_15-40-43_SISYPHUS_INTERACTION.csv,SISYPHUS_INTERACTION,671,22.333,1,122,137,0.162667,0.175641
P01,Sisyphus,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_video_15-40-43_SISYPHUS_INTERACTION.avi,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_log_15-40-43_SISYPHUS_INTERACTION.csv,SISYPHUS_INTERACTION,681,22.667,1,121,135,0.161333,0.173077
P01,Sisyphus,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_video_15-40-43_SISYPHUS_INTERACTION.avi,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_log_15-40-43_SISYPHUS_INTERACTION.csv,SISYPHUS_INTERACTION,691,23.0,1,123,138,0.164,0.176923
P01,Sisyphus,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_video_15-40-43_SISYPHUS_INTERACTION.avi,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_log_15-40-43_SISYPHUS_INTERACTION.csv,SISYPHUS_INTERACTION,701,23.333,1,120,136,0.16,0.174359
P01,Sisyphus,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_video_15-40-43_SISYPHUS_INTERACTION.avi,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_log_15-40-43_SISYPHUS_INTERACTION.csv,SISYPHUS_INTERACTION,711,23.667,1,121,137,0.161333,0.175641
P01,Sisyphus,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_video_15-40-43_SISYPHUS_INTERACTION.avi,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_log_15-40-43_SISYPHUS_INTERACTION.csv,SISYPHUS_INTERACTION,721,24.0,1,120,137,0.16,0.175641
P01,Sisyphus,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_video_15-40-43_SISYPHUS_INTERACTION.avi,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_log_15-40-43_SISYPHUS_INTERACTION.csv,SISYPHUS_INTERACTION,731,24.333,1,119,138,0.158667,0.176923
P01,Sisyphus,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_video_15-40-43_SISYPHUS_INTERACTION.avi,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_log_15-40-43_SISYPHUS_INTERACTION.csv,SISYPHUS_INTERACTION,741,24.667,1,120,139,0.16,0.178205
P01,Sisyphus,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_video_15-40-43_SISYPHUS_INTERACTION.avi,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_log_15-40-43_SISYPHUS_INTERACTION.csv,SISYPHUS_INTERACTION,751,25.0,1,120,140,0.16,0.179487
P01,Sisyphus,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_video_15-40-43_SISYPHUS_INTERACTION.avi,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_log_15-40-43_SISYPHUS_INTERACTION.csv,SISYPHUS_INTERACTION,761,25.333,1,120,140,0.16,0.179487
P01,Sisyphus,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_video_15-40-43_SISYPHUS_INTERACTION.avi,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_log_15-40-43_SISYPHUS_INTERACTION.csv,SISYPHUS_INTERACTION,771,25.667,1,120,140,0.16,0.179487
P01,Sisyphus,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_video_15-40-43_SISYPHUS_INTERACTION.avi,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_log_15-40-43_SISYPHUS_INTERACTION.csv,SISYPHUS_INTERACTION,781,26.0,1,119,139,0.158667,0.178205
P01,Sisyphus,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_video_15-40-43_SISYPHUS_INTERACTION.avi,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_log_15-40-43_SISYPHUS_INTERACTION.csv,SISYPHUS_INTERACTION,791,26.333,1,120,139,0.16,0.178205
P01,Sisyphus,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_video_15-40-43_SISYPHUS_INTERACTION.avi,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_log_15-40-43_SISYPHUS_INTERACTION.csv,SISYPHUS_INTERACTION,801,26.667,1,121,139,0.161333,0.178205
P01,Sisyphus,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_video_15-40-43_SISYPHUS_INTERACTION.avi,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_log_15-40-43_SISYPHUS_INTERACTION.csv,SISYPHUS_INTERACTION,811,27.0,1,121,139,0.161333,0.178205
P01,Sisyphus,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_video_15-40-43_SISYPHUS_INTERACTION.avi,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_log_15-40-43_SISYPHUS_INTERACTION.csv,SISYPHUS_INTERACTION,821,27.333,1,121,138,0.161333,0.176923
P01,Sisyphus,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_video_15-40-43_SISYPHUS_INTERACTION.avi,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_log_15-40-43_SISYPHUS_INTERACTION.csv,SISYPHUS_INTERACTION,831,27.667,1,121,138,0.161333,0.176923
P01,Sisyphus,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_video_15-40-43_SISYPHUS_INTERACTION.avi,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_log_15-40-43_SISYPHUS_INTERACTION.csv,SISYPHUS_INTERACTION,841,28.0,1,121,138,0.161333,0.176923
P01,Sisyphus,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_video_15-40-43_SISYPHUS_INTERACTION.avi,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_log_15-40-43_SISYPHUS_INTERACTION.csv,SISYPHUS_INTERACTION,851,28.333,1,121,137,0.161333,0.175641
P01,Sisyphus,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_video_15-40-43_SISYPHUS_INTERACTION.avi,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_log_15-40-43_SISYPHUS_INTERACTION.csv,SISYPHUS_INTERACTION,861,28.667,1,121,138,0.161333,0.176923
P01,Sisyphus,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_video_15-40-43_SISYPHUS_INTERACTION.avi,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_log_15-40-43_SISYPHUS_INTERACTION.csv,SISYPHUS_INTERACTION,871,29.0,1,121,138,0.161333,0.176923
P01,Sisyphus,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_video_15-40-43_SISYPHUS_INTERACTION.avi,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_log_15-40-43_SISYPHUS_INTERACTION.csv,SISYPHUS_INTERACTION,881,29.333,1,122,137,0.162667,0.175641
P01,Sisyphus,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_video_15-40-43_SISYPHUS_INTERACTION.avi,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_log_15-40-43_SISYPHUS_INTERACTION.csv,SISYPHUS_INTERACTION,891,29.667,1,122,137,0.162667,0.175641
P01,Sisyphus,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_video_15-40-43_SISYPHUS_INTERACTION.avi,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_log_15-40-43_SISYPHUS_INTERACTION.csv,SISYPHUS_INTERACTION,901,30.0,1,122,137,0.162667,0.175641
P01,Sisyphus,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_video_15-40-43_SISYPHUS_INTERACTION.avi,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_log_15-40-43_SISYPHUS_INTERACTION.csv,SISYPHUS_INTERACTION,911,30.333,1,121,136,0.161333,0.174359
P01,Sisyphus,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_video_15-40-43_SISYPHUS_INTERACTION.avi,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_log_15-40-43_SISYPHUS_INTERACTION.csv,SISYPHUS_INTERACTION,921,30.667,1,122,137,0.162667,0.175641
P01,Sisyphus,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_video_15-40-43_SISYPHUS_INTERACTION.avi,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_log_15-40-43_SISYPHUS_INTERACTION.csv,SISYPHUS_INTERACTION,931,31.0,1,122,137,0.162667,0.175641
P01,Sisyphus,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_video_15-40-43_SISYPHUS_INTERACTION.avi,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_log_15-40-43_SISYPHUS_INTERACTION.csv,SISYPHUS_INTERACTION,941,31.333,1,122,137,0.162667,0.175641
P01,Sisyphus,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_video_15-40-43_SISYPHUS_INTERACTION.avi,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_log_15-40-43_SISYPHUS_INTERACTION.csv,SISYPHUS_INTERACTION,951,31.667,1,123,137,0.164,0.175641
P01,Sisyphus,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_video_15-40-43_SISYPHUS_INTERACTION.avi,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_log_15-40-43_SISYPHUS_INTERACTION.csv,SISYPHUS_INTERACTION,961,32.0,1,122,136,0.162667,0.174359
P01,Sisyphus,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_video_15-40-43_SISYPHUS_INTERACTION.avi,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_log_15-40-43_SISYPHUS_INTERACTION.csv,SISYPHUS_INTERACTION,971,32.333,1,122,137,0.162667,0.175641
P01,Sisyphus,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_video_15-40-43_SISYPHUS_INTERACTION.avi,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_log_15-40-43_SISYPHUS_INTERACTION.csv,SISYPHUS_INTERACTION,981,32.667,1,122,137,0.162667,0.175641
P01,Sisyphus,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_video_15-40-43_SISYPHUS_INTERACTION.avi,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_log_15-40-43_SISYPHUS_INTERACTION.csv,SISYPHUS_INTERACTION,991,33.0,1,123,137,0.164,0.175641
P01,Sisyphus,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_video_15-40-43_SISYPHUS_INTERACTION.avi,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_log_15-40-43_SISYPHUS_INTERACTION.csv,SISYPHUS_INTERACTION,1001,33.333,1,122,137,0.162667,0.175641
P01,Sisyphus,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_video_15-40-43_SISYPHUS_INTERACTION.avi,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_log_15-40-43_SISYPHUS_INTERACTION.csv,SISYPHUS_INTERACTION,1011,33.667,1,122,138,0.162667,0.176923
P01,Sisyphus,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_video_15-40-43_SISYPHUS_INTERACTION.avi,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_log_15-40-43_SISYPHUS_INTERACTION.csv,SISYPHUS_INTERACTION,1021,34.0,1,122,136,0.162667,0.174359
P01,Sisyphus,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_video_15-40-43_SISYPHUS_INTERACTION.avi,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_log_15-40-43_SISYPHUS_INTERACTION.csv,SISYPHUS_INTERACTION,1031,34.333,1,122,134,0.162667,0.171795
P01,Sisyphus,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_video_15-40-43_SISYPHUS_INTERACTION.avi,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_log_15-40-43_SISYPHUS_INTERACTION.csv,SISYPHUS_INTERACTION,1041,34.667,1,123,134,0.164,0.171795
P01,Sisyphus,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_video_15-40-43_SISYPHUS_INTERACTION.avi,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_log_15-40-43_SISYPHUS_INTERACTION.csv,SISYPHUS_INTERACTION,1051,35.0,1,122,137,0.162667,0.175641
P01,Sisyphus,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_video_15-40-43_SISYPHUS_INTERACTION.avi,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_log_15-40-43_SISYPHUS_INTERACTION.csv,SISYPHUS_INTERACTION,1061,35.333,1,124,139,0.165333,0.178205
P01,Sisyphus,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_video_15-40-43_SISYPHUS_INTERACTION.avi,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_log_15-40-43_SISYPHUS_INTERACTION.csv,SISYPHUS_INTERACTION,1071,35.667,1,125,140,0.166667,0.179487
P01,Sisyphus,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_video_15-40-43_SISYPHUS_INTERACTION.avi,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_log_15-40-43_SISYPHUS_INTERACTION.csv,SISYPHUS_INTERACTION,1081,36.0,1,125,142,0.166667,0.182051
P01,Sisyphus,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_video_15-40-43_SISYPHUS_INTERACTION.avi,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_log_15-40-43_SISYPHUS_INTERACTION.csv,SISYPHUS_INTERACTION,1091,36.333,1,125,143,0.166667,0.183333
P01,Sisyphus,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_video_15-40-43_SISYPHUS_INTERACTION.avi,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_log_15-40-43_SISYPHUS_INTERACTION.csv,SISYPHUS_INTERACTION,1101,36.667,1,125,142,0.166667,0.182051
P01,Sisyphus,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_video_15-40-43_SISYPHUS_INTERACTION.avi,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_log_15-40-43_SISYPHUS_INTERACTION.csv,SISYPHUS_INTERACTION,1111,37.0,1,124,141,0.165333,0.180769
P01,Sisyphus,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_video_15-40-43_SISYPHUS_INTERACTION.avi,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_log_15-40-43_SISYPHUS_INTERACTION.csv,SISYPHUS_INTERACTION,1121,37.333,1,124,136,0.165333,0.174359
P01,Sisyphus,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_video_15-40-43_SISYPHUS_INTERACTION.avi,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_log_15-40-43_SISYPHUS_INTERACTION.csv,SISYPHUS_INTERACTION,1131,37.667,1,121,135,0.161333,0.173077
P01,Sisyphus,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_video_15-40-43_SISYPHUS_INTERACTION.avi,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_log_15-40-43_SISYPHUS_INTERACTION.csv,SISYPHUS_INTERACTION,1141,38.0,1,120,135,0.16,0.173077
P01,Sisyphus,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_video_15-40-43_SISYPHUS_INTERACTION.avi,/home/sysgen/Projects/Yolanda/Thesis_EEG_Robots/data/P01_2026-05-26/Sisyphus/vision_log_15-40-43_SISYPHUS_INTERACTION.csv,SISYPHUS_INTERACTION,1151,38.333,1,121,135,0.161333,0.173077
