target,model_rank,participant,task,segment_id,window_id,window_start_s,window_end_s,nearest_image_distance,outside_selected_count,outside_selected_fraction,median_abs_image_z,max_abs_image_z
arousal,1,P19,pick_place,1,pick_place_s1_40.000,40.0,42.0,1.9370021842240104,0,0.0,0.369638475673152,2.6423355700818982
arousal,1,P19,pick_place,1,pick_place_s1_41.000,41.0,43.0,7.922234973041252,1,0.1,0.6042767067723119,10.43447575055605
arousal,1,P19,shape_sorter_alone,1,shape_sorter_alone_s1_0.000,0.0,2.0,20.277394349055754,6,0.6,2.4835764311746242,15.505482244477772
arousal,1,P19,shape_sorter_alone,1,shape_sorter_alone_s1_1.000,1.0,3.0,86.87076323652384,8,0.8,7.345760537490902,75.14812549302462
arousal,1,P19,shape_sorter_alone,1,shape_sorter_alone_s1_2.000,2.0,4.0,13.344362138737127,5,0.5,2.534906277787406,9.878832680924027
arousal,1,P19,shape_sorter_alone,1,shape_sorter_alone_s1_3.000,3.0,5.0,7.140011351444303,1,0.1,0.8314830101945012,7.262761866452438
arousal,1,P19,shape_sorter_alone,1,shape_sorter_alone_s1_4.000,4.0,6.0,6.977552880072078,1,0.1,0.5425019129105514,8.799838354339776
arousal,1,P19,shape_sorter_alone,1,shape_sorter_alone_s1_5.000,5.0,7.0,9.839887441790841,3,0.3,2.394622199834273,8.009792306311157
arousal,1,P19,shape_sorter_alone,1,shape_sorter_alone_s1_6.000,6.0,8.0,6.353138420213434,1,0.1,1.2849333215683354,5.737302128176346
arousal,1,P19,shape_sorter_alone,1,shape_sorter_alone_s1_7.000,7.0,9.0,4.150534051659463,0,0.0,0.4931760840114909,4.532262885509245
arousal,1,P19,shape_sorter_alone,1,shape_sorter_alone_s1_8.000,8.0,10.0,4.629143243956096,0,0.0,1.5097595189270971,4.7392989985016705
arousal,1,P19,shape_sorter_alone,1,shape_sorter_alone_s1_9.000,9.0,11.0,7.836582153976891,4,0.4,2.314371118882785,7.37461886200779
arousal,1,P19,shape_sorter_alone,1,shape_sorter_alone_s1_10.000,10.0,12.0,7.076772993299868,3,0.3,1.683456300749619,5.549266327220282
arousal,1,P19,shape_sorter_alone,1,shape_sorter_alone_s1_11.000,11.0,13.0,6.104226320378929,3,0.3,1.170572631839217,4.941857500751481
arousal,1,P19,shape_sorter_alone,1,shape_sorter_alone_s1_12.000,12.0,14.0,14.68238424564562,5,0.5,2.084361490877529,13.122922921986774
arousal,1,P19,shape_sorter_alone,1,shape_sorter_alone_s1_13.000,13.0,15.0,17.64893054171964,1,0.1,1.4755031592268124,19.91944558458226
arousal,1,P19,shape_sorter_alone,1,shape_sorter_alone_s1_14.000,14.0,16.0,8.46457203232296,1,0.1,0.46033694343846887,11.4584536389737
arousal,1,P19,shape_sorter_alone,1,shape_sorter_alone_s1_15.000,15.0,17.0,7.572653177279092,1,0.1,0.7245653385058067,10.287230077377384
arousal,1,P19,shape_sorter_alone,1,shape_sorter_alone_s1_16.000,16.0,18.0,6.556678570001851,1,0.1,0.6676396544048608,7.874945220673827
arousal,1,P19,shape_sorter_alone,1,shape_sorter_alone_s1_17.000,17.0,19.0,5.521632408212005,1,0.1,0.6719067638927161,6.587089730697997
arousal,1,P19,shape_sorter_alone,1,shape_sorter_alone_s1_18.000,18.0,20.0,6.995125921748244,1,0.1,0.6957933174071826,9.12586088884174
arousal,1,P19,shape_sorter_alone,1,shape_sorter_alone_s1_19.000,19.0,21.0,7.698521888680641,1,0.1,0.9996292995506966,8.133873207525008
arousal,1,P19,shape_sorter_alone,1,shape_sorter_alone_s1_20.000,20.0,22.0,5.64884565809746,1,0.1,1.6003285594741299,5.337714059866147
arousal,1,P19,shape_sorter_alone,1,shape_sorter_alone_s1_21.000,21.0,23.0,6.3587536255734305,1,0.1,1.2880963267630612,6.48952916118714
arousal,1,P19,shape_sorter_alone,1,shape_sorter_alone_s1_22.000,22.0,24.0,6.527398041936885,1,0.1,1.2784656687408544,6.785364268233394
