mode,participant,held_out_participant,target,modality,classifier,feature_count_request,feature_count_resolved,fold,feature,selected,feature_score
general,COHORT,P45,valence,multimodal,knn,all,all,10,eeg_bp_theta__C4,True,
general,COHORT,P45,valence,multimodal,knn,all,all,10,eeg_bp_theta__Cz,True,
general,COHORT,P45,valence,multimodal,knn,all,all,10,eeg_bp_theta__Fz,True,
general,COHORT,P45,valence,multimodal,knn,all,all,10,eeg_bp_theta__Oz,True,
general,COHORT,P45,valence,multimodal,knn,all,all,10,eeg_bp_theta__PO7,True,
general,COHORT,P45,valence,multimodal,knn,all,all,10,eeg_bp_theta__PO8,True,
general,COHORT,P45,valence,multimodal,knn,all,all,10,eeg_bp_theta__Pz,True,
general,COHORT,P45,valence,multimodal,knn,all,all,10,eeg_se_theta__C3,True,
general,COHORT,P45,valence,multimodal,knn,all,all,10,eeg_se_theta__C4,True,
general,COHORT,P45,valence,multimodal,knn,all,all,10,eeg_se_theta__Cz,True,
general,COHORT,P45,valence,multimodal,knn,all,all,10,eeg_se_theta__Fz,True,
general,COHORT,P45,valence,multimodal,knn,all,all,10,eeg_se_theta__Oz,True,
general,COHORT,P45,valence,multimodal,knn,all,all,10,eeg_se_theta__PO7,True,
general,COHORT,P45,valence,multimodal,knn,all,all,10,eeg_se_theta__PO8,True,
general,COHORT,P45,valence,multimodal,knn,all,all,10,eeg_se_theta__Pz,True,
general,COHORT,P45,valence,multimodal,knn,all,all,10,eeg_bp_alpha__C3,True,
general,COHORT,P45,valence,multimodal,knn,all,all,10,eeg_bp_alpha__C4,True,
general,COHORT,P45,valence,multimodal,knn,all,all,10,eeg_bp_alpha__Cz,True,
general,COHORT,P45,valence,multimodal,knn,all,all,10,eeg_bp_alpha__Fz,True,
general,COHORT,P45,valence,multimodal,knn,all,all,10,eeg_bp_alpha__Oz,True,
general,COHORT,P45,valence,multimodal,knn,all,all,10,eeg_bp_alpha__PO7,True,
general,COHORT,P45,valence,multimodal,knn,all,all,10,eeg_bp_alpha__PO8,True,
general,COHORT,P45,valence,multimodal,knn,all,all,10,eeg_bp_alpha__Pz,True,
general,COHORT,P45,valence,multimodal,knn,all,all,10,eeg_se_alpha__C3,True,
general,COHORT,P45,valence,multimodal,knn,all,all,10,eeg_se_alpha__C4,True,
general,COHORT,P45,valence,multimodal,knn,all,all,10,eeg_se_alpha__Cz,True,
general,COHORT,P45,valence,multimodal,knn,all,all,10,eeg_se_alpha__Fz,True,
general,COHORT,P45,valence,multimodal,knn,all,all,10,eeg_se_alpha__Oz,True,
general,COHORT,P45,valence,multimodal,knn,all,all,10,eeg_se_alpha__PO7,True,
general,COHORT,P45,valence,multimodal,knn,all,all,10,eeg_se_alpha__PO8,True,
general,COHORT,P45,valence,multimodal,knn,all,all,10,eeg_se_alpha__Pz,True,
general,COHORT,P45,valence,multimodal,knn,all,all,10,eeg_bp_beta__C3,True,
general,COHORT,P45,valence,multimodal,knn,all,all,10,eeg_bp_beta__C4,True,
general,COHORT,P45,valence,multimodal,knn,all,all,10,eeg_bp_beta__Cz,True,
general,COHORT,P45,valence,multimodal,knn,all,all,10,eeg_bp_beta__Fz,True,
general,COHORT,P45,valence,multimodal,knn,all,all,10,eeg_bp_beta__Oz,True,
general,COHORT,P45,valence,multimodal,knn,all,all,10,eeg_bp_beta__PO7,True,
general,COHORT,P45,valence,multimodal,knn,all,all,10,eeg_bp_beta__PO8,True,
general,COHORT,P45,valence,multimodal,knn,all,all,10,eeg_bp_beta__Pz,True,
general,COHORT,P45,valence,multimodal,knn,all,all,10,eeg_se_beta__C3,True,
general,COHORT,P45,valence,multimodal,knn,all,all,10,eeg_se_beta__C4,True,
general,COHORT,P45,valence,multimodal,knn,all,all,10,eeg_se_beta__Cz,True,
general,COHORT,P45,valence,multimodal,knn,all,all,10,eeg_se_beta__Fz,True,
general,COHORT,P45,valence,multimodal,knn,all,all,10,eeg_se_beta__Oz,True,
general,COHORT,P45,valence,multimodal,knn,all,all,10,eeg_se_beta__PO7,True,
general,COHORT,P45,valence,multimodal,knn,all,all,10,eeg_se_beta__PO8,True,
general,COHORT,P45,valence,multimodal,knn,all,all,10,eeg_se_beta__Pz,True,
general,COHORT,P45,valence,multimodal,knn,all,all,10,eeg_bp_gamma__C3,True,
general,COHORT,P45,valence,multimodal,knn,all,all,10,eeg_bp_gamma__C4,True,
general,COHORT,P45,valence,multimodal,knn,all,all,10,eeg_bp_gamma__Cz,True,
general,COHORT,P45,valence,multimodal,knn,all,all,10,eeg_bp_gamma__Fz,True,
general,COHORT,P45,valence,multimodal,knn,all,all,10,eeg_bp_gamma__Oz,True,
general,COHORT,P45,valence,multimodal,knn,all,all,10,eeg_bp_gamma__PO7,True,
general,COHORT,P45,valence,multimodal,knn,all,all,10,eeg_bp_gamma__PO8,True,
general,COHORT,P45,valence,multimodal,knn,all,all,10,eeg_bp_gamma__Pz,True,
general,COHORT,P45,valence,multimodal,knn,all,all,10,eeg_se_gamma__C3,True,
general,COHORT,P45,valence,multimodal,knn,all,all,10,eeg_se_gamma__C4,True,
general,COHORT,P45,valence,multimodal,knn,all,all,10,eeg_se_gamma__Cz,True,
general,COHORT,P45,valence,multimodal,knn,all,all,10,eeg_se_gamma__Fz,True,
general,COHORT,P45,valence,multimodal,knn,all,all,10,eeg_se_gamma__Oz,True,
general,COHORT,P45,valence,multimodal,knn,all,all,10,eeg_se_gamma__PO7,True,
general,COHORT,P45,valence,multimodal,knn,all,all,10,eeg_se_gamma__PO8,True,
general,COHORT,P45,valence,multimodal,knn,all,all,10,eeg_se_gamma__Pz,True,
general,COHORT,P45,valence,multimodal,knn,all,all,10,video_irisdo_norm_mean,True,
general,COHORT,P45,valence,multimodal,knn,all,all,10,video_irisdo_norm_std,True,
general,COHORT,P45,valence,multimodal,knn,all,all,10,video_eso_norm_mean,True,
general,COHORT,P45,valence,multimodal,knn,all,all,10,video_eso_norm_std,True,
general,COHORT,P45,valence,multimodal,knn,all,all,10,video_enso_norm_mean,True,
general,COHORT,P45,valence,multimodal,knn,all,all,10,video_enso_norm_std,True,
general,COHORT,P45,valence,multimodal,knn,all,all,10,video_mnso_norm_mean,True,
general,COHORT,P45,valence,multimodal,knn,all,all,10,video_mnso_norm_std,True,
general,COHORT,P45,valence,multimodal,knn,all,all,10,video_mwo_norm_mean,True,
general,COHORT,P45,valence,multimodal,knn,all,all,10,video_mwo_norm_std,True,
general,COHORT,P10,valence,multimodal,knn,5,5,1,eeg_sd__C3,False,0.2615547400154946
general,COHORT,P10,valence,multimodal,knn,5,5,1,eeg_sd__C4,False,0.3279454286524461
general,COHORT,P10,valence,multimodal,knn,5,5,1,eeg_sd__Cz,False,0.26045737539857167
general,COHORT,P10,valence,multimodal,knn,5,5,1,eeg_sd__Fz,False,0.3452956268067174
general,COHORT,P10,valence,multimodal,knn,5,5,1,eeg_sd__Oz,False,1.184372955455933
general,COHORT,P10,valence,multimodal,knn,5,5,1,eeg_sd__PO7,False,1.2412622819720733
general,COHORT,P10,valence,multimodal,knn,5,5,1,eeg_sd__PO8,False,0.41971286599948765
general,COHORT,P10,valence,multimodal,knn,5,5,1,eeg_sd__Pz,False,1.5995319050804941
general,COHORT,P10,valence,multimodal,knn,5,5,1,eeg_se__C3,False,0.1691946042539125
general,COHORT,P10,valence,multimodal,knn,5,5,1,eeg_se__C4,False,1.9298719158483804
general,COHORT,P10,valence,multimodal,knn,5,5,1,eeg_se__Cz,False,0.0458079452934739
general,COHORT,P10,valence,multimodal,knn,5,5,1,eeg_se__Fz,False,1.0509315265051684
general,COHORT,P10,valence,multimodal,knn,5,5,1,eeg_se__Oz,False,2.262995801748504
general,COHORT,P10,valence,multimodal,knn,5,5,1,eeg_se__PO7,False,0.05288869839945341
general,COHORT,P10,valence,multimodal,knn,5,5,1,eeg_se__PO8,False,1.0679815236437635
general,COHORT,P10,valence,multimodal,knn,5,5,1,eeg_se__Pz,False,4.23597548643585
general,COHORT,P10,valence,multimodal,knn,5,5,1,eeg_hm__C3,False,2.152562241313585
general,COHORT,P10,valence,multimodal,knn,5,5,1,eeg_hm__C4,False,0.06021188278537093
general,COHORT,P10,valence,multimodal,knn,5,5,1,eeg_hm__Cz,False,0.08143566349751619
general,COHORT,P10,valence,multimodal,knn,5,5,1,eeg_hm__Fz,False,0.7906734489527031
general,COHORT,P10,valence,multimodal,knn,5,5,1,eeg_hm__Oz,True,4.951229182336187
general,COHORT,P10,valence,multimodal,knn,5,5,1,eeg_hm__PO7,False,0.010221111800914959
general,COHORT,P10,valence,multimodal,knn,5,5,1,eeg_hm__PO8,False,0.003627858760147858
general,COHORT,P10,valence,multimodal,knn,5,5,1,eeg_hm__Pz,False,4.350124142085205
general,COHORT,P10,valence,multimodal,knn,5,5,1,eeg_hc__C3,False,0.8925022270511945
general,COHORT,P10,valence,multimodal,knn,5,5,1,eeg_hc__C4,False,0.13722319390508939
general,COHORT,P10,valence,multimodal,knn,5,5,1,eeg_hc__Cz,False,0.1987505419726738
general,COHORT,P10,valence,multimodal,knn,5,5,1,eeg_hc__Fz,False,0.09394783063068277
general,COHORT,P10,valence,multimodal,knn,5,5,1,eeg_hc__Oz,False,1.7248272731666607
general,COHORT,P10,valence,multimodal,knn,5,5,1,eeg_hc__PO7,False,0.24790629474650436
general,COHORT,P10,valence,multimodal,knn,5,5,1,eeg_hc__PO8,False,0.7288747770135128
general,COHORT,P10,valence,multimodal,knn,5,5,1,eeg_hc__Pz,False,1.0262362635839175
general,COHORT,P10,valence,multimodal,knn,5,5,1,eeg_mf_hz__C3,False,3.23782401693523
general,COHORT,P10,valence,multimodal,knn,5,5,1,eeg_mf_hz__C4,False,0.2524719522166079
general,COHORT,P10,valence,multimodal,knn,5,5,1,eeg_mf_hz__Cz,False,1.5036958366352582
general,COHORT,P10,valence,multimodal,knn,5,5,1,eeg_mf_hz__Fz,False,2.1601277982499525
general,COHORT,P10,valence,multimodal,knn,5,5,1,eeg_mf_hz__Oz,False,0.7296619467695689
general,COHORT,P10,valence,multimodal,knn,5,5,1,eeg_mf_hz__PO7,False,0.9384814327336696
general,COHORT,P10,valence,multimodal,knn,5,5,1,eeg_mf_hz__PO8,False,0.14411238887884598
general,COHORT,P10,valence,multimodal,knn,5,5,1,eeg_mf_hz__Pz,False,1.9675529159733656
general,COHORT,P10,valence,multimodal,knn,5,5,1,eeg_bp_delta__C3,False,0.023651313527411802
general,COHORT,P10,valence,multimodal,knn,5,5,1,eeg_bp_delta__C4,False,0.251099455437696
general,COHORT,P10,valence,multimodal,knn,5,5,1,eeg_bp_delta__Cz,False,0.5310452196234293
general,COHORT,P10,valence,multimodal,knn,5,5,1,eeg_bp_delta__Fz,False,0.14834666075107877
general,COHORT,P10,valence,multimodal,knn,5,5,1,eeg_bp_delta__Oz,False,1.002191914741048
general,COHORT,P10,valence,multimodal,knn,5,5,1,eeg_bp_delta__PO7,False,3.502663563154598
general,COHORT,P10,valence,multimodal,knn,5,5,1,eeg_bp_delta__PO8,False,0.3744975289043255
general,COHORT,P10,valence,multimodal,knn,5,5,1,eeg_bp_delta__Pz,False,1.666999982834294
general,COHORT,P10,valence,multimodal,knn,5,5,1,eeg_se_delta__C3,True,6.678709394537529
general,COHORT,P10,valence,multimodal,knn,5,5,1,eeg_se_delta__C4,False,3.848268850260836
general,COHORT,P10,valence,multimodal,knn,5,5,1,eeg_se_delta__Cz,False,0.7698167549010325
general,COHORT,P10,valence,multimodal,knn,5,5,1,eeg_se_delta__Fz,False,0.017303192071849823
general,COHORT,P10,valence,multimodal,knn,5,5,1,eeg_se_delta__Oz,False,1.3913219185672205
general,COHORT,P10,valence,multimodal,knn,5,5,1,eeg_se_delta__PO7,False,0.2752933122188148
general,COHORT,P10,valence,multimodal,knn,5,5,1,eeg_se_delta__PO8,False,0.0035151140564005073
general,COHORT,P10,valence,multimodal,knn,5,5,1,eeg_se_delta__Pz,False,0.06237198526620039
general,COHORT,P10,valence,multimodal,knn,5,5,1,eeg_bp_theta__C3,False,0.46509482242567535
general,COHORT,P10,valence,multimodal,knn,5,5,1,eeg_bp_theta__C4,False,0.9887722252922942
general,COHORT,P10,valence,multimodal,knn,5,5,1,eeg_bp_theta__Cz,False,0.003836711326095446
general,COHORT,P10,valence,multimodal,knn,5,5,1,eeg_bp_theta__Fz,False,0.0004894398262458926
general,COHORT,P10,valence,multimodal,knn,5,5,1,eeg_bp_theta__Oz,False,0.557462441618461
general,COHORT,P10,valence,multimodal,knn,5,5,1,eeg_bp_theta__PO7,False,1.711957035815986
general,COHORT,P10,valence,multimodal,knn,5,5,1,eeg_bp_theta__PO8,False,0.1432370589871075
general,COHORT,P10,valence,multimodal,knn,5,5,1,eeg_bp_theta__Pz,False,1.7334460576913153
general,COHORT,P10,valence,multimodal,knn,5,5,1,eeg_se_theta__C3,False,0.6626444180753501
general,COHORT,P10,valence,multimodal,knn,5,5,1,eeg_se_theta__C4,False,0.20822727540207928
general,COHORT,P10,valence,multimodal,knn,5,5,1,eeg_se_theta__Cz,False,0.27760336046384887
general,COHORT,P10,valence,multimodal,knn,5,5,1,eeg_se_theta__Fz,False,1.138281667075393
general,COHORT,P10,valence,multimodal,knn,5,5,1,eeg_se_theta__Oz,False,0.2564117778922881
general,COHORT,P10,valence,multimodal,knn,5,5,1,eeg_se_theta__PO7,False,0.48761128071761317
general,COHORT,P10,valence,multimodal,knn,5,5,1,eeg_se_theta__PO8,False,0.14154797288050844
general,COHORT,P10,valence,multimodal,knn,5,5,1,eeg_se_theta__Pz,False,0.8187402034116781
general,COHORT,P10,valence,multimodal,knn,5,5,1,eeg_bp_alpha__C3,False,0.0520171870320708
general,COHORT,P10,valence,multimodal,knn,5,5,1,eeg_bp_alpha__C4,False,1.5546681108327947
general,COHORT,P10,valence,multimodal,knn,5,5,1,eeg_bp_alpha__Cz,False,0.11504342740853409
general,COHORT,P10,valence,multimodal,knn,5,5,1,eeg_bp_alpha__Fz,False,0.38802239719728554
general,COHORT,P10,valence,multimodal,knn,5,5,1,eeg_bp_alpha__Oz,False,1.2488362939368554
general,COHORT,P10,valence,multimodal,knn,5,5,1,eeg_bp_alpha__PO7,False,0.39030555485902807
general,COHORT,P10,valence,multimodal,knn,5,5,1,eeg_bp_alpha__PO8,False,1.8687060978975847
general,COHORT,P10,valence,multimodal,knn,5,5,1,eeg_bp_alpha__Pz,False,1.4322840314591367
general,COHORT,P10,valence,multimodal,knn,5,5,1,eeg_se_alpha__C3,False,1.8583815144641547
general,COHORT,P10,valence,multimodal,knn,5,5,1,eeg_se_alpha__C4,False,0.021286499419963446
general,COHORT,P10,valence,multimodal,knn,5,5,1,eeg_se_alpha__Cz,False,2.265981126036552
general,COHORT,P10,valence,multimodal,knn,5,5,1,eeg_se_alpha__Fz,False,0.4197800420667149
general,COHORT,P10,valence,multimodal,knn,5,5,1,eeg_se_alpha__Oz,False,0.9773856554940139
general,COHORT,P10,valence,multimodal,knn,5,5,1,eeg_se_alpha__PO7,False,0.9495968108991492
general,COHORT,P10,valence,multimodal,knn,5,5,1,eeg_se_alpha__PO8,False,0.12560429129859246
general,COHORT,P10,valence,multimodal,knn,5,5,1,eeg_se_alpha__Pz,False,2.1876083609379537
general,COHORT,P10,valence,multimodal,knn,5,5,1,eeg_bp_beta__C3,True,4.557449929232107
general,COHORT,P10,valence,multimodal,knn,5,5,1,eeg_bp_beta__C4,False,1.2088655854283634
general,COHORT,P10,valence,multimodal,knn,5,5,1,eeg_bp_beta__Cz,False,0.03172488770051192
general,COHORT,P10,valence,multimodal,knn,5,5,1,eeg_bp_beta__Fz,False,3.1215236718828714
general,COHORT,P10,valence,multimodal,knn,5,5,1,eeg_bp_beta__Oz,False,0.6485500794686985
general,COHORT,P10,valence,multimodal,knn,5,5,1,eeg_bp_beta__PO7,False,0.03896977711350764
general,COHORT,P10,valence,multimodal,knn,5,5,1,eeg_bp_beta__PO8,False,0.026565952410790405
general,COHORT,P10,valence,multimodal,knn,5,5,1,eeg_bp_beta__Pz,False,0.0247966557030467
general,COHORT,P10,valence,multimodal,knn,5,5,1,eeg_se_beta__C3,False,3.1195327601884206
general,COHORT,P10,valence,multimodal,knn,5,5,1,eeg_se_beta__C4,False,0.11891453047950801
general,COHORT,P10,valence,multimodal,knn,5,5,1,eeg_se_beta__Cz,False,0.8121613487844709
general,COHORT,P10,valence,multimodal,knn,5,5,1,eeg_se_beta__Fz,True,5.583660180228977
general,COHORT,P10,valence,multimodal,knn,5,5,1,eeg_se_beta__Oz,False,0.6150103340568257
general,COHORT,P10,valence,multimodal,knn,5,5,1,eeg_se_beta__PO7,False,1.4929150658779342
general,COHORT,P10,valence,multimodal,knn,5,5,1,eeg_se_beta__PO8,False,1.737262562603403
general,COHORT,P10,valence,multimodal,knn,5,5,1,eeg_se_beta__Pz,False,3.7515001765451905
general,COHORT,P10,valence,multimodal,knn,5,5,1,eeg_bp_gamma__C3,False,1.090581771558347
general,COHORT,P10,valence,multimodal,knn,5,5,1,eeg_bp_gamma__C4,False,0.013984349182492181
general,COHORT,P10,valence,multimodal,knn,5,5,1,eeg_bp_gamma__Cz,False,0.7124508632342392
general,COHORT,P10,valence,multimodal,knn,5,5,1,eeg_bp_gamma__Fz,False,1.2173677373269638
general,COHORT,P10,valence,multimodal,knn,5,5,1,eeg_bp_gamma__Oz,False,0.9868193212995094
general,COHORT,P10,valence,multimodal,knn,5,5,1,eeg_bp_gamma__PO7,False,0.8614432250233832
general,COHORT,P10,valence,multimodal,knn,5,5,1,eeg_bp_gamma__PO8,False,0.6549857878090881
general,COHORT,P10,valence,multimodal,knn,5,5,1,eeg_bp_gamma__Pz,False,0.00017194373357880475
general,COHORT,P10,valence,multimodal,knn,5,5,1,eeg_se_gamma__C3,False,3.186987366114303
general,COHORT,P10,valence,multimodal,knn,5,5,1,eeg_se_gamma__C4,False,2.966161132183709
general,COHORT,P10,valence,multimodal,knn,5,5,1,eeg_se_gamma__Cz,False,0.19197908190738783
general,COHORT,P10,valence,multimodal,knn,5,5,1,eeg_se_gamma__Fz,False,0.4825498066454375
general,COHORT,P10,valence,multimodal,knn,5,5,1,eeg_se_gamma__Oz,False,0.11364062648501558
general,COHORT,P10,valence,multimodal,knn,5,5,1,eeg_se_gamma__PO7,False,1.002301409533011
general,COHORT,P10,valence,multimodal,knn,5,5,1,eeg_se_gamma__PO8,False,0.23380260670669376
general,COHORT,P10,valence,multimodal,knn,5,5,1,eeg_se_gamma__Pz,False,0.10790116488227824
general,COHORT,P10,valence,multimodal,knn,5,5,1,video_irisdo_norm_mean,True,5.511510690938663
general,COHORT,P10,valence,multimodal,knn,5,5,1,video_irisdo_norm_std,False,0.804336049324299
general,COHORT,P10,valence,multimodal,knn,5,5,1,video_eso_norm_mean,False,1.6052477919343002
general,COHORT,P10,valence,multimodal,knn,5,5,1,video_eso_norm_std,False,0.02065687106091157
general,COHORT,P10,valence,multimodal,knn,5,5,1,video_enso_norm_mean,False,0.9618448620875932
general,COHORT,P10,valence,multimodal,knn,5,5,1,video_enso_norm_std,False,4.108258761218813
general,COHORT,P10,valence,multimodal,knn,5,5,1,video_mnso_norm_mean,False,2.4832470012319257
general,COHORT,P10,valence,multimodal,knn,5,5,1,video_mnso_norm_std,False,0.9089004896119489
general,COHORT,P10,valence,multimodal,knn,5,5,1,video_mwo_norm_mean,False,0.008959791129681633
general,COHORT,P10,valence,multimodal,knn,5,5,1,video_mwo_norm_std,False,1.7030863978932915
general,COHORT,P11,valence,multimodal,knn,5,5,2,eeg_sd__C3,False,1.9960309561043759
general,COHORT,P11,valence,multimodal,knn,5,5,2,eeg_sd__C4,False,1.3561030671279735
general,COHORT,P11,valence,multimodal,knn,5,5,2,eeg_sd__Cz,False,0.24581376122621146
general,COHORT,P11,valence,multimodal,knn,5,5,2,eeg_sd__Fz,False,0.6250807315457598
general,COHORT,P11,valence,multimodal,knn,5,5,2,eeg_sd__Oz,False,0.7428398993837769
general,COHORT,P11,valence,multimodal,knn,5,5,2,eeg_sd__PO7,False,0.2696501955257399
general,COHORT,P11,valence,multimodal,knn,5,5,2,eeg_sd__PO8,False,0.11504962527354662
general,COHORT,P11,valence,multimodal,knn,5,5,2,eeg_sd__Pz,False,0.16618329932940465
general,COHORT,P11,valence,multimodal,knn,5,5,2,eeg_se__C3,False,0.0059626657859353765
general,COHORT,P11,valence,multimodal,knn,5,5,2,eeg_se__C4,False,2.0883033652620893
general,COHORT,P11,valence,multimodal,knn,5,5,2,eeg_se__Cz,False,0.15743135366740038
general,COHORT,P11,valence,multimodal,knn,5,5,2,eeg_se__Fz,False,1.9835383329823677
general,COHORT,P11,valence,multimodal,knn,5,5,2,eeg_se__Oz,False,1.1392636619933667
general,COHORT,P11,valence,multimodal,knn,5,5,2,eeg_se__PO7,False,0.0023245018534754852
general,COHORT,P11,valence,multimodal,knn,5,5,2,eeg_se__PO8,False,0.8744578326348146
general,COHORT,P11,valence,multimodal,knn,5,5,2,eeg_se__Pz,False,4.4140019227845375
general,COHORT,P11,valence,multimodal,knn,5,5,2,eeg_hm__C3,False,2.480141387515391
general,COHORT,P11,valence,multimodal,knn,5,5,2,eeg_hm__C4,False,0.03467516385130709
general,COHORT,P11,valence,multimodal,knn,5,5,2,eeg_hm__Cz,False,0.24537159630509384
general,COHORT,P11,valence,multimodal,knn,5,5,2,eeg_hm__Fz,False,1.754481221285438
general,COHORT,P11,valence,multimodal,knn,5,5,2,eeg_hm__Oz,False,2.9778236997850693
general,COHORT,P11,valence,multimodal,knn,5,5,2,eeg_hm__PO7,False,0.016753675939306108
general,COHORT,P11,valence,multimodal,knn,5,5,2,eeg_hm__PO8,False,0.17769408857954486
general,COHORT,P11,valence,multimodal,knn,5,5,2,eeg_hm__Pz,True,4.954969018227721
general,COHORT,P11,valence,multimodal,knn,5,5,2,eeg_hc__C3,False,1.3917556247776328
general,COHORT,P11,valence,multimodal,knn,5,5,2,eeg_hc__C4,False,0.261912664282871
general,COHORT,P11,valence,multimodal,knn,5,5,2,eeg_hc__Cz,False,0.1293012955531076
general,COHORT,P11,valence,multimodal,knn,5,5,2,eeg_hc__Fz,False,0.5722036721878382
general,COHORT,P11,valence,multimodal,knn,5,5,2,eeg_hc__Oz,False,0.6222067130034984
general,COHORT,P11,valence,multimodal,knn,5,5,2,eeg_hc__PO7,False,0.11372711242296327
general,COHORT,P11,valence,multimodal,knn,5,5,2,eeg_hc__PO8,False,1.0568241000388796
general,COHORT,P11,valence,multimodal,knn,5,5,2,eeg_hc__Pz,False,1.7686784660311874
general,COHORT,P11,valence,multimodal,knn,5,5,2,eeg_mf_hz__C3,False,4.478038285306162
general,COHORT,P11,valence,multimodal,knn,5,5,2,eeg_mf_hz__C4,False,0.7192173794720587
general,COHORT,P11,valence,multimodal,knn,5,5,2,eeg_mf_hz__Cz,False,2.919767627128426
general,COHORT,P11,valence,multimodal,knn,5,5,2,eeg_mf_hz__Fz,False,4.355559002491808
general,COHORT,P11,valence,multimodal,knn,5,5,2,eeg_mf_hz__Oz,False,0.0012180450931100547
general,COHORT,P11,valence,multimodal,knn,5,5,2,eeg_mf_hz__PO7,False,1.1953416310594551
general,COHORT,P11,valence,multimodal,knn,5,5,2,eeg_mf_hz__PO8,False,0.8357973539497293
general,COHORT,P11,valence,multimodal,knn,5,5,2,eeg_mf_hz__Pz,False,2.75969696803748
general,COHORT,P11,valence,multimodal,knn,5,5,2,eeg_bp_delta__C3,False,0.0007934003051498625
general,COHORT,P11,valence,multimodal,knn,5,5,2,eeg_bp_delta__C4,False,0.818731605624422
general,COHORT,P11,valence,multimodal,knn,5,5,2,eeg_bp_delta__Cz,False,1.373746652128313
general,COHORT,P11,valence,multimodal,knn,5,5,2,eeg_bp_delta__Fz,False,8.165930631083756e-05
general,COHORT,P11,valence,multimodal,knn,5,5,2,eeg_bp_delta__Oz,False,1.6422630451565847
general,COHORT,P11,valence,multimodal,knn,5,5,2,eeg_bp_delta__PO7,False,1.6355038944270939
general,COHORT,P11,valence,multimodal,knn,5,5,2,eeg_bp_delta__PO8,False,0.6868638249723047
general,COHORT,P11,valence,multimodal,knn,5,5,2,eeg_bp_delta__Pz,False,2.067853479024242
general,COHORT,P11,valence,multimodal,knn,5,5,2,eeg_se_delta__C3,True,5.833641094394608
general,COHORT,P11,valence,multimodal,knn,5,5,2,eeg_se_delta__C4,False,1.6965648263207658
general,COHORT,P11,valence,multimodal,knn,5,5,2,eeg_se_delta__Cz,False,0.15125848044638518
general,COHORT,P11,valence,multimodal,knn,5,5,2,eeg_se_delta__Fz,False,0.5033190888931005
general,COHORT,P11,valence,multimodal,knn,5,5,2,eeg_se_delta__Oz,False,0.34132827224068446
general,COHORT,P11,valence,multimodal,knn,5,5,2,eeg_se_delta__PO7,False,0.02017693669269315
general,COHORT,P11,valence,multimodal,knn,5,5,2,eeg_se_delta__PO8,False,0.31337292634773206
general,COHORT,P11,valence,multimodal,knn,5,5,2,eeg_se_delta__Pz,False,0.17202383701179844
general,COHORT,P11,valence,multimodal,knn,5,5,2,eeg_bp_theta__C3,True,5.490662484318739
general,COHORT,P11,valence,multimodal,knn,5,5,2,eeg_bp_theta__C4,False,0.8297387889292053
general,COHORT,P11,valence,multimodal,knn,5,5,2,eeg_bp_theta__Cz,False,3.0292118086749915
general,COHORT,P11,valence,multimodal,knn,5,5,2,eeg_bp_theta__Fz,False,0.009170560570926184
general,COHORT,P11,valence,multimodal,knn,5,5,2,eeg_bp_theta__Oz,False,0.10002531137265332
general,COHORT,P11,valence,multimodal,knn,5,5,2,eeg_bp_theta__PO7,False,0.27341222596882564
general,COHORT,P11,valence,multimodal,knn,5,5,2,eeg_bp_theta__PO8,False,1.5213366934924906
general,COHORT,P11,valence,multimodal,knn,5,5,2,eeg_bp_theta__Pz,False,0.2085117352573098
general,COHORT,P11,valence,multimodal,knn,5,5,2,eeg_se_theta__C3,False,0.12372140175891536
general,COHORT,P11,valence,multimodal,knn,5,5,2,eeg_se_theta__C4,False,0.14657688552484102
general,COHORT,P11,valence,multimodal,knn,5,5,2,eeg_se_theta__Cz,False,2.1807050674533808
general,COHORT,P11,valence,multimodal,knn,5,5,2,eeg_se_theta__Fz,False,1.9962915912741281
general,COHORT,P11,valence,multimodal,knn,5,5,2,eeg_se_theta__Oz,False,0.9882148603403916
general,COHORT,P11,valence,multimodal,knn,5,5,2,eeg_se_theta__PO7,False,1.1813142347135537
general,COHORT,P11,valence,multimodal,knn,5,5,2,eeg_se_theta__PO8,False,0.10456608769110703
general,COHORT,P11,valence,multimodal,knn,5,5,2,eeg_se_theta__Pz,False,0.3738475997823573
general,COHORT,P11,valence,multimodal,knn,5,5,2,eeg_bp_alpha__C3,False,2.5811769215372724
general,COHORT,P11,valence,multimodal,knn,5,5,2,eeg_bp_alpha__C4,False,2.815987585191077
general,COHORT,P11,valence,multimodal,knn,5,5,2,eeg_bp_alpha__Cz,False,0.023868731260266365
general,COHORT,P11,valence,multimodal,knn,5,5,2,eeg_bp_alpha__Fz,False,0.2350816824250493
general,COHORT,P11,valence,multimodal,knn,5,5,2,eeg_bp_alpha__Oz,False,0.03965612508055636
general,COHORT,P11,valence,multimodal,knn,5,5,2,eeg_bp_alpha__PO7,False,0.7210411527240722
general,COHORT,P11,valence,multimodal,knn,5,5,2,eeg_bp_alpha__PO8,False,0.38721344954310327
general,COHORT,P11,valence,multimodal,knn,5,5,2,eeg_bp_alpha__Pz,False,0.100896671799269
general,COHORT,P11,valence,multimodal,knn,5,5,2,eeg_se_alpha__C3,False,1.4056365651158929
general,COHORT,P11,valence,multimodal,knn,5,5,2,eeg_se_alpha__C4,False,0.0019085163799844648
general,COHORT,P11,valence,multimodal,knn,5,5,2,eeg_se_alpha__Cz,False,2.195460930382973
