mode,participant,target,modality,classifier,feature_count_request,feature_count_resolved,folds,balanced_accuracy_mean,balanced_accuracy_sd,balanced_accuracy_median,balanced_accuracy_min,balanced_accuracy_max,accuracy_mean,precision_mean,recall_mean,f1_mean
individual,P13,arousal,multimodal,gnb,10,10,5,0.6315909090909091,0.1182769624782283,0.6136363636363636,0.4833333333333333,0.7840909090909092,0.631578947368421,0.5932600732600732,0.625,0.5914718614718615
individual,P13,arousal,multimodal,gnb,20,20,5,0.5825252525252524,0.09597490408200281,0.5611111111111111,0.4602272727272727,0.6931818181818181,0.5789473684210527,0.536025641025641,0.5777777777777777,0.5226190476190476
individual,P13,arousal,multimodal,gnb,5,5,5,0.5893181818181819,0.0727313060048849,0.6222222222222222,0.4777777777777778,0.6590909090909092,0.5894736842105263,0.560994560994561,0.575,0.5528851540616246
individual,P13,arousal,multimodal,gnb,all,all,5,0.5459090909090909,0.06221549109679246,0.5333333333333333,0.4715909090909091,0.6166666666666667,0.5578947368421052,0.5023809523809524,0.45,0.4429570429570429
individual,P13,arousal,multimodal,knn,10,10,5,0.5963888888888889,0.08303645080953655,0.6136363636363636,0.4833333333333333,0.7102272727272727,0.6,0.5708791208791208,0.5527777777777778,0.5290909090909091
individual,P13,arousal,multimodal,knn,20,20,5,0.6524494949494949,0.16800274652369876,0.7102272727272727,0.4772727272727273,0.8636363636363636,0.6421052631578947,0.6010955710955711,0.7194444444444444,0.6397341839447102
individual,P13,arousal,multimodal,knn,5,5,5,0.5766666666666667,0.1398206349877248,0.5681818181818181,0.4111111111111111,0.7386363636363636,0.5789473684210527,0.5088888888888888,0.5333333333333333,0.5167320261437909
individual,P13,arousal,multimodal,knn,all,all,5,0.525959595959596,0.12466433479655815,0.5170454545454546,0.3693181818181818,0.7045454545454546,0.5473684210526316,0.52,0.3555555555555555,0.4047435897435897
individual,P13,arousal,multimodal,svm,10,10,5,0.6157575757575757,0.09978660049681197,0.6136363636363636,0.5111111111111111,0.7215909090909092,0.6210526315789473,0.5738095238095238,0.5333333333333333,0.5356561085972851
individual,P13,arousal,multimodal,svm,20,20,5,0.6581818181818182,0.08052043976707803,0.6722222222222223,0.5277777777777778,0.7386363636363636,0.6631578947368422,0.6624242424242424,0.6,0.6101180553192938
individual,P13,arousal,multimodal,svm,5,5,5,0.588459595959596,0.09148603401031682,0.5722222222222222,0.4666666666666667,0.7045454545454546,0.6,0.5690909090909091,0.4805555555555555,0.510106998264893
individual,P13,arousal,multimodal,svm,all,all,5,0.5471212121212121,0.06545121343932075,0.5,0.5,0.6333333333333333,0.5789473684210527,0.22000000000000003,0.2833333333333333,0.24631578947368418
individual,P13,valence,eeg,gnb,10,10,5,0.4447802197802198,0.10820285895428393,0.4226190476190476,0.3141025641025641,0.5897435897435898,0.5157894736842106,0.6303302253302253,0.6371794871794872,0.6287735253252494
individual,P13,valence,eeg,gnb,20,20,5,0.3992673992673993,0.11721075136527782,0.4642857142857143,0.2692307692307692,0.5128205128205128,0.4526315789473684,0.5994871794871794,0.5461538461538462,0.5702012769838857
individual,P13,valence,eeg,gnb,5,5,5,0.49221611721611724,0.10545260474864446,0.5059523809523809,0.34615384615384615,0.5897435897435898,0.5789473684210527,0.6691774891774892,0.732051282051282,0.6979296066252588
individual,P13,valence,eeg,gnb,all,all,5,0.39203296703296703,0.15680559922364398,0.391025641025641,0.15384615384615385,0.5512820512820513,0.4526315789473684,0.5843956043956045,0.5602564102564103,0.5701609179870049
individual,P13,valence,eeg,knn,10,10,5,0.5223443223443224,0.08402632199760243,0.5,0.42948717948717946,0.6282051282051282,0.6210526315789473,0.6820802005012532,0.7923076923076924,0.7275843409464099
individual,P13,valence,eeg,knn,20,20,5,0.48800366300366294,0.12769653174026352,0.46794871794871795,0.3076923076923077,0.6346153846153846,0.5894736842105263,0.6659096459096459,0.7807692307692309,0.7162970840390195
individual,P13,valence,eeg,knn,5,5,5,0.58003663003663,0.1143050109331465,0.6282051282051282,0.4230769230769231,0.7115384615384616,0.6842105263157895,0.7197689075630253,0.8743589743589745,0.7891827712517367
individual,P13,valence,eeg,knn,all,all,5,0.5048534798534798,0.057184593685431245,0.5,0.46153846153846156,0.6011904761904762,0.6631578947368422,0.6778508771929824,0.9525641025641025,0.7918202764976958
