participant,representation,target,task,task_label,feature,known_problem_feature,image_low_median,image_low_iqr,image_high_median,image_high_iqr,image_min,image_max,robot_median,robot_iqr,robot_z_median_abs,robot_z_p95_abs,robot_pct_outside_image_min_max
P19,C0_reproducible_harmonized_no_ICA,valence,shape_sorter_observation,Shape Sorter Observation,eeg_bp_delta__Fz,True,14.749028388355123,7.872361344786395,11.5987649228913,7.647725680869842,2.196954279885814,43.87831178778889,11.02203146720743,12.042063972550137,0.8537999453186038,4.6095714943827675,8.47457627118644
P19,C0_reproducible_harmonized_no_ICA,valence,stack,Stack,eeg_bp_delta__Fz,True,14.749028388355123,7.872361344786395,11.5987649228913,7.647725680869842,2.196954279885814,43.87831178778889,11.536576876383911,14.092115364109848,0.9471434618714902,4.815573665886507,7.352941176470589
P19,C0_reproducible_harmonized_no_ICA,valence,sisyphus,Sisyphus,eeg_bp_delta__Fz,True,14.749028388355123,7.872361344786395,11.5987649228913,7.647725680869842,2.196954279885814,43.87831178778889,9.309929319098242,12.436412580485868,0.8906596764296932,4.463598651671653,8.791208791208792
P19,C0_reproducible_harmonized_no_ICA,valence,shape_sorter_interaction,Shape Sorter Interaction,eeg_bp_delta__Fz,True,14.749028388355123,7.872361344786395,11.5987649228913,7.647725680869842,2.196954279885814,43.87831178778889,13.81663932773689,17.756079609992014,0.9647980117913303,5.475219040358225,10.38961038961039
P19,A_existing_robot_features,arousal,pick_place,Pick and Place,eeg_se__Fz,True,4.758784220132117,0.2007166186126339,4.60150591240336,0.30880784922941995,3.75619972640026,5.026992101131952,2.586764059608379,0.5293349884062488,8.622034064700875,12.135642288450128,100.0
P19,A_existing_robot_features,arousal,shape_sorter_observation,Shape Sorter Observation,eeg_se__Fz,True,4.758784220132117,0.2007166186126339,4.60150591240336,0.30880784922941995,3.75619972640026,5.026992101131952,2.443925395291472,0.7128565154471622,9.222115852753317,11.384077325667935,94.91525423728814
P19,A_existing_robot_features,arousal,stack,Stack,eeg_se__Fz,True,4.758784220132117,0.2007166186126339,4.60150591240336,0.30880784922941995,3.75619972640026,5.026992101131952,2.271936285621119,0.590143393370774,9.944662041140752,11.497916913609115,100.0
P19,A_existing_robot_features,arousal,sisyphus,Sisyphus,eeg_se__Fz,True,4.758784220132117,0.2007166186126339,4.60150591240336,0.30880784922941995,3.75619972640026,5.026992101131952,2.380377374465513,0.6551791788812613,9.489088455352219,11.559848978318735,98.9010989010989
P19,A_existing_robot_features,arousal,shape_sorter_interaction,Shape Sorter Interaction,eeg_se__Fz,True,4.758784220132117,0.2007166186126339,4.60150591240336,0.30880784922941995,3.75619972640026,5.026992101131952,4.379200895020827,0.7181455546289133,1.204597134899002,6.679907838884144,18.181818181818183
P19,C0_reproducible_harmonized_no_ICA,arousal,pick_place,Pick and Place,eeg_se__Fz,True,4.758784220132117,0.2007166186126339,4.60150591240336,0.30880784922941995,3.75619972640026,5.026992101131952,4.661782221504637,0.3169708596105423,0.6657219220449282,10.979760356406743,7.142857142857142
