participant,task,segment_id,window_id,window_start_s,window_end_s,condition,model_id,nearest_image_distance,outside_selected_count,outside_selected_fraction,max_abs_image_z,median_abs_image_z
P01,pick_place,1,pick_place_s1_20.000,20.0,22.0,ICA,valence__eeg__svm__5,6.400474497960602,1,0.2,8.28858088524204,1.884105265814302
P01,pick_place,1,pick_place_s1_21.000,21.0,23.0,ICA,valence__eeg__svm__5,7.052620136271099,1,0.2,8.305854856576458,2.424456190719997
P01,pick_place,1,pick_place_s1_22.000,22.0,24.0,ICA,valence__eeg__svm__5,5.815067648859092,2,0.4,6.427482893555019,1.9447614210247768
P01,pick_place,1,pick_place_s1_23.000,23.0,25.0,ICA,valence__eeg__svm__5,6.181871534772706,1,0.2,5.612152635972456,3.799654291216912
P01,pick_place,1,pick_place_s1_24.000,24.0,26.0,ICA,valence__eeg__svm__5,7.477661504037506,1,0.2,6.44351168533653,5.111418458069871
P01,pick_place,1,pick_place_s1_25.000,25.0,27.0,ICA,valence__eeg__svm__5,2.600821386943673,0,0.0,3.264615331595285,1.3930862524201617
P01,pick_place,1,pick_place_s1_26.000,26.0,28.0,ICA,valence__eeg__svm__5,0.6041318847604518,0,0.0,1.2450137408323971,0.6102572406887418
P01,pick_place,1,pick_place_s1_27.000,27.0,29.0,ICA,valence__eeg__svm__5,4.3982265656903765,1,0.2,6.35817538778849,1.7051994659859324
P01,pick_place,1,pick_place_s1_28.000,28.0,30.0,ICA,valence__eeg__svm__5,4.628372227466409,1,0.2,7.469044140856608,0.8370749421567603
P01,pick_place,1,pick_place_s1_29.000,29.0,31.0,ICA,valence__eeg__svm__5,4.936683428029353,1,0.2,8.447773224417528,0.40338906261531693
P01,pick_place,1,pick_place_s1_3.000,3.0,5.0,ICA,valence__eeg__svm__5,0.6127190063412433,1,0.2,3.757639537026084,0.5470826009533916
P01,pick_place,1,pick_place_s1_30.000,30.0,32.0,ICA,valence__eeg__svm__5,5.663069689439629,1,0.2,7.156184972630818,1.6971719270657806
P01,pick_place,1,pick_place_s1_31.000,31.0,33.0,ICA,valence__eeg__svm__5,8.341536381990137,1,0.2,10.0014212741017,2.36436525963896
P01,pick_place,1,pick_place_s1_32.000,32.0,34.0,ICA,valence__eeg__svm__5,6.151805652905032,1,0.2,7.666824835292326,1.5993723545027785
P01,pick_place,1,pick_place_s1_33.000,33.0,35.0,ICA,valence__eeg__svm__5,1.1973552544795176,1,0.2,4.24347131390993,0.5023802683416345
P01,pick_place,1,pick_place_s1_34.000,34.0,36.0,ICA,valence__eeg__svm__5,2.7544817424520804,1,0.2,6.293893970811166,0.6481602593792373
P01,pick_place,1,pick_place_s1_35.000,35.0,37.0,ICA,valence__eeg__svm__5,3.940981926265646,1,0.2,6.623663145673677,0.9614136466403101
P01,pick_place,1,pick_place_s1_36.000,36.0,38.0,ICA,valence__eeg__svm__5,2.5126673179025523,1,0.2,5.404679118491947,2.058600306383395
P01,pick_place,1,pick_place_s1_37.000,37.0,39.0,ICA,valence__eeg__svm__5,6.270875761366385,2,0.4,6.959847712633765,2.406117053839464
P01,pick_place,1,pick_place_s1_38.000,38.0,40.0,ICA,valence__eeg__svm__5,3.371760286043798,1,0.2,3.763370186808508,1.577012282767446
P01,pick_place,1,pick_place_s1_39.000,39.0,41.0,ICA,valence__eeg__svm__5,1.6053754484158314,1,0.2,4.862253344359775,0.28221578341226816
P01,pick_place,1,pick_place_s1_4.000,4.0,6.0,ICA,valence__eeg__svm__5,1.0819705177646701,1,0.2,4.375048937595124,0.5403980453753465
P01,pick_place,1,pick_place_s1_40.000,40.0,42.0,ICA,valence__eeg__svm__5,0.8434488710576267,1,0.2,3.732502858713528,0.6666305460649616
P01,pick_place,1,pick_place_s1_41.000,41.0,43.0,ICA,valence__eeg__svm__5,1.5115776209850689,1,0.2,4.777611170911854,0.746592548668395
P01,pick_place,1,pick_place_s1_42.000,42.0,44.0,ICA,valence__eeg__svm__5,3.1084322146291856,1,0.2,3.8339879236482424,0.64229734969454
P01,pick_place,1,pick_place_s1_5.000,5.0,7.0,ICA,valence__eeg__svm__5,4.449429530557055,1,0.2,7.429029210255802,0.6657128370737013
P01,pick_place,1,pick_place_s1_6.000,6.0,8.0,ICA,valence__eeg__svm__5,6.733376767245103,1,0.2,9.92456287627871,0.6655798901261687
P01,pick_place,1,pick_place_s1_7.000,7.0,9.0,ICA,valence__eeg__svm__5,3.234047420925895,1,0.2,6.73854135618962,0.5895392840784914
P01,pick_place,1,pick_place_s1_8.000,8.0,10.0,ICA,valence__eeg__svm__5,2.1436442953700388,0,0.0,3.1698634395616234,0.5919912859988833
P01,pick_place,1,pick_place_s1_9.000,9.0,11.0,ICA,valence__eeg__svm__5,3.4586391883399012,1,0.2,4.382006906823385,0.8506428684476415
P01,shape_sorter_alone,1,shape_sorter_alone_s1_0.000,0.0,2.0,ICA,valence__eeg__svm__5,614.5168519131145,4,0.8,587.5101826368185,15.425050341562516
P01,shape_sorter_alone,1,shape_sorter_alone_s1_1.000,1.0,3.0,ICA,valence__eeg__svm__5,35.89250627835598,2,0.4,37.93119979296723,1.4773469757172424
P01,shape_sorter_alone,1,shape_sorter_alone_s1_10.000,10.0,12.0,ICA,valence__eeg__svm__5,5.738557632906662,1,0.2,9.11051650422271,0.8881224572210398
P01,shape_sorter_alone,1,shape_sorter_alone_s1_11.000,11.0,13.0,ICA,valence__eeg__svm__5,5.006536887844385,2,0.4,8.429371125155766,0.7705368141282982
P01,shape_sorter_alone,1,shape_sorter_alone_s1_12.000,12.0,14.0,ICA,valence__eeg__svm__5,7.938557374102503,2,0.4,11.19447431842203,1.0626575185711027
P01,shape_sorter_alone,1,shape_sorter_alone_s1_13.000,13.0,15.0,ICA,valence__eeg__svm__5,6.738336592875105,1,0.2,9.885855626223153,0.5931701045022728
P01,shape_sorter_alone,1,shape_sorter_alone_s1_14.000,14.0,16.0,ICA,valence__eeg__svm__5,2.594631777171104,1,0.2,5.44995354219268,0.3151643803402323
P01,shape_sorter_alone,1,shape_sorter_alone_s1_2.000,2.0,4.0,ICA,valence__eeg__svm__5,9.438059133592553,1,0.2,12.24225710597489,0.8941064174073728
P01,shape_sorter_alone,1,shape_sorter_alone_s1_3.000,3.0,5.0,ICA,valence__eeg__svm__5,2.9381183559710937,1,0.2,6.262098405310921,0.7166119040817587
P01,shape_sorter_alone,1,shape_sorter_alone_s1_4.000,4.0,6.0,ICA,valence__eeg__svm__5,5.7765187979019466,1,0.2,9.024402023094417,0.6771102477249364
P01,shape_sorter_alone,1,shape_sorter_alone_s1_5.000,5.0,7.0,ICA,valence__eeg__svm__5,6.045972910335411,1,0.2,9.060275769191586,0.5900655557673687
P01,shape_sorter_alone,1,shape_sorter_alone_s1_6.000,6.0,8.0,ICA,valence__eeg__svm__5,5.670519518461861,1,0.2,8.920898753606199,0.7456943353173692
P01,shape_sorter_alone,1,shape_sorter_alone_s1_7.000,7.0,9.0,ICA,valence__eeg__svm__5,4.390745283917979,1,0.2,7.111260430301457,0.8796589155514901
P01,shape_sorter_alone,1,shape_sorter_alone_s1_8.000,8.0,10.0,ICA,valence__eeg__svm__5,7.944828969282798,1,0.2,11.006703147272122,0.519648713040736
P01,shape_sorter_alone,1,shape_sorter_alone_s1_9.000,9.0,11.0,ICA,valence__eeg__svm__5,7.164965201140153,1,0.2,10.531168802638122,0.9957773030107511
P01,shape_sorter_interaction,1,shape_sorter_interaction_s1_0.000,0.0,2.0,ICA,valence__eeg__svm__5,1055.6966195299406,4,0.8,906.666871210516,15.36362476103687
P01,shape_sorter_interaction,1,shape_sorter_interaction_s1_1.000,1.0,3.0,ICA,valence__eeg__svm__5,54.92533955050593,2,0.4,58.596064782637065,0.730838316297635
P01,shape_sorter_interaction,1,shape_sorter_interaction_s1_10.000,10.0,12.0,ICA,valence__eeg__svm__5,7.953580939744326,1,0.2,8.512423855429109,0.6641331361984583
P01,shape_sorter_interaction,1,shape_sorter_interaction_s1_11.000,11.0,13.0,ICA,valence__eeg__svm__5,9.454053100700031,2,0.4,9.284270261484197,1.2153233309125642
P01,shape_sorter_interaction,1,shape_sorter_interaction_s1_12.000,12.0,14.0,ICA,valence__eeg__svm__5,9.81516756732392,2,0.4,9.909020357151352,1.0223439293420338
P01,shape_sorter_interaction,1,shape_sorter_interaction_s1_13.000,13.0,15.0,ICA,valence__eeg__svm__5,8.31559021843954,1,0.2,9.599153422164699,1.0900006185116478
P01,shape_sorter_interaction,1,shape_sorter_interaction_s1_14.000,14.0,16.0,ICA,valence__eeg__svm__5,7.63571295995944,1,0.2,8.50482253678897,1.0601999336049717
P01,shape_sorter_interaction,1,shape_sorter_interaction_s1_15.000,15.0,17.0,ICA,valence__eeg__svm__5,5.567592002167306,1,0.2,5.6778707157673525,1.0814727253658125
P01,shape_sorter_interaction,1,shape_sorter_interaction_s1_16.000,16.0,18.0,ICA,valence__eeg__svm__5,3.6979604684555856,1,0.2,5.2187620942108355,1.071837222522114
P01,shape_sorter_interaction,1,shape_sorter_interaction_s1_17.000,17.0,19.0,ICA,valence__eeg__svm__5,0.865203282733806,1,0.2,1.6688765811198023,1.1898243730306541
P01,shape_sorter_interaction,1,shape_sorter_interaction_s1_18.000,18.0,20.0,ICA,valence__eeg__svm__5,0.5329354510569706,0,0.0,1.9531458525664507,0.9961538100973053
P01,shape_sorter_interaction,1,shape_sorter_interaction_s1_19.000,19.0,21.0,ICA,valence__eeg__svm__5,1.1214234704881776,0,0.0,1.917871923945721,1.0950576266628678
P01,shape_sorter_interaction,1,shape_sorter_interaction_s1_2.000,2.0,4.0,ICA,valence__eeg__svm__5,7.852447139954693,2,0.4,7.7997271049273955,1.0618628178726615
P01,shape_sorter_interaction,1,shape_sorter_interaction_s1_20.000,20.0,22.0,ICA,valence__eeg__svm__5,3.088810527623263,1,0.2,4.563440990545117,1.1646387822067432
P01,shape_sorter_interaction,1,shape_sorter_interaction_s1_21.000,21.0,23.0,ICA,valence__eeg__svm__5,4.494170971428617,1,0.2,6.249744799480583,0.7234319691989909
P01,shape_sorter_interaction,1,shape_sorter_interaction_s1_22.000,22.0,24.0,ICA,valence__eeg__svm__5,0.9652772839122148,1,0.2,2.0003201163361743,0.9242922759714224
P01,shape_sorter_interaction,1,shape_sorter_interaction_s1_23.000,23.0,25.0,ICA,valence__eeg__svm__5,5.991243343025516,1,0.2,7.654869359294264,1.119190815007057
P01,shape_sorter_interaction,1,shape_sorter_interaction_s1_24.000,24.0,26.0,ICA,valence__eeg__svm__5,5.08975920358146,2,0.4,5.414086027357023,1.2777721017626016
P01,shape_sorter_interaction,1,shape_sorter_interaction_s1_25.000,25.0,27.0,ICA,valence__eeg__svm__5,2.6203264878374677,0,0.0,3.231514908895551,1.1556973412205753
P01,shape_sorter_interaction,1,shape_sorter_interaction_s1_26.000,26.0,28.0,ICA,valence__eeg__svm__5,9.221422533559702,2,0.4,8.922487645713527,1.1077810040496676
P01,shape_sorter_interaction,1,shape_sorter_interaction_s1_27.000,27.0,29.0,ICA,valence__eeg__svm__5,7.592662618280659,2,0.4,7.349142253235068,0.9856784591435139
P01,shape_sorter_interaction,1,shape_sorter_interaction_s1_28.000,28.0,30.0,ICA,valence__eeg__svm__5,1.8331771466181999,0,0.0,2.562045282436335,0.633752608609555
P01,shape_sorter_interaction,1,shape_sorter_interaction_s1_29.000,29.0,31.0,ICA,valence__eeg__svm__5,1.712785890362413,0,0.0,4.426726700996897,0.9220362068404759
P01,shape_sorter_interaction,1,shape_sorter_interaction_s1_3.000,3.0,5.0,ICA,valence__eeg__svm__5,4.431189131521902,1,0.2,4.919038705604486,0.41033629752502665
P01,shape_sorter_interaction,1,shape_sorter_interaction_s1_30.000,30.0,32.0,ICA,valence__eeg__svm__5,5.669835464014936,1,0.2,5.928521122520785,0.6801934811540694
P01,shape_sorter_interaction,1,shape_sorter_interaction_s1_31.000,31.0,33.0,ICA,valence__eeg__svm__5,7.366286046400498,1,0.2,8.39899509995084,1.1285059461834006
P01,shape_sorter_interaction,1,shape_sorter_interaction_s1_32.000,32.0,34.0,ICA,valence__eeg__svm__5,7.811376016327953,2,0.4,8.819671798242041,1.2659099386260644
P01,shape_sorter_interaction,1,shape_sorter_interaction_s1_33.000,33.0,35.0,ICA,valence__eeg__svm__5,4.908601522315504,2,0.4,5.222144176663078,1.4045180083008777
P01,shape_sorter_interaction,1,shape_sorter_interaction_s1_34.000,34.0,36.0,ICA,valence__eeg__svm__5,5.945715839735195,3,0.6,8.557894295781994,1.2835726653680166
P01,shape_sorter_interaction,1,shape_sorter_interaction_s1_35.000,35.0,37.0,ICA,valence__eeg__svm__5,4.836454111510488,1,0.2,7.758524224376934,0.9854933220472111
P01,shape_sorter_interaction,1,shape_sorter_interaction_s1_36.000,36.0,38.0,ICA,valence__eeg__svm__5,0.9999606367564071,0,0.0,1.1100698232926092,0.660297883777031
P01,shape_sorter_interaction,1,shape_sorter_interaction_s1_37.000,37.0,39.0,ICA,valence__eeg__svm__5,1.0522147198446403,0,0.0,1.2096692733671786,0.6427285797020317
P01,shape_sorter_interaction,1,shape_sorter_interaction_s1_38.000,38.0,40.0,ICA,valence__eeg__svm__5,1.5189325065541344,0,0.0,2.2747310436082535,1.1908371970183425
P01,shape_sorter_interaction,1,shape_sorter_interaction_s1_39.000,39.0,41.0,ICA,valence__eeg__svm__5,3.1257129102618646,1,0.2,4.950021879679212,1.1959970078704198
P01,shape_sorter_interaction,1,shape_sorter_interaction_s1_4.000,4.0,6.0,ICA,valence__eeg__svm__5,1.0527829681075473,0,0.0,1.5326302146128628,0.5096301166227977
P01,shape_sorter_interaction,1,shape_sorter_interaction_s1_40.000,40.0,42.0,ICA,valence__eeg__svm__5,1.4424880946613596,0,0.0,2.260855218087983,1.1576469711133446
P01,shape_sorter_interaction,1,shape_sorter_interaction_s1_41.000,41.0,43.0,ICA,valence__eeg__svm__5,1.81042211247911,0,0.0,3.2656371805380258,1.023037831687782
P01,shape_sorter_interaction,1,shape_sorter_interaction_s1_42.000,42.0,44.0,ICA,valence__eeg__svm__5,5.19857692023285,2,0.4,6.245269552900075,1.2279523957731386
P01,shape_sorter_interaction,1,shape_sorter_interaction_s1_43.000,43.0,45.0,ICA,valence__eeg__svm__5,5.092624497355603,2,0.4,6.934602191572503,1.1953738154070592
P01,shape_sorter_interaction,1,shape_sorter_interaction_s1_44.000,44.0,46.0,ICA,valence__eeg__svm__5,2.0019783259767903,0,0.0,3.072252193132215,0.49675770878249426
P01,shape_sorter_interaction,1,shape_sorter_interaction_s1_45.000,45.0,47.0,ICA,valence__eeg__svm__5,1.2897145860852965,0,0.0,1.9207690684054037,0.3655177714785406
P01,shape_sorter_interaction,1,shape_sorter_interaction_s1_46.000,46.0,48.0,ICA,valence__eeg__svm__5,1.2369285641260348,0,0.0,1.6996197094517935,0.6444258507288251
P01,shape_sorter_interaction,1,shape_sorter_interaction_s1_47.000,47.0,49.0,ICA,valence__eeg__svm__5,1.1549958216819018,0,0.0,2.476942951460444,0.5434550307848032
P01,shape_sorter_interaction,1,shape_sorter_interaction_s1_48.000,48.0,50.0,ICA,valence__eeg__svm__5,3.028490983867789,1,0.2,3.634783890268344,1.0990450286607452
P01,shape_sorter_interaction,1,shape_sorter_interaction_s1_49.000,49.0,51.0,ICA,valence__eeg__svm__5,5.898991201640679,1,0.2,7.7393205873590025,1.0885585568136047
P01,shape_sorter_interaction,1,shape_sorter_interaction_s1_5.000,5.0,7.0,ICA,valence__eeg__svm__5,1.5767363038380848,0,0.0,2.9786629766992405,0.443110403788053
P01,shape_sorter_interaction,1,shape_sorter_interaction_s1_50.000,50.0,52.0,ICA,valence__eeg__svm__5,5.0336296958087825,1,0.2,7.102900792813102,1.1686988045840105
P01,shape_sorter_interaction,1,shape_sorter_interaction_s1_51.000,51.0,53.0,ICA,valence__eeg__svm__5,2.7346435942395906,2,0.4,5.251414951699669,1.2798468805318635
P01,shape_sorter_interaction,1,shape_sorter_interaction_s1_52.000,52.0,54.0,ICA,valence__eeg__svm__5,2.365932065017118,1,0.2,4.733652591358949,0.9065097730471873
P01,shape_sorter_interaction,1,shape_sorter_interaction_s1_53.000,53.0,55.0,ICA,valence__eeg__svm__5,2.849876498567621,2,0.4,5.313004087975676,1.3127601253019563
P01,shape_sorter_interaction,1,shape_sorter_interaction_s1_54.000,54.0,56.0,ICA,valence__eeg__svm__5,1.5416580344632926,0,0.0,3.147449975008138,0.9489886558328192
P01,shape_sorter_interaction,1,shape_sorter_interaction_s1_55.000,55.0,57.0,ICA,valence__eeg__svm__5,3.4711095262758445,1,0.2,5.961767534196093,0.8142071977839458
P01,shape_sorter_interaction,1,shape_sorter_interaction_s1_56.000,56.0,58.0,ICA,valence__eeg__svm__5,3.9654773843504674,1,0.2,6.179499978429271,1.1040842459929772
P01,shape_sorter_interaction,1,shape_sorter_interaction_s1_57.000,57.0,59.0,ICA,valence__eeg__svm__5,1.2877142569944708,1,0.2,1.8199871312386005,0.5898267395480469
P01,shape_sorter_interaction,1,shape_sorter_interaction_s1_58.000,58.0,60.0,ICA,valence__eeg__svm__5,0.8816744057324309,1,0.2,2.1043693409989657,0.7630666222305026
P01,shape_sorter_interaction,1,shape_sorter_interaction_s1_59.000,59.0,61.0,ICA,valence__eeg__svm__5,3.674166402139305,1,0.2,4.236998551802057,1.1040417738586237
P01,shape_sorter_interaction,1,shape_sorter_interaction_s1_6.000,6.0,8.0,ICA,valence__eeg__svm__5,9.739378501913453,2,0.4,9.341919130616175,0.9956199592604142
P01,shape_sorter_interaction,1,shape_sorter_interaction_s1_60.000,60.0,62.0,ICA,valence__eeg__svm__5,4.18465371951631,1,0.2,4.763829591737724,0.9930050838881582
P01,shape_sorter_interaction,1,shape_sorter_interaction_s1_61.000,61.0,63.0,ICA,valence__eeg__svm__5,6.470290611340708,1,0.2,6.934553944291,0.5302910501184797
P01,shape_sorter_interaction,1,shape_sorter_interaction_s1_62.000,62.0,64.0,ICA,valence__eeg__svm__5,8.957060041482,2,0.4,8.701119268919205,1.6162362533123593
P01,shape_sorter_interaction,1,shape_sorter_interaction_s1_63.000,63.0,65.0,ICA,valence__eeg__svm__5,2.727669156151328,0,0.0,4.962450935241508,1.1861947728822422
P01,shape_sorter_interaction,1,shape_sorter_interaction_s1_64.000,64.0,66.0,ICA,valence__eeg__svm__5,4.574079363544195,1,0.2,4.980948234283568,0.9051644421541583
P01,shape_sorter_interaction,1,shape_sorter_interaction_s1_65.000,65.0,67.0,ICA,valence__eeg__svm__5,6.606595696806636,2,0.4,6.80674106645176,0.7752405914508332
P01,shape_sorter_interaction,1,shape_sorter_interaction_s1_66.000,66.0,68.0,ICA,valence__eeg__svm__5,7.2542557274841695,1,0.2,8.259337914175845,1.0869062790992026
P01,shape_sorter_interaction,1,shape_sorter_interaction_s1_67.000,67.0,69.0,ICA,valence__eeg__svm__5,3.1401942591333394,0,0.0,3.6640489822864066,1.1172736679786777
P01,shape_sorter_interaction,1,shape_sorter_interaction_s1_68.000,68.0,70.0,ICA,valence__eeg__svm__5,5.994680407710204,1,0.2,6.88171733460882,1.0801413509088145
P01,shape_sorter_interaction,1,shape_sorter_interaction_s1_69.000,69.0,71.0,ICA,valence__eeg__svm__5,3.297947102816047,1,0.2,3.898616266744037,1.2170052915340261
P01,shape_sorter_interaction,1,shape_sorter_interaction_s1_7.000,7.0,9.0,ICA,valence__eeg__svm__5,8.853824678795672,2,0.4,9.15487957152208,1.0046121497428486
P01,shape_sorter_interaction,1,shape_sorter_interaction_s1_70.000,70.0,72.0,ICA,valence__eeg__svm__5,1.1794260692257441,1,0.2,1.1853692519676138,0.7595985553387643
P01,shape_sorter_interaction,1,shape_sorter_interaction_s1_71.000,71.0,73.0,ICA,valence__eeg__svm__5,0.5870968595842081,0,0.0,0.955137661237446,0.5933539285085412
P01,shape_sorter_interaction,1,shape_sorter_interaction_s1_72.000,72.0,74.0,ICA,valence__eeg__svm__5,0.5769686628006521,0,0.0,1.1407880911848116,0.7556994626733964
P01,shape_sorter_interaction,1,shape_sorter_interaction_s1_73.000,73.0,75.0,ICA,valence__eeg__svm__5,2.80883810014828,1,0.2,4.909466238299038,1.1208930841553721
P01,shape_sorter_interaction,1,shape_sorter_interaction_s1_74.000,74.0,76.0,ICA,valence__eeg__svm__5,4.697328911565327,1,0.2,6.197210032781145,1.2350354056181816
P01,shape_sorter_interaction,1,shape_sorter_interaction_s1_75.000,75.0,77.0,ICA,valence__eeg__svm__5,5.377082956380324,1,0.2,7.2681096571338335,1.2052343321497208
P01,shape_sorter_interaction,1,shape_sorter_interaction_s1_76.000,76.0,78.0,ICA,valence__eeg__svm__5,5.140544861128702,1,0.2,5.460339486220586,1.15152755611759
P01,shape_sorter_interaction,1,shape_sorter_interaction_s1_77.000,77.0,79.0,ICA,valence__eeg__svm__5,6.70115662282944,1,0.2,7.944808133643556,1.0714928141796267
P01,shape_sorter_interaction,1,shape_sorter_interaction_s1_78.000,78.0,80.0,ICA,valence__eeg__svm__5,4.182015117480929,1,0.2,5.870195018239181,0.8549901300769395
P01,shape_sorter_interaction,1,shape_sorter_interaction_s1_79.000,79.0,81.0,ICA,valence__eeg__svm__5,4.073954801931463,1,0.2,4.546285318954786,0.36250148433614215
P01,shape_sorter_interaction,1,shape_sorter_interaction_s1_8.000,8.0,10.0,ICA,valence__eeg__svm__5,2.6939519541424795,0,0.0,4.4796134092418605,0.3179283671998457
P01,shape_sorter_interaction,1,shape_sorter_interaction_s1_80.000,80.0,82.0,ICA,valence__eeg__svm__5,1.4700684516324425,0,0.0,3.741202483255051,0.2114293461060005
P01,shape_sorter_interaction,1,shape_sorter_interaction_s1_81.000,81.0,83.0,ICA,valence__eeg__svm__5,3.3203035679545914,0,0.0,5.195139839940268,0.5492506487276985
P01,shape_sorter_interaction,1,shape_sorter_interaction_s1_82.000,82.0,84.0,ICA,valence__eeg__svm__5,7.97830392022481,2,0.4,8.094190037714279,0.6670923534934718
P01,shape_sorter_interaction,1,shape_sorter_interaction_s1_9.000,9.0,11.0,ICA,valence__eeg__svm__5,6.495242326255803,1,0.2,7.130012743970318,0.5530264982172505
P01,shape_sorter_observation,1,shape_sorter_observation_s1_0.000,0.0,2.0,ICA,valence__eeg__svm__5,424.44390060660623,3,0.6,414.4825614421185,15.301107377882877
P01,shape_sorter_observation,1,shape_sorter_observation_s1_1.000,1.0,3.0,ICA,valence__eeg__svm__5,26.216538839822437,2,0.4,25.969966093650168,0.5369799078121267
P01,shape_sorter_observation,1,shape_sorter_observation_s1_10.000,10.0,12.0,ICA,valence__eeg__svm__5,5.605289214872412,1,0.2,9.131659498783659,0.44735683060570114
P01,shape_sorter_observation,1,shape_sorter_observation_s1_11.000,11.0,13.0,ICA,valence__eeg__svm__5,3.8618936399455532,1,0.2,7.411394117899939,0.49049746872009875
P01,shape_sorter_observation,1,shape_sorter_observation_s1_12.000,12.0,14.0,ICA,valence__eeg__svm__5,0.9100364830948439,1,0.2,4.295710374868308,0.4567418446396123
P01,shape_sorter_observation,1,shape_sorter_observation_s1_13.000,13.0,15.0,ICA,valence__eeg__svm__5,0.30418421039224175,0,0.0,1.4444379565668002,0.5866630125777637
P01,shape_sorter_observation,1,shape_sorter_observation_s1_14.000,14.0,16.0,ICA,valence__eeg__svm__5,2.169495428689672,1,0.2,4.896577044178249,0.39002406150027513
P01,shape_sorter_observation,1,shape_sorter_observation_s1_15.000,15.0,17.0,ICA,valence__eeg__svm__5,3.401440317697118,1,0.2,3.871279585246761,0.56011990409213
P01,shape_sorter_observation,1,shape_sorter_observation_s1_16.000,16.0,18.0,ICA,valence__eeg__svm__5,1.2011620742732252,0,0.0,1.9457351788398136,0.550678136788169
P01,shape_sorter_observation,1,shape_sorter_observation_s1_17.000,17.0,19.0,ICA,valence__eeg__svm__5,4.5819476298750095,1,0.2,7.4826036106970335,0.7973686420439218
P01,shape_sorter_observation,1,shape_sorter_observation_s1_18.000,18.0,20.0,ICA,valence__eeg__svm__5,5.279287991544013,1,0.2,8.20053767799758,0.8440255923575024
P01,shape_sorter_observation,1,shape_sorter_observation_s1_19.000,19.0,21.0,ICA,valence__eeg__svm__5,1.4693518387353055,0,0.0,2.695630652429644,0.41773672539634643
P01,shape_sorter_observation,1,shape_sorter_observation_s1_2.000,2.0,4.0,ICA,valence__eeg__svm__5,4.535390055805287,1,0.2,7.594206119418014,0.48062340225800615
P01,shape_sorter_observation,1,shape_sorter_observation_s1_20.000,20.0,22.0,ICA,valence__eeg__svm__5,2.422009210814287,0,0.0,2.7640416736754685,0.48517261272630857
P01,shape_sorter_observation,1,shape_sorter_observation_s1_21.000,21.0,23.0,ICA,valence__eeg__svm__5,4.404081281534494,1,0.2,6.8886933275634075,0.680585235161084
P01,shape_sorter_observation,1,shape_sorter_observation_s1_22.000,22.0,24.0,ICA,valence__eeg__svm__5,3.32181745942336,1,0.2,6.6418777300107665,0.6010594336433224
P01,shape_sorter_observation,1,shape_sorter_observation_s1_23.000,23.0,25.0,ICA,valence__eeg__svm__5,0.5835495958801614,1,0.2,3.9015358199232955,0.3133652684839384
P01,shape_sorter_observation,1,shape_sorter_observation_s1_24.000,24.0,26.0,ICA,valence__eeg__svm__5,0.9955333708497929,1,0.2,3.641263512176872,0.4170492593734235
P01,shape_sorter_observation,1,shape_sorter_observation_s1_25.000,25.0,27.0,ICA,valence__eeg__svm__5,1.4388526539759585,1,0.2,4.574173246359782,0.4728382659230109
P01,shape_sorter_observation,1,shape_sorter_observation_s1_26.000,26.0,28.0,ICA,valence__eeg__svm__5,4.981913877028645,1,0.2,7.957737281057642,0.7702338787863349
