video_irisdo_norm_mean,video_irisdo_norm_std,video_eso_norm_mean,video_eso_norm_std,video_enso_norm_mean,video_enso_norm_std,video_mnso_norm_mean,video_mnso_norm_std,video_mwo_norm_mean,video_mwo_norm_std
0.0726485805889258,0.0030116392951978,0.7410021338614537,0.0040869070217903,0.5721197868196051,0.0017449118128893,0.1362698349247503,0.0041168063711458,0.6220900558432203,0.0124000895815182
0.0716014053392423,0.0017488819050267,0.7372653379132681,0.0016114529248398,0.566834612004115,0.0040123322873837,0.1517491888761343,0.0034185956885666,0.6084654476057894,0.0095347918625933
0.0763312607956529,0.0069437971009106,0.7390938942246305,0.0028347013763789,0.5712953854126045,0.0055160089290562,0.1479980690765706,0.0055903323907064,0.6044628101034648,0.0045671814509206
0.0760509378039644,0.0089028751879551,0.7449443628471464,0.0032806227452281,0.5788212880786591,0.005903863555465,0.1487485757756617,0.0045094987594264,0.6066955731053798,0.0140905122478544
0.0784495204584854,0.0061735143437875,0.7426525946095829,0.0021486280378545,0.5726575397151399,0.0045410264007195,0.1480940016302994,0.0023949617035674,0.60248889121184,0.0075244156295572
0.079953140161964,0.0029243344926224,0.7401934132023053,0.0028705722774374,0.5681811939940822,0.002743515444868,0.1480977480732411,0.0035040598656362,0.5998722512673168,0.0117859947690584
0.0736973880465756,0.0188022393634012,0.7385074210991703,0.0102482884485605,0.5691410209935168,0.0161649867233729,0.1492864022309099,0.0034145940076413,0.6049755979131236,0.011686379402327
0.0744636553708169,0.0059001700593924,0.7398972864538939,0.0027182241216086,0.5721439932365677,0.0052676120849182,0.1476574582798767,0.0025571282643032,0.6053300745722106,0.0089424882732727
0.0745823527500386,0.0079379722848362,0.7365800379517354,0.0036318778293168,0.5657519889809266,0.0047481638887756,0.1464242419328295,0.0019008140441842,0.5968765015997192,0.0133045886932918
0.0744545775551802,0.0019253038739855,0.7408848959408858,0.0051674153792829,0.5656149512018018,0.0044196050978144,0.1527177443169736,0.0011446415974912,0.584342375225758,0.0138204637853269
0.0857227831211699,0.0023655156947623,0.7406857429716557,0.0022533045228133,0.5744346473327936,0.0018110874405711,0.1514938477116531,0.0016662470900044,0.5849811573639955,0.0067220623092084
0.0753795149587669,0.0190827886010999,0.7341934468271571,0.0110792730794825,0.5673003957243455,0.0165237704571167,0.1540318902782724,0.0032927392204314,0.5732841326078068,0.0083537297433476
0.0704857590899683,0.0169193165408152,0.7341114921632291,0.0105651442137234,0.5615701221748528,0.0145405653579133,0.1551124513437889,0.002407465267087,0.5789156835457244,0.0178040767790101
0.0855895889299863,0.008514482031626,0.7415400863123012,0.002938408546733,0.569820736970214,0.004060169651086,0.1546927698675923,0.0037315489227741,0.593033222197683,0.0134272219106408
0.0900368836533385,0.0028622883223727,0.7335821017380977,0.0028252776485584,0.5688048934377552,0.0019203770274078,0.1535151162550801,0.0017732763617028,0.5778834035960594,0.0098367024790772
0.0872706967385458,0.0063964517969117,0.7352305499657698,0.0029519095875257,0.5658178077001407,0.005055659966005,0.1523669147503244,0.0013871016860073,0.5897694037635592,0.0088660403697408
0.065080684353917,0.0229692618912338,0.7262317617297602,0.0111582282397445,0.5542376115257667,0.0215851096470938,0.1505623475828542,0.0061223889111277,0.571708267777505,0.0175419075772634
0.0800623718422468,0.0041939618664718,0.735539098784275,0.0027720407385028,0.564496258275317,0.0064494918764912,0.1495197115769217,0.0018097456405153,0.5751931349673819,0.0093553771819867
0.087673788374263,0.0063197077042012,0.7359202432602383,0.00210609448196,0.567687820554897,0.0046543933043177,0.1510619067160527,0.0045254852350787,0.5819990671266135,0.026691676232152
0.0788559944105598,0.0055142937766504,0.732201811804461,0.0038452389875346,0.5622763049383667,0.0039285815697468,0.1484445820342888,0.0018196612534885,0.5959486311952618,0.0098143240668443
0.0801348428324089,0.0063252336392559,0.7347789880620936,0.0022561029327116,0.5622096859425108,0.0063391899555793,0.1506757319844028,0.0026355951667192,0.5834072064179027,0.0104443956979234
0.0750567057761194,0.0106920053331192,0.7323397621290907,0.0056767866240606,0.5595227930067289,0.0065195761572581,0.154745521184571,0.0028905823142846,0.5696357569060786,0.0084734001182887
0.0526682448055568,0.0171936374604534,0.7255881964108057,0.0078527215721613,0.5508625605784657,0.0131530117980468,0.1543380908614354,0.0038356616626505,0.5615792383055024,0.0169408202128848
0.0695920495934876,0.0103241345368409,0.7324264866719997,0.007699589818763,0.5590740300192498,0.0074137101419923,0.1519077000803835,0.0019355838697019,0.569702043119161,0.0097344440478081
0.0790725115922742,0.0064985877491439,0.7350541833900869,0.0030411472521156,0.566485667967584,0.0056835767744147,0.1539363697637425,0.0013114004905883,0.5853034334518845,0.0198341640874367
0.0722794942285951,0.0186931198683523,0.7327815474032506,0.010691822757005,0.5624788076721311,0.0163251156061336,0.1514995890771714,0.0027114933438237,0.5728113947812044,0.014160117950999
0.0691691935976452,0.0200520147762583,0.7310468985928513,0.0126780171493919,0.5609115957133896,0.0155259334051084,0.1548299186228284,0.0020267913529274,0.5695763657578172,0.0133896386233183
0.0454547775671642,0.0280990114836653,0.7187625219974045,0.019389271961215,0.5311867285711643,0.030580351387278,0.1504806566521492,0.006416976329363,0.5606158446312233,0.0123715447290778
0.0705916041372778,0.005427671424459,0.7325744105268096,0.0048116390035417,0.5647728399046894,0.0076829268650948,0.1550723821641625,0.0023509030318154,0.5578184154402316,0.0140079327389885
0.0552667036099826,0.0243521699544139,0.7243071097389627,0.0162755808054042,0.5449070464457271,0.0218806300253084,0.1502558377972154,0.0029030440475443,0.563090394298096,0.0218669045473025
0.0570945345780566,0.022515604110226,0.7265378053580694,0.0161146570405838,0.5509963568488041,0.0249350904163685,0.1509014969755959,0.0030725765849552,0.5767232656881368,0.0241981849157377
0.0756799114110311,0.0190198702733827,0.7362011368182025,0.0104132789699273,0.5625227334382584,0.0127977043802581,0.1545269925075915,0.0027076417347261,0.5801834601303628,0.0109006073009636
0.0733301058107088,0.0185393370433728,0.7339766280389645,0.0096825809583589,0.5632349064612102,0.0149191186986066,0.1557280542907059,0.0028684117397277,0.5706569293035392,0.0129870934803566
0.0714033577998782,0.0089839174065635,0.7369020194985993,0.0052405172509244,0.5625287827948047,0.0061408547000038,0.1552679360557328,0.0019003072543705,0.5765439546247159,0.0105181667684673
