mode,participant,target,modality,regressor,feature_count_request,feature_count_resolved,folds,rmse_mean,rmse_std,rmse_median,rmse_min,rmse_max,mae_mean,mae_std,mae_median,mae_min,mae_max,r2_mean,r2_std,r2_median,r2_min,r2_max,explained_variance_mean,explained_variance_std,explained_variance_median,explained_variance_min,explained_variance_max
individual,P10,valence,eeg,ridge,20,20,5,1.9675732259097685,0.15169817457569149,1.9535060007120433,1.7712889108032661,2.168937796056993,1.7332061936679928,0.15562959448654537,1.7175186202500772,1.5345220842257123,1.9527607900573731,-0.1201636743169737,0.13448034051946556,-0.07803970584362219,-0.34675532305307644,-0.019852989609447924,-0.05680322410980267,0.1277487649335808,-0.06642664269154452,-0.2050236824174363,0.1364439939476877
individual,P10,valence,eeg,ridge,5,5,5,1.9931035163440345,0.10092986051540542,2.001136601989963,1.8843817759162258,2.1215240877574537,1.7897263274542632,0.11959306926285285,1.7713621528841212,1.6532774739851253,1.9552914172467244,-0.15002437462553692,0.10201345000299777,-0.14643115064542078,-0.28851785588599155,-0.003097270321426482,-0.07926367729128811,0.07784001996066008,-0.13113557512716412,-0.14314499490598176,0.006208131207980028
individual,P10,valence,eeg,ridge,all,all,5,2.0444356029559883,0.28726912089340245,1.9782303448723537,1.7936719773630938,2.4865175602195446,1.77167768138899,0.25155737449051196,1.7826018186673718,1.4666131305364887,2.0788002684672797,-0.2219454932552949,0.3270681173844414,-0.05135993063773503,-0.7465793411051347,0.06283357503981057,-0.15219022133500223,0.3223568460708843,-0.051172739903402986,-0.6811815527085505,0.11077283647438885
individual,P10,valence,eeg,svr,10,10,5,2.0023741184603674,0.08487960869436767,2.0269104042586523,1.9031436696579338,2.092886671561209,1.72938561576331,0.08942841992730649,1.7425850355755097,1.6122924307305777,1.846346187822358,-0.16477592236113714,0.14635483975090377,-0.10374006215008258,-0.3865953246402014,-0.0369018670769492,-0.036241966956584125,0.07345870347030596,-0.015037281157608495,-0.15887735005033887,0.02727964326283072
individual,P10,valence,eeg,svr,20,20,5,2.0105392985982276,0.11856936891686605,2.0012456014247,1.9040202405602744,2.2016565960347463,1.740909965960896,0.10497912929667878,1.7133734598762498,1.6327852414261501,1.8886077421169496,-0.1715664750309676,0.1340225844146867,-0.1313735945854364,-0.38769386566265585,-0.037857262446722606,-0.11257362304339827,0.14010013230260085,-0.09763898256766379,-0.34883836017659275,0.0016638750141618752
individual,P10,valence,eeg,svr,5,5,5,2.029031354735738,0.0691856664714986,2.0434161562578605,1.9137483792826215,2.082827110610591,1.7553711228393023,0.09678685612400503,1.7622394713013971,1.614923762639683,1.887663889775584,-0.19574798252001674,0.14050075893637365,-0.17955692127986933,-0.41014966877652914,-0.04848972510096994,-0.04124759395318145,0.07187846081871477,-0.012688578047941101,-0.16513282088491454,0.015597295699269043
individual,P10,valence,eeg,svr,all,all,5,1.953159004170151,0.09404037846570887,1.9703433178517218,1.8451600251448332,2.0879464958512335,1.784665853421513,0.10534808146637518,1.7626638392833496,1.6935573858690984,1.9557779377185536,-0.10223470582147214,0.0555609467986093,-0.10669217753615645,-0.171214481368269,-0.01712619280365124,-0.05221666334590776,0.07573071347504305,-2.8582951294042758e-05,-0.16583567141427502,2.6346999447368624e-05
individual,P10,valence,face,knn,10,10,5,1.9777643823362872,0.05727634098563276,1.9749638208493623,1.9024958234189955,2.0614182890033685,1.7518728890286372,0.08725758673286413,1.753787878787879,1.6715931384896636,1.8870137308959467,-0.1333679254359889,0.09441923216117967,-0.11663900892167645,-0.28690558364270635,-0.03619604685933986,-0.08260476788597933,0.055284355918810694,-0.08510481251249158,-0.13798597073887087,-0.011842170119777062
individual,P10,valence,face,knn,20,10,5,1.9777643823362872,0.05727634098563276,1.9749638208493623,1.9024958234189955,2.0614182890033685,1.7518728890286372,0.08725758673286413,1.753787878787879,1.6715931384896636,1.8870137308959467,-0.1333679254359889,0.09441923216117967,-0.11663900892167645,-0.28690558364270635,-0.03619604685933986,-0.08260476788597933,0.055284355918810694,-0.08510481251249158,-0.13798597073887087,-0.011842170119777062
individual,P10,valence,face,knn,5,5,5,1.9945755815086585,0.14026168987169446,1.9413756447270565,1.8458991131097957,2.2027874902660782,1.7771101017581288,0.17378775057363152,1.7424242424242422,1.6314158400651078,2.071969696969697,-0.15203721185402236,0.13069161936705367,-0.19747029084193035,-0.30359565807327016,0.02453783468737103,-0.10495652696819227,0.11604291132237343,-0.07807398839617163,-0.28629193906500583,0.0297839537789798
individual,P10,valence,face,knn,all,all,5,1.9777643823362872,0.05727634098563276,1.9749638208493623,1.9024958234189955,2.0614182890033685,1.7518728890286372,0.08725758673286413,1.753787878787879,1.6715931384896636,1.8870137308959467,-0.1333679254359889,0.09441923216117967,-0.11663900892167645,-0.28690558364270635,-0.03619604685933986,-0.08260476788597933,0.055284355918810694,-0.08510481251249158,-0.13798597073887087,-0.011842170119777062
individual,P10,valence,face,ridge,10,10,5,1.9393393076626704,0.07411882678248387,1.9045852020839042,1.8723344958975776,2.0275167461882213,1.7571437939421588,0.08121003878252213,1.7179229954862392,1.6886906657945655,1.8636107435344045,-0.08818129451351168,0.07099039820599752,-0.10440051954218044,-0.15773010018773959,-0.003601691634268711,-0.03181345508313742,0.041011642563815585,-0.022555352646793425,-0.10054227055709042,0.005364771445981131
