participant,task,segment_id,window_id,window_start_s,window_end_s,condition,model_id,nearest_image_distance,outside_selected_count,outside_selected_fraction,max_abs_image_z,median_abs_image_z
P27,shape_sorter_alone,1,shape_sorter_alone_s1_9.000,9.0,11.0,ICA,valence__eeg__svm__all,13.51660277901187,8,0.06666666666666667,5.749822295512713,0.7468592462366865
P27,shape_sorter_interaction,1,shape_sorter_interaction_s1_0.000,0.0,2.0,ICA,valence__eeg__svm__all,48054.50670548813,63,0.525,45030.105884608456,2.637428519845546
P27,shape_sorter_interaction,1,shape_sorter_interaction_s1_1.000,1.0,3.0,ICA,valence__eeg__svm__all,696.1073546064457,61,0.5083333333333333,627.0973773149178,2.376027638988013
P27,shape_sorter_interaction,1,shape_sorter_interaction_s1_10.000,10.0,12.0,ICA,valence__eeg__svm__all,11.073948200542539,4,0.03333333333333333,4.284113056340297,0.7977050426484413
P27,shape_sorter_interaction,1,shape_sorter_interaction_s1_11.000,11.0,13.0,ICA,valence__eeg__svm__all,12.456144309771652,5,0.041666666666666664,4.717968365986015,0.8455162929670623
P27,shape_sorter_interaction,1,shape_sorter_interaction_s1_12.000,12.0,14.0,ICA,valence__eeg__svm__all,13.649094080460097,6,0.05,4.432933452988585,0.8054745932366676
P27,shape_sorter_interaction,1,shape_sorter_interaction_s1_13.000,13.0,15.0,ICA,valence__eeg__svm__all,15.187590903200265,6,0.05,7.427145482025126,0.8494639143870957
P27,shape_sorter_interaction,1,shape_sorter_interaction_s1_14.000,14.0,16.0,ICA,valence__eeg__svm__all,13.504039585962548,3,0.025,5.781094214407081,0.7369868367885057
P27,shape_sorter_interaction,1,shape_sorter_interaction_s1_15.000,15.0,17.0,ICA,valence__eeg__svm__all,17.66421926948797,11,0.09166666666666666,10.482220338252539,0.951164989468877
P27,shape_sorter_interaction,1,shape_sorter_interaction_s1_16.000,16.0,18.0,ICA,valence__eeg__svm__all,13.018530963504597,3,0.025,6.9095118183211754,0.7838851698590784
P27,shape_sorter_interaction,1,shape_sorter_interaction_s1_17.000,17.0,19.0,ICA,valence__eeg__svm__all,12.890308989504788,1,0.008333333333333333,3.9286179723047425,0.8157273930540931
P27,shape_sorter_interaction,1,shape_sorter_interaction_s1_18.000,18.0,20.0,ICA,valence__eeg__svm__all,13.710255581324324,7,0.058333333333333334,4.597691044832355,0.8225339970772988
P27,shape_sorter_interaction,1,shape_sorter_interaction_s1_19.000,19.0,21.0,ICA,valence__eeg__svm__all,11.764137942616859,8,0.06666666666666667,5.596916208383625,0.8604147321997597
P27,shape_sorter_interaction,1,shape_sorter_interaction_s1_2.000,2.0,4.0,ICA,valence__eeg__svm__all,28.902436295617655,23,0.19166666666666668,16.723303917636652,1.2029294319633452
P27,shape_sorter_interaction,1,shape_sorter_interaction_s1_20.000,20.0,22.0,ICA,valence__eeg__svm__all,11.531699551883806,8,0.06666666666666667,2.4916318963153232,0.8798065522467734
P27,shape_sorter_interaction,1,shape_sorter_interaction_s1_21.000,21.0,23.0,ICA,valence__eeg__svm__all,14.848818452784284,9,0.075,6.063241413092804,0.9693365254880468
P27,shape_sorter_interaction,1,shape_sorter_interaction_s1_22.000,22.0,24.0,ICA,valence__eeg__svm__all,12.842235905166822,4,0.03333333333333333,4.547369274892604,0.858871677325336
P27,shape_sorter_interaction,1,shape_sorter_interaction_s1_23.000,23.0,25.0,ICA,valence__eeg__svm__all,14.031142750370035,2,0.016666666666666666,4.416229746583108,0.8741709921639877
P27,shape_sorter_interaction,1,shape_sorter_interaction_s1_24.000,24.0,26.0,ICA,valence__eeg__svm__all,13.310530820434282,0,0.0,5.600602511500034,0.6758515923110111
P27,shape_sorter_interaction,1,shape_sorter_interaction_s1_25.000,25.0,27.0,ICA,valence__eeg__svm__all,12.563630402019111,7,0.058333333333333334,4.93039730225642,0.7866761080213973
P27,shape_sorter_interaction,1,shape_sorter_interaction_s1_26.000,26.0,28.0,ICA,valence__eeg__svm__all,12.675108966690232,15,0.125,3.4215954222922713,0.8668563868420376
P27,shape_sorter_interaction,1,shape_sorter_interaction_s1_27.000,27.0,29.0,ICA,valence__eeg__svm__all,19.6201427541141,8,0.06666666666666667,7.302209073598534,0.8559630860587641
P27,shape_sorter_interaction,1,shape_sorter_interaction_s1_28.000,28.0,30.0,ICA,valence__eeg__svm__all,33.997620158678934,15,0.125,20.497509287328683,1.2438466546925464
P27,shape_sorter_interaction,1,shape_sorter_interaction_s1_29.000,29.0,31.0,ICA,valence__eeg__svm__all,24.201699607832925,15,0.125,10.758983001829469,0.9806550871618582
P27,shape_sorter_interaction,1,shape_sorter_interaction_s1_3.000,3.0,5.0,ICA,valence__eeg__svm__all,18.254073639203284,5,0.041666666666666664,11.547353804343064,0.70336554578825
P27,shape_sorter_interaction,1,shape_sorter_interaction_s1_30.000,30.0,32.0,ICA,valence__eeg__svm__all,26.331943595562883,14,0.11666666666666667,9.663162744840703,1.1924245274486913
P27,shape_sorter_interaction,1,shape_sorter_interaction_s1_31.000,31.0,33.0,ICA,valence__eeg__svm__all,15.385759235811705,5,0.041666666666666664,5.234586092678826,0.9873831889333333
P27,shape_sorter_interaction,1,shape_sorter_interaction_s1_32.000,32.0,34.0,ICA,valence__eeg__svm__all,12.571225212998105,4,0.03333333333333333,5.450018474204005,0.7779860153080106
P27,shape_sorter_interaction,1,shape_sorter_interaction_s1_33.000,33.0,35.0,ICA,valence__eeg__svm__all,11.603284744680767,3,0.025,4.335128773689473,0.8990489083126041
P27,shape_sorter_interaction,1,shape_sorter_interaction_s1_34.000,34.0,36.0,ICA,valence__eeg__svm__all,11.30134389181397,12,0.1,3.98738997206373,0.8759532703289736
P27,shape_sorter_interaction,1,shape_sorter_interaction_s1_35.000,35.0,37.0,ICA,valence__eeg__svm__all,10.97834374478476,5,0.041666666666666664,3.194405135777687,0.7899929753480839
P27,shape_sorter_interaction,1,shape_sorter_interaction_s1_36.000,36.0,38.0,ICA,valence__eeg__svm__all,12.37173319419308,6,0.05,3.503453214139579,0.8124557512158255
P27,shape_sorter_interaction,1,shape_sorter_interaction_s1_37.000,37.0,39.0,ICA,valence__eeg__svm__all,16.575609886792275,4,0.03333333333333333,6.0287395430382,1.0571406844779072
P27,shape_sorter_interaction,1,shape_sorter_interaction_s1_38.000,38.0,40.0,ICA,valence__eeg__svm__all,15.096771432778901,4,0.03333333333333333,5.085745611708452,0.8785124053878475
P27,shape_sorter_interaction,1,shape_sorter_interaction_s1_39.000,39.0,41.0,ICA,valence__eeg__svm__all,12.451087561937763,11,0.09166666666666666,5.040707971823184,1.0596680471748279
P27,shape_sorter_interaction,1,shape_sorter_interaction_s1_4.000,4.0,6.0,ICA,valence__eeg__svm__all,27.60657035269882,15,0.125,16.890308898065314,1.0716324199952725
P27,shape_sorter_interaction,1,shape_sorter_interaction_s1_40.000,40.0,42.0,ICA,valence__eeg__svm__all,14.920895295356315,7,0.058333333333333334,8.993045844136907,0.7820574145572763
P27,shape_sorter_interaction,1,shape_sorter_interaction_s1_41.000,41.0,43.0,ICA,valence__eeg__svm__all,14.738383962664061,4,0.03333333333333333,7.903274876417044,0.7338842254547386
P27,shape_sorter_interaction,1,shape_sorter_interaction_s1_42.000,42.0,44.0,ICA,valence__eeg__svm__all,14.967261369544415,8,0.06666666666666667,10.433202468335178,0.9834147361142901
P27,shape_sorter_interaction,1,shape_sorter_interaction_s1_43.000,43.0,45.0,ICA,valence__eeg__svm__all,13.232469636333255,9,0.075,4.122725012456439,0.9054273655133325
P27,shape_sorter_interaction,1,shape_sorter_interaction_s1_44.000,44.0,46.0,ICA,valence__eeg__svm__all,10.695639862607214,4,0.03333333333333333,2.9498596247152578,0.7205172926799535
P27,shape_sorter_interaction,1,shape_sorter_interaction_s1_45.000,45.0,47.0,ICA,valence__eeg__svm__all,17.181612093844883,5,0.041666666666666664,9.308049205100769,0.9762168965360188
P27,shape_sorter_interaction,1,shape_sorter_interaction_s1_46.000,46.0,48.0,ICA,valence__eeg__svm__all,24.430446680167094,13,0.10833333333333334,12.542364710144417,1.0844843746087747
P27,shape_sorter_interaction,1,shape_sorter_interaction_s1_47.000,47.0,49.0,ICA,valence__eeg__svm__all,20.680238214190357,8,0.06666666666666667,15.859751728044463,0.8269825458437496
P27,shape_sorter_interaction,1,shape_sorter_interaction_s1_48.000,48.0,50.0,ICA,valence__eeg__svm__all,18.880096252927217,7,0.058333333333333334,11.689593933021468,0.9646718632192165
P27,shape_sorter_interaction,1,shape_sorter_interaction_s1_49.000,49.0,51.0,ICA,valence__eeg__svm__all,16.121388412387848,7,0.058333333333333334,7.913962347660803,0.8237957500887201
P27,shape_sorter_interaction,1,shape_sorter_interaction_s1_5.000,5.0,7.0,ICA,valence__eeg__svm__all,30.317656552721868,21,0.175,18.29001553120286,1.322772214432439
P27,shape_sorter_interaction,1,shape_sorter_interaction_s1_50.000,50.0,52.0,ICA,valence__eeg__svm__all,14.241873856956854,3,0.025,4.782732303054535,0.7718169456763004
P27,shape_sorter_interaction,1,shape_sorter_interaction_s1_51.000,51.0,53.0,ICA,valence__eeg__svm__all,20.493957293310107,8,0.06666666666666667,8.640277684467058,0.8287827917432504
P27,shape_sorter_interaction,1,shape_sorter_interaction_s1_52.000,52.0,54.0,ICA,valence__eeg__svm__all,13.324433360235629,4,0.03333333333333333,5.3780488999141545,0.7980855039037262
P27,shape_sorter_interaction,1,shape_sorter_interaction_s1_53.000,53.0,55.0,ICA,valence__eeg__svm__all,13.783226694492498,16,0.13333333333333333,5.205329276269011,0.9973767377802838
P27,shape_sorter_interaction,1,shape_sorter_interaction_s1_54.000,54.0,56.0,ICA,valence__eeg__svm__all,14.683815230051218,20,0.16666666666666666,5.922123827292881,0.9603393250509298
P27,shape_sorter_interaction,1,shape_sorter_interaction_s1_55.000,55.0,57.0,ICA,valence__eeg__svm__all,16.939200215801787,9,0.075,6.119094704494407,0.9724254664213899
P27,shape_sorter_interaction,1,shape_sorter_interaction_s1_56.000,56.0,58.0,ICA,valence__eeg__svm__all,17.524700634987113,6,0.05,7.174876195996211,0.900392458806105
P27,shape_sorter_interaction,1,shape_sorter_interaction_s1_57.000,57.0,59.0,ICA,valence__eeg__svm__all,13.541335739310119,5,0.041666666666666664,6.533126313860113,0.7843113086537327
P27,shape_sorter_interaction,1,shape_sorter_interaction_s1_58.000,58.0,60.0,ICA,valence__eeg__svm__all,11.901140053307586,3,0.025,5.9167009420139856,0.769989163730017
P27,shape_sorter_interaction,1,shape_sorter_interaction_s1_59.000,59.0,61.0,ICA,valence__eeg__svm__all,12.410103337833997,2,0.016666666666666666,6.216976165964952,0.8128460092685383
P27,shape_sorter_interaction,1,shape_sorter_interaction_s1_6.000,6.0,8.0,ICA,valence__eeg__svm__all,24.954604059356924,11,0.09166666666666666,18.520875227449185,0.6197510642572261
P27,shape_sorter_interaction,1,shape_sorter_interaction_s1_60.000,60.0,62.0,ICA,valence__eeg__svm__all,12.323755186924979,1,0.008333333333333333,3.7537332558225915,0.7016905852307211
P27,shape_sorter_interaction,1,shape_sorter_interaction_s1_61.000,61.0,63.0,ICA,valence__eeg__svm__all,12.574396585764422,4,0.03333333333333333,4.396939083490275,0.8237428554138659
P27,shape_sorter_interaction,1,shape_sorter_interaction_s1_62.000,62.0,64.0,ICA,valence__eeg__svm__all,13.201756787540345,12,0.1,5.36102538018154,1.0338994732627673
P27,shape_sorter_interaction,1,shape_sorter_interaction_s1_63.000,63.0,65.0,ICA,valence__eeg__svm__all,13.589172383049569,5,0.041666666666666664,2.66029404711404,1.0317472004115866
P27,shape_sorter_interaction,1,shape_sorter_interaction_s1_64.000,64.0,66.0,ICA,valence__eeg__svm__all,13.568554231208386,10,0.08333333333333333,3.1617442221670666,1.092505292191704
P27,shape_sorter_interaction,1,shape_sorter_interaction_s1_65.000,65.0,67.0,ICA,valence__eeg__svm__all,14.083700159538916,7,0.058333333333333334,4.328001749900701,1.0013765769975138
P27,shape_sorter_interaction,1,shape_sorter_interaction_s1_66.000,66.0,68.0,ICA,valence__eeg__svm__all,15.426547608344213,6,0.05,5.361524272606433,0.9918846934272069
P27,shape_sorter_interaction,1,shape_sorter_interaction_s1_67.000,67.0,69.0,ICA,valence__eeg__svm__all,17.027041130304255,6,0.05,6.68310225962662,0.9286992600938565
P27,shape_sorter_interaction,1,shape_sorter_interaction_s1_68.000,68.0,70.0,ICA,valence__eeg__svm__all,13.348371379327613,8,0.06666666666666667,7.628711249200458,0.9280517253446344
P27,shape_sorter_interaction,1,shape_sorter_interaction_s1_69.000,69.0,71.0,ICA,valence__eeg__svm__all,24.84282889197571,16,0.13333333333333333,12.19348366554496,1.2367579973349803
P27,shape_sorter_interaction,1,shape_sorter_interaction_s1_7.000,7.0,9.0,ICA,valence__eeg__svm__all,12.645468495074205,5,0.041666666666666664,4.872997588637069,0.6626765324220856
P27,shape_sorter_interaction,1,shape_sorter_interaction_s1_70.000,70.0,72.0,ICA,valence__eeg__svm__all,17.860518444688303,6,0.05,8.07895479564938,0.739518821215448
P27,shape_sorter_interaction,1,shape_sorter_interaction_s1_71.000,71.0,73.0,ICA,valence__eeg__svm__all,27.6216433041178,13,0.10833333333333334,16.113250595086274,0.8313380595426819
P27,shape_sorter_interaction,1,shape_sorter_interaction_s1_72.000,72.0,74.0,ICA,valence__eeg__svm__all,25.978097876959474,12,0.1,13.11684407710547,0.8603749843248067
P27,shape_sorter_interaction,1,shape_sorter_interaction_s1_73.000,73.0,75.0,ICA,valence__eeg__svm__all,16.451855701780676,5,0.041666666666666664,5.804170452113122,0.7006345691290685
P27,shape_sorter_interaction,1,shape_sorter_interaction_s1_74.000,74.0,76.0,ICA,valence__eeg__svm__all,18.135458042677353,4,0.03333333333333333,10.614684662612568,0.7332802052214744
P27,shape_sorter_interaction,1,shape_sorter_interaction_s1_75.000,75.0,77.0,ICA,valence__eeg__svm__all,16.559521391825257,7,0.058333333333333334,8.087644853919862,0.9214120754640454
P27,shape_sorter_interaction,1,shape_sorter_interaction_s1_76.000,76.0,78.0,ICA,valence__eeg__svm__all,15.232940678187212,5,0.041666666666666664,6.917412382389137,0.9053265176004045
P27,shape_sorter_interaction,1,shape_sorter_interaction_s1_77.000,77.0,79.0,ICA,valence__eeg__svm__all,14.405078535925211,7,0.058333333333333334,4.8086371353646555,0.7422483582384445
P27,shape_sorter_interaction,1,shape_sorter_interaction_s1_78.000,78.0,80.0,ICA,valence__eeg__svm__all,15.904225613200312,10,0.08333333333333333,6.965965116917083,0.8671947820306047
P27,shape_sorter_interaction,1,shape_sorter_interaction_s1_79.000,79.0,81.0,ICA,valence__eeg__svm__all,14.856375033733283,1,0.008333333333333333,8.433471515140718,0.7580967783986721
P27,shape_sorter_interaction,1,shape_sorter_interaction_s1_8.000,8.0,10.0,ICA,valence__eeg__svm__all,14.10441610126752,14,0.11666666666666667,4.471823557608199,0.9732905893611723
P27,shape_sorter_interaction,1,shape_sorter_interaction_s1_80.000,80.0,82.0,ICA,valence__eeg__svm__all,14.557815799810816,4,0.03333333333333333,4.6462541581715175,0.7028273426808751
P27,shape_sorter_interaction,1,shape_sorter_interaction_s1_81.000,81.0,83.0,ICA,valence__eeg__svm__all,10.790642356598005,7,0.058333333333333334,3.05157298677263,0.7682270192794314
P27,shape_sorter_interaction,1,shape_sorter_interaction_s1_82.000,82.0,84.0,ICA,valence__eeg__svm__all,10.807845401161135,7,0.058333333333333334,3.5835585085144075,0.6869629064590248
P27,shape_sorter_interaction,1,shape_sorter_interaction_s1_83.000,83.0,85.0,ICA,valence__eeg__svm__all,10.921747159804424,2,0.016666666666666666,3.159357466947025,0.7540643886989065
P27,shape_sorter_interaction,1,shape_sorter_interaction_s1_84.000,84.0,86.0,ICA,valence__eeg__svm__all,11.722549191811224,1,0.008333333333333333,3.350787551298573,0.8217315130845635
P27,shape_sorter_interaction,1,shape_sorter_interaction_s1_85.000,85.0,87.0,ICA,valence__eeg__svm__all,15.62123912416481,14,0.11666666666666667,7.049615271299771,1.00262154678853
